第一第一
woc第一
恭喜恭喜
ohhhhhh
刚刚
宜宾纸业
一分钟
真不错，加油
关上1分钟的大门
好家伙
一分钟
热乎的
从没这么早过，1分钟
一分钟？热乎。
666
66666
两分钟真热乎
加油
敬汉卿牛逼
一分钟 感动
合影
2分钟
暂停看碑记
3分钟
热乎的不行
热乎
3分钟，出息了
来了，来了
排面！
来了来了
热乎
牛逼
干净又卫生
当然
wc4分钟
我们太弱小了
牛逼！！！
牛逼
好耶！
真的牛皮···你脑壳上在闪光
真不错
只有你会！
5分钟烫手！！！
四分钟
先赞再看
加油加油
4分钟
五分钟
牛逼！
哇，前排前排
泪目
真好啊
3分钟
新鲜的
没有评论？
加油
我三连了 
孩子们未来可期
真好
3分钟！
这衣服有点六呀
六分钟
楼顶上那么多积水正常吗，总感觉会漏水
顶
敬汉卿太棒了
hhhhhhhh
感谢
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
恭喜恭喜
热乎的
太棒了
《粉丝见面会》
针不戳
加油！
当然
如果彩票中奖，我一定也去捐一所学校
九分钟
强啊哥！
泪目
目测车底国铁CRH380B／CRH380BL
大明星
还有地方上的180W
第一个看食堂，干饭人狂喜
热乎
汉卿牛逼！
恭喜
哈哈哈哈哈哈哈哈，小朋友好可爱的
币了
三连了
太幸福了吧
带明星哈哈哈哈
终于等了
NB!!!!!!!!!!!!!!!!!!!!!!!
珙gǒng
大爱无疆！
不错真不戳
都已经两年了啊好快啊
十分钟
功德无量！
赶紧投币
10分钟，烫嘴
真好啊
任重道远
十分钟，烫手
好人一生平安
泪目  真的很棒
热乎
真的感动
我们都是在课室里面吃的
真好！
热乎
加油加油 你是最棒的 
出名了哈哈
我终于知道汉卿为什么接这么多广告了！！！
这次一定三连
能力越强，责任越大。 
辛苦了！
保护
ohhhhhhh
13min！！
支持
看完觉得你更帅了呢咋整的
这一幕真忍不了
好人一生平安汉卿这一次真的做了很不得了的事啊
辛苦！
左边的孩子身体超格了！！！
真不错
我们联合！
这五十万够吗
牛批！
钟华这个名字这么靓的么
必须三联
感动
以昭后人
我出息了
ohhhhhhhhhhhh
zbc
上镜了哈哈
珙县  离我家还蛮近的
6
肉眼可见的胖了（doge）
政府配套180万
哈哈哈哈哈哈哈汉卿小学 
楼顶排水不行，后期教学楼天花板保养很麻烦
币以投
变强了也变胖了
我来当见证者之一
jhq没以个人名义捐，用的是公司
怎么选都是对的。
敬汉卿还是那个敬汉卿，做的事情真实
饭比你做得好吃吧
花了多少钱
谢谢
这不来个名誉官咩⊙▽⊙
热乎的
好啊好啊！
真好
哈哈哈哈
好耶
哇哇哇哇！！！
这里已经感觉比我都学校还好了，环境地都很好
伟大
酸了
二话不说，直接三连
热乎
nb！！！
22分钟
太牛了
50＋180    牛
ohhhhhhhhhhhhhhhh
宜宾本地人报道
私人捐小学必须用自己名字命名
热乎！
这个可以炫耀
泪目！
敬，汉钦
泪目
感动
牛逼
ohhhhhhhhhh
哈哈哈哈
不愧是你
respect
前面的的确时间过得很快。
前边碑记有说，50w外加政府给的180w
热乎！
25分钟！
不愧是你
不愧是你
教育是打断贫困向孩子蔓延的方法
没关注错
200w盖了个学校，在我家买套房都买不起，谁的问题？
被罚抄写名字
nb
好棒啊，哈哈哈哈哈哈
敬汉卿牛壁
不愧是你
不愧是你
这次一定
凡尔赛
好人一生平安
牛逼！
好高好高
难怪接这么多广告，这些都是钱呀
我的砖头！
视频有点卡卡的
针不戳
太不错了！！！
哈哈哈哈哈哈哈好感触
果断投币  泪目了
我要是捐了一个学校我得天天炫耀
来了
来了
鼻子酸了
投币
这才是正能量
好可爱哦小孩子们
这辈子值了啊
ohhhh
ohhhhhhhhhhhhhhhhhh
ohhhhhhhhhhhhhhhhhhhhhhhh
ohhhhhhhhhh
ohhhhh
ohhhhhhhhhhhhhhhhhhhhhhhhhh
白嫖失败
oohhhhhhhhhhhhh
这不是明星？
这不比某些明星好？
加油
给我整哭了这一段
这次不是诈骗吧
终于有觉悟一次，这次不能白嫖！
这种炫耀请多来，感谢敬汉卿！~
50万啊woc，你们还要说jhq变了吗？人家多恰点怎么了？
敬校长瑞斯拜
敬汉卿牛逼！！！
贺阳
跟我高中一样
学习新思想，争做新青年
好感动，这是外公的老家，
其实大部分还是国家出，但是捐款就代表着国人对自己祖国的关心和热爱
感动哭了
白嫖失败
这次一定
这才是真正的偶像
新的当然这样
这次一定
这辈子值了
两个币
希望汉卿身上穿的这件变成校服
真的很感动
50w是就这一栋楼嘛，这食堂能和旁边建筑看出明显差距
偶像！
骗我币
这种人凭什么掉粉 
最左边的小妹妹好有气质
牛批
你币有了
爽了
环境不错呀
热乎
这才是偶像的样子啊
点赞，投币
什么叫笑着哭呀
这才是好榜样！
有意义
牛
我也想要签名
敬汉卿广告还算接的算少的吧
大声炫耀是为了让更多人关注到这件事，呼吁大家给予一些看似微不足道的帮助
排面
加油我们都在看着你
投币了，投币了。
41分钟
四十分钟！
哈哈哈，孩子们太可爱了
一定三连
最左边的妹子真好看doge
确实牛批！
这币我不要也罢！只有你会！敬汉卿！
梦开始的地方
不愧是你
敬汉卿牛壁
敬汉卿牛壁
这种有意义的视频必须争第一
44分钟！！
44分钟哈哈哈哈
同款雨伞
币有了
泪目
辛苦了
真好啊
我留这币有何用
我们联合！！！
什么只有你会，应该变成我们都会！
加油
比我们学校还好
顶你
敬汉卿！牛逼！
好干净整洁呀
48分钟冷了呀
正道的光
模子！！
跟我中学风格一样
牛逼！
出口……
好高
nb
卧槽比我们学校的食堂还好
这才是真正的明星
偶像的力量
慈善不是一个人的全力以赴，而是许多人的力所能及。
这下明白敬汉卿为什么接广告了吧，喷子
敬汉卿牛逼
某些个明星自己想想吧
哈哈哈哈哈哈哈
白嫖失败
比我初高中，好多了
ohhhhhhhhhh
泪目，汉卿用心了
不得不说，比我们学校的都好
不愧是你
哈哈哈哈哈
加油！
好开心
我老家
这是你一辈子的成就
校长好
暂停看碑记
捐十块八块的到处说是炫耀，捐一个学校完全不同
哈哈哈哈哈哈哈
哈哈哈哈哈哈哈粉丝见面会
孩子们心中的英雄
敬汉卿牛逼
唯一缺点是学校名笔画太多难写
强
关上一小时的大门
泪目
只有你会！
泪目
欢迎来到币比赞多系列
我们二线城市一个初中连食堂没有....
可为和有为
我渺小的两个币啊~
这次一定
没有力量
我也毕业了，汉卿
太棒啦
这可不小，讲真的但凡有一个孩子记得你做了这件事情你就不小
大红人
哎哟老师都是回家自己吃
以后我去看看
我在珙县
纯真的孩子
投币了
宜宾人来了
真棒
好漂亮
nb
感动·真偶像
投币
白嫖失败，
我能做什么呢？投两个币吧
1小时热乎
热乎
这次一定
加油
一小时
哇咔咔咔
泪目
感觉胖了
以前好瘦
泪目
终于等到这个学校
ghqnb!!!
芜湖
已三连
这次一定
泪目
还是学生的那个，等你自己有挣钱能力，再来
捐款就该炫耀，好事
牛逼
好家伙我们都没有食堂
n牛逼
泪目 了
投币了，四舍五入等于我也建学校了哈哈
兄弟们我投了两个币
有爱心是好事，很重要的是用的是自己而不是他人
最左边这个小妹妹有一种说不出来的感觉
特立此碑，以昭后人
nb，吾辈楷模
好感动
PROUD！
这次一定
好帅哈哈哈哈
排水搞一下吧
所以接广告是让它起到更大的作用
政府配资180w
酸了酸了哈哈
我哭了
说没校服的真的是何不食肉糜
之前的牌子上面有，汉卿出50W，政府出180W合力建成德
小朋友们很喜欢你
敬汉卿好样的
一杯敬明月，一杯敬汉卿！
这次一定
支持
哇，牛批
我们股东们再努力个几年看看能不能再搞个“微小成就出来”（doge
希望不只有你会
只有你会
真不错
三连了！！！
优秀
三连
NB。
这个年轻人真是不错啊
政府出资180万，加上50万。总共230万
大明星
瑞思拜
这小学有初中规模了
这次一定投币
敬汉卿牛逼
厉害
ohhhhh
泪目哈哈
敬校长
这才是我们的同志
