前排报道
A ?
太好了！有1050TI
握草
有3060ti 真好
2060能开光追吗
前方高能
前方战地f18高能
老婆真棒
RX580？
580?
卧槽
靠近按f 刺杀
ta来了
ohhhhhhhhh
OHHHHHHHHHHHHHHH
SOS团BGM感动点赞！！！
首先关闭体积云（
1660落泪
老婆
3080狂喜
590：。。。
来了
1070脸都么得了
80s2k全开＋DLSS就行了
来了来了
2070S同问
.
来啦来啦
真是个好问题，我建议直接换电脑
ohhhhhhhhhhhhhhhhhhhhhh
还在用1060 6g
我的2060super稳了
1660s来了
我老婆真棒
r7000p能开光追吗
战地4永远滴神
老婆牛批
20系卡都有dlss吧，我2080ti4k光追dlss全高都60+帧
750ti可以子战
1050ti狂喜
顶
ohhhhhhhhhhh
一键三连
四川话
卧槽
2070s用户狂喜
看看大脸盘
老婆!
960同问
CPU占用高影响应该挺大
凉宫的bgm
AMD
来了
970怎么办···
bgm是cod6的
大脸盘子
2080ti枯了
虚空显卡！
老婆！！！
老婆真棒
610m情绪稳定
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
3070狂喜
这句‘打脑壳’巴适得板
2070s用户狂喜
战地4的bgm
同款
终于
2070s狂喜
ohhhhhhhhhh
3080 2k60都稳步到
来了！
亿点点帮助
终于来了
终于来了
1050 2g可以吗
Ohhhhhh
2060狂喜
川妹子
确实有点打脑壳
1080按哪种配置？
ＯＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨＨ
战地！！！！
h630同问
我960怎么办
1050ti终局之战，打通这个游戏就回家换显卡
战地4bgm
不得不说，阿狸yyds！！！三连三连。
原来是这个选项搞的鬼
3080的兄弟们把3080打屏幕上
3090狂喜
ohhhhhh
1060yyds
2060
老婆
3080同问怎么4K 60
960落泪
1050ti狂喜
2080s约等于3060ti
1070无？
1070ti？
技术贴啊
够我吃一段时间了
必须拉满！
苏妈落泪
这个游戏怎么开dlss啊？我那里点不了
mx150能8k60帧吗
3070冲冲冲
芜湖
2077来个群啊
760怎么办
960？
970？
2070s！！！
1660s能2k60帧吗
970落泪
我也是阿狸
750ti 永远滴神
牛牛牛
三连了家人们 感动
想起来了看过
而且材质系画面观感提升巨大
4K看啊狸狸真爽
不错啊。
我爹4的音效还是那么经典
2060同问
2060
来了！
3500x
川话
COD的菜单bgm
ohhhhh
ohhhhhhhhhh
2070s狂喜
3070狂喜
小脸盘子
nb
好耶！
75帧够用了
770
6666
再低的该升级一下配置了
1070来了，只有50
3080狂喜
680差不多这个水平，稍微要低一点
470
470哭爆
2070S
牛逼
你家显卡好多！
舒服了
1060狂喜
2060狂喜
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
2070路过
ohhhhhhhhhhhhhhhhhhhhhhhhhh
ohhhhhhhhhhhhhhhhhh
老规矩 先三连了再看
970落泪
970还能再站
来了来了
打老壳就是头痛的意思
ohhhhhhh比1080ti还牛逼
大盘姬
来了来了
首页通知书
9400f咋办啊
gtx1050
Q
终于等到你
唉960全最低还是好卡
OHHHHHHHHHHHHHHHH
打开战地4√
1080ti啥时候能站起来
我2070也就勉强70帧吧……
970告辞了
970落泪
970在觉不爱
1660s +1
A粉落泪
99
干货嗷
2070好惨啊，网上一搜全是2070s相关
AMDyes！
话多问一句，1060还需挣扎么？
3090怎么优化
3090狂喜
老婆
就等你啦
1660s狂喜
我1080木得排面吗
反复学习
1080Ti哭泣
3080表示无压力
我960m尚能饭否？
明明750ti最多[狗头]
哇
1070ti落泪
抠脑壳
老婆
VII显卡开高，只有30-40帧
760
2070s泪目
我750ti怎么玩？
阿狸真棒
1066报到
还看什么游戏
混入其中
4k60 3090都难顶
可以
1070落泪
3080来了
大脸姐姐
学会了
4小时
刚刚
3090
我看的30帧的视频
凉宫！
我这2k屏直接把我2060s拉下50
2080s
mx350
顶阿狸！
2080s哭了
niubi!
1070咧
战地魂
专业
终于等到你
终于等到你
1080全低。60帧
+
老婆好
2080?
富婆
同960m
是JK狸狸！
1050ti
1050ti狂喜
祖传屁音
战地4BGM
2070哭
终于等到你
1080落泪
2060s落泪
，
1080落泪
就是等这期视频了
怪猎的体积雾开了跟涂了层灰一样，关掉就舒服很多
阴影系钟摆扫起来
来了来了
阿狸狸 阿狸狸
960能否一战？
这个评测有用，三连了，帧数直接给我从50帧拉到了90
老婆好
好耶
2077怎么优化？
我1660s开高配丝滑啊
ohhhhhhhhhh
bgm好评
我950都能玩
2070s落泪
说不行的先看看自己的cpu 内存频率 
3090 yes！！
这选项大表哥直呼内行
980ti参考1660s即可
哪有时间看云
2060狂喜
XP能开高清嘛
巧了，我的比1050ti还渣，是1050
我一般是无脑拉满
2080哭了
是老婆
阿狸狸，mua
dlss怎么开
擦
1050都能
2080哭了
970路過
老婆大人
2070s 碉堡了
我爱阿狸！
打脑壳我直接投币
老婆
3080哭了
1
2070s来了
诱惑
1050ti 30帧
我老婆！！
.....???
3080表示2k dlss偶尔也会50多帧
1660ti差不多在哪
1080ti怎么办
ohhhhhh
1060何在
9800GT怎么弄
1660ti是真的惨，上不去也下不来...
老婆
COD6
COD6特别任务的背景音乐
ldss怎么开启啊
爱了爱了
战地4的bgm！
ohhhhhhhhh
1050Ti狂喜
好！
有救了！
啊啊啊泪目。我的1660s
1070扣头
好耶！
我就说怎么我开了 里面的场景像做梦有钱
2080TI多少针呀
1660报道
COD6特别行动背景音乐
3080！
我4代i7，gtx970稳定40帧
960落泪
BF4
战地bgm
我只是显存炸了而已
1帧能玩2帧流畅3帧电竞
老婆
760能玩吗(doge)
3080来惹
2070s报道！
认真看，记笔记
1660ti前来报到
2060
2060maxq救救我
起飞~
1070
960怎么办？
2060狂喜
我的2080最高画质下有时候二十多帧。。
960。。。m
我这就去改
苏炮儿
老婆这个小手好喜欢，想握起来。
750ti可以吗
达劳阔
凉宫！
老婆太牛逼了
卧槽，配置完全一样
我们成都妹子
黄舅牛逼
BFV的bgm带劲
爱了爱了 老婆赛高
啊啊啊，2070S
GTX970还能战
1660ti表示不服
哇
把头发炸起来我投币
1080ti落泪
从未有人提及1070
2070s路过
颗粒和色差必须全关掉，画质更清晰而且帧数更高
o h h h h h h h h h
来了来了
2060来了
1060报道
我悟了
好耶
666
好家伙跳过2070
1660s跑2k。30帧
1070消亡了？
1070有救么
1050ti能否一战
3070
开始怀疑是否参与2077开发
2070关了空间反射后帧数暴涨
1660s狂喜
混球吧
来了
970
980默默地蹲在墙角
TTX全最低 1080p勉强60帧路过
1050ti冲冲
老婆来啦
好耶
三连了
我的就是2060了
比如说光追（狗头
3070
3080 4K别想
终于等到你了
1660Ti
8:30
8:30总结
980泪目
而1080p。。。。。
970咋办
一帧可玩，二帧不卡
666
3090狂喜
俩3090能流畅运行就是了www
ohhhhhhhh
1050能玩吗
1070落泪
960能运行吗？
960落泪
750ti
3080怎么优化呀
2070s狂喜
我有救了
可以
果然2070玩家是被唾弃的
965m申请出镜
牛逼
10504G版完了
吃CPU的
芜湖起飞！！
嗯！.这个头像怎么好像和我的一样的
关注了
一键三连加收藏先
2060高60就行了（泪目）
小可爱也玩  2077黄油手？
1050ti永不为奴
全是N卡
1050能吗？
o h h h h h h h h h h h h
祖传bgm
1070跟1060s其实差不多
我上来就是一个三连，很快啊！
1060永远滴神
来了来了
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
有救了有救了有救了有救了有救了！
1660ti瑟瑟发抖
3:20
gt610来看看
直接跳转3090
N卡失崇
2070S
430？
1660s狂喜
ohhhhh
750ti怎么说
阿狸永远的神
vega56流下的泪水。
1070
3070能4K激动啊
2080咕了
2080ti跑40帧，服了
1050还有救吗
我1050都50多帧走起
2
1660ti
ve65来了
1050ti同问
来看我的大盘子面老婆了
960m可否一战
1660ti
凉宫
终于来了！！！！
牛逼
先三连了 
2070S报道
1060
1050ti
1050ti(⊙o⊙)…
核显怎么说
ohhhhhhhh!
960 2g表示能流畅就行
终于来了，之前我都不敢玩
1660TI在哪里
我感觉我960还能一战【滑稽】
等到了！
3070真实，中等光追转头猛掉帧
提心各位，一定关闭屏幕空间反射
凉宫春日
1050ti直接全低吧
来了来了
终于等到你
1080？
小凯落泪
1066报道
2070s狂喜
1660s！
！！！？！？？
ohhhhhhhhhhhhhhhhhh
我1660s 2k可以40帧。。。
拜拜
750ti集合
好家伙 3090
好家伙
ohhhhhhhhhhhh
3060ti狂喜+！
理
我喜欢这个效果
1660s
ohhhhhhhhhhhhhhh
970想玩
虚空卡哈哈哈哈哈哈哈
2070表示云通关就完事儿了
ohhhhhhhhhhh
OHHHHHHH
BGM听得我立马打开了战地
1060泪目
750ti还能挺住吗
牛逼
3090狂喜
1070?
辛苦了
584能打开吗？
在下3090
2077体积云体积雾都有就离谱。。。
牛批
你这声音真好听
1070可以吗
970落泪
1050的2G显存表示，35帧，硬玩
960m可以做到30帧
woc看完之后改完真的有用感谢了
专业
阿狸辛苦啦！
三连
真是救我狗命。。。。6800XT开2K超级只有50帧。。。
2070s集合
上手就降了体积云
开游戏了 开游戏了
2070s表示感谢
美
10核4Ghz无所畏惧
回去就调！
1050哭l
ohhhhhhhhhhhhhh
2070 max-q路过
!!!!!!!
1帧能玩，2帧流畅，3帧电竞
脑壳经痛
男友4的bgm
战地3
2060来了
老婆我来了
2060
普通2070
1050ti 4g最低能玩
awsl
2060感动落泪
战地
AMD哈哈哈哈
真实
1660ti
YYDS
2080ti落泪
oh
920m。。。。。。
1050ti报到
我选择开
584行吗
爱了
ohhhhhhhhhh
2080落泪
2070s狂喜
战地风云BGM
2060狂喜
凉宫春日bgm
3090还优化啥
970 ??
+
++++++++++
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++++++++++++++++++
1660s狂喜
+++++++++++++++++++++++++++++++++++++++++++++
rx480么得面子
战地bgm
环绕音
ohhhhhhhhhhhhhhhhh
1080ti卡皇落寞了，泪目
1帧能玩2帧流畅3帧电竞
3080问一手
可爱
太有用了
我的2060又站起来了
好家伙，完美契合我I5+2070super
哇
集成显卡能运行嘛
1080卡的一批
R9 390
爱了爱了
2070s30帧很痛苦
成都妹儿嗦
这BGM 我哭了
1660S报道
666
1070莫得排面
3090可以特效全开
原来是这个区别
ohhhhhhhhhhh
1070落泪
专业
560ti能玩吗...
1050泪目
960m这次真的倒了
2060s就按2060来呗
学到了
牛逼
1050太
好了 知道你有3090了
小凯
老婆好！
首页通知书
全体起立
1070TI路过看戏
小霸王怎么办
1070ti落泪
哈哈哈
1080ti路过
ohhhhhhhhhhhhhhhhhh
大脸盘
1070o
980怎么说
P4000显卡咋整
970？
970M还能再战
2070泪目
2060
1050角落哭泣
1050泪目
来了来了，刚买就发了
660ti能否一战
2060中画质2k40
++++++++++++++96】
1070ti落泪了
1660S泪目
1080泪目
BGM战地好评
3090能玩吗
对我来说1帧能玩，2帧流畅3完美！
但我是2K GTX1080 怎么破
1050ti永远的神
战地五的bgm
2060开光追直接跪
爱了爱了
哈哈哈
好东西啊，硬币走你
等等，我的1080咋办？
虚空显卡哈哈
960？
2070s报道
战地战地
嘉利
1660ti:????
1070ti求问
970
960M别无选择+1
还发弹幕吗  京东下单了
打脑壳好评， 老乡哇？
2060报个到
虚空显卡真实
780ti 
打脑壳 投币投币！
终于来了
1660s
960 1080p还能玩喔
打脑壳！投币投币！
打脑壳就很灵性
老婆好
970亲测可玩
战地
960枯了
2070 maxq
1050ti狂喜
ohhhhhhhhhhhhh
好家伙
1050狂喜
1050能玩玩吗
ohhhhhhhh
141
2060s落泪
1050ti在08：06
970表示很慌
3090报道
1060！！！
1660ti
老6狂喜
打老壳投币
就等你了
官 方 转 发
核显表示能玩
1050ti前来考古
1080时代的眼泪，枯了
太棒了
你币有了
1080ti 废了，回去换1060
2070s狂喜
来了来了
OHHHHHHHHHHHHHHHHHHHHHH
好久不见
老婆好
1050能否一战
1060报道
1060 super报道
1060
我的2080ti 有救了
2060爱了，猛男落泪！！
2060S能玩吗
弹幕护体
来了来了！
2060落泪
oh
960M再战五年！！！
战地牛逼
750ti.
666
重庆人觉得很亲切
11455人正在看？？？？？？？？
战地4bgm爱了爱了
9600
妈妈
2060来了
2060
1660倒了
2070
爱了
2070落泪
战地4还能继续
2080落泪
战地4
hd530
2080
2070s高画质开光追2k60
战地BGM
收藏比赞多23333
老婆！！！
75ti可以嘛？
阿狸狸牛批牛批
750能玩吗
2080s能玩吗
8
1080类目
1660ti智能按照1060设置了
我要关注你，冲啊100W
ohhhhhhhhhhhhhhhhhhh
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
3070能玩吗
750TI泪奔路过
1070报道
有用就投币吧，良心的视频！别白嫖！
马上去试！！！
大神，请收下我的膝盖！
AMD
nb
ohhhhhhhhhhhhhhhhhhh
收藏了收藏了
70
NB
ohhhhhhhhhhhhhhhhh
2060用户狂喜！！！
等一个1660ti
2060狂喜
来了来了
哈哈哈，多得有些让人“打脑壳”。
先RGB
ohhhhhhhhh
ohhhhhhhhhhh
970落泪
老马：不从自己身上找原因，还能赖游戏吗？
ohhhhh
2070全最高50左右
厉害
1660s
970炸裂
2060有救？这样设置了显存还会不够吗？
+
起立
我3090直接随便玩
ohhhhhh
2070s
2060暴风哭泣
2070s狂喜
1660亲测有效
1070得看看
战地高能预警
我tm直接三连
ohhhhh
ohhhhhhhhhhhhh
我tm直接三连
这个sh
1050我佛了
官方点名
ohhhhhhhhhhhh
老婆好！
1050泪目
请收下我的膝盖
前方高能预警
？3090不是直接拉满？
ohhhhhhhhhhhhhhhhhhhhh
我太爱你了
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhh
3070前来观看
老婆。
3070报道
1
给我960m优化优化
1660s
470能玩吗
1060全部开最低流畅运行
胶片颗粒看着脑阔疼
妙啊
1070ti咋办啊
750ti倒了
核显能玩吗
2060报到
ohhhhhhhhhhhhhhhhh
妙
害怕
ohhhhhhhhhhhhhhhhhh
1060狂喜
万人在看666
声音瞬间变御姐
2070来啦
ohhhhhhhhhhhhh
2060s泪目
妙啊！
一帧能玩，两帧流畅，三帧电竞
开了体积雾再用那个送的酸蚀枪，那酸爽
战地！！！！
1650s参考1060就行，亲测
1660来报道
爱你，么么哒
蠢驴直呼内行
好
BGM 三联了！！！
战地4的bgm直接把我炸起来倒立投币！
好家伙帧数赶上我3070了
3070雷姆
男友4
1070咋整啊
看帧率的软件是什么啊？
燃起来了
OHHHHHHHHHHHHHHH
这不是战地吗
960m还能一战吗？
970落泪
厉害了
低端卡这个和胶片颗粒全关
牛逼牛逼
970能救吗
你3080问个啥啊
ohhhhhhhhhhhhhhhhhhhhhh
阿狸NB
我冲了 兄弟们！！！
MX150申请出战
好舒服的感觉
我2070S 不是显卡吗
能都能
这大脸盘子，爷爱了
2080TI 表示现在啥也不是
2070S来报到
我的1660ti有救了
T3T
ohhhhhhhh
970哭晕在厕所里~~
、
2060S一脸懵逼
宝贝阿狸终于来了，我就知道得出这优化配置
燃起来啦！
我全低，1080下50帧
Amd?
 牛逼
980ti报道
ohhhhhhhhhhhhhhhh
Giao
1070落泪……
5700无了
2060
1080不服
1070类目
80S永无地位
2070枯了
960m落泪
1070：？
2070瑟瑟发抖
3
1080ti不知道看啥
5600X申请一战
笔记本740m可以
辛苦了
woc
惊了
阿狸永远的神
AMD不要面子啊
就是这期救了大镖客玩家
965流泪
1070跟1660s差不多
有救了有救了
2070s好诶
真的有用，直接三连不成敬意
1660s报道
970瑟瑟发抖
2080怎么说
关了好多了
960m
虚空卡
战地bgm
66666
好棒啊
1070Ti枯了
1080哭了
我我我哦靠
好耶
德味
1030落泪
2060求问
2060感谢
2060战未来！
2060优先，感谢啊
5700落泪
ohhhhhhhhhhh!
3090猛禽报道
1070
月光正遍知
月白正遍知
专业
3090表示1080p无脑拉满
1660ti落泪
我全开最低都卡
3帧电竞
3070狂喜
还是r星优化好
1070元老报道
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
1659泪目
1050都哭了！！！
战地bgm都出来了，好家伙
ohhhhhhhhhhhhhhhhh
960都不好意思说话
大表哥也是这体积雾
虚空可还行
灵性有待优化
1063
960还能战
960m不当人
ohhhhhhhhhhhh
584？？？？？
来了
老婆好
2070落泪
mx150能玩吗（狗头）
2060活了！！！！！！！！！！！
OHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
1060还能有再战！！！！
AMD哭
卧槽
战地3用的到位‘
好玩，停不下来
求个2080优化方案，大佬啊
2060
1660S报道
ohhhhhhhh
左侧这边软件是什么呀
都是摄像摄影的参数= =
战地bgm好评
.*-/-*
先投再看 已成习惯
Vega56哭了
ohohoh
970咸鱼翻了个身
2080？？？？
1060
280X瑟瑟发抖
跟我头发一样极致
1660ti？？
44944
750T无所畏惧
可
970玩家
终于来了
亏了，我2060居然开的中，回去改
2080哭了
同款机箱
啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊
mx350能玩吗？
原来如此!
DLSS在哪？
nnnnnnbbbbb
1060和3070报到
Ohhhhhhhhh
直接2个币
牛逼啊
850m能高画质运行马
980ti进来学习
我倒是喜欢打开，有种银翼杀手的感觉
我去这个显存，是3090
980ti哭晕在厕所
960=。= 怎么办
1060又站起来了！
1060落泪
970可以吗
960 = 。 =
mx150
来了来了
同款2070s
啪的一下一个三连
1050
我2080TI全最高都能30帧
1080ti哭了
750ti可以吗
1070Ti该怎么优？？
"这么多人在,哈"
3090无脑全开
阿狸每次视频衣服都好看
剑网三好评
阿里阿里好喜欢你得大脸蛋
5700XT哭哭
看来我的1050ti 可以再战了
可视高了头晕
2080ti可以直接玩吗
1080公版泪目
amd???
我1050 30帧下一点点，也能玩呀
1050ti狂喜
2080S哭了
bilibili
1660
ohhhhhhhhhhh
1帧能玩，2帧流畅，3帧电竞
1080TI可以吗
ohhhhhhh
1080哭了
1070：？
970m想玩
1050ti直呼内行
男友4bgm好评
普普通通3090
470
1660ti哭了
牛逼
AMD不开心了
480路过
1060报道
哇
终于来了
970有吗
ohhhhhhhhhhhhhhhhhh
ohhhhhhhhhhhhhhhhhh牛逼
840m可以吗
RX5700XT怎么办
3080狂喜
川妹儿
阿狸真好
960还有救吗
恭喜你发现镇站之宝
老婆牛逼
老婆牛逼
3
750ti请求出战
470
太棒了。我的u就是i5-10600kf
老婆好
前两天催更今天就看到了，爱了
????????????
老婆
950能玩吗
1050ti狂喜
老婆！
650已哭晕
960能玩
760
技术贴啊 其他游戏同样有效~
我老婆好棒
课代表在哪
孤独的1070ti
老婆mua~
这个BGM  战地？
950可以吗
1070ti？？？？？
960路过
集显可以吗
1080ti
3070报道
这四个我一直都是关着的，帕晕
虚空显卡好评
爱你哟
这个还是很明显的
750ti
女团啊
核显不亲自来
都是你老婆
70s感动
阿狸老婆我爱你啊！帮大忙了！
学到了
ohhhhhhhh
好家伙
怎么样怎么样
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
2060分水岭
ohhhhhhhhhhhh
1660咋办
谁来帮帮我的1070
战地2
1660ti怎么办
970落泪
1080泪目
1660丐
1060
盘子姐姐
老婆真棒
1660s
1050怎么办啊啊啊啊
GTS450狂牛板有救吗？
打脑阔爱了爱了
1660亲测觉得nb！
来了
我老婆
亿点点
我他喵1660i咋搞
1080Ti落泪
1060不请自来
ohhhhh
960
666666
好家伙我直接好家伙
竟然收藏比赞的还多，你们这群魔鬼。
虚空显卡哈哈哈哈哈哈
1660ti
必须全关
直接跳过了我的1070
熟悉的BGM（凉宫）
烟雾加漫反射特别漂亮
爱了
这游戏开关光追简直就是俩游戏
1070落泪
来了
战地4的BGM！！！！
2080默默流下了悲伤的眼泪
750ti的你在想peach？
首页通知书
ohhhhhhhhhhhhhhh
1080ti流泪
??????/
3080，yes
老婆好
960m等于750TI别想了
1660ti报到
来了
45465132
阿狸nb
1080报到
大老婆
十代i7狂喜
打脑壳，瓜戳戳
DLSS得开到超级性能才有100帧
1070落泪
轻微晕3D的玩家，调高视野和以有效降低症状。
我的1050ti甚至打不开2077
我的CPU比显卡好多了
马上开机设置1660ti
去有烟雾的地方再看看
打脑阔
1060！
FOV太高感觉失真了 感受不到建筑的巨大窒息感 85刚好
但2077开体积雾真的很有通透感
10oj010j
750ti超20%完美运行的垃圾佬路过
l
。0.0k+002+3 n、。
1070ti泪目
10385人正在观看，可怕
啦啦啦啦
1080不服
团长团长！！！
ohhhhhhhhhhhhhhhhhhhhhhh
来了1660s
960还能战！！！
n牛逼！！！
750TI
