来了！
姐姐们太好看了
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
新鲜的！！！
哈哈哈哈90后感觉到了被冒犯
其实还行
还以为他要来个啤酒浇头
握草哈哈哈哈哈哈哈哈
女生也看不下去
来了来了，他又来了
就知道你会发这个！！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈，出道七年归来仍是素人也是够了
热乎烫手
肖顺尧也太惨了叭哈哈哈哈哈哈
自己人
哈哈哈哈哈哈
热乎
遍地飘零
他的综合水平还是可以的
哈哈哈
Oh no ～
笑死了
来得早的快落
热乎
我的天谌彦兮！啊这
符龙飞不错，不油腻的
川宝温馨提示建议大家注射（doge）
热乎
命中已注定让我看不清
啤酒浇头
热乎
笑死了哈哈哈哈哈
哈哈哈哈哈
还可以
hhhhhhhhhhhh
00后表示喜欢的是烧饼
地沟油
而且这个舞完全没有C位的水平
于朦胧算了吧 木头在这里边显得清爽也没有好到哪里去
身材还是不错的
哇哦
哈哈哈哈哈哈哈哈别骂了别骂了
路人觉得还好吧。。。。。。
毕竟台湾市场小
其实大东跟明道都不错的…心疼
来啦
对对对哈哈哈
刘维是薛之谦小弟嚒不是
我来的太早
李宇春：？
？？？？？？？？？？？？？？？？？？、
我笑了
烧饼唱摇滚不是挺好的么，这玩意嘛啊，腊鸡节目
热乎的啊
真实中年男人现状
说唱都会洒水
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈
我来啦！
哈哈哈哈哈哈哈哈哈哈哈哈
他不是房子塌了吗
来了来了
等一下，这是刘维？
哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈啊哈哈哈哈
成都，遍地飘1来了就不想走的城市
土嗨吗
离谱
哈哈哈哈哈海澜之家
F克
广播体操机器人
哈哈哈哈哈哈哈
哈哈哈哈哈
终究是来了
强烈要求打码
谁给我饼画的烟熏！站出来
哈哈哈哈哈哈哈谁给他选的歌啊
这个场面就很吓人
哈哈哈哈哈哈哈哈
剧组审美跟不上
？？？？？！？？！！
对自己没有正确认识
就是弟弟，还想当我哥哥
哈哈哈哈哈哈哈
母0
女生也想打他们
啊这
哈哈哈
而且基本上00后打分是最高的，就离谱
汪大东你怎么了hhhhhhh
哈哈哈哈哈哈哈哈哈哈哈哈
啊啊啊大东 你醒醒
我以为要浇头
别别别放原片
明道！！！！！
被油到了谢谢
低配郭京飞？
哈哈哈哈这才是郑爽真实反应
去油吧叔叔
成都，遍地飘0，1来了就不想走的城市
一年逛两次海澜之家，一次逛半年。 
热乎热乎
可别了哈哈哈哈哈哈
哥你
哈哈哈哈哈哈哈哈哈哈哈
我也蛮喜欢的
大庆油田
尖叫是认真的吗
哈哈哈哈哈哈
啊这。。。
于朦胧也是快男出来的啊
我以为他要浇头
哪怕跳些卖萌的舞蹈都能比这个好点……
微操
。。。
热乎！
葬礼不至于，这是闽南语
吸入
啊……味儿真重
看片头就已经在笑了
可能是缺钱加蹭热度吧
哈哈哈哈哈哈哈哈哈哈哈哈
我的东哥啊
6666666
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
哥求求你不要跳舞了，不跳舞还是帅的
溜了溜了
法克儿
弟弟大
麻烦打个码，谢谢  呕
精 神 小 伙
我丢
哎呦我去好油腻……
这些男艺人不像隔壁姐姐，都是不火的因为真正活的男艺人是不会参加的
你把它当喜剧综艺，你头都会笑掉
来了来了
哇 这次好早
对不起我吐了
不过他实力还阔以叭
哈哈哈哈哈哈哈哈
？？？？
尬
明道在之前的组合里本就不是很会跳舞哈哈哈哈哈可爱
？？？？？
啊啊啊啊啊啊啊啊啊啊啊
这个是冲浪晒黑了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
本人女生，在呕吐了
董代表！！！
。。。
杜华出来挨打
虽然跳的真的不咋地但是架不住童年滤镜太厚还是觉得可可爱爱的蛋总
请勿模仿
热乎的
？？？？？？？？？？？？
不不不这里面没有一个艺人是我的偶像
哈哈哈哈哈哈
也不是花美男也不是沉稳叔，一群前不着村后不着店的在这儿迷之自信
别了别了
印小天其实挺好的！我以前好喜欢他，后来是被黑么好久没出来？
刘维唱歌还行的
盖咚
哈哈哈哈哈哈
哈哈哈哈
明道好帅
哈哈哈哈
前面的，还真就和割割一个团，但是他比割割好多了
笑死了
明道我还是喜欢的
我们老家死人人家都是自己吹一瓶
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
ex
女生比较温柔，起码不会冲上去打他们
不要放原片
到底为什么男团就要有这种眼妆啊
哈哈哈哈哈哈哈哈哈我要笑死了
？？？？
快跑
那就是可爱销先生，他做啥都喜欢
过分！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我靠
对他滤镜一万层真实了 我也是
热乎的
我喜欢看男的，不喜欢看姐姐
保护
泰国进修一下就ok了！
哈哈哈哈哈哈哈哈哈哈哈哈
刘维是会跳的，但是就跟郑爽说的一样，感觉他现在风格回不来了
印小天曾经还是很火的
自带滤镜，怎么都帅
有1说1，眼妆层次画的不错
我还以为啤酒教头
这还叫 台下估计是疯子
真的有被油到，谢谢
为啥选这首歌？
把哈哈哈哈花花花花
给德云社冲业绩的
有一说一，于朦胧挺好看的
好僵硬
这白眼翻的，让我想起辣个男人
我关声音了
被洒到的观众脾气那么好吗
明道之前不是有个组合吗hhhh
真实
来了！！！！
黑历史预定哈哈哈哈哈哈哈哈
超气人天团（狗头）
哈哈哈哈哈哈哈哈哈哈哈哈
热乎的
赵露思的那个我喜欢你不就是饮用了吗？
来了
。。。。。咦。。。
郑爽太适合这个节目了
退了，我走了
哈哈哈哈哈哈哈哈
有病
泫雅一直在进步，你呢
明道挺好的
哈哈哈哈
来咯
在蜀山剑阵
热的
哈哈哈哈哈哈哈哈哈哈哈哈
啊！海皇你怎么来参加节目了？
?
热乎的
热乎的
总裁！！！
草，这个颤音
就姐姐们都是沧海遗珠，他们都是不红是有原因的
天腐之国遍地飘零
来早了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
综艺混子
女生表示也看不下去
反向安利了阿
草
救命
老女团了
陈晓东的脸也是逐渐姨化
来了来了
哈哈哈凎
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
还是喜欢
我吐了，还不如浇头
你们要干啥。。。
姥姥
明道就没老过 太帅了
看节目就像把我下油锅
保护
这综艺其实还行当搞笑剧看
觉得他还好的那位怕不是眼瞎了
乐华的
哇，热乎的老邪
不不不，这里面没有我曾经的偶像
他年轻的时候就是死亡舞蹈2333
我靠我说刚才那个眼神谜之熟悉
人在成都，很难不赞同
去唱摇滚不好吗
不能因为油腻就开除男籍，现实中中年男人也有这样的
哈哈哈哈哈哈哈哈
追光吧叔叔
麦艾斯，X久是一个风格的吗
你是唱，跳，rap，篮球界的
暂停看潇洒
看的心酸
抱走马儿
烧饼是不好看，可他好玩啊
疯啦啊
不愧是老邪，比喻好tm形象
来了
哈哈哈哈哈
啥玩意儿
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我觉得他挺阳光啊，好像我同学
喝点伏特加吧
金星：？
屏幕有油~
183club 我最爱明道 还有 冒险王主持
他一直都不会跳舞啊哈哈哈哈哈哈哈哈哈哈
荧光粉眼影哈哈哈哈哈哈
来平均一下颜值
我的滤镜救了他
不好意思女生也受不了
烧饼气氛组的
艾福杰尼不是挺年轻的吗。。。
别瞎说，你代表了00后吗？
来得早不如来得巧
烧饼很油腻好吧
我永远爱明道！！！！！
谢谢你放过唱跳届
截图绝了
求生欲极强
?????
这节目只有金星和郑爽的吐槽值得一看
刘维你还是去搞笑主持去吧，这个真不适合你哈哈哈
老番茄？？？
他还是去演戏吧
其实还有3，基佬都爱。
看不下去了
丁泽仁跳舞可以的啊
暗黑卡卡西
虽然跳的不行，但是还好我滤镜够厚
饼饼的擦皮鞋这么经典
要不然丁太升说他是综艺混子，现在看来也有道理
我发现中国男人就不能弄点荷尔蒙爆棚的吗 还是喜欢王嘉尔RAIN这种
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
观众太惨了
这个我严重怀疑是凑数的
可是明道好可爱 不忍苛责
哈哈哈哈哈哈
哈哈哈哈哈
哭了
是有个动作没跟上就直接不做了吗
优酷还是别做综艺了，不会就是不会
21来当哥哥
可是你本来就是唱跳啊，来这个节目能体现啥可能
不红是有道理的
哈哈哈哈哈哈哈哈哈哈哈
其实……我去看rap巡演的时候就会这么干……
油田
妖王~辣妹儿，法克儿
就是爷们点把
你别放原片啊
檀健次不错，非常不错
跳舞娘呢？
真油腻
还是别动了，那样很帅的
暗黑卡卡西也在啊哈哈哈哈哈
来了
他是谁阿
檀健次不错的
唱歌还行
这位哥是真的娘
哈哈哈哈哈哈哈哈
你过于自信了
哈哈哈哈哈哈烧饼咱回去说相声吧
气息不稳，音准还行
哈哈哈哈哈哈哈哈哈哈哈饼哥!
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
哈哈哈
？？？？好好讲相声不好吗
草
可算来了
给师父买蟒拼了哈哈哈
哈哈哈哈
热乎的
好油腻啊，受不了了
？？？这……
我也喜欢明道！！
艾福杰尼不尴尬吗
哈哈哈哈哈哈哈哈哈哈哈
烧饼笑死我
热乎
哈哈哈哈
春哥都比他man
天山童姥
啊我吐了
他怎么出道的
人家妖王可比他厉害多了
你们不能翻红是有原因的（doge
吴建豪？？？
？救命
于朦胧真的挺清爽的，虽然我不是他粉丝觉得他还挺好的～
帅！
想问问泫雅还记得你吗？
呜呜呜，不对啊，真的好多女生喜欢明道
需要一部好作品啊
这个发际线真的……
我屏幕哗哗冒油啊
油腻的叔叔
哈哈哈
哈哈哈哈救命
一万层滤镜+10086
他不还是哪个团出来的吗。。。这也太拉了
有话好说，别放原片
至少有管理身材，不辣眼睛
热乎
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
热乎的！！！！！
哇
哈哈哈哈哈哈哈哈哈哈哈
大碗宽面就是坠叼的！！！！大碗宽面了不起！大碗宽面了不起大碗宽面了不起
我选1和2
我天。内娱南韩务工人员一个赛一个都很厉害，怎么刘维这么差我惊了。
救命啊哈哈哈哈
哈哈哈哈哈哈哈帅的！！！明道yyds
但是来参加这个节目不就是“哥哥”标准吗？改一下那个有的没的，至少不要轧综艺
救命啊烧饼你回去五队讲相声吧哈哈哈哈哈哈哈
符龙飞很棒！
哈哈哈哈呼呼呼呼呼
呃呃呃呃呃呃啊
哈哈哈哈哈哈哈哈哈哈哈烧饼就是来搞笑的吧哈哈哈哈哈哈
烧饼就是那种觉得自己特帅的男的
币还能撤回吗？怎么放原片了
女生表示已经yue了
热乎热乎
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
23333
哇~~~~~
明道你在干啥
您在livehouse?
哈哈哈哈哈！郑爽真相了……
饼哥你怎么了
剧组化妆师可能是魅惑眼妆爱好者
浇头？
救命
哈哈哈哈哈哈哈哈
！？？？？哈哈哈哈
不要放原片！！！！
首先先保持身材吧
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈把我的饼哥还给我啊！
热乎的
饼哥你清醒一点？！
我现在知道他们为什么不火了
董代表
我的妈。。。
真爱啤酒浇头实锤了
哈哈哈哈哈哈哈哈哈哈
我裂开了
做卧底的
等一下……他不会要表演浇头吧？？？
哈哈哈哈哈哈哈
我觉得男生画眼影也不是不OK，但拜托能根据颜值来化妆吗？又不是男团妆又不是一个模板
哈哈哈哈哈哈
握草哈哈哈哈哈哈哈
我靠。别代表女生。女生也不喜欢这么油的好吗？
明道怎么了！你就说怎么了！我对哥哥有一万道滤镜！(狗头保命)
热乎的
热热乎乎
德云社充业绩
救命啊
郑爽 真好看
笑到
哈哈哈哈哈哈哈哈
可爱
后面尖叫认真的吗
凑人头
女生表示没眼看
大东真的是，快乐源泉，粉丝认证的油腻哈哈哈哈哈哈哈，我是真爱粉没错了
爷吐了
尬舞
这个人感觉无关像是被挤在一起了一样
热乎的
热乎的老邪
来了来了
哈哈哈哈啤酒瓶
我爱金晨
算什么男人？
滤镜挡住了一切
郑爽把我的嘴带上综艺了
被安排的哈哈哈哈
挺好的啊其实
我看了这个节目好喜欢印小天哈哈哈哈哈哈哈
还行
对不起，我的滤镜真的去不掉哈哈哈哈
哈哈哈哈哈哈哈
下饭
老邪来了来了
。。
不，这里面没有我的偶像
老年迪斯科
明道！！
这眼神让我想起假面骑士的某个名场面
于这个头肩比也太虐了吧，肩膀好窄
这腿
有的女生喜欢
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
老邪终于来吐槽了！！！！！
真敢吹啊
明道是很努力的
自带以前看偶像剧的滤镜，我觉得她挺可爱的，其他就算了，哼。
不不不我的偶像爱喝奶茶胖了不减肥还不出新专辑
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈他是来玩的吧
李汶翰不油腻还好
……刘维其实挺有实力的，就是气质太搞笑了，一正经起来反而油腻
21岁。。
隔壁年龄差不多的李健哥哥才是真的帅
可爱！！！！
我们女生也不都是这样的好吗
明道其实真的挺帅的，也很努力
不好意思，女的也受不了
寅子？
我的明道啊
求求你别再放原片了我现在特别崩溃。
烧饼干啥去的？讲相声去的啊哈哈哈哈
女生不想看
怎么哪都有刘维啊
对明道的滤镜还是摘不掉 哈哈哈哈 帅！
这妆化得 我都没认出来
真就是一群大肚男喝多了吹牛逼的既视感
油腻
哈哈哈哈哈
来了来了，开杀开杀
妖王很厉害的
哈哈哈哈哈哈哈哈哈
医嘱之憨？
啊
饼哥一看就是挣钱去的啊
他曾经也是男团的啊。。。
不能整点爷们的表演么
不好看
广播体操
这个身材还是好的
难听死了
？？？？他那么普通却又那么自信
想起了老马那段舞
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈老邪也来了
董代表！！！
汪东城和明道的滤镜在我这里永不过期
oh
演技确实不行，但是在节目里不辣眼睛，已经算很好的了
胡夏不错
广播体操唱跳界风评被害
自带滤镜
哈哈哈哈哈哈哈哈
啊这，眼妆其实没什么，该吐槽的难道不是实力和油腻吗？
别说还是帅的
溜了溜了，这不下饭，找个乡土玛丽苏下下饭
好笑，起步那么高没混出个人样，很骄傲？
这踏马不是演唱会，泼啥啊
烧饼来挣钱
于朦胧资源真不行赶紧转型吧
哇，烫乎的
演技真差像木偶
哈哈哈哈哈哈哈哈
明道以前也是混男团的呀
泫雅听了想笑
我也是一万层滤镜！
哈哈哈哈哈哈
好娘
因为男明星中年照样有很多工作机会，就不可能和女明星一样搞
跨行业的哥哥哈哈哈
。。。
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
要蹭嘛当然要蹭个大的
保加利亚的是神，这是神经病
哈哈哈哈哈哈哈
我的东哥啊
实力不差但是路线有点问题哈哈哈哈
X
那不会呕到自己身上去
哈哈哈哈哈哈哈
哈哈哈 其实挺可爱的 至少不油腻
成都女孩表示很淦
白马会所都比这好
哈哈哈哈哈哈哈笑死
啊啊啊啊啊？？。？
于朦胧可以的！
李汶翰不是还挺红吗？他为什么来
刘维和他们比，好很多了，还能跳的起来
哈哈哈哈哈哈哈90后不背锅，我的偶像不是他们
笑死我了哈哈哈哈哈
？？？？？
烧饼这个就是快手MC喊麦啊
我觉得这综艺当个乐呵看挺有意思的
可是他很好笑啊
烧饼
大哥大哥
李光洙的舞哈哈哈哈
救命，有话好好说，别放原片
哈哈哈哈哈哈哈哈哈哈哈哈哈哈好好
长得有点像老邪哈哈哈
草
救命啊别放原片！
赚奶粉钱
别放原片别放原片别放原片别放原片
热乎
这就是老带新啊，让老人发挥最后的余热
但他其他节目里真的很不错，可能歌没选好
他是谁
还不如用啤酒呢
哈哈哈哈哈有一种总裁搞笑舞蹈
不痛苦啊，当时我看的时候笑的贼开心哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈或
呕呕呕
还挺可爱的哈哈哈哈
符龙飞的表演就挺好的
woc你哪来的勇气阿………
你们化妆给观众卸妆是吗
别  别 别
闪电五鞭
明道！！
成都人感觉被内涵
啊？这是不是我们的妖王被黑得最惨的一次？
？？？？？？？？？？？你是哪来的自信？？
Hhhhhhhhhhhhhhhh
jyp听了要流泪，泫雅听了要打人 
说的有点对
饼哥哈哈哈哈哈哈哈
餅哥哈哈哈哈哈哈哈
气氛组担当烧饼
来了
救命，，，不要放原片啊啊啊啊啊
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
？？？？？？？？？？
这不是女的才跳吗
呕呕呕拉女孩子出来也就这点本事了
我居然在这看到丁泽仁就离谱
哈哈哈哈哈哈哈
无1无靠
明道我滴宝
终于来了
明道真的好像我一个墨西哥外教
不不不女生也yue观众都是粉丝吧
哈哈哈哈哈
哈哈哈哈哈哈哈
海澜之家
害怕
？？？？？？？？？？？
hhhhhhhhhhh
hhhhhhhhhhhh
我选一
？？？？？
哈哈哈哈哈
天呐，太恐怖了！
？？？？？？？？？？？？？？？？？？？？？？
Hhhhhhhhhhhhhhhhh我的头
哈哈哈哈哈挺可爱
高配王宝强
相对来说还好
洒水名场面
这不是艾福杰尼这种rapper该干的吗233
？？？？？？？？
我都喝完了你才说
哈哈哈哈哈哈哈哈
小问号？
？？？？？
53
超级油，油得我打yue
哈哈哈
天呐，竟然还有那么多观众。
这明明是弟弟，狗华一直有病
？？？？？
自带滤镜
啤酒浇头进阶版
台下还有那么多观众？
热乎
于朦胧最近剧虽然不咋地但在这里简直像清流了
啊啊啊啊啊走了
哈哈哈哈哈哈哈哈哈哈
烧饼哈哈哈哈哈我挺喜欢的
我还挺喜欢他的
哈哈哈哈哈哈哈为啥我觉得小伍（伍嘉成）看得最顺眼
他是谁啊
其实我也滤镜！
哈哈哈哈哈哈哈哈哈哈哈单均昊！！！！
只有你会
活不起了不是没有原因，乐华团节目完美的夏天直接凉
李文翰唱跳还是可以的
《走后门》
哈哈哈哈哈哈哈哈哈
就别放原片了吧
哈哈哈哈哈哈
哈哈哈哈哈(●°u°●)​ 」
吐了
哈哈哈哈哈哈哈
人真多
我怎么感觉还行，个别人有点油腻
我明道挺可爱的啊（10级滤镜）
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我都不敢看，怕被送进医院
可是有点好看啊
对不起我走了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
看印小天好欢乐
哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈好可爱
我滴妈
观众实惨，谁想画着美美的妆被人一顿浇水
我没了
哈哈哈哈哈哈哈哈 群0狂舞
女生表示我也要吐了
好搞笑
哈哈哈哈哈哈哈哈邪邪的奇妙比喻
猪妖
饼哥别这样，回去回去吧
艾福杰尼？
成都人有被冒犯到
哈哈哈哈哈哈
啤酒浇头
刘维不是挺有才的吗
其实印小天真的很好了，他的乐观真的很打动我 
哈哈哈哈哈
？
尬住了
妄想
这换个人已经油死我了，但是看他就很搞笑哈哈哈
热乎的
妆浓或者姐妹点倒还行，主要是……
刚才是谁在笑，把我的心声都笑出来了
再见吧
又憨又可爱的哈哈哈哈哈哈
饼哥来这节目唱k的
跳的可以，就是女版
女生表示有被冒犯到
泼水节
小爽太惨了，她为什么要来受这摧残
该死 我对他滤镜巨厚
哥哥的油腻史
哈哈哈
？
哎，明道
他麻德退钱
有理由怀疑尖叫声是后期配的哈哈哈
这逼啥也不是 还感觉自己帅 酷 唯一优点是取个漂亮老婆
我也以为浇头哈哈哈哈
有画面了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈终于来了
救命啊
我不一样，我滤镜1亿层厚
无xin可能
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈过于真实啊老铁
谁
僵硬
？？？？？？？？？？
救命
我觉得虽然是亮片但是也不是太突兀还蛮好看的
付辛博确实帅啊
太极
明道以前在183就不是舞蹈担当，这段就是为了搞笑的很可爱啊
比起来于朦胧还行了
伍嘉成还是去拍综艺吧，哈哈哈，他综艺感还是不错的 
哈哈哈哈哈哈哈哈哈哈哈哈哈
内涵川宝？
这下巴。。。
哈哈哈哈哈哈
看得我一直看右下角郑爽，舒服多了
人妖王
印小天这段我看的可开心了，哈哈哈 
最近嫂子团的瓜主？
西财女生表示很赞
明道啊，回公司做霸总吧
前边的董代表，我也觉得像哈哈哈哈
还挺好
幸亏离开了jyp，不然真的我司要完
于朦胧是里面最清爽的 全靠同行陪衬
不要啊
哈哈哈哈哈哈哈哈哈哈
啤酒浇头？
....
符龙飞还好
不，女生也不都喜欢这样
观众朋友们是真情实感地欢呼吗？
成都人有被内涵到
？
搞笑综艺
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
檀健次还是不错的
？？？？
好好计划
哈哈哈
哈哈哈哈哈哈
噗
房子不是塌了吗
自己人
老邪说过，搞这个穿拖鞋比较好
害，男人不行
饼哥来挣奶粉钱的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
姐姐别唱了！
热乎热乎
别放原片
哈哈哈哈哈哈
啊
？？？？？
叉出去
哈哈哈哈哈哈哈
000000
名媛版姐姐
？？？？
hhhh
啊我的眼睛
陈晓东保养得不错
哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈我对小伍有滤镜
哈哈哈哈哈哈哈哈哈哈哈哈
于朦胧！！
哈哈哈哈哈哈哈
人家定位搞笑综艺呀
笑死我了
？？？？？？？？
我也以为浇头
不管不管就算这样也喜欢他哈哈哈哈
jiao第三声
？
我累了
好的，让老邪一个人干了
我麻木了
海蓝之家
？？？？
我对明道有无限厚的滤镜
我还挺喜欢这个笑哈哈哈哈
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
太油了
jiao第三声
印小天好像在表演猩猩锤地233
其实小伍真的是不错的，哎
哈哈哈哈哈哈哈哈哈哈哈
明道我还是喜欢的Hhhhh
自己人，别放原片
走后门就灵性
热乎的
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
单均昊你给我清醒一点！
别老翻白眼啊……
盒盒盒盒盒
哈哈哈哈哈哈哈哈哈哈
不愧是我东厂的人
来给大伙讲相声啊，这你都整不明白？
哈哈哈哈哈哈哈哈哈哈哈
笑死
可是他腿真的好长(✪▽✪)
我也喜欢明道！他好帅！
刘维好油啊救命
前排前排
清爽。。。不是面瘫咩
郭泫雅
哈哈哈
yiwao
我尬了
好油腻好油腻
我觉得挺好看的 当个搞笑综艺看针不戳
哈哈哈哈哈哈哈哈哈哈哈
董代表还是漂亮一点的
哈哈哈哈
害怕
不要偷别人的文化好吗哈哈哈哈哈哈笑死我了
热乎
够自信的
怎么以前都是jyp的，和王菲菲她们差这么多呢？
哈哈哈
哈哈哈哈哈哈哈哈哈
他是快男出身啊
刘维好丑啊，其他人至少好看
我还以为啤酒浇头
？？？？？？？
拉倒吧，于朦胧就这么看着也没清爽到哪去
我也巨喜欢明道 
命中已注定是我太任性
哈哈哈哈哈
欢乐喜剧人之油田来了
这妆咋这么磕碜呢
明道之前183club 也是时代的眼泪了
我觉得挺好的哈哈哈哈哈哈
啊啊啊终于等到老邪也解说这个了！！！
前面那个别埋汰李佳琪好不
哈哈哈哈哈哈哈这吐槽笑死我
明道现在跟着张庭卖东西
小丁??！
烧饼把我炸出来了哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈嗝hi哈哈哈哈哈哈嗝哈哈哈哈哈哈嗝哈哈哈哈哈
男生非要化这样的妆吗
哈哈哈哈哈好可爱
这个还挺好看
？？？？有被尬到，谢谢
丁泽仁在这就真的离谱
男 人 都 去 哪 儿 了？？？？
明道怎么样都帅！
？？？？？
长得还不错这业务...
可能是为了突出他的干净吧哈哈哈
年纪大了 老气是真的 但就是很喜欢
hhhhhhhhhh
这个真的最恶心
火不了是有原因的
不得不说这滤镜有点厚了
害怕
挺好看的呀
生活不易，单总叹气
谁
我记得他一直不会跳舞，王变里那个命中已注定的mv都是站后面的哈哈哈哈哈
刘维就是典型的普通自信
我爱明道！！！
啊啊啊啊我好尴尬啊啊啊啊
？？？？
干嘛老模仿啊，自己没有创新吗
哈哈哈哈哈
哈哈哈 说好了不准提这个梗
符龙飞不错
还行吧 滤镜加成
我的。。。眼睛。。无了。。。
我还是挺喜欢刘维的，因为火星
喝了会吐泡泡（doge）
？
好生热乎
xqc哈哈哈
普通且自信
这个观点要笑死
闽南歌风评被害
不是应该和他们摔跤吗
这下巴可以刨地了
刘维唱跳可以的
他唱的更是哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
不女生也是这么想的台下都是演员doge
啊这，都不是我曾经偶像
哈哈哈哈哈哈哈
