一个弹幕
泪目，但是还是要笑着看
就是这感觉倍儿霜
杰罗姆不是小丑 小丑的版权不给电视剧 所以他们弄出一个和小丑类似的 而且。。杰罗姆他哥杰罗麦才是小丑
再来亿遍
敬犯罪
敬犯罪
敬犯罪
敬犯罪
生日快乐
敬犯罪
生日快乐生日快乐
这段好心酸 希斯莱杰走了以后才有的这个最佳男配角
来迟的生日快乐
生日快乐
哭了
这个镜头简直了，极富张力
大爱希斯莱杰
爱了！
表白少爷和麦麦！！
我爱杰罗姆！！
这段最喜欢！
生日快乐
承包杰罗麦
第五遍
小丑，蝙蝠
第五遍
666
生日快乐
生日快乐
哥谭阵
生日快乐，一路走好。
最喜欢的一对
上帝那为何这么残忍
生日快乐！
生日快乐
画质也太棒了吧！！！！！！！！！！！！！！！
名场面
此生无悔入dc
因为他太过优秀，上帝嫉妒她，把他带走了。
生日快乐
和我一天生日哎
哦我的小天使
哦罗杰麦
花姑娘～
素质三连
卡总我男人！
走好
生日快乐
生日快乐！
生日快乐
Happy birthday! 
漫长的短视频
花姑娘
you completed me.
纪念日快乐
You completedme
鸡皮疙瘩
I'm the boss
希斯莱杰吹爆！！！
希斯莱杰！！！
4.6也是我生日耶
up主辛苦了
看不到我  看不到我
民风淳朴哥谭市，人才辈出阿卡姆。
走好
cool！
看不到我  看不到我
看不到我 看不到我
民生淳朴哥谭市
希斯莱杰是我心中最好的小丑
表白莱兔啊啊啊！！
杰罗姆
最后亿遍
Up辛苦
一路走好，在天堂玩得愉快
吹爆我卡隆梅！！
求BGM
生
完美小丑
这里的踩点超爽超带劲～
虽然他的妆看起来最简陋，但我还是觉得他最帅
up辛苦了！
杰罗姆小天使
致敬希斯莱杰。
小丑们帅的呀
这个歌曲是   Lock me up
希斯莱杰
Shameless 伊恩加拉格
少爷的小丑！！
QAQ画质感人
从不回头看爆炸
怕才正常，小丑本身就是可怕的存在，疯狂的魅力
我今天过生，看到这个视频！！！
莱托少爷呜呜呜
嗨皮波斯dei
小丑蝙蝠，是敌是友
我剛好是第一百萬！！！！！
小布丁
ladies and gentlemen这个衔接太棒了
求bgm
杰罗姆杰罗姆杰罗姆
表白杰罗姆
杰罗姆杰罗姆
喜欢杰罗姆
真的超级帅！！！而且超有节奏感！！
永远的希斯莱杰
杰罗姆
什么是勇气，在压力面前保持优雅
哥谭市的小天使
民风淳朴哥谭镇，人才辈出阿卡姆
年少只喜欢正义的蝙蝠侠，长大了更喜欢小丑
不满足才是最骚的
歌词搭配完美
杰罗姆贼帅
永远的希斯莱杰
这是哥谭一代小丑
杰罗姆
表白希斯莱杰
表白小少爷
厉害了，支持，我也是视频剪辑人，加油
ａｗｓｌ
！！我也是
民风淳朴哥谭市，人杰地灵阿卡姆
爱上了爱上了
Happy birthday
Happy birthday
希斯莱杰
这个画质也太好了吧 感谢up
表白希斯莱杰也顺便表白一下rdj
来摇头抖腿
华纳保守了，希斯莱杰当年竞争最佳男主也可以
Holocene
Who's the boss?
百万制作
up辛苦了
好燃
表白杰罗姆小天使啊啊啊啊啊啊啊
安好……
卡点卡的太酷了吧
这里面竟然有明日之后愚人节的皮肤。
愚人节的女皮肤。
表白杰罗姆
bgm什么
吹爆丑爷！
做的真的带感 每个小丑都好喜欢
生快，小丑
太棒了
天妒英才
这一段也太强了
谢谢up主
谢谢up主 辛苦啦
杰昆！
吹爆致命玩笑
可曾在月光下与魔鬼共舞？
Happy birthday! 
you have nothing
这句歌词配丑爷大老爷也太带感惹
这句歌词配丑爷打老爷好带感
民风淳朴哥谭市
lock me up
shdndi
永远的小丑
记得以前一度很怕小丑
Bgm lock me up
少爷好久不见
杰希，永世长存
黑暗骑士真的是集齐了我最喜欢的小丑和蝙蝠侠
杰罗姆！！
表白杰罗姆！！
坐等今年下半年开播的。。。杰昆版小丑独立电影（开花）
bgm:lock me up
致犯罪
bgm lock me up   比较小众的乐队 the cup 他们的歌都很好听的
踩点无敌了
帅
再来亿遍~
我就这特想笑
希斯莱杰
和我生日一样
杰罗姆
杰昆！
杰昆
永远的小丑
疯狂踩点
疯狂踩点
up主辛苦了
永远的希斯莱杰
热情好客哥谭市
民风淳朴哥谭市，人才辈出阿卡姆
民风淳朴哥谭市
求BGM
浑如其中
开头见
帅气
牛逼
休想！七代都是我的！
黑暗骑士的小丑太经典了
bgm是什么
bgm
额
好帅啊
666
r.i.p.
happy birthday
表白小丑女
UP主辛苦了
！！！
小丑已经把蝙蝠侠盖过了
lock me up
第四遍
表白杰克.尼科尔森！(ฅ>ω<*ฅ)
再看亿遍
踩点舒适
安好
小天使~
小丑只喜欢杰文莱希
66666
他好努力
一个引起极度舒适的视频
小丑小帅
迟了的生日祝福🃏
哈哈哈哈哈哈哈哈
断背山...
杰罗姆！！！！！！！
小丑是我见过最具人格魅和灵魂的反派
踩点舒服！！！！
QQ音乐评论也是被，，，，说真的很招黑
我好像记得小丑不喜欢用枪。。。
斯人已逝生者如斯
斯人已逝生者如斯
斯人已逝生者如斯
dc已经逐渐崛起
他好好看
游戏的小丑太帅了吧
第五遍
Lock me.up
Lock me.up
致敬
Up真的很用心 每次不仅是踩点帅炸 剧情主题什么的都超好的 表白！！
场面名场面啊
这几！！！帅！！
太帅了扒！
Up好棒啊 帅炸！然后我就剪一个爱一个了
Up
小丑演的是真的好
表白up 我超爱！
被卡梅隆炸出来
只有我喜欢卡梅隆的吗
什么是小丑？？  就是极致的优雅和完美的疯狂
七代小丑全是我的！！！
bgm  look me up
哈莉！超喜欢这代小丑
忘不了断背山
永远的希斯莱杰
谢谢up，up辛苦了（鞠躬）
嗯嗯嗯，别的小丑演的也很好，抱紧小丑女
我也是4月4的生日
小丑女!
上帝想看他疯狂，便在那天叫他去天堂玩耍
up主这剪辑魔鬼吧，太好看了
爆炸就是艺术
剪辑得太棒了
再来一遍
牛逼
这么严肃干嘛？让我们找点乐子吧！哈哈哈！
这么严肃干嘛？让我们找点乐子吧！哈哈哈！
叼
我要去追哥谭了
这么多莱托。
敬哥谭永不和平
希斯莱杰诞辰
蝙蝠侠80岁生日
喜欢贝尔蝠和莱杰丑！
希斯莱杰粉前来纪念
泪目
希斯莱杰
杰瑞德
好看！！！
压力面前保持优雅
封面好评
Happy birthday
唉，天妒英才，可惜只有一部
这时候应该是和梅尔吉普森合作爱国者的时候
希斯莱杰——疯狂
Happy birthday 
这里好棒! !我尖叫
这个纪录片我看过！
丑爷，是哥谭市最经典、最巅峰的存在
尊重一下别的小丑好吧，不是只有希斯莱杰一个小丑
感动
三连成功
杰罗姆好帅
进度条惊人
动画版的是《致命玩笑》里的吧
致敬丑爷
硬币我交了
bum太棒了
bgm太棒了
Happy late birthday！
Happy late birthday.
up主剪的真好
下意识习惯的舔了一下嘴唇
祝您安好
这个是叫俄罗斯转盘？！？！
这段很妻管严
我耳机坏了？
敬犯罪
致敬丑爷
是不是真的好
bgm：lock me up
山鬼
致敬
up剪的真的奈斯
屏蔽srkl了。。有点挡了☹️
up是神仙！
我的哈莉
看完哥谭，，真觉得演小丑都是天才与汗水努力的成果
真的好棒啊，喜欢！！！
妙
民风淳朴哥谭市 人才辈出阿卡姆
和希斯 莱杰一天生日
表白我莱托
啊啊啊啊啊啊哥谭!
天妒英才
时间线最早的是杰罗姆 和杰罗麦吧 最晚的是莱托少爷吧
对上节奏了
莱托少爷
BGM:Lock me up
只喜欢杰罗姆 和杰罗麦兄弟俩
莱托少爷
刚才是蝙蝠侠阿卡姆骑士的么
致敬丑爷
好厉害！
小丑电影很期待
永远的丑爷
致敬
泪目
小丑皇！
杰罗麦是我的
永远的希斯莱杰
这剪的可以
好爽
什么是优秀喜剧的诀窍－时机，                                                                                      
Happy birthday
红罩头
希斯莱杰确实演的好哇
杰罗姆
up辛苦啦
杰罗姆！杰罗麦！
哭了
丑爷无敌
人杰地灵哥谭市    天才济济阿卡姆
致敬小丑的就一起等《小丑》的上映吧
杰罗姆太帅了把
太帅了吧
谢谢那么多记得他的同好
bgm也好听
爱上了这个
up太棒了
表白杰罗姆
今晚 ，我们是来助兴的!
这几个版本的小丑像是从小到大经过不断成长的小丑  哈哈
什么是强大。压力面前保持优雅。
尼科尔森这版本也非常优秀，只是另一版太强了
确实演得好
第三遍
太棒了
刚补完哥谭
希斯莱杰赛高
刷一些就够了，这样不尊重up的劳动成果
雨天
节奏真带感
金克丝
她好美
我哭了
握草，我跟小丑一天生日
可曾在月光下同魔鬼共舞？
疯子有一双慧眼，看到了别人看不到的，超出了常人的认知，被认定为疯子
谢莱杰给我的快乐
跪求bgm
今天是那个小丑的生日？
一闪而过的阿卡姆小丑
带新小丑玩的都是好up
不是说杰罗麦不是小丑吗
田嘴唇的原因是因为拍戏的时候贴在嘴巴旁边的道具，如果干燥的话，就会掉下来，而现在希斯莱杰已经养了一个习惯
火钳刘明
DC只有正派，反派和小丑！!!
DC只有正派，反派和小丑！！
DC只有正派，反派和小丑！
哥谭市英雄四起
疯狂踩点
希斯莱杰，心中唯一的小丑，生日快乐
后面这段剪的泪目了
太帅了！！！！！！
好多名场面啊啊啊啊啊
太帅了！！！！！
这个挑眉，爱了爱了
《蝙蝠侠》
《蝙蝠侠:黑暗骑士》
希斯莱杰牛逼
小丑的dc个人电影要来了！超期待！
为什么我腿抖不停
我昨天生日
这是杰罗麦。杰罗姆的兄弟
每个我都超喜欢
我哭了(´;︵;`)
我真的以为是改革春风吹满地
帅d啊腹肌！
最喜欢的小丑
为什么没有小丑惊魂
好嗨哟
小丑只是一种纯粹的疯狂，一个不完全的人
把我为数不多的赞留下了
希斯莱杰一路走好
向小丑所带来的不平凡，致敬
致希斯莱杰。
再看亿次
杰罗姆小天使
小丑女
最最经典不过希斯莱杰。
希斯莱杰版，强推
1.5   更癫狂 啊哈哈哈哈哈哈哈
母亲好好看好年轻
永远的经典小丑无法超越。生日快乐
只喜欢希斯莱杰版的小丑是因为没有用心去欣赏别的小丑
生日快乐——小丑
小丑  就是老爷  哈哈哈
愿君安好
再来亿遍
lock me up
我也就看了亿遍
生日快乐，希斯莱杰
希斯莱杰
生日快乐！小丑
求小丑女
希斯莱杰!
真TM的帅
疯狂踩点
表白杰罗姆小天使
我昨天生日
感谢up主辛苦做的视频
我要这硬币有何用
我的偶像
此生无悔入dc！
超酷的小丑哥哥。
小丑是最成功的反派
DC的反派塑造得异常成功
踩点好棒啊
对不起，这是我迟来的生日快乐
生日快乐！希斯莱杰
屏蔽生日真舒服
我是混沌的代言人
迟来的生日快乐，敬希斯莱杰
中间最帅，无需多说
踩点
杰罗姆
踩点钦定BGM
希斯莱杰四月四日生日
致最好的希斯莱杰！
希斯莱杰！！
致最好的希斯莱杰！！
致最好的希斯莱杰！！
致最好的希斯莱杰
希斯莱杰
出现了，高级弹幕
民风淳朴哥谭市  
愿莱杰在天堂继续快乐
踩点满分
生日快乐，小丑先生。
生日快乐，一切安好
杰罗姆我杰哥牛逼
踩点好棒
致敬希斯莱杰
吹爆小丑女！！！！
舒服，踩点
踩点真的舒服极了
希斯莱杰生日快乐愿天堂没有小丑
Lockmeup
希斯莱杰我的!
小丑希斯莱杰
大爱希斯莱杰
生日快乐，希斯菜杰
我喜欢杰罗姆杰罗麦呀
up主加油＾０＾~
杰罗姆！！
小丑是一个意志，谁演的都好。
敬小丑
想到了老番茄的蝙蝠侠系列
敬小丑
踩点狂魔
Bgm:Lock me up
是他成就了小丑，也是小丑成就了他
永生的希斯莱杰
小丑太帅了
帅
生日快乐，希斯·莱杰
兄弟们  1.5更癫狂  啊哈哈哈哈哈哈
帅的呜呜呜呜呜
小丑是什么？就是极致的优雅和完美的疯狂
杰罗姆杰罗麦
还是喜欢希斯莱杰的小丑
希望哥谭不要再鸽了
生日快乐！小丑绿
是真的帅
民风淳朴哥谭
有些人只知道他演过小丑
老影帝杰克
我爱杰罗姆呀！！
杰克
杰罗姆我的爱
希斯莱杰
top1
民风淳朴哥谭市
众所周知，那里是民风淳朴的哥谭市。
lock me up
踩点狂魔
生日快乐·1.
承包希斯莱杰和希斯丑！！！！
承包希斯莱杰
BGM：loke me up
希斯莱杰
每一个都经典 期待杰昆菲尼克斯的
喜欢杰昆，希斯莱杰
希斯莱杰版也许不是最忠于原著，但却是最经典的版本
邪魅的小丑
 帅呀
看见小丑就滚进来了
最爱希斯莱杰
欣欣向荣哥谭镇
这个ladies and gentleman好帅啊
希斯莱杰天下第一
火钳刘明
致敬希斯莱杰
每个都很好，希斯莱杰真的可惜了
致敬希斯莱杰
小丑
I'm.the boss
I'm.the boss
I'm.the boss
I'm.the boss
I'm.the boss
I'm.the boss
I'm.the boss
I'm.the boss
I'm the boss
致敬小丑
好帅
致敬希斯莱杰
我爱了
杰罗麦
帅惨了
杰罗姆
那个扮演的小丑的女生是谁啊好漂亮啊啊啊♡！！
敬小丑
只爱希斯莱杰
唉...西斯·莱杰好可惜
犯罪之王，小丑
踩点狂魔
生日快乐 希斯莱杰
卡梅隆真的好棒
承包希斯莱杰
我个人认为希斯莱杰的小丑超越了原著
杰罗姆小天使
前面的刚刚那是杰罗麦
剪的好棒
致敬希斯莱杰
电影里这个好帅
杰罗姆
杰罗麦我的！！
杰罗姆我的！
众所周知小丑是希斯莱斯
小丑再见
希斯莱杰生快
帅
帅爆
还是大爱希斯莱杰！
致每个饰演小丑的演员
爱了
杰罗姆比杰罗麦传神
莱杰，生日快乐
再来亿遍
生日快乐，希斯莱杰
致敬希斯莱杰
杰罗姆是小丑他哥吧
那是美剧哥谭里的
表白这个小丑和小丑女
莱托也帅啊
我心目中的小丑
致敬 希斯莱杰
 杰克.尼克尔森！！！！！
致敬，希斯.莱杰
希斯莱杰
杰罗麦才是真小丑
帅
小丑妹是我的
年轻这个是美剧哥谭里面的
小丑女
承包杰罗麦！
生日快乐希斯莱杰
杰昆的新小丑要爆( ̀⌄ ́)
这个是电视剧哥谭里面的小丑
希斯莱杰生日快乐
鬼见条
那是杰罗麦
敬希斯莱杰，永远的经典
最爱小布丁
都好帅啊！！！
希斯莱杰的是经典
生日快乐希斯莱杰
杰罗姆好好看的呀
杰罗姆啊啊啊小天使
不，我觉得如果天堂没有蝙蝠侠，小丑就不快乐了
莱杰叔叔
小丑经典啊
好帅
《哥谭》里面的小丑是杰洛迈亚，不是杰罗姆
小丑我只认莱杰
杰罗姆万岁！
帅
希斯莱杰
生日快乐   希斯莱杰
我爱杰罗姆！
生日快乐莱杰
BGM：lock me up
希斯莱杰最经典
老杰克！
杰罗姆不是小丑杰罗麦才是
每一个成功的小丑背后都有一个默默支持他的蝙蝠侠
一时小丑 永世希斯莱杰
杰罗姆还有个兄弟，好像杰罗姆是引路人，他的兄弟才是真正的小丑
世界上本没有小丑，或者说人人都是小丑
生日快乐！希斯莱杰
生日快乐！希斯莱杰
希斯莱杰
希斯莱杰不只是小丑啊
相爱相杀
希斯莱杰
超爱杰罗姆
希斯莱杰
必火系列
哥谭里的
吹爆希斯莱杰
喜欢杰罗姆
生日快乐希斯莱杰
这个枪点太舒服了
希斯莱杰！！！！！！！！！！！！
蒂姆伯顿版的贼棒
敬小丑
杰罗姆第一个小丑，好吧。他的笑被电台转播，然后哥谭各处散下小丑种子
永远支持希斯莱杰
走好，我心中的小丑
一路走好希斯莱杰
希斯莱杰不是害怕了是他不想继续玩了
哥谭丑蝙真的给的醒目
敬永远的小丑希斯莱杰
小丑好帅
超帅！！！
生日快乐希斯莱杰
这里已经完全有舔嘴的习惯了（电影里小丑的标准舔嘴）
一袋小丑，一代神
小丑的每个演员都很棒
希斯莱杰。生日快乐
莱杰太帅了，特别是卡萨诺瓦里面～美爆～
每一个都好帅
我只认识一个小丑，可惜他已经不在了
踩点真的超舒服！
希斯莱杰！！！！！！！！！
杰罗麦！！！！
刚才那个是美剧哥谭里的
致小丑
承包每只小丑！love！
表白小丑夫妇
杰昆
小丑不止一个，希斯莱杰无可取代
好帅的小丑
生日快乐，再见小丑
杰哥
希斯莱杰生日快乐
杰罗姆是杰罗姆，小丑是小丑，不同的吧
新小丑笑声真的6
希斯莱杰真的很好，但其他的也不得不佩服
希斯莱杰
抱走杰罗姆
帅！
新的小丑10月上映
希斯莱杰
超喜欢希斯莱杰的说
火钳刘明
杰罗姆这个小丑是真的帅！
杰罗麦！杰罗麦！
承包杰罗姆！！
吹爆希斯莱杰
小丑生日快乐！！！
吹爆希斯莱杰
致小丑
哥谭
就我一个要给老尼尔森的小丑点赞么？
每个小丑都很棒，有不一样的风格
希斯莱杰！
长就对了，走火才不会伤及无辜。请参考火云邪神
致，希斯莱杰
小丑有名字那就是希斯莱杰
吹爆希斯莱杰呜呜呜呜呜呜
生日快乐，小丑！
小丑，生日快乐！
杰罗姆我的！
希斯莱杰
希斯莱杰
希斯莱杰希斯莱杰
爱了爱了
心目中最棒的小丑 希斯莱杰
希吉莱斯版小丑是人类纯粹的黑暗面
神仙up主吧！
表白小丑
踢门真的帅
最棒的小丑——希斯莱杰
表白每个小丑
蝙蝠侠干了我们都应该做的，小丑做了我们最不敢干的
希斯莱杰，小丑本人！
心中最厉害的小丑
都很棒
帅
我想他应该会高兴的
希斯莱杰
我缓冲的电影只有黑暗骑士，每次坐车都会重温一遍，最爱
哥谭市
 觉哥出来学学
dc有出主角是小丑的预告了等吧快了
这个年轻版的小丑，电影里没注意到，单看也很亮眼啊
哥谭
封面中间那个是真爱
bgm：lock me up
感觉他的头发天生就像小丑
说再无小丑的那个，不要引战
上帝需要一个小丑所以他去了
杰罗姆
主角小丑
哥谭
做的很棒
帅啊
希斯莱杰，小丑之王
杰罗麦我的我的！
希斯莱杰！！！
好喜欢这节奏，踩点，up主真棒
希斯莱杰和卡梅隆
杰罗麦这挑眉简直了，帅爆
希斯莱杰我哭了
叫哥谭
哥谭
特别喜欢以后一部的小丑
最帥的小丑
最帅的一段经典
lock me up
火前留名
踩点踩的是真的爽
表白小丑女！
小丑是讓人越看越喜歡。。。太帥了！！！！！！
导演不是说杰罗姆不是小丑吗，我咋感觉就是小丑
向希斯莱杰致敬
up牛壁！
杰罗姆我老公
莱杰
火钳刘明
期待这次影帝出手的小丑
小丑才是主角
心痛小丑
超用心的up
笑的我好舒服
所有小丑都是我的爱
BGM  lock me up
金凯瑞是蜜语人
bgm是啥
舅卡！
很期待新的小丑
走好
一路走好
哈哈
走好
解卡？
走好
安导
表白杰罗姆！
生日快樂啊！
太强了
我好像看到了
表白杰罗麦！
希斯莱杰巨棒
大哥有四个
好帅
帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅
生 日 快 乐 ！ ！ ！
表白哈莉
bgm:lock me up
走好。
杰昆是我的 
走好
但愿如此
致敬
纠正前面哪位（什么时候国内靠颜值的也那么敬业）
卡了一下
为什么这么卡
看的好爽
进度条
火钳刘明
希斯莱杰（破音……）
尼科尔森！
卡
哇
致敬
 在所有的小丑里我只喜欢，黑暗骑士里面的那一位
莱杰！
走好
怎么走的？
喜欢莱托和小丑女
每个小丑都很棒
一路走好
小丑有很多只是他演的不会再有了
火钳刘明
素质三连
承包希斯莱杰
他在狂笑!
表白卡梅隆！！
表白莱托
大爱
走好
我觉得莱托的好
好想和他一起笑
安好
lock me
他是最好的小丑
lock me up!!!超好听的!!!
提前表白杰罗姆
致敬
疯狂踩点
卧槽莱杰吓到我了！
致敬
致敬！河南
bgm  lock me up
想哭
BGM 出租车乐队的
走好
一路走好
喜欢杰罗姆杰罗麦
杰克牛逼
小丑女的电影很是什么
一路走好
向小丑致敬
唯一小丑
这个纪录片很好看
走好
真的爽啊啊啊啊啊啊啊啊
致敬，最棒的小丑，希斯莱杰！
希斯莱杰
致敬
Who's the boss?  Who's the boss?    Who's the boss?    Who's the boss?
希斯莱斯我的爱
火钳刘明
最爱希斯莱杰
真的厉害
走好
火钳刘明
致敬，一位伟大的演员
lock me
走好
他居然下意识地甜嘴唇。
希斯莱杰
承包希斯莱杰
bicycle我喜欢qwq
直径希斯莱杰
哇哦
走好
人才辈出阿卡姆
致命玩笑
在压力面前保持优雅。
承包希斯莱杰！
火钳刘明
火钱流明
为我老婆来的.
我爱蝙蝠侠
走好
走好
hhh莱宝所有的电影我都看过
不知道为什么我就只喜欢希斯莱杰
这点踩的，爽哭了！
拜拜 ，至今小丑
致敬
欢迎回来
出现了即兴表演
这个踩点，爱了爱了
舔嘴了~小丑附身！
一路走好
Lock me up
好帅啊
致命玩笑？
lock me up
60000
杰克尼科尔森的小丑是真的凶
杰克 尼科尔森
金凯瑞的也很好
小丑有三个
和莱昂纳多很配的感觉
走好
一路走好
走好
致敬，走好，谢谢
再见
吹爆我希斯莱杰
我想把这玩意儿染成绿的！
为啥我网易听啥踩点就放啥
棒啊
尼克尔森
酷
罗杰姆，
走好
希斯莱杰啊！！！
❤️
❤️
❤️
❤️
❤️
好看不好系列
剪得太好了，浑身鸡皮疙瘩
一闪而过的游戏里的小丑
从此以后，再无小丑。
有一部电影就叫马蒂尔达
火钳刘明
走好
