表白老大
重楼啊啊啊啊
爷青回
为什么要跳两次
你太肉麻了
呜呜呜茂茂
我，龙傲天
没有那把剑，我照样能歼灭敌军
仙四是什么，没听过啊
那个红衣鬼王娃呐
现在才发现歌词都是特地写的
茂茂才是哭死了
看了三四遍了
茂茂太好哭了
重楼我好爱！呜呜呜
战歌起！
龙葵好好看
重楼好帅
我也看成了一群奥特曼
！！
没有胖子嘤嘤嘤
对不起重楼的眉毛哈哈哈哈哈
跳的好稳健。。。
剑三巅峰
道长，我们这里是酒吧！
我喜欢秋葵
98仙剑柔情版才是巅峰
茂茂那段真的哭了
紫萱
这不秋葵吗怎么叫龙葵了
真偷心，心没了
呜呜呜，所有的cp都没有在一起
哈哈哈哈光頭
最好的仙侠古装
夕瑶好美
爱不离爱是把这感动留住
我也是
每个配角都很饱满有自己的故事，不像现在配角要么就是剧情推动工具，
工具人重楼
除了胡歌都结婚了哈哈哈
杨幂幂幂
爷青回
只希望不要拍仙剑四了，游戏已经够完美了
仙剑里每一个人都有故事
这首歌一响我就忍不住回忆啊
重楼啊
重楼真的可爱
我以为仙剑是仙侠剧的起点，没想到成了巅峰
紫萱是唐嫣的颜值巅峰阿，不懂怎么转型傻白甜了，哎
本以为是仙侠的开端，没想到已是顶峰
老夫的童年
剑二？
剑三游戏真的感人
重楼也好心疼
剑三，永远的神
演技巅峰了了
我鸡皮疙瘩起来了
杨幂都离婚了 胡歌还没结婚
一个路过的假面骑士，给我记好了
重楼呜呜呜
这个是真得偷走了哈哈哈哈
你币有了
茂茂
我爱龙葵！
霍建华永远滴神
每一帧都是经典
没一个角色都有血有肉啊
我爱紫萱！！！
白豆腐
重楼这个角色塑造的好成功啊
。
爷青回
茂茂那段太揪心了
最后两人喝忘情水的那段才叫绝了！
割肉那段哭死我了
还有五毒兽
重楼爷爱你
留芳是你 业平也是你
啊啊啊啊啊啊啊啊！爷青回回回回回？
说1的，这是劳资青春，青春！！！！别提巅峰
我太爱雪见了！
还有神话
胡歌还是单身！唉
茂茂，55555
啊啊啊啊啊啊
重楼舔狗来了
紫萱真的好弦
啊啊啊我们的龙葵啊
重楼
但是看的时候觉得雪见叽叽喳喳的好吵
重楼男神
爷在青楼结婚了
绿豆腐
前面骨科就别走。
夕瑶
仙一也超级棒！
这首歌是？
停，快停下来啊啊啊啊啊啊啊！！！！
啊满满的回忆
龙葵啊啊啊啊啊太美了
以前没注意歌词就是故事啊
雪见都要二婚了
泪目
爷青回
这画质！！！！
龙葵我的，阿奴也是我的
反复去世
仙一最强
臭豆腐
爷青回
就剩胡歌没结过婚了
爷青回！
犯我中华者，杀无赦！！！
仙一我永远的白月光
重楼，惨
土灵珠
爷青回啊啊啊啊啊啊
浑身都是鸡皮疙瘩
在我眼里，一三都一样
爷青回
哈哈
重楼真的太帅了！
当年还买了碟！！重复看n遍
茂茂那块看一遍哭一遍
唐嫣演技巅峰  还有宁珂也很好   她真的不适合演傻白甜
清回
爷青回！！
哎，这一晃都快十年了吧
爷青回
扰我神界者杀无赦
夕瑶
白豆腐才是正宫
剑一起点，剑三巅峰
当时为啥要喝忘情水来着？
我觉得挺帅的
龙葵最美了
唐嫣巅峰
工具人重楼
仙一明显更好啊
两部仙剑主角都活了
仙三斩道
仙剑都是悲剧
紫萱
重楼
杨幂这里太美了！！！
歌词剧透，以前怎么没发现
爷青回
茂茂
爷青回
啊啊啊啊
爷青回
Rap
爷青回
年轻时真的好看
雪见我的爱
紫萱姐姐！
剑三之后再无仙侠
童年回忆啊！！！！！
龙葵跳火炉帮王兄练剑我真的哭爆了
红葵！！！
霍建华超帅的
秋葵哈哈哈哈哈哈哈笑死我了，虽然刚开始没反应过来
茂茂
仙剑三封神！
秋葵真美
白豆腐
紫萱有刘海的时候超美
我就觉得刘亦菲不好看！你们怎么看？
道长，麻烦你搞搞清楚，我们这里是酒吧
重楼真的帅啊啊啊啊
霍建华绿了？？？
那时候可迷重楼了
趁热都没机会了，直接化了都。
爷青回
唐嫣巅峰时刻
重楼人生导师
愿意
爷青回
重楼真男人
仙1才是巅峰，各方面
爷青回
我才看懂歌词，啊…好难过
真希望他们在一起
太虐了，不敢再看一遍
重楼！！！
唐钰小宝！！呢！！！
邪剑仙真的童年阴影
爷青回
这画质和滤镜爱了
茂茂真的好哭
茂茂！！！！！！
我们这里是酒吧
重楼！美强惨。。。
仙剑4的剧情可能是仙剑系列的巅峰，可以没拍
卧槽这个当年看一遍哭一遍
心疼茂茂
没结过婚 哈哈哈哈哈
青爷回
茂茂
我死了
BGM杀敌
爱恨纠缠。
你币有了
爷青回
哭了哭了T﹏T
龙葵最漂亮
这剧里除了胡歌全当爹当妈了哈哈哈
我真的超爱红毛怪
忘情水啊
仙剑传统死配角
爱，还没来
答应我，不要再做舔狗了
剑四不是你爹？
龙葵是黑天天
音乐一起鸡皮疙瘩都起来了
仙剑我就看了这个
多遥远的路都阻挡不住
开始还没有实现
恐怕没以后自觉留退路
bgm一出鸡皮疙瘩就起来了
爱还没来
有情有义的人都要回来
爱总会来
结局太虐
都等了太久哭尽无奈
爷青回
还是转头就纵身跳火海化成凤凰
爱恨情缠，的生生世世
心底执着的信念为你存在
难受
茂茂啊茂茂！
魔尊呢
有爱不懂相拥错过了最爱
送一剑祝福，再默默相助
这部剧对于每个演员来说都是巅峰，
爷青回
伤也被伤命中成双的伤害
请你搞清楚，我们这里是酒吧
黑白轮回的生生世世
我爱龙奎
夕瑶，啊啊啊啊啊啊啊啊
up一定很喜欢龙葵，剪了好多龙葵的戏份
爷青回
你币有了
业平是你，流芳也是你，一直都是你
啊啊啊bgm 
爷青回
！！！！！！龙葵
重楼真的。重情重义，又强又帅，完美男人谁不爱呢呜呜
跟歌词高度匹配
我小时候最爱魔尊重楼
太喜欢这对了呜呜呜呜呜
爷青回
爷青回
重楼啊
爺青回
爷青回
这是我小时候看剧时奶奶不喜欢看，我硬是把奶奶带成仙剑迷，比我还迷
爷青回
爱总会来
霍建华是真的帅，那种君子温文尔雅的感觉
你三连有了
永远的青春
我当初看茂茂那段，我都是哭着捂着耳朵出去，都不敢看。
太美了呜呜
感觉是唐嫣演技顶峰
爷青回
哈哈哈哈哈哈
哭哭哭
爷青回
爷青回
我也不知道为啥一个大男人看到这竟然有点想哭
ba三连
强啊
鸡皮疙瘩
你不要打了啊，你们这样打是打不死人的
nice
白豆腐
前面那个胡歌还是单身的笑死我了
仙剑三永远的神
我太爱龙葵了呜呜呜
广袖流仙裙！
爷青回
上面歌词我笑了
邪剑仙去世了
爷青回
爷青回
酒吧哈哈哈哈哈嗝
龙葵！！！！！
龙葵，永远的白月光！
爷青回
爷青回
白豆腐
龙葵真可怜
这我刷了10次以上
歌词就是唱的他们几个人！！！！！
必平茂茂都是好兄弟
爷青回
歌词和剧情好契合
龙葵呜呜呜
爷青回
爷青回
龙葵！龙葵！龙葵！龙葵！龙葵！
龙葵不要再孤单一人
龙葵不要再孤单一人
爷青回
世纪老粉在等仙七 遥遥无期
仙剑捧红了多少明星
茂茂啊
爷青回
我们这里是酒吧
为什么仙剑奇侠传没有第二部
爷青回
我到现在都不敢看茂茂割肉
看了十几遍的电视剧
唐钰小宝
重楼惨啊
爷青回撒子意思嘞？
刘诗诗和杨幂。刘诗诗这个角色演的好
太喜欢紫萱了
紫萱绝美
点赞了
小时候就觉得重楼很帅
我哭了啊啊啊啊啊
无胡歌不仙剑
清晰度好评！！！
哭
爷青回
好爱
说实话，这个音乐才是灵魂
啊我指的是仙五前传还可以尤其是玩完仙五之后哈哈哈哈
斜键仙
邪剑仙老爷爷好像。。。。
唐嫣的演技都留在仙剑了
斩妖剑和魔剑
还有茂茂和必平
唐钰小宝是仙剑一
表白徐长卿
前面酒吧的别走哈哈哈哈哈哈哈
酒吧哈哈哈哈哈哈哈
仙1仙3都看过，不过仙1有点忘剧情了
徐长卿3世都进了蜀山，那一帮糟老头子坏地很呀
重楼我死了呀，紫萱偷心那一段真的好看！
偷心盗贼
爷青回
爷青回
经典
我华！！！
战歌起
呸，重楼我老公
重楼啊。
夕瑶好美！！！！
扑火的性感白豆腐还是做了掌门
我愿意
爷青回
茂茂
唐嫣演技巅峰就在这部剧了
妹妹真的好漂亮啊啊啊啊啊啊
爷青回
他们值得红啊
爷青回
求B站买仙剑
爷青回
一直都很喜欢白和紫Cp
爷青回
我只看过仙剑3
没有那把剑，我照样可以歼灭敌军
仙剑   已封神
爷青回
景天，景天的景，景天的天
有点可爱
爷青回
景天，你是真正的英雄
邪剑仙
真·偷心，哈哈哈哈
爷青回
爷青回
哈哈当时刚买了第一部仙剑系列游戏就是它，之后1个月，出了电视剧
爷青结
经典！！
雪见二婚那个哈哈哈哈老胡至今单身狗
经典
幂太好看了
爷青回
雪见
夕瑶我的天呐
雪见啊
茂茂死的那个画面我童年阴影
秋葵不好吃吗？
爷青回
霍建华老帅了
唐雪见好美，杨幂好美
爱胡歌！！！！
酒吧的笑死我了
秋葵
重楼
仙剑奇侠
唯一去过酒吧的女娲后人
茂茂那里我真的看哭了
也是唐嫣的演技巅峰，现在。。。害提不成
重楼真的惨
现在说是好像在拍4
我看到茂茂就想哭
可怜的龙葵
龙阳就离谱
别说了，你可以死第二次了
我家隔壁有个小孩也叫紫萱，关键小时候和唐嫣演的这个角色长的像，绝了！
还以为是仙一，切
爷青回
唐嫣的巅峰
我好爱啊
唐嫣演技巅峰
这太难受了啊
爷青回
chongt
呜呜，童年
慢慢回忆吧
泪目
茂茂真的难受
该火的都火了
虐啊，，，是真的虐
爷青回
茂茂
爷青回
爷青回
爷青回
茂茂也让我哭了
爷青回
没有那把剑，我照样可以歼灭敌军
还是喜欢李逍遥
没有那把剑，我照样可以歼灭敌军
白嫖失败
紫萱啊
紫萱长卿意难平啊
爷青回！
这也太好哭了吧
表白徐长卿！！！！！！！！！！！！
表白白豆腐！
茂茂割肉的场景一直忘不了
表白龙葵!
这首歌把所有人都包含进去了
酒吧哈哈哈哈哈哈哈哈哈哈哈
当年的四小花旦齐了三
仙五拍的真的拉垮……没有说韩东君不好的意思
秋葵蘸酱油活着芥末真的好吃
爷青回爷青回爷青回爷青回爷青回爷青回爷青回爷青回爷青回爷青回爷青回爷青回
超爱   紫萱X徐长卿  这对
嘤嘤嘤
爷青回
啊啊啊啊啊啊啊啊爷的青春
爷青回
爷的qin
啊啊啊啊爷青回爷青回啊啊啊啊
真的是他们爱恨纠缠的生生世世，执着的信念为彼此存在…这部电视剧真的穿搭给我们了
爷青回
这里面几个女主角都好漂亮啊
啊啊啊，爷青回
爷青回
茂茂
听说你叫溪风
剑三也许是他/她们颜值巅峰吧
当时真的希望紫萱重楼
太爱了
茂茂再贪玩蓝月了
童年啊！！！！爷青回
景天终究不是龙阳
霍建华是真的仙
爷青回
我好喜欢重楼
茂茂T^T
只有1才算巔峰
张家辉啊
爷青回
情到至深时乌发也浓白
剑成人后心动花灿烂的开
茂茂那里爷哭了
愿意 特别愿意
再次拥有没距离的温度
爱还没来
生死注定的来世再爱
多遥远的路都阻挡不住
失去自由的生生世世
有爱不懂相拥错过了真爱
送一剑祝福再默默相助
恐怕没以后不自觉留退路
武当山下有紫萱
伤也被伤命中成双的伤害
仙剑三真的好看，童年的回忆
让星光替我伴你远途
爱不离爱是把这感动留住
原来这说唱是剧情
仙剑让我最爱的还是侠！
爷青回
红葵！！！
爷青回
爷青回
爷青回
我没文化 剪辑的太nb了
爷青回
爷青回
太冲了
爱，还没来
爷青回
爷青回
爷青回
我真的永远忘不了茂茂割自己大腿肉的场景……
爷青回
茂茂哭了555555
会有谁不喜欢龙葵呢
爷青回
茂茂，我们到长安了
茂茂这我哭死了
我就是你，我是世界上唯一可以跳下去的人！
所以后来霍去了长留哈哈哈
爱～
爷青回
爷青回
这个rap太出戏了
哭了
都脱单了 胡歌你啥时候脱单啊
得得得得得得得得的
见封进
爷青回
爷青回
爷青回
爷青回
相见不如不见
剑三绝对的经典
天啊 茂茂 
童年啊
你放屁！
我冲过紫萱
兄        妹
兄        妹
兄        妹
兄        妹
兄        妹
兄        妹
兄        妹
兄        妹
太美了小破葵！
广袖流仙裙！
长沙臭豆腐
爷青回
爷青结
这部剧真的是经典
 刘亦菲，刘诗诗，唐嫣，杨幂，仙剑真的牛逼
那时候的杨幂真hao k b
这才是仙侠剧 现在拍的都是什么烂片
爷青回
大四了
爷青回
爷青回
里面每个人物都有血有肉！
唐嫣颜值演技双巅峰！
不就是币嘛？我给
胡歌快结婚吧！
土灵珠的笑死
我现在才注意到歌词剧透了
什么时候拍古剑23
我奶奶现在还记得白豆腐，哈哈哈
战歌起
只有胡歌跟彭于晏了。。。
爷青回
茂茂啊啊啊
仙剑现在看除了特效其他堪称完美
爷青回
giao
三生三世！！！！！！
卿萱！
龙葵
女娲后人紫萱只要不生孩子就可长生不老
这些和导演也有关系吧
要打去练舞室打
月饼
其实仙剑一也挺好看 只是没这么火
大四+1
我要这币有何用
爷青回
茂茂呜呜呜
爷青回
最爱龙葵
有啥好哭的？
泪目
爷青回
呜呜呜
火速鸡皮疙瘩加泪目
魔尊轮哲学
？？？？
咋没声了
爷青回
歌词是整个故事
表白华哥
爷青回
霍建华跟刘诗诗是我一辈子的白月光啊啊啊啊啊
霍建华跟刘诗诗是我一辈子的白月光啊啊啊啊啊
爷青回
我们这里是酒吧
爷青回
爷青回
爷青回
所以只有胡歌未婚了吗
爷青回
全火了
去过酒吧可太草了
放屁
从现在开始，这里叫卢本伟广场
爷青回
B站去买版权啊
爷青回！！！
最近热度挺高的是不是胡歌要出什么电视剧了？
白嫖失败
表白白豆腐
茂茂……
茂茂啊
哈哈哈哈哈哈哈哈哈
！！！！！
爷青回
爷青回
龙葵小天使
爷青回
战歌起
她会变成红色的哈哈哈听上去贼可爱
这TM才叫仙侠电视剧
霍建华出道剧的成功钓到我了，我笑疯了
爷青回
没有那把剑 我一样可以歼灭敌军
爷青回
茂茂，无私的小弟，也是无私的哥哥
以前就是特效差点
爷青回
最爱邪剑仙
爷青回
我已经大一了。真的是爷青回
唐嫣当年巅峰呜呜呜
都在哭
凤凰传奇？
爷青回！
以前看的时候我读小学 现在都是高中生了呢！
茂茂啊5555
当年我小学
超喜欢重楼啊
爷青回啊啊啊❤️❤️❤️
哎 哥的青春
爷青回
开屏劝退！走了
我们这里是酒吧
这里美炸
爷青回
角色和演员相互成就
啊啊啊茂茂真的哭了
重楼啊啊啊大帅哥
爷青回
茂茂呢
猛男落泪
爷青回
说只有仙一是巅峰的你点进来干嘛⊙∀⊙？有事吗您？
爷青回
龙葵和茂茂真的哭死我了
我愿意
爷青回
霍建华好帅
茂茂那真的太惨了，难道善良的胖子就得死？
大哥，哪来的仙四？那是先五
龙葵也太美了
紫萱啊啊啊啊啊
老胡总是那么帅
重楼——情感大师
执子之手与子偕老
啊啊啊啊重楼
超喜欢这音乐！
太美了啊
歌词是根据仙三电影写的，可以说也是种精华
爷青回
我来娶你了 我等你很久了
当时也觉得重楼帅爆了
爷青回
爷青回
刚那个笑太好看了
白豆腐
爷青春吖。
爷青回
爷青回
爷青回
经典
仙剑的阵容是真的强大
拍的太好了
啊这一对
啊啊啊啊啊啊啊啊，满满的回忆
爱重楼
爷青回
意难平呜呜呜
永远是我的青春
重楼！！！
杨幂太美了啊啊啊
仙剑电视剧巅峰明明是仙一
爷青回
爷青回
爷青回
哈哈哈哈哈哈哈哈哈哈嘿嘿嘿
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈
恐惧光头那个我笑了哈哈哈哈
唐嫣双巅峰
从现在开始，这里叫卢本伟广场
荧屏初吻
爷青回
b站什么时候买仙剑啊
爷亲回
爷的童年啊
老公！
小猴子
看这脸上的粉
表白我糖
爷青回
放现在可请不起众多明星，仙剑太经典
爷青回
仙剑三捧红的不是三个人！！是六个！
最喜欢紫萱了
仙三 永远的神！
茂茂是世界上最好的茂茂
紫萱紫萱紫萱紫萱紫萱紫萱紫萱
爷青回
电视播放仙三那会儿大概是我最无忧无虑的一段日子了
白发好绝
舍友问我为什么哭着刷B站
爷青回。
BGM一起秒哭
爷童回
爷青回
爷青回
现在高三了啊
长卿～～～
都颜值巅峰
有凤凰传奇内我味了
当年小徐，如今大三
当年小学，如今大三
爷青回
我觉得重楼才是真的帅
草为什么突然感觉重楼长的像fg
bgm一起就想哭了
老公
当年小学三年级现在高三
爷青回
龙葵好美
爷青回
感人
爷青回
飞龙探云手
爷青回
演员阵容很强
爷青回
当时杨幂也好灵啊 看着就忍不住流泪
泪目
币给你币给你
爷青回
爷青回
口红口红
色号来一个
长卿！！！
我愿意
爷童回
爷青回
这对真的好虐(ಥ_ಥ)  
茂茂割肉那里哭死
割已肉救一世人，
重楼！！！
我愿意
梦开始的地方
08我四岁粉唐嫣的颜12年了
最后那场雪是徐长卿给紫萱送去的
老胡需要夸？站在那里就是风景
爷青回
爷青回
爷青回
怎么还有人说海葵啊草（doge）
夕瑶
现在才懂歌词
白豆腐真的是我童年男神，塑造了我的审美的那种
爷青回
三年级到大一…
李永，蓝拳不好玩了？怎么去当重楼了
龙葵好绝
爷青回
爷青回
紫萱！
li
爷青回
相爱不如相知
巧了，我也是小学到大邑
茂茂！呜呜呜呜呜呜呜呜呜
等了他三生三世
爷青回
爷青回
5555555哭了T﹏T
紫萱紫萱紫萱
茂茂！
Bgm把我带回了那个暑假的感觉。
初二
已经高一了
国产巅峰了
当年三年级现在大三
爷青回
这些小兵，为什么神似奥特曼啊。
小学到现在高四。。
爷青回
智勋哈哈哈哈哈哈
智勋哈哈哈哈哈哈哈哈哈
初一 现在读研
啊啊啊啊啊大爱啊
爷青回
龙葵跳了，看哭了
喜欢3
出道即巅峰
杨幂好灵动
爷青回
老子才不放手
爷青回！
爷青回
爷青回
这里美炸
还记得是那时候喜欢上杨幂老胡的
回爷青
一秒三连
爷青回
爷青回
重楼呜呜呜呜呜呜
爷青回
重楼意难平啊啊
胡歌喜欢男孩子吧
爷青回
我瞅着这不是童年的回忆吗
长安城
我除了一其他都刷了好几遍
太想念了5555
还有一个和重楼做交易的
爷青回
应该是十年之前
真的是爷青回
爷青回
哭死我了
呜呜呜
见封进！！！龙葵宝宝
几个主角都是大明星
魔尊呜呜呜
也不知道明年的仙剑四会不会像爱情五一样毁掉。
爷童回
爷青回
你币有了
爷青回
音乐一起就不一样了
爷青回
天哪啊啊啊
天呐
重楼真的就是好男人
白豆腐永远滴神
爷青回
爷青回
啊，哭了哭了，这个剪辑太棒了
爷青回！！！
画面设置填充最佳观看
爷青回
爷青回
爷青回
以前的景天无忧无虑，最后的景天，白豆腐，紫萱，龙葵都被这世俗所束缚
哈哈哈哈哈啊哈哈
带给了90后太多的欢乐了，这还是第一部让我情不自禁流泪的影视。茂茂割肉那段
看了个寂寞
爷青回
小破葵
重楼：老哲学家了
那个是觉得重楼虽是魔尊，可是好深情，守信守诺
泪目
茂茂
爷青回
爷青回
鸡皮疙瘩一身
爷青回
爷回青
针不磋
茂茂茂茂！！！！
爷青回
啊啊啊啊啊他们都大红大紫了
茂茂
爷青回
5555
爷青回
你币有了！！！！！
最后长卿把忘情水吐了出来
我愿意
爷青回
当年小四
爷青回
童年噩梦 邪剑仙
小学到高二
仙四还拍不
爷青回
爷青回
四年级到大三
修仙剧我只看过剑三，谁知却是修仙剧的巅峰。
bgm杀我
长卿和紫萱呜呜呜呜
割肉我是真的看不了
太难受了
原来词就是他们啊
当年还在读六年级
龙葵啊
巅峰的神，仙剑三
我就喜欢邪剑仙
爷青回啊啊啊啊啊
意难平
意难平
爷春回
我也好喜欢重楼
鸡皮疙瘩
她偷走了我的心
但却是为了她爱的人
爷青回
我爱她
现在高三了
白豆腐
茂茂
爷青回
大爱龙葵
喜欢封面
广袖流仙裙
重楼太惨了，被邪剑仙欺负成呐样，游戏里面明明是大boss好嘛
泪目
现在已经高一了呜呜
邪剑仙人生导师
大哥带你来长安了
爆哭
茂茂！！！！！！
茂茂
王兄
杨幂这鼻孔是挺厉害的 
高二了
爷青回
青回
爷青回
这才是真正的电视剧！
我的回忆
回忆
泪目，爷青回！
爷青回
白色睫毛
魔剑仙让我做过多少次噩梦
爷青回
我娶
爷青回
仙剑三是我目前看过最好看的仙侠剧了
这大美瞳
我毕业啦
爷青回
不开玩笑，这辈子看的第一部剧就是仙剑奇侠传
那个时候才幼儿园，现在都高二了，真快
听到这bgm瞬间鸡皮疙瘩
爷青回
重楼也是情种啊
大一
仙剑四是仙剑巅峰了
爷青回
我青回
啊诗诗我得青春啊！
其实也有点期待仙剑四的影视剧，唐人拍
你币有了
凭这个角色，一辈子都不会黑刘诗诗
你们的爷青回好持久
我当时都哭了
重楼最惨备胎
爷青回
我愿意
杨幂以前好少女
我瞬间年轻十岁
初一到大四  刚好十年
爷青回
小学看的，现在高一了
↓必然记得  十斤换一斤 都是他一个人救活的大家 哎
二年级
爷青回
爷青回
童年回忆啊
天蓬
最后还是把李逍遥伤的最深
爷青回，你币有了
仙1也虐啊
剧情演技吊打三生三世为毛这点收视率
爷青回
爷亲回
现在大一
爷青回
小学到高三
童年回忆
B
！！！我永远都记得这一幕
谁看过仙剑奇侠传二啊
我的赵灵儿呢
真的是集不齐这群演员演一部戏了
为了经典给你投币
有机会我也拍一部这样电视剧
。。。
爷青回
没有那把剑，我照样可以击退敌军
当时小学，现在大二
大二
满满的回忆
你们这样是打不死人的
哭了
表白重楼大魔王啊啊啊啊
爷青回
爷青回
爷青回
爷青回
爷青回
夜青回
十年了
没有那把剑，我照样可以歼灭敌军
爷青回
爷青回
爷青回
爷青回
爷青回
重楼真的特别好 憨憨的
淦 老子的童年
眨眼十几年过去了！
龙葵两次祭，剑哭了T﹏T
爷青回
可喜欢龙葵了
大学毕业了
爷青回
没有那把剑我一样可以歼灭敌军！
没有二的233333
剑一没看过不知道
剑一是起点，剑三才是巅峰想想
每年一充VIP，就为了看仙剑三
爷青回
巨爱他们每一个人
爷青回
爱里面的每一个人
再看一遍
仙剑刀剑小燕子，神话超炮雨蒙蒙
爷青回
爷青回
放手个屁！
爷青回
夕瑶啊！
爷青回
当时不记得，现在高二
小学到高二
好怀念那时候唐人的风格
这阵容，现在怕是请不起咯
那句话怎么说来着，以为是仙侠剧的开始、没想到到现在还没超越
夕瑶
大三
爷青回
跪求B站买仙剑奇侠传三
哇翘
茂茂割肉我哭了，哭的好惨
胡霍
爷青回
爷青回
跟着歌词一起看绝了
小猴子
我以前对火鬼王冲过，也就这种场合敢说了
再回到那时候多好
小破葵
袁绍我知道是你
爷回青
这个rap有深意啊
爷青回
重楼我爱了
邪剑仙永远的神
茂茂，啊啊啊啊啊啊
亲
茂茂是改编最好的地方
仙剑一永远的经典
爱死龙葵了哈哈哈
仙剑四的后半段我是真的想不到，那么一点一点反转的悲剧最让人难受
爷青回
个人感觉还是仙一最惊艳和最经典
爷青回
爷青回
？？？？有这段
爷青回
哇这音乐一起～是我的青春呀
因为龙葵我喜欢上了向日葵
爷的青春回来了
赵灵儿的憨批，那是仙剑二
感觉她就是紫萱，不是唐嫣演的
国产古装剧巅峰。
爷青回
爷青回
还好吧0感觉
茂茂割肉那段是我看电视剧第一次哭
爷青回
诗诗绝美！这个身形！
茂茂啊
爷青回
我小时候最喜欢重楼
魔尊最帅
前面龙葵人气最高的，拜托在播期间和现在一直都是雪见甩几条街好吧…
唐嫣，女神
爺青回
爷青回
最喜欢龙葵溪瑶还有紫萱第一世
野禽回
茂茂！
我舅是大英雄
七世怨侣
爷青回
5岁时候看的现在17了
还以为殉情只是古老的传言
永远的经典，仙侠的巅峰
现在再看这部剧发现全是娱乐圈大佬
茂茂
爷青回！感动哭了！
剑三主人公的名字都是多肉名
03年
真的爷青回啊
爷青回
当时小学，现在大二了
爷青回
现在才发现rap词是对应剧情的
爷青回！
唐嫣真的绝美啊
三个女演员都超美啊！！
爷青回
流芳是你业平是你生生世世都是你
呜呜呜
茂茂！
龙葵献身铸剑哭死
我照样可以歼灭敌军！
爷青回
我爱她，却不能偷走她的心
也曾是我的青春啊
爷青回
爷青回
很黑怕
看100遍都不回厌
当我老了在刷一遍
爷青回
当时最喜欢的是龙葵
爷青回
爷青回
工作了
好虐好虐
其实仙剑三是一个悲剧
雪见
夕瑶呜呜呜呜呜
爷青也回了
爷青回
紫萱绝美
主角全是草药名
偶，这播放量
生生世世爱
茂茂！！！
左梓萱！！！
这是哪部电视剧？
啊啊啊啊啊啊啊啊啊啊啊啊太多意难平！！！
游戏里的重楼更帅好吗！！！！！！！！
茂茂看，长安到了
爷青回
我爱重楼
爷青回
爷青回
爷青回
我愿意！！
颜值巅峰
爷青回
酒吧hahahq
爷青回
茂茂呜呜呜
鸡皮疙瘩
屁
555紫萱
人家叫邪剑仙谢谢
爷青回
六年级，现在研一
颜值高，又各有千秋，太难得了
龙葵真好美啊
游戏里重楼才是大帅币
爷青回
龙葵的演员是刘诗诗
有没有凉快点的照片？
小学。现在高一
爷青回
爷青回
那年出门还没有滴滴，城郊到处是电三轮，那年谈恋爱只是想天天待在一起
2的话，好像是天外飞仙
感觉这些演员可以再一起拍戏
爷青回
fgnb
爷青回
fgnb
美哭了握草
大一
你放屁！
没记错的话，邪剑仙好像是彭于晏演的
这部剧里的所有人现在都很火
可以可以
爷青回
茂茂！
仙五真的不好看
唐嫣还演过熊猫侠
超爱紫萱
爷青回
超级无敌爱紫萱
愿意啊啊啊啊
那泪水真的感觉很带感
等你三千世
仙4的剧情真的是国产仙侠巅峰 求别毁
求b站买仙剑
一人血书求b站买仙剑
重楼
