干得漂亮
                                 非正常拍摄
热乎
我的妈
马赛克打了个寂寞
这种店不抓起来？
你是真敢，，，
保护
正道的光
我了个大擦
三连了
这次一定
明明你是真的拼啊。
非正常拍摄
保护
保护
带个口罩，遮一下
保护
应该让市场监督的一起来
保护
估计厨余垃圾
保护
豫章后街
直接举报
明查暗访
保护
保护
螺蛳龙虾～就是臭的？没毛病～哈哈哈
保护保护
估计都是海鲜市场那里收的死掉的已经臭的卖不出去的
非正常拍摄
这老板是从酒店收的人家的剩菜吧，过分
这个都什么样子了，佛了
害怕
保护
保护
保护
太危险了明明
老板：胡说，这就是上次的虾
666
66
旁边就是废品回收，哈哈哈
打电话的举报他
勇
匿名举报就行了，拍视频放网上不安全
66666666
证据也有了，打12315吧
保护
保护
何坊西路？？？
好吃好吃
保护
保护王来来，吃货明靠自己吧
刺激
保护
快车
快跑
@美团 
专业
保护
保护
害怕
保护
正道的光
差不多就可以
三连
保护保护保护
取外卖肯定是从缝里塞出来
三连保护
好恶心
保护
这环境，服了
要被打
热心市民邹先生
我觉得你需要保护好自己
消协告他啊
很多专门做外卖的店都是这样的
建议把口罩戴上。
中国移动给做的牌子坑人
打12345投诉，会有监管局出面的，我前两个月打过
干的漂亮
不怕因为没人会吃
保护
好危险
估计就是酒店的吃剩的垃圾；回收过来再卖给别人
保护
woc哈人
保护
保护
求后续
保护
这次一定
凯迪拉克自动拐入浴室
woc
卖这种东西给顾客吃不倒闭就怪了
保护
保护
保护
保护保护
保护
举报，死磕它，无量商家
我好紧张，好害怕
保护
英勇明
生化螃蟹
刺激
保护
保护
天呐，太恶心了！老板丧良心
死蟹
三连了
明明好样的！
保护
保护
额···这
估计是料理包
大把这种黑心店铺
保护
保护！！
老板:真当我不上b证
3
保护
保护
这种黑心
怕明明挨打哈哈哈
保护
保护
它的隔壁就是废品收购我是没想到的
先投币，再看视频、
保护
保护
要吃si人
保护
举报吧恶心死了
保护
保护
保护
确实 
保护
保护
保护
何坊西路
保护
打假明
保护
来了
保护
这是自家派送吧
为啥不直接菊爆到食药监局~~~如果店家威胁你也可以说我要菊爆到食药监
都是用死的做的吧
这种外卖店太多了
加热的
居然开在废品收购隔壁
黑做访
保护
感觉还行。。。没有真的过分的地步。
保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护
保护
这环境也太差了
正常美团幽灵店
保护
美团给钱就能上的
用料理包做的吧
保护保护
虫子？？？？
牛逼！
保护
实名保护
。。。京东买的33块钱一份的都比他好十倍十倍十倍u
牛逼！
是过期冷冻的
燃茶之前有做过类似的视频看完都想吐了
下饭视频
一锤子买卖养活了一家店
保护
菌 生 蟹
湖南人
注意安全
凯迪拉克
这次一定
保护
紧张
IOS拉高啊
ISO可以拉个6W左右
保护
黑作坊啊
牛逼
黑作坊
这双证肯定不齐全
这样做？
还100多
保护
很多外卖店都是只有个厨房的
保护
居然是南昌的 其实这店的牌子要是真店还是挺有名气而且挺好吃的
正道的光
不要了吧
保护
真黑
正道的光
保护
黑作坊!!
nb
城中村很多这种 
不要实名啊！
隔壁就是废品收购站，环境能好到那去
保护
保护
保护
卧槽
保护
我天，和我一起看的5千多兄弟，你们好吗
保护 保护卧槽
保护保护。保护
三联了，支持一下
保护
外卖箱都没有，这是自己配送的
保护
保护
哈哈哈哈哈哈哈，笑死
保护
保护！
恶心。。。
保护
最后一期预警
小心被报复啊- -
保护保护
保护
外卖地址别暴露了
点外卖从来不点虾
在南昌嘛？我去保护你。
真男人，注意安全
南昌何方西路口，就在我家门口
小心
平台举报 ，赔偿
注意安全
保护
上面那只像在看异形2333
这整个就是个仓库啊，害怕
保护
正道的光
正道的光
可怕
保护
胆子超大
保护
美团是不是该搞搞打假了
币给你给你
保护
我去
说实话我觉得还好...
保护
兄弟们  把保护打在公屏上
可以假装外卖员
路过一个野生小姐姐
现在平台不是没有营业执照不许上的吗？这种店营业执照怎么办出来的啊？？？
我的天
遇到过
保护
保护
酒店 泔水
首页通知书
这能吃？
种豆得瓜，长在了大腚上
刺激
哈哈哈
？？？？？
再也不吃外卖了好恶心
直接举报  黑心商家该死！
必须保护啊
匿名举报无人受理，实名举报无限打击报复
棒
正道的明光
保护
保护
这种还是别做了。说不定真找上门。
                  ●REC
保护
平台……
保护
投币了
保护明明
保护
来了
正常啊
可能出去那一趟就是买螺蛳
保护
保护
卧槽
？？实名可还行，很危险的
3
直接 打12315啊
市场管理不作为的
蕉太狼？
凉拌的吧
很多外卖都是小作坊
保护
保护
各位别吃小龙虾了，天天都有横隔纹肌溶解的新闻
吐了
保护
所以这店就是放着的，老板有其他事情，真有人点才去做一下
保护
兄弟们把保护打在公屏上
保护
正道的光
又水了一期
正道的光
还是给小孩吃了怎么办
邹市明
？？？
保护
因为他的食品太恶心了，再傻的人也会丢了，所以不怕出健康问题
商家说就是因为你点的父母，我才开的下去
小心挨打！！！
撤退
保护
又有傻子点我家外卖了
保护
哈哈哈哈哈
人 肉 叉 烧 包
直接12315
直接12315举报吧
害怕
恶心
保护！挺你
好害怕你被打
保护
UP可能对店铺有误解，这叫锤子实体店铺，就是租房专做外卖的
危险啊
举报
来啦
？？？？？
快跑
卧槽 吐了
快跑路
保护
明明真厉害，不过还是注意安全
专业
给我我就吃
保护
保护
大家都勇敢地对抗坏势力
保护
又大又黑?
保护
非正常拍摄
不保护举报人信息的   真的不小心啊
干得漂亮
保护
保护
保护
店家：不怕吃出问题啊，尼玛谁敢吃我就问你
保护
这也太脏了
保护
我紧张死了
前排保护
你是真的敢阿
保护
保护
这不过分？我感觉你比较过分
保护   哈哈
保护
这叫能看？玩球吧
瓷砖都包浆了
钓鱼
小心啊，兄弟
估计这个人还有店面，拿去给美团小哥了
正道的光照在的大地上
保护
保护
保护
不怕吃死人吗？太过分了！
受不了真的这家真的就坑死人
保护
保护
卧槽害怕
危
太脏了
卧槽好危险
保护保护！！！！！！！
保护
直接敲门
注意安全
你是没见过脏的
这有点危险啊
保护
卧槽
其实环境还好 食材不新鲜
料理包加热
保护
我去
别恶心啊
加防腐还好 不加全是细菌病毒
害怕
卧槽
老板大喜，呆子又来买了
外卖也得是正规店才行的
点外卖最好点品牌的 张亮杨国福老乡鸡这种
牛批
保护我方吃货明
正道的光
三连支持
可怕
卧槽，还花了100多！
这能看出个啥。你们吃的很多路边街店里面的后厨房都差不多这
保护！
吃剩下的，拿来当外卖了
猛啊
错了，好的料理包比这个好，而且田螺和螃蟹也不会有料理包吧
战地记者
????????
危
保护
保护
找到你了，等我出去
快走呀拍个几秒钟就好了
AWSL
保护
料理包
正道的光
请随时保持联系好么！！！！
保护
保护
螃蟹:我死得冤啊大人
正道的光
保护
移动广告
哇
保护
这么黑
保护
这么勇的吗？
保护起来
说明没有营业执照
保护保护
！！！居然是南昌的up主？
正道的光
拍下来发给消费者协会啊
保护
没有卫生许可证
保护
保护
好刺激！！！！
保护
这样子居然没被下架说明外卖平台也 挺离谱的
非正常拍摄
下次一定
保护
害怕
居然有续集
防护服送你一套
正能量！
就是血亏
保护
注意安全
一定
wc害怕
我三连了
保护
保护
保护
真的害怕
？？？？举报还不给匿名
这有什么好怕的，法治社会害怕人家打你啊
好家伙还有后续
不会真有人点这种吧？
黑作坊？？？
大家一块保护你
这个是只做外卖生意的，好多这样的店，卫生也不能保证
吃麦当劳这类安心
保护
所以实体店都没有的就不要去点了
洗浴之王
保护
凯迪拉克
真就随叫随开门呗
快跑啊，害怕
隔壁就是收破烂的
保护
保护明明
正道的光
死蟹别吃 宁可浪费
你要挨打了，快跑
保护！！！！
这个匿名的意义在哪里？？
我觉得还好吧
外卖的环境想想也知道基本都这样吧 食材才是关键
666
胖了
卧槽！这。。。。。
保护
吐了
平台才不会管
说实话，很多外卖店都这种环境
这要判刑
这种店都可以上外卖平台，看傻了
保护
哈哈哈哈
心真黑
你应该给人脸部大码，对你能减少一些纠纷
保护
问题就是营业执照怎么办下来的是怎么上的外卖？
饿了么是必须要着装的 随机抽查 你要自拍上传的那种
举报啊
危
有蛆不，老板把蛆挑了
保护
保护
保护保护保护保护保护
……………
正道的光
u1s1点可到店取的吧
保护
小心啊
阴间外卖
批发市场捡来的死蟹吧！
保护
走了
保护
保护
投币 赞了 正道的光
好脏…
必须点赞
保护
害怕
我****
讲真这个环境不算最脏的，随便下个馆子后厨都这个鸟样
保护
yue
跟美团反应卵用都没有
保护保护
平台怎么审批的？
保护
一会儿被本地人安排哦
可惜了，只能投2个币
凯迪拉克
平台基本上就是睁一只眼闭一只眼的
保护
保护
保护
保护！！！！！
不怕被报复？
这么脏！！！！！！
保护
保护
废品收购站隔壁？
可怕
保护
这是盒装加热的
保护
保护
这不像饿了吗吧
老板要是也上B站呢
保护
注意安全啊
保护
收不到反馈才说明是真匿名，应该更安全吧
好多馆子后厨都这样 不过也有好的
保护
投币了
保护
支持
我在馆子上班的表示 还是去正规一点的比较好
这是用水煮的  所以垃圾
你可以穿个外卖员的衣服说自己送餐不就行了
等一下  他手洗了吗  刚刚是不是去上厕所
正道的光
正道的光
明明你小心啊
保护
恐怖............
外卖就不用新鲜食材难道到店还能变新鲜不成
？？？？
保护
害怕
咋了
还有个蛆。。。
螃蟹看起来挺正常的
保护
保护
好市民邹志明哈
保护
狠人
保护
好害怕
保护
死尸肉
我还是自己做饭吧
美团也有问题
nb
保护
担心明明啊。。。。。。。
保护
这特么有毒了吧
弹幕护体
都拍视频还怕实名吗？不想想
这么勇
保护
用嘴现造的（滑稽）
瞬间觉得手里的泡面香起来了
故意的？
告他，这怎么忍
实名举报店老板会知道是你
保护
保护
保护
保护
保护
保护
明明自己注意安全啊
正道的光
卧槽
exsl
不是开车去洗浴中心？
保护！
保护
刺激
身正不怕影歪
保护
浪费钱
保护
、、、、、、、
保护
真是有够恶心的
凯迪拉克
粉丝多，没事
保护
保护
注意安全
钓鱼执法
你得穿上外卖小哥的衣服才行
你真敢
就是骗你第一次尝鲜
这样的品质可以去告发了吧
勇啊
保护
南昌啊
脏乱差
呃啊
转发就算了，太危险了233
业内人士表示换个店名就可以了
卖龙虾门店旁边废品收购站？
v
你们不知道有专门做外卖的店吗，我都是点去过的店
一定要有实体店里面可以进去堂食的。自己知道的店不然都是这样，
咋的？打保护俩字就真可以保护了？真就网络上重拳出击啊？
还是注意下安全！！！
保护
注意安全哦
找美团直接赔1000
直接跑路
不敢吃外卖了
up快走
保护
太危险了
保护
美团问题很大啊！
晚上夜宵卖剩下的吧
保护
突然不敢点外卖了
吐了
正道的光
外面都差不多
保护！！！
有点恶心
保护
支持
保护
保护
不错哦
啊恶
冷森地不俗
卧槽
靠
保护
bhb保护
很多比这还脏 这算可以的了
美团好多都是黑作坊
害怕
保护
害怕
不错哦
明明注意安全吧
注意安全，很可拍是。现在国内都没有调查记者了。你们懂的
正义明
很正常，我那边外卖店都这样得
所以前面在美团点的外卖，这里却不是美团小哥？？？
保护
这种店 怎么通过认证的
up注意安全
这是探店那个洗浴中心
保护
草特喵的，这种商家就该被判刑！！怎么有这种人！！
外卖不敢点
呵呵，我打过类似的举报电话，匿名也会查出来
卧槽
保护
保护
保护
哈哈哈哈
保护
举报
不是吧！
保护
保护
世界上需要这样的人
太危险啦 up小心啊
恶心恶心
肺绒毛都那样了
胆子大啊
一定一定
保护
这种店能在美团饿了么开，你们想想是谁给他们开的
恶心
虚报
举报
正道的光
黑心商家
保护
真不怕死
挺正常
保护
牛逼
处理个屁
保护
美团管你这些，它只管收钱
保护
xrv
这是怎么赚钱的问题啊
害怕
正道的光
保护
种豆的瓜
有啥好拍的，都是冷冻料理包加热一下，这都是行业内公开的秘密了
我个人觉得根本不会有人管
逃生3
逃生3
好脏啊
这种店美团也给开？
这种小人，为了视频效果啥都敢拍，拉黑你
店家：这货竟然还能回头再来
无货源饿了吗电商？！
这特么能吃死人吧？这是投毒罪吧
没有用，这情况美团不知道？纵容罢了
太危险了
可怕
还行吧
会被追杀
。。营业执照要p也简单啊 而且卖一份便宜 我以前公司就是做这个的 亚马逊乐天之类的都可以过
保护
想到海绵宝宝的一集，脏汉堡那个
保护
保护
我吐了
说不到结果是说查完后不将处理结果告诉举报人，不是不查的意思，弹幕阅读理解零分吗
啊这
保护
害怕
保护
没准是酒店的剩菜
保护
害怕
这尼玛没开火就出货就离谱
料理包
保护
恶心
破费了
视频成本巨高
不要问我怎么知道的，我做过美团外卖的外卖经理
保护
建议三连
别吧  
小嵘哥
这是南昌？
南昌青云谱区？？？？
种豆的瓜
保护
保护
保护
保护
勇士加油
隔壁是废品收购我滴妈
转发就算了 ，怕你出事
实名举报
保护
恶心
有门面的店的外卖可以吃
废品收购
保护保护
这种小店还好不会报复什么的
这个地板
都是冻虾？饭店还有卖活的？
这家就是骗子  该进监狱
食药监举报电话12331
进去还出的来嘛
快跑
太多了
保护up
保护
保护
保护
死蟹 且保存不好
这就是平台有问题了
保护
专门处理si了的生鲜食品。估计他是跑去市场那里拿货了。
大闸蟹黄不就这色吗。。。可能视频里是公蟹没多少黄，黄色不多up不严谨
保护
呕想吐
就是加热的料理包而已，也没有你演绎得这么夸张...........
我也没看出来.....
按照电影里的剧情这个时候应该和旁边的美女亲吻
yi（二声，我们这都这么叫）都黑了还真是坏的刚刚没看见是我不严谨在这道歉
还尼玛挺刺激的。
外卖很多这样单独的小作坊 很惊讶？
牛逼兄弟
。。。。。光着一会你啊字说了好多次了。
保护
真黑店
骑手表示见多了，居民楼二楼小房间的单都接过
保护
黑店啊
挖槽
这个根本不能吃！！！真的…
走啊
这视频要删
其实就一个厨房的外卖店没什么，关键是看环境 这种。。。。 - -
恶心
吗的太黑了
我猜应该是晚上的宵夜卖不玩白天拿来做外卖
干得漂亮
妹紙好評
……我不太能理解，这才是普通市民的样子啊，为什么把常态搬到电视上，就会受到那么多人的谴责，真的是因为我的生活环境太差了吗？
保护
这不打12315？ 直接退1赔十啊 
保护保护保护
正道的光
缺个p30 PRO
大多数高分外卖是有实体门店的，这种就纯低成本烂材料专门做外卖，恶心
必须三联
保护
爱洗澡？
投币了
去做质检吧
保护
有人拿枪指着你赶紧给我挤眉暗示，被挟持
还可以个毛
啊啊啊平台倒是管管啊
保护
这腮....
实名是能让你接受反馈结果
保护
生存不易也不能害人
我一般都是点去过实体店的
操这是什么鬼地方
好看
勇士
实名要保护自己哦
保护
支持
可以配个镜头望远镜
真·战地记者
小心点
危
不错
心疼钱
我的妈呀小心啊
肉尸
美团一半都是这种店  只要有个店面就可以上线 只做外卖不做堂食的 
用假图片就可以上线的 只有一个硬性要求就是要有店面
以后直接问骑手 这家店干净吗 
wdnmd
1988部队火锅 很干净 嘻嘻
？
环境感觉可以了  真要这样都不行  起码百分之九十环境都不及格的
这商家不怕被人打
凯迪拉克
保护保护保护
保护
吃出问题？问题是谁敢吃啊！！
刺激
保护
苦某局久已
这种店属于没有营业执照的店吧，直接叫工商
不怕挨打系列
小心车子被刮
保护
直接拿着样本去找食品安全局可以不？
这店太黑了
离谱
真的保护
害怕
保护
保护
危！！！！！
保护
不会真有人信消费者协会会帮忙处理吧
民以食为天，我的国
炒好过的，冷冻再热一下？
兼职的骑手
点外卖尽量点知道店在哪的，地址写着几巷几号的那种最好别点
保护
不是现炒很正常，现在冷链也挺好的，就是怕一些无良商家用过期的
这很正常的事情 跑过众包 大多数没有堂食 只坐外卖的商家环境都是很差很差的
解冻
别啊
保护
保护
保护
保护
保护
@咦嘻嘻嘻嘻555 
注意安全啊
保护
所以说点外卖必须要那种有门店，还有要有堂吃的
求后续
谁叫有贪小便宜的人买了。
保护
保护保护
非正常拍摄
下期素材就是处理结果吧
狠
绝对不点没实体店的外卖
保护
这种只做外卖的店我是不敢点
保护
保护
保护
保护
没人敢吃
保护
好恶心
保护
保护
这是黑店吗，外卖软件咋把的关。有没有卫生许可证
投币
保护
保护
战地记者
腮都黑了
一看就是快送
这店有实体吗？
保护
注意安全
保护
保护
美团收费就行，谁管你
保护明明
快跑
保护
保护
保护
保护
啊啊啊
石锤
南昌？
保护
保护
保护
枪毙了操那么恶心
非正常拍摄
保护
灯都没有的
保护
快跑
死虾死螃蟹
保护
很多外卖店铺的卫生现状
暴揍警告
保护
在别的饭店打包的剩菜吧！
弹幕保护，弹幕保护。
注意安全
保护
保护
太恶心了
保护
保护
保护保护
这环境看不出来啥
牛逼
保护
保护
？？？
?
12315
保护
发底下弹幕的是nt吗，不知道遮挡字幕？
正道的光
没用的，不管的
保护
死蟹啊
恶心死了
杠精说他感觉还好
正道的光
美团真的烂一个投诉处理一个月
。。。。。。。。。。。
保护
头盔防弹衣
战地记者吃货明
保护
保护
保护
我和教育厅反馈过一些东西 匿名的还被爆了
害怕
这是个啥
我紧张了
保护
保护
没事， 我匿名举报过 还是被人找上了 实名匿名意义不大
外卖大多是做好冷冻的，然后加热卖，所以难吃
保护
一
像生化危机7里面的丈母娘高汤
我点外卖都是只敢点自己在实体店吃过的外卖
保护
该死
害怕
正道的光
嘻
保护
举报了!
保护
保护保护保护
保护
死虾就是稀的
？？？
凯迪拉克
注意安全
。
保护
握草，比黑店更黑。。。。
保护
点个关注  看后续
南昌，好家伙怪不得总觉得口音熟悉
投币
害怕
哈啊哈哈哈哈哈哈哈哈哈
见过黑店，没见过这么黑的。。。。
骑手大便玩都不洗手就抢单，你们敢吃外卖？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈卧槽
能自取的店大概好一些
大哥好可以。
保护
保护
《  完  全  是  稀  烂  的  》
亏死了
当地食品安全部门做什么的？
这要是吃出问题了怎么办
十分钟搞定？
保护
没实体店面的外卖千万不要点
保护
12315，赔一千
这种不把它店搞倒闭要害好多人
保护
搞得像什么不法交易
保护
正道的光
害怕
其实也好办，匿名，过几天看看店铺有没有封条就知道了
恶心
保护
人身安全
保护
这次一定
保护
赶紧关门啊
正常个屁
110
保护
保护
实名举报卖信息怎么办？保护
说环境好的你确定
正常的这种
保护
保护
小作坊？
保护
保护
看不出
不是，前面的，保护就类似于祝福你平安，虽然没用但约等于支持或祝福UP主
报警吧报警吧
？？？？？？？？
回来看小姐姐的
走后门？
打123115向市监部门反应
这都还算可以了
exsl
这能吃吗
冲up这个勇气，我永远都不会脱粉了
害怕
保护
保护
那你还送119
保护
还有环境比这糟的，但你不去不知道，做出来看着明明可以
一骑当千
我giao
打假明
打假明加油
哪个餐厅这么捡漏了
这种老板绝对会打人，
小心挨打啊
举报吧，真的离谱
BGM有点熟悉啊
保护
直接打执法部门的电话
？？？？？？？？？实名？？？？
小心点啊
其实跑过外卖的都知道商家的餐能不能吃
来了  来了
保护
保护不了你啊！
保护
保护
保护
很多外卖都挂羊头卖狗肉，很恶心的外卖少吃吧
卧槽
正道的光
不会有人不知道外卖很多这样的吗
逃生3
卧槽刺激
保护
丑团外卖
这波牛皮，
保护
好恶心
保护
保护
保护
保护
保护
保护
保护
实名对举报人不安全吧
保护
保护
这老板谁点东西就去买食材的吧
"隔壁是废品回收站,你敢吃吗?"
小心被报复
保护
保护
保护
好像来过这里
保护
我去前面探探路
啊这
保护
死螃蟹不能吃
觉得还好，就是食品冻的，不新鲜
他就是过来叮热一下
三连了
这恩不怕死
保护
保护
保护
保护
凯迪拉克，有钱啊
保护
美腿经过。。。
这都烂透了
保护
保护
保护
三连了
保护
注意安全啊
他家最后一单生意
保护
保护
这个吃了绝对拉肚子
危
危
保护，保护保护保护保护保护
保护
妹子不错呀
这人要是被逮到会被打死的吧
举报吧，别让这店继续开了
保护
这是种草这是众包的外卖了属于兼职
这不是我老家么。。。老房子还空在那边
打那个啥食检局吧
保护
这是几周前做好的吧
少吃外卖吧
刺激
三连三连
干得漂亮
保护
保护
我已经闻到臭了
正道
保护
保护
保护
赶紧跑
保护保护保护保护保护保护保护
我就是外卖小哥
没开火就很离谱
我顶你
点外卖一定要点去实体店吃过的
这价位还要怎样？（狗头）
恶心死了
洗手了吗
李秀根
保护
提前做好冷冻起来
杀
这些个臭鱼烂虾就敢要119
保护
全是壳，没一点肉
专卖小龙虾的一般都是这样的店
其实工商局重点搞这些评分低的
包装食品加热的
保护
保护！
保护
保护明明
保护
美团才恶心，什么样的都能上你们平台？
保护！！！！！！！！
环境没这么夸张吧
恐怖
怎么说呢明明你这不算匿名了啊
保护
王奶奶！！！
我家就在这边上
保护
保护
保护
正道的光
这次一定
胖了好多
太危险了吧，下次别做这样视频了
这次一定
保护
恶心
正道的光
保护
这次一定
保护保护
平台监管不到位啊
保护
要么不会吃，要么吃吐了吧
美团，滚出
保护
这种店我们社区一大排
保护
这么远也能叫外卖？
保护
美团的责任很大
正道の光，照在了大腚上
保护
点那种可以到店自取的应该会好很多
保护
保护
正道的光
勇敢啊
想来想去还是恰饭最重要
保护
保护
保护
保护
洗浴车
（评分最差的店，我以为是店里就是个垃圾站）所以比我想象中要好一点，仅仅是好一点而已
保护
厕所比这干净
怎么说呢，已经可以说是差强人意了，我见过比这更脏的
所以点外卖一定要点能够堂食的，有实体店面的
保护
保护
保护
12315
保护保护
小心被打
保护
保护
保护
七哥
保护
恶心
注意安全
啊，保护保护
保护
？？？？？？？？？？？？？？？？
保护
保护
保护
保护
好刺激
可以申请退款的，不要便宜了黑心老板
其实厨房倒是还好，就是这些材料处理真的恶心
吓尿
离谱
活该全差评
正道的光
保护
保护
。
oREC
保护
保护
小心啊
正道的光
保护
？？？？？
保护
护保
原来的味道原来的配方
好大的蜘蛛啊
←lsp
三连保护
保护
保护
牛逼
这种店很多……
保护
我靠我靠我靠我靠我靠
为人民服务！我要考食品监督局！！！小伙伴祝我今年上岸吧！！，
好恶心
保护
吐了
弹幕护体
黑店吖吖
保护
保护
不把客人当人
好
注意安全啊
保护
我吐了
还行
炒好放冰箱冷冻，要就解冻加热就到我们手上了
黑作坊举报
正道的光
保护
保护
这谁敢吃
保护
…
保护
这样的店不少
这摄像太明显了，拿手机直接录安全点
保护
敢吃吗
这种螃蟹吃了会出事的
会有人管吗
你保护好自己
保护
保护保护
恶
保护
保护
保护
饭店别人吃剩下的，然后有人收
保护
黑店
保护
奥利给
保护
保护
保护
保护保护
好吓人
吃这些要去实体店
送人头
还行
天哪
保护
厕所确实比这干净
保护
保护
〇非正常拍摄。                                                        
我的天 死蟹吧
保护
浪费钱，还暴露住址
保护
贡献弹幕
断人财路
保护
保护
快跑
？？？
美团就是个垃圾
刺激
死不瞑目
危险
害怕
怕啥，举报了就走
三连保护
保护
正道的光
保护
保护保护
勇士
好吓人
保护
保护
好可怕好可怕
好可怕
出门，去人家店的泔水桶里翻了一下：您的螺蛳好了
保护小心报复
保护
正道的光
保护
保护
保护
???匿名举报不行？等实名大一点的商家弄不死我?这样我敢说真话?
保护
保护
先通知，后整改，一套流程，啥也不坏
害怕
保护
保护
保护
保护
保护
保护保护
保护
保护
保护
保护
保护
我去
保护
保护
食品安全法举报，直接一千块
保护
保护
危
感觉环境还好，就是食材太恶心
保护
保护
保护
正道的光。
有一说一这环境说得过去
保护
胖了
保护
旁边还是废品收购站
实名举报就是个nc设置
保护
钱多了
保护
牛逼啊胆子超大
保护
保护
保护
保护
害怕
保护
这种人怎么不死啊
非正常拍摄
保护
我的天
说断人财路的希望你天天吃过期食品
没有营业执照是上不了外卖平台的
点外卖真不如去店里吃，至少安全点
我的天
保护
很多外卖店都是只送外卖不营业的
害怕
害怕啊
保护保护
保护
血亏明失踪了？
基本都是这样，不吃外卖
不敢点外卖了
刺激
保护
保护
保护
保护，保护。
我去
保护
危
保护
卧槽，想把我的早饭吐出来…
黑店，危
真店叫冶建镜子，很好吃的，离这个位置也不远
你完了
血亏
我上高中的时候天天吃的炒粉也是这样的环境诶
一
美团就是各混账，我决定下载个饿了么
保护注意安全
保护
保护
woc
保护
保护
刺激啊
！？？？？？牛壁
X档案背景
big胆
正道的光
看来他们送餐时间很充裕啊
保护
保护
保护
呃
这是人吗
保护
恶人必有报应
保护
怎么看啊
保护
保护！！！
保护
保护
送过外卖，可以负责的告诉你们，有些店只做外卖，没有堂食，懂的自然懂
这种店子还敢卖东西？
保护
保护保护
我丢
保护
已三连，up主加油
恶心
保护
三连支持
保护
这次一定
蛮干净的其实你没见过更脏的
别被打死了
说实话我觉得还可以
......
戴口罩啊
保护
实名，不怕报复你嘛嘿嘿……
卧槽
保护
妈耶
保护
注意安全
正道的光
嗯。。
保护！
好恶心啊。。。
保护
回收废品的旁边
回收废品的旁边
就这一百多？
黑店
环境确实还好
专业
保护
666
美团可不管你这些，他们甩锅贼在行
大家点外卖，以美团为例，尽量点美团专送，或者你能看得到实体店的。商家详情里连个店面照片都没有的，能不点就不点。
保护
保护
保护
？？？？？？？
保护
太恶心了
螺狮死虾
保护
不敢吃
这食材配不上这包装
保护
保护
保护
二十多的螺狮是正常价，确实是店有问题，没有什么小便宜
保护
保护
保护
这不是民宅，营业场所好吧
保护
在炼金
保护
专业
刺激
妈也
保护！
Yue
啊这。。。
这不就是小作坊嘛
就这还出来卖？
保护
保护
我去
牛逼
保护
保护
黑心商人
保护
卧槽
保护
害怕
保护
保护
保护保护！
害怕
保护
保护
保护
其实还挺好的
吐了
保护
他应该知道你地址吧...
保护
保护
保护
保护
脏乱差
1000
危
危险
正道的光
恶心
保护
保护
点单的时候看看店铺就行，都有拍照的，
pso
这能吃吗？
大学毕业后，就没点过外卖了
这样也敢卖啊
你胆子也太大了
害怕
保护
保护
保护
赶紧跑吧，实名举报之后这商家马上就知道你信息了，指不定报复你呢
真不如馒头就辣皮
？？？？？？？？？？？？
做得好
保护
保护
保护
外卖平台有没有责任
真相只有一个
刚啊
卧槽好害怕
所以各位，还是自己做饭好些，其实做外卖店也做赚不了多少钱，所以从食材下手
保护
这是田螺？
都拍视频了，还怕实名？
黑暗料理届得新美味
保护
保护
保护
