莫名契合
这句话真的好伤心
好看
罗南!
歌很配啊
罗南！！！
甜茶甜茶！
女主的发色是什么呢 想染
乔可能也有遗憾但她还是选择自己的生活啦而且作家也算是灵魂伴侣了
bgm
哎
小妇人
感觉薇娅和女主有点像啊hhhhhhhhh
你那是馋她的身子
tmd做的真好
乔现实没结婚，为了出版商把小说结局改成大团圆
他死了吗
我啊
也许一时之间怀念泰迪给她的温暖
这女孩小时候演的电影我看过
我的眼里555
从此他们过上了幸福的生活，分别地
好难过
啊啊啊啊啊bgm适配度太高了吧
春蕾不知未来能否再相遇。
她不是孤独，如果她害怕孤独也不会拒绝劳瑞
骄傲的灵魂向来孤独
泪目
这句真的太扎心了。
我泪流三千尺
我看的时候哭了 
好多声乔
哎 好难过
哪有那么多下一次，你不主动就没了啊～～～
呜呜呜呜
伤心死了
小时候像极了乔
这是什么电影呀
我甘心
喜欢的小说配上喜欢的人唱的歌……完美
这是什么电影呀
最后没在一起真的意难平，不太懂他们这种友情
我还是觉得最后她跟谁都没在一起更好
小时候看的书 这么多年一直意难平 我一直很难接受泰迪这么快就和艾米在一起 怎么可能
"Me, too."
若是在一起了，为对方妥协是一定的，只怕她会觉着失去自我，终会变成一场彼此的折磨
看这部电影的时候深陷爱情泥藻，现在回首再看品到了爱情应有的苦涩......
我所期待的爱情正在慢慢变味
看剧情女主值得更合适的人
不甘做朋友，那就朋友都做不成啊
夏波波
这边我泪点崩了
小妇人——
感谢生命中那个你
但过去了的就是过去了
每次看到甜茶都想哭
96
小妇人
小妇人
给你投我第一个币
转场略生硬
呜呜呜呜呜呜呜
乔的生命里最重要的不是爱情
戳心
别把他往外推啊
哈哈哈夏波波是阿根廷哒
没在一起这本书才有了灵魂
爱而不得，是没有勇气
斑马要开心
bgm配的绝了
相貌平平？
小妇人真的太可惜了
意难平
我是真的希望她们在一起
甜茶!?直接帅哭我
好看看
她是觉得孤单才想要结婚，并不是真爱甜茶
哭T﹏T
当初看完书我就觉得难过
小说里乔并没有后悔
竟然还有人剧透，我吐了
啊啊啊啊啊啊啊啊啊好浪漫
选择一个爱我的人而不是一个我爱的人
啊啊啊啊啊啊啊啊
好想看啊，电影吗？什么名字蛙
超喜欢女主的颜！
但书里并没有意难平，她最后也有和教授在一起
泪目
罗南声音好好听
扎心了
也没有很轻易啊，在有些人看不见的地方
虽然但是名著配网络流行语录味还是不太对
渣男！我在电影院差点气死
刚看完电影
意难平啊呜呜呜
落泪了，甜茶
是jo
男主没能坚持这段感情，女主错过了
靠，歌词太伤了
她到底是因为太孤独还是因为爱
眼泪都快出来了
真的蛮不甘心的，但是没有什么办法
转身了呜呜呜
女主真正的人生还是一个人的
小说里是按希望改了结局
太遗憾了呜呜呜
我觉得结局是好的，确实结局是最合适的
小妇人
我不是孤独 而是害怕 害怕得到之后发觉那不过如此
也许这不是爱 但你确是我的意难平_
啊啊是深深的歌！周深！
周深本人 最爱的一首歌
如果他再问一次，我会答应的。
阿弥陀佛
啊啊啊啊啊啊我讨厌这本书，一想到就难受死了
意难平
相貌平平？
求电影名称！！！
罗南啊啊啊啊！！！
对啊，她不爱啊。
求电影名称！！！
以你的名字呼唤我
这bgm绝了
双厨狂喜
嗐
一个人久了真的接受不了伴侣
我和他差了111名
什么电影小说啊
回不去了…
bgm是啥
小妇人
甜茶！
经典相貌平平
说实话虽然遗憾但是这个结局我觉得也很好！很喜欢这个结局
就在记忆里挺好的
结局就是扯淡 放不下我放不下
霸道总裁爱上我
我不想等你了
！双厨狂喜！！
啊啊啊啊啊啊啊好好看
我有点不敢看了
甜茶帅
啊啊啊这个眼神
我天bgm是什么好好听
bgm好感动啊
害
啊啊啊啊我不敢看了
我的人生给你一半
演得真好
真的好遗憾
《小妇人》
好难过，但这种感情好真实
这是一个有味道的视频
我的那个人也在不知不觉走出我的世界了
神特么相貌平平
没那么简单，一句“不合适”就能打破一切的山盟海誓
绝了
这个男孩教会了她爱，挺好的，是成长的缘分了
首页通知书
出现了我和前男友的情头
但就是孤独才会要依赖啊
当时看的时候真的难过，但结局又觉得释然了害
我不喜欢这版，感觉特别急躁，感情也不真实
太喜欢小妇人了
是可爱的骨头的苏茜吗
我觉得其实如果不是为了迎合当时读者，Joe会是一个人
小妇人
第一眼就喜欢的人，又怎么甘心只做朋友
意难平
lh
有人追求自由 自然就得有人撑起家庭的体面
好好看啊
女孩子 请大胆往前走 
DXF
结局怎么样了？
意难平!
希望他们兜兜转转然后再在一起……
but I'm lonely without you
深深的歌哎！还有我爱的罗南，双厨狂喜
就冲这个bgm我投币了！我最爱的歌！！
男主最后娶了他妹妹是让我最难受的
喜欢一个女生可是她说只想和你做好朋友而且好像还是同
深深的歌啊啊啊啊
唉
BGM
渣男？一个男孩从陪她从青涩到长大 爱她呵护她陪伴她 被拒绝她又去了另外一个城市 怎么男的等你一辈子呗？要脸吗
真好。
这样不好
我和你不是错了，而是过了…
lady bird
来生常伴青灯
背景乐配的太绝了
因为他不懂她
我太意难平了！我搞不懂他怎么就喜欢了她妹妹！
我等你回来，至少你的身后还有我
…前面的艾米是最小的
人都是孤独的，都是喜欢被爱，而不付出的，自私的
BGM好评！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
衣服的版型和配色都很好
可惜他永远不会再问了
遇上他，怎么会只愿做朋友。
意难平
叫我干嘛
就因为这句话，所以追了女朋友，然后她当了老婆
那让我知道啊，
人世困顿 故我书写欢愉
我想把她拥入怀中，但现实不允许我这样做，毕竟结婚不是一个人的事
我喜欢你啊  不知道你是否知道
唉
歌歌我喜欢你
受不了，勾起一些回忆，算了，离开吧
这bgm和这画面我爱了
我币没了
我见鱼市星宿，喑哑于深秋
叶子，我喜欢你，从我第一次和你对视开始
现在的我不配拥有爱情
说好一直到永远，我缺丢下了你
如果我还有以后，大概都是在赎罪吧
罪名是，我对你的愧疚
没有如果
薇尔莉特
如果都没有爱情，哪会是什么结果，是不是就不会那么悲桑
好听
bgm好评哇
我喜欢你，想和你在一起，想和你有一个未来
甜茶
我想爱你很久
小妇人2019
我觉得多少是我自己不配！
有一说一我觉得能当朋友也不错
伍世朗，我喜欢你，虽然我脑子有时会抽风，忽略了你，但是我的心已经被你的笑勾走了
我本来是好色来看美女的，结果这哥们还挺入我眼……
配一脸 
这电影好漂亮啊，像古典油画一样
甜茶杀我
跟amy 更配啊啊啊啊
老版的电影不是这样的，女主认为他们两个人不太合适
好想让甜茶和罗南演一部在一起的作品！
像油画中的女子
这里剪的太好了
周深，愿得一人心，鹤唳华亭主题曲
什么电影呀
意难平
、‘；
第一眼喜欢上的人太多怎么办
终究是意难平
bgm-周深 愿得一心人
相忘于江湖
这是什么电影？
我看到了
柯蕴桐我喜欢你
泪目
我没看过 但是我要哭了
他说得对，我什么都不懂
小妇人 b
1
小妇人 b站就有
bgm好听啊啊啊啊啊啊
小妇人 b站就有 小妇人 b站就有
u
哇
甜茶太好看了吧(⑅˃◡˂⑅)
王宇泽我喜欢你，非常非常喜欢你，喜欢到半夜睡不着觉❤️
意难平
我不是耍不到女朋友。只是心中有你了。怕对不起别人。
对呀 可爱的骨头
？？？不知道这里有白人？
周深唱的
不应该，但是不得不555
深深!!!!
我爱bgm！
可是你不爱他乔
意难平
意难平呜呜呜
啊啊啊啊啊啊啊啊啊啊
我知道你一定也在看这个视频，等我变得足够好的时候，我会去见你
别了，喜欢有很多想法，发弹幕暴露别人的姓名是最蠢的
微光城市的女主
小妇人吗？
我等看得五体投地
意难平啊
我喜欢你，但是你永远不会知道的
My Dear Teddy
我不相信
一但表白失败可是连朋友都做不了的啊
甜茶甜茶甜茶甜茶甜茶甜茶
有甜茶甜茶甜茶，马上去看
甜茶甜茶
有甜茶，马上去看
结局永远是错过，喜欢终究是辜负
有甜茶，马上去看
都是说要主动。。还不是看脸
0
前边的，不一定是同，她可能只是暂时不想找男朋友，会觉得累，我就是
但是他们来说确实是最好的选择，泰迪说过你在家无需写作这种话，而教授能给她更好的帮助
快分手快乐
皇泔水
大湾沟
臭中分！
轻易？你活的真好
情愿啊 反正都错过了
但是我连朋友都做不了
但是还是因为有遗憾所以才最美好吧
bgm啊啊啊啊啊啊啊啊啊深深！果断投币！
俺也一样
bgm好评
意难平
她不爱 她只是寂寞了
也许当泰迪说出带三次I love you 的时候，乔会回心转意吧，可是我一直没等到，乔也没等到
看到这里心已经受不了了
我也是想先要面包
第一眼就喜欢上的人，是小微微
相濡以沫不如相忘于江湖
如果我是书里的女孩万事就变得简单了
我都快准备放弃了
bgm真好听
不过是奢望罢了
啊，罗南
第一眼就喜欢上的人 希望可以和她一直一直在一起
对，这就是我一直想的，也是我一直想说的，可是我已经没有勇气对你说出，我难以接受你要离我而去，我想说
乔其实从没爱过泰迪
懦夫表白墙
廉廉
咚咚咚
意难平
啊啊啊啊啊啊啊啊傲慢与偏见
小妇人啊啊
意难平
kk
l
我终于可以不再爱你了
如果再遇你我还是会对你心动 你不来那我就去爱别人
是我太贪心，陪你情窦初开，还想陪你两鬓斑白
总有人回来爱你的细节的
Super霖啊
做朋友多好
是我这个死直男不配拥有爱情
结局是娶了艾米
他们都没开始过
想看这部电影了
甜茶！
我爱你乐
拒绝的太仓促，如果他再问一次，我会答应
你什么时候才可以是我的啊
一眼就喜欢的人，怎么就甘心做朋友？
英语听力
突然发现有点喜欢上你了 cs
第一眼就爱上的人，怎么甘心做朋友？
相貌平平?
罗南
罗南演技真好
这对我看完贼意难平啊呜呜呜
我想谈恋爱
爱你意难平，然你恋他人
丁\=
咩咩喜欢你
阳崽爱你啵啵
当初一起看电影人已经不在了。终究意难平
甜茶吗
意难平
没有下次 一定不是你
赵洪哲我喜欢你
发音好舒服，可以直接听力
啥电影这是
卢小迷
最后还是分开
bgm！！！！！鹤唳华亭！！！
为什么我感觉和有个up主有点像啊
我和他差了60名
zrb
要毕业了，我舍不得你，真的，只是朋友都好
第一眼就喜欢的人不做朋友的话，难道要互相伤害后再形同陌路嘛？
爱过
深深的歌
西瓜，我们要在一起
害
表白bgm
偶像剧?
唉，希望他也在看吧，应该能看到我的留言吧。
求BGM
记得当时和你一起看小妇人
cyq祝你快乐
让我心动的不只是18岁的夏天，还有你见到我时眼里的星星。
我爱你，已与你无关
我很爱他
好看
一开始看书就特别肯定他们俩在一起，没想到和艾米在一起了，太不敢相信了
我看的想哭
意难平
BGM周深《愿得一心人》
你三连有了
遇见真的喜欢的人 就放下吧
可能不会爱你
我可能不会爱你
我可能不会爱你
哎，
啊，你是不是真的喜欢她
小妇人
好想他
祝你幸福
意难平
很难放下
没有一见钟情，却耿耿于怀
Bgm球求
我不喜欢你，我可以的
表白BGM～
走了…
意难平
我爱你
该死，我为什么要点进来
意难平
对不起啊我还没有喜欢的人啊
真正有思想的女性，并不是绝对字由的，也不是抑制自己情感因为必须要有的执念而去拒绝所爱。
明明你向来最怕寒冷，为何回绝温存？
后来男的和女的姐姐在一起了
你后悔了，可是他也已经不在原地等你了
yhy 意难平！！！
意难平平意难  再难也得平  我遇到我想一生守护的女孩了。
接下来请收看弹幕——懦夫表白墙
夏波波你不是一个人
乔起其实说对了，他们不适合
为什么说好做朋友，你却不再见我。
当然不甘心，但也得不到，所以只能放弃
爱，多么难得的东西
zhegqbgm杀我
你怎么能那么狠心，那么狠心背叛他，那么狠心抛弃我
我喜欢你很喜欢很喜欢
hh 我喜欢你
1
 Bgm是深深的《愿得一心人》
意难平啊
Bgm绝了
表白BGM
说zz
还是想不到她去拿回那封信时候的心情
好
我喜欢你
任何好看的人你都喜欢上。
可惜没有下一次
真的有点喜欢你，只有一点，克制得住
只能说以前的女孩不幸福，现在的女孩只是拥有了该有的权利
平梓呈我好喜欢你
唉
后来，我总算学会了……
一开始我并不认为我喜欢你，但是之后我发现我爱上你了
意难平
一直喜欢你
我现在没有喜欢的人
可是后来他跟女主的妹妹结婚了……
喜欢是一回事。如果换一下多好。我也许应该孤独终老的。
我想喜欢一个人我还要被束缚好多后来发现过不去的还是自己
兄第们吧这个视频顶上去
妈呀这bgm 眼泪要下来了
太催泪了，剪的太好了，音乐太配了啊啊啊
怎么甘心都没当过朋友
简.爱
鹤唳华亭的主题曲啊
我喜欢你  
我又相信爱情了！
她只是害怕孤独
蝙蝠侠！
Little women
如果他再问一次我会答应，他问了，我也如他所愿答应了。
都选择了被爱
我也是这么想的，但是......
我的目光离不开你
我真的真的好喜欢你
我错过你了
所以现实生活中真的有这种感情存在吗
我爱过你
你的名字《何春容》
错过了 当我意识到我喜欢你的时候已经错过了
众生如火，靠近却保持距离
我连上前一步的勇气都没有我是不是很傻
好羡慕还在喜欢的人还在一个学校 我喜欢的人在国美 而我只是普通二本
很多人依然很难，而且我们本来就不应该这么难
这个男的好帅啊
友人之上，恋人未满。大概就是我吧
第一眼就喜欢上了她，但只能做朋友
我讨厌艾米，如果不是她横插一脚，劳里和乔还有可能
这对真是太意难平了
嫁给他就一定会失去字由吗，你跟他那么好
这啥电影
自己选的结果
我又怎么会甘心只做你的朋友，可惜我没有勇气踏出那一步。
罗南妹子和甜茶
为她投币了！
bgm好评
主动推开的人没有资格后悔
我真的很喜欢你啊ll
I am so lonely
不是 这剪的怎么这么怪呢  妹妹也很好啊 只是每个人有不同的人生，妹妹一直在等他
这长相还普通
看不见，就没有烦恼啦。
我永远忘不了男友那天鼓起勇气的告白，胆小的我太感激了
唉~连我爱的人的名字都不知道，怪我不够勇敢
意难平
明明这里的拥抱还是那么深情
为什么不试试呢 为什么不勇敢一点呢
他们都长大了，只有乔还在怀念童年，还在拿着那把钥匙
我真的好喜欢你，可是..我不敢
求影名
有些事情你怎么努力也没用
我会有喜欢的人吗？希望有！
还有多久你才能再次跟我说话
wanwanwan  syq
什么电影
原来我只是孤独，并不喜欢他
谁喜欢我呢
意难平
甜茶好绝
终究还是选择了那个爱我的人
你说的一切话我都相信
乔，没有爱上甜茶，甜茶也没有爱上妹妹，但是，唉
第一眼就喜欢的人……
Be了不敢看了
罗南
我们好像也只能做陌生人了
大型表白现场
喜欢 上的人
我好像还是忘不了你
看你一眼 我会开心很长时间——s
有那么一个人从无话不说到两眼漠然
诶
我终于可以放下你
我不敢承认，我害怕，但最后还是错过了，不知道这是命运，还是我的选择导致的
意难平
我太贪心了，撩拨了你的心 ，却又不敢再向前一步
我知道这是我的选择导致的 ，但我宁愿相信是命运……
看看你们发个弹幕都不敢说出那个人的名字
初恋成了遗憾，遗憾，我什么也做不了，我……
这是我的意难平，我认为她只是太小，好不知道自己爱他，太自信，以为他会永远爱她
马屹然我爱你！❤️
对不起原谅我喜欢过你
错过也是美好
深深的歌
缘来便合，缘去便散，世间常理罢了
小妇人
我们只能做朋友吗
深深
我想你了…不知道你在做什么
所以来当我儿子吧
我也好希望他们在一起
小妇人
看书本更好看
太像了，所以不在一起更好
道理我都懂，但是我就是出不去~
意难平啊
这个片段我哭死，绝爱，最喜欢的片段
终究还是错过
电影名【小妇人】
我的壁纸！
是甜茶嘛是的吧
小妇人
互相喜欢又能怎样呢
希望我也可以成为那个放不下的人
超喜欢罗南
超喜欢罗南
好遗憾啊最后还是错过你了
我可能是挺奇怪的吧，总是喜欢不可能喜欢我的人
拜托啊，请你也喜欢我吧
我真的很努力的在改
艾米像极了摔跤选手
艾玛
我不懂，他们没在一起
好好看呀
我一个单身狗点了进来
意难平啊啊啊啊，真的好爱这对
希望永远在一起呐
深深的歌好贴剧情呜呜呜
不会在爱了，真的好痛苦
希望我可以变得更好，足够去配得上你
hh
太遗憾了呜呜呜
"喵喵喵"
g
我甘心，但是她不愿意
第一眼就喜欢的人怎么甘心做朋友
我也认为我不会结婚，我也认为我一个人过得很快乐。
意难平  心难静  事难回
心碎男孩，不请自来
艾玛！！
超喜欢罗南
我甘心
朋友都做不成
不过以后会做普通朋友的了吧？
已经不喜欢她了，
我爱你
怎么甘心做朋友
pan
我已经要放下你了哦
宁愿不认识也不想当朋友
这辈子算是败给姓孙的男孩子了。
bye pudding
泪目
泪目1
我终于释怀了，
泪目
希望你能回来找我
初中看的书现在都忘记内容了
好耶
注意停顿，喜欢 上 的人
相爱的人总是不可能在一起，很多人的心里还是都有一个白月光
BGM好评
我不知道爱不爱你，但我现在只想被爱
大家都在哪里看的
多巴胺作怪
我眼泪已经下来了
小说里乔第一次和泰迪打招呼的时候就注定了
根本不需要这个b
BGM炸出来！
意难平啊
又想骗我找女朋友
呜呜噫噫
呜呜
罗南？
意难平
越陷越深，放不下
甜茶
b 
zy，我会来找你的
我真是要哭了！为什么他们不能在一起！！
意难平啊！！
再来一遍
为什么他们不能在一起啊
( ˙˘˙ )
女孩子少看容易做梦
求而不得最难过
BGM：周深《愿得一心人》
有一些些难过
意难平
有的人错过了就是错过了
以后的每一天都要好好过
一怀温暖，是否愈合你余身伤痕
月光编织的年轮
站错cp的哭了
看尽浮浮沉沉 细数晨晨昏昏
男主好帅
长得精致
乔你为什么要放弃劳里
你提着孤灯 独自寻找星辰
你提着孤灯，独自寻找星辰
为风雪半生 直到与你相认
一怀温暖 是否愈合你余生
一怀温暖 是否愈合你余生
小妇人
"I miss you but I missed you, Kay"
啊啊啊啊
周深！
你去了你的蓝天的 我只能留在地面 我知道我们再也无法相见了
意难平
错过了就是错过了，再也回不去了
意难平
i couldn't cheat myself anymore
片子里其实跟Amy更配，Amy比他成熟
太自卑了
这里真的唱哭我了
BGM好听
我们都结婚了。下辈子再相遇吧
甜茶吗啊
JO!
异度入侵？
我投了第一个币，泪目了
愿得一人心
tzn我一直等你
但他们真做朋友了啊啊啊啊
我还在找你
意难平
甜茶！！
双厨狂喜
周星星➕意难平
这是什么电影啊
我怎么甘心只做你的朋友？
我没信心，我没有勇气
有艾玛沃森
啦啦啦，太美了
bgm好评
电影《小妇人》
第一眼就对你很有好感了syn啊
啊啊啊啊啊我听跟英语听力一样的！！！
哭了
少年一瞬动心就永远动心
乔自我独白的那段话我在电影院哭死
什么名字
甜茶好奶啊啊啊
我说怎么这么耳熟
小妇人最近怎么这么火
罗南太美
啥电影
我快要放下你了
早知如此绊人心，何如当初莫相识。
你好不好，不让我知道
意难平！配上愿得一心人绝了！！
n厨狂喜
bgm：周深“愿得一心人”
好好好
我觉得泰迪只是被amy感动了
我看这个电影的时候真的一开始啥都没看懂
好棒呀！！
求求你让我放下你吧
我放不下的是那段感情，不是现在的你
我不甘心只做你的闺蜜
这是作者露薏莎的自传，作者就是乔
两情相悦就是最幸福了
建议看小说，作者还写了乔的男孩们，还有後传
甜茶好帅啊！！！！
为何是艾米，即使是別的女人也好，竞是好姐妹
bgm好评
作者就是乔，终身未嫁
这是什么剧啊
当时看小说，娶的別女人也好，竞是亲姐妹，吐血了
啊啊啊啊
我都不能和他做朋友……
自卑对于一个女孩子来说，太容易了
封面呜呜呜
小妇人
相 貌 平 平
宁愿不认识，都不要只做朋友
虽然乔的妹妹也很好可是还是意难平阿
意难平
怎么甘心只做朋友
怎么甘心只做朋友
为什么男主会和妹妹结婚
汉语歌＋英文剧
我哭了
我在意的人也在注意我么
意难平
bgm啊啊啊啊
还好我又抓住了你，宝贝❤
我不敢，真的不敢，我没有勇气ಥ_ಥ
第一眼看成真人版紫罗兰永恒花园。。。
我在等你xqh
是什么电影？
甜茶啊啊
I'm SO lonely
泪目
泪目
真的不甘心只做朋友
什么电影
罗南
这本书也看过的
唉
能干的女朋友
小妇人吧
再见了我的艾尔西
绕过你紧缩心门
my dear teddy
小妇人
无性恋该怎么办
黑东西等着爷来收你！
哎 真的意难平
i am so longly
没活说
错过了就是错过了
BE了
应该是小妇人吧
不甘又能怎样
我曾以为能再做朋友可终究是我意难平
汤政业
《小妇人》电影 
I couldn't help it
还好，你还会在，我会做到最好
深深
今天又克制住了自己没跟你讲话啦
哈哈哈
电影名《小妇人》
凌晨吃自己煮的泡面幸福
甜茶芜湖
我不甘心只做你的前女友
最近看完的电影！！居然和深深的歌很搭！！
夏啵啵
总会有遗憾就像歌里一样
这对真的是意难平……
啊啊啊这个故事仿佛看到已经
问名字的标题上有啊小妇人
只是，意难平啊
"她只是不懂,当她真的懂了却来不及了！"
年少不要遇到太惊艳的人
什么叫男主没坚持？被拒绝还要一直纠缠吗？
所以现在我们连朋友也做不成了
感觉好悲
这电影难看的一
对啊，没办法，这就是悲剧，是人生
我待会就看看去哈哈
甜茶
意难平
不完美才是人生常态吧
但是我真的太孤独了
所以最后朋友都不是
再怎么不甘心，也只能是朋友
那天你怀着怎样的心情接受
lonely
难过又能怎么样
一亿遍
原来忘记这么轻易
意难平
至今只看得下小妇人得第一部书
小婦人
但結局也是她自己選的
意难平 看到就想哭
我覺得甜茶的角色很明白，在女生的心中，他沒有寫作重要，也沒有女性平權重要
刷了好几遍，哭了好几遍
感觉我的人生态度很像乔
太难受了，看一遍哭一遍
而我只是个傍观者
啊啊啊啊啊啊鹤唳华亭
看的我哭了？我还没看过呢，
再来亿遍
啊他都有女朋友了捏 我只能继续干饭了
看了好几遍，发现我们的故事好像
这一部小妇人，看了好多次
如果他们在一起应该多好，他们都很懂对方
甜狗
哇塞！小深深！果断投币
意难平啊 意难平
不甘心，又怎样
电影：小妇人
泪目
还没有开始就结束啦
啊啊啊深深宝贝
我走不出去，真的好想你
双厨狂喜
哎真的 没有在一起真的遗憾
啊啊啊深深的歌最棒
周深愿得一心人太配了
磕了
确实
是be吗？颜值好高想看
一眼万年
BGM好听！
止于齿唇，掩于岁月
眼神好棒
意难平罢了  我只能旁观
up主让我跑去看电影了！顺带买了本原著
青梅竹马真的太遗憾
啊啊啊啊  这里！
好想你
配这首歌太虐了呜呜呜呜
泪目
好美
不不 劳里不算是渣男吧应该
意难平
《相貌平平》
周深唱的愿得一心人！！
我好想你
MD这背景音乐搭配画面真踏马让人泪奔
But I am so lonely.
居然不违和，耳朵怀孕了
试问谁能不意难平呢
愿得一心人
自卑
zd
甜茶
靠 真的意难平呜呜呜呜
你也走了很远的路吧
just so lonely
BGM好配
这首歌真让人泪目
太搭了
深深的歌声
钟佳丽
三年.....
太过在意就会情非得已
我心中那个人也在我不知不觉间离开我的世界只剩遗憾
好
bgm这么好哭啊
月光，编织的年轮
没人像我不断叩问
原来一心人，为何又离分
你提着孤灯，独自寻找星辰
转身前的眼神
泄露多少灵魂
一怀温暖，是否愈合你余生
伤痕
月光，编织的年轮
没人向我不断叩问
明明你向来最怕寒冷
为何回绝温存
原来一心人
为何又离分
你提着孤灯
独自寻找星辰
转身前的眼神
双厨狂喜
泄露多少灵魂
誓言谎言
一并封存
誓言谎言一并封存
誓言谎言一并封存
悬而未决最残忍
愿得一心人，白首不离分
md想哭
我风雪半生
直到与你相认
看尽浮浮沉沉
细数晨晨黄昏
一怀温暖 是否愈合你余生
愿得一心人
白首不离分
我风雪半生
直到与你相认
什么电影？
真香
即使再来一次，还是会选择放手吧
可惜真是朋友
真的无法释然，说他们不合适也只是因为作者给了这样一个结局，如果是he谁会说他们不合适呢
一百多年了不管国外还是国内为这对意难平的还少吗
卧槽 才发现 这个歌词 也 太 配了吧
啊啊啊55555
题材不错，剪辑差点呼叫大佬
这是live版的？
我咋记得小妇人不是这样的
我失忆了么
什么电视
我在等你 回头看看我好吗
这故事还有好多版本的
深深唱的太感人了
真的好难过
意难平
bgm！！！！！！
自闭
这里剪的太伤了
太伤了这里剪的
源于自由，也源于自卑。
恨他埋下种子 也谢他埋下种子 只要记住 他就永远都在
甜茶被我抢走了蟹蟹大嘎
甜茶被我抢走了蟹蟹大嘎
罗南真的我女神，太好看了演技也超好
是我泪点太低
掉帧了
小妇人意难平啊
结局太虐
相貌平平？
