别杀了别杀了我倒了（哭腔）
送你上首页
火！！！
爷青回啊
三连有了
执子之魂 与子共生
两级反转
1234
好听
火钳刘明
哈塞给
污渍yyds
火钳刘明
三连
牛逼！
我的天
首页通知书
这么久我不知道看多少遍了
你币有了
6666
好活当赏
恭喜你发现宝藏
666
666
莫甘娜的x  我爱了。。
这次一定
RNM 燃起来了
这就是祖安人打招呼的方式么
强啊
爱了爱了
牛皮啊
虽然只玩LOL
双橱狂喜
此生不悔入峡谷
被选剩下的孩子
欢迎来到英雄联盟
接化发
这次一定
666
好活好活！
首页通知书
马哥！！！！！！！！！！！！！！三联有了！！！
666
love
可以
人才！
鸡皮疙瘩+1
百万填词系列
火钳刘明
首页通知书
这播放 点赞 投币 比列不用我多说了吧
虎大将军
我虎啊
海王
恕瑞玛，你们的皇帝回来了！
艾欧尼亚，昂扬不灭！
妖姬牌面
满脑子的伞皇
都亮起来吧
一旦接受小伞，就挥之不去
以光之名！
你币有了
针不戳也
不愧是你
准备白嫖
再来亿遍
我哭了
双厨狂喜
WEWEWEWEWEWEWE
鸡皮疙瘩
双厨狂喜
哭了哭了
顶级好活
感觉唱的好没力气
厉害
可以很棒！！
白嫖失败！！
卧槽，你是我来B站第一个必须点赞的人
五连鞭
燃起来了！！！！！
三连了
被迫三连
RNG 昂扬不灭‘【/
我要这币有何用？
三连
火钳刘明
牛
三连了
恕瑞玛，你的皇帝回来了！
恕瑞玛，你的皇帝回来了！
恕瑞玛，你的皇帝回来了！
@英雄联盟
冠军中单，Doinb！
本命亚索
这次一定
好活
开头见
3连请收下。
这个翻唱太牛掰了
这个词太棒了吧
双厨狂喜
我觉得发力稍稍有些松
这个画面选的真好 卡的真准
三连再看
双厨狂喜
灬前流明
白嫖失败
看我神威，无坚不摧
我们是LPL！
没有狼人了吗
诺克萨斯:?????
这次一定，两币奉上！
填词太棒了啊啊啊啊啊
燃起来
起飞起飞
真是人才
要这币有何用
再来亿遍
fly  起飞！
百万填词
群鸦风暴！
群鸦风暴！
群鸦风暴！
群鸦风暴。
群鸦风暴。
群鸦风暴。
有内味，但是嘛~~
提前好家伙
首页通知书
我靠，你是我第一个送出三连的up 
德玛西亚！
艾欧尼亚，昂扬不灭
欢迎来到英雄联盟
乌兹，永远滴神！
鸡皮疙瘩...
666
冠军中单毒硬币
第一次发弹幕..
你是我第一个关注的up主
上号，上号，我玩亚索
升华了
燃
双厨狂喜
火钳刘明
三连了
666
谁暗夜苍茫抵挡罪孽
谁暗夜苍茫抵挡罪孽
谁暗夜苍茫抵挡罪孽
梦幻联动
怎么感觉是爱情公寓
这是我觉得薇恩最美的一次了
梦幻联动
这波啊，这波是肉蛋葱鸡
为什么不能投币
md
挖槽
有两种东西同时回来了
好活
心神俱废
欢迎来到币比赞多系列
三连了
币比赞多
必火
真的帅，超级的梦幻联动
唱的我眼泪流，太激动了
给爷火
你币有了
个人建议去听听粤语版{狗头保命}
泪目泪目
百万填词
66666
7777777
双厨狂喜
666
留币何用
鸡皮疙瘩起来了
光速关注
不自觉间…眼角…流下了一滴泪……
秀~
这辈子第一次投币三连，当赏，小二，上酒
66666
"xdm, giao 起来。"
鸡皮疙瘩出来了
火钳刘明
..
你币有了
爱了爱了
无情~我的币啊~~~
牛逼啊
我要这币有啥用
梦幻联动爱了爱了
giao起来
那一年，被削过的刀妹
艾欧尼亚  永不屈服！！！！
77777777
这不给你三连过不去了
很溜
三连参上
昂扬不灭
牛逼我这退游的都想回去玩了
7777777
说中二真是太孤儿了，玩你家的农药去吧
火钳刘明
没faker差评
眼泪啊青春啊
斯巴拉西！
这个歌词绝了！
？？？
酒桶hhh
666
梦幻联动
西捏！
好活
填词牛逼
無限大な夢のあとの 何もない世の中じゃ
艾欧尼亚，昂扬不灭
神复出吧！！！！@！
白嫖失败
火钳刘明
满满全是回忆
海王
究极缝合怪
鸡皮疙瘩没停过
好汀
我鸡皮疙瘩可以给你一碗了
赵神王牌面
三连奉上
这次一定
真的秀
出道吧
打他蛋，打他蛋！
词不是很行，唱的还行
莫名其妙的感觉不在一个世界了
vn
西内
打他蛋，打他蛋！
针不戳
火钳刘明
百万填词啊
这次一定
软粉落泪
揭 开 帷 幕
ohhhhhhhhhhhhhh
词写不错
火钳刘明
给了
神   形   灭
神   形   灭
神   形   灭
神   形   灭
6666666
恕瑞玛，你的皇帝回来了！
！！厉害
兄弟们三连走你
必行了
好活
当赏
哎  太可惜了 s10
双厨狂喜
欢迎来到英雄联盟
再来亿遍
月亮同样会升起！
再来一遍
md 我哭了
好棒的
好听
填词棒！
火钳刘明
双厨狂喜
燃
帅！
强
巨峰永存
唱的有气无力
白嫖失败
IG！！！登峰造极
牛
哈哈哈哈
泪目
Rookie
说词差的，你是郭敬明的舔狗？
太棒了？
太棒了！！！！
火钳刘明
投币兄弟们
6666
没剑圣
"[""129"",""0"",""1-1"",""5"",""欢迎来到英雄联盟"",""1"",""1"",""129"",""227"",""1000"",""2"",0,""SimHei, \""Microsoft JhengHei\"""",0]"
天降正义！
英雄不死，联盟不倒！
火钳刘明
演唱风格建议改进下
诺克萨斯
欢迎来到英雄联盟
火钳刘明
欢迎来到英雄联盟
首页通知书
艾欧尼亚，昂扬不灭！
火钳刘明
关注了
我要这硬币何用
1892
现在关注，火起来我就是老粉了
白嫖失败
百万填词
不错
已三连
投币比点赞多
zz
我问
好听
awsl
面对疾吧！
ohhhhhhh
神 型 灭
？？？
6666
往我走遍大江南就一句卧槽 走天下 
我的天 白嫖失败 这作词无敌了
666666
这也太帅了
1111每日一水
咦
你币有了
真没见过
巨石坑
明日（あした）の予定（よてい）もわからない
明日（あした）の予定（よてい）もわからない
给爷火
無限大（むげんだい）な夢（ゆめ）のあとの
無限大（むげんだい）な夢（ゆめ）のあとの
三连有了
On　My　Love
神行灭
放屁 真正的意志不会被击败
好精美的画面
这就是祖安人打招呼的方式
好多英雄都有
i了i了
期待（きたい）してても仕方（しかた）ない
真的帅
slash？
期待（きたい）してても仕方（しかた）ない
艾欧尼亚！！！！！！！1
無限大（むげんだい）な夢（ゆめ）のあとの
無限大（むげんだい）な夢（ゆめ）のあとの
無限大（むげんだい）な夢（ゆめ）のあとの
やるせない世（よ）の中（なか）じゃ
泪目
そうさ常識（じょうしき）　はずれも悪（わる）くはないかな
百万填词
还在押韵！！！
oh my love
面对疾风吧！！！！！！！！
面对疾风吧！！！！
爱了爱了
欢迎来到数码宝贝世界！
何（なに）もない世（よ）の中（なか）じゃ
百万填词
何（なに）もない世（よ）の中（なか）じゃ
そうさ愛（いと）しい　想（おも）いも負（ま）けそうになるけど
热门警告
Stayしがちなイメ－ジだらけの　頼（たよ）りない翼（つばさ）でも
Stayしがちなイメ－ジだらけの　頼（たよ）りない翼（つばさ）でも
我于杀戮中绽放，亦如黎明中的花朵
きっと飛（と）べるさ　Oh　Yeah～
英雄无畏！
艾欧尼亚万岁
白嫖失败
LPL加油！
泪目
死也要把RNG顶进决赛！
我破防了
锐雯呢？？
三连有了
我破防了
我压缩呢
77777777
无形之刃，最为致命
双出狂喜
厉害
火钳刘明
nb
这句话好久没听到了
白嫖失败
卧槽！！！！
有我RNG，必须三连
有我RNG，必须三连
流批流批
q全体起立
双厨狂喜
带皎月玩的好人，币给了
我要这硬币有何用！！！！
白嫖失败
你币有了
百万天赐
无敌！！！！！！！！！！！！！！！！！
这次一定
我又发现宝藏了？
飞升之人，应该带领凡人走向昌盛
歌词不错不错
再来亿遍
欢迎
upnb
押韵狂魔
即是青春也是童年
三连了
欢迎猎马人
填词，剪辑，歌声，完美
77777
德玛西亚    勇者不灭
LPL加油
德玛西亚万岁
肉蛋冲击！
肉蛋冲击
肉蛋冲击
肉蛋冲击
肉蛋冲击
肉蛋冲击
德玛西亚
秀
肉蛋冲击
肉蛋冲击
肉蛋冲击
填词绝了
打他蛋打他蛋
遇怪魔我即刻变大个~遇见高手痛快得多~
7777777
凭啥不火
好活
火钳刘明
这次一定
欢迎来到英雄联盟！
66666
LPLNB
牛逼！
三连啊这
这是翻译还是填词啊
投币了 百万填词
强啊！！！霸哥！！！！
\
无畏先锋上号
无畏先锋上号
太猛了
无畏先锋上号
火钳刘明
oh 我的 热爱
来支舞吧？
我怎能拒绝共舞一曲的邀请呢？
+
nb
等待一手暗裔剑魔~！
？？？
艾欧尼亚，昂扬不灭
艾欧尼亚，昂扬不灭 艾欧尼亚，昂扬不灭  艾欧尼亚，昂扬不灭  艾欧尼亚，昂扬不灭
干嘛啊
好中二好中二
感觉要被某些平台盗窃这个视频啊
欢迎来到数码联盟1
备选找着的孩子
艾欧尼亚昂扬不灭
鸡皮疙瘩狂起
神仙up
ig
火钳刘明
欢迎来到 这个世界
66666
来到这个世界就要接受所有不如愿
7777
声音有点像林俊杰
首页通知书
0-21-0
皎月女神！！
皎月女神！
爱了爱了
爱了爱了
。
蚂蚱呢蚂蚱呢！！！
恭喜你发现宝藏
吃我一斧
好活
牛批
白票失败
阿西吧
奶奶说
这次一定
让我们来猎杀哪些陷入黑暗的人吧！
火钳刘明
让我们来猎杀哪些陷入黑暗的人吧！
好活该赏
妙啊
百万填词啊淦
好活当赏
两极反转！
两极反转！
两极反转！
两极反转！
两极反转！
好押韵
上去啊
三连给你
泪 目
欢迎来到英雄联盟
鸡皮疙瘩加一
动画比游戏牛皮
我永远喜欢rng!!!!!!!!!
好耶
好牛
卧槽  整个人一激灵！
宝藏宝藏
流泪了
直接泪目呜呜呜
好活
艾欧尼亚昂扬不灭
白嫖失败
词牛逼
双厨狂喜
111111
不就是三连吗、、给你，。不就是膝盖吗、。、、给你
下次一定
oh my love
硬币点赞太少了吧！！！给我冲！！！！
牛逼
oh my love
为什么没有faker
fpx
牛皮
是不是进了个奇怪的东西
填词太棒了
巨神峰 上号
血液瞬间被点燃
强啊
前方高能
UPNB！坐等百万！
燃起来了
WUZI
haiwang
送出第一个三连，，爱了爱了
艾欧尼亚，昂扬不灭
noc 本命！
百万填词
欢迎来到英雄联盟
梦幻联动
乌兹永远滴神
虎虎虎hu
牛比
好家伙
7
艾欧尼亚昂扬不灭
欢迎来到英雄联盟
rng uzi已上线
技术活，赏不了啊
英雄无畏
英雄无畏
最后两个给你了
诺克萨斯呢
英雄联盟应该让五杀摇滚乐团也出道啊。就有个KDA不够啊
三连你有了
好活
去他的均衡，把他们赶尽杀绝
我上来就是一个好家伙！
海王牛壁！
看的我又要去下载LOL了
鸡皮疙瘩起来了
鸡皮疙瘩
好词
白嫖失败
白嫖失败
交给我了
天使兽
77777777
白嫖失败
为了部落！！！
鸡皮疙瘩！！！！！
林俊杰
海王哈哈
好听！
牛逼啊鸡皮度出了
阿卡丽呢?
卧槽！！
百万填词
没有faker？？ 还想要三连？
看哭了，谢谢up主！！
绝世好活
德玛西亚
鸡皮疙瘩卧槽
这招叫什么
热爱联盟 从不后悔
将军！可以交给你么~
这就是祖安人打招呼的方式
我宁愿犯错，也不愿什么也不错
EEEEEEEE
神    形    灭
百万填词
黑玫瑰 将再次绽放
用  心  感  受
？？
火钳刘明
1
我起鸡皮疙瘩了
赵信咋有词啊，关系户是吧
Uzi永恒！
炸裂
币给你了  拿走
艾欧尼亚  昂扬不灭
提莫你这就拉胯了
英雄联盟应该不能玩手机的。
等剑魔的兄弟你不是一个人
再来亿遍
一二三四
666666
群鸦风暴
群鸦风暴。
群鸦风暴。
群鸦风暴。
群鸦风暴。
群鸦风暴
今晚！猎个痛快！
乌迪尔：为什么总是不带我玩呢？
UZI
好热血
0/21/0
0-12-0
祖安玩家！拜见世界第一打野！
哇，起鸡皮疙瘩了
6666666
第一次三连~
三连一定
1.5倍新世界
英雄联盟
昂扬不灭
好活当赏
德玛西亚
B站JJ?
泪目
bin!五杀！！！！
ccccccccccc
弗雷尔卓德将再次统一
够中二，我喜欢
有生之年，再等一场RNG
鸡皮疙瘩起来了
太燃了，三连奉上
再来一次！！
火钳刘明
Oh MY
新人魔鬼系列
艾欧尼亚！！昂扬不灭！！
泪目
我的币留不住了！
冲冲冲！！！！
哭了
牛B。。。
你币有了
亿万填词
开头见
7777777
火钳刘明
7777777
2
哥们活挺好
火钳刘明
欢迎来到英雄联盟
德玛西亚！
真的好听
火钳刘明
nb
白嫖失败
666
双厨狂喜
百万填词
skr
恕瑞玛，你的皇帝回来了！
第一个三连献上
66666
欢迎来到英雄联盟
RNG
欢乐时光 就要开始了。
欢迎来到英雄联盟
这难道是林俊杰？
灾难始终慢我一步！
霞！！！！啊啊啊啊啊
锐利的剑 锐利的眼！
天不生姜承録
npnp
肝破裂出血的抢救流程
618你们的爸爸回来了
神形灭
66666666
双厨狂喜
交给我了
怒踹马！！
太棒了吧这也
两极反转！
姿态      姿态
"[""128"",""433"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""129"",""340"",500,0,1,""NSimSun"",1]"
再来一遍
姿态
鸡皮疙瘩
Letme
UZI
三连了
"[""129"",""433"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""129"",""310"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
秀
这是我的两把枪
嘎嘎嘎
白嫖失败了 给钱
阿木木两句歌词，天选者
"[""193"",""390"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""193"",""120"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
7777777
"[""193"",""390"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""193"",""140"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
给我上号
"[""193"",""390"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""193"",""160"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""193"",""390"",""1-1"",4.5,""欢迎来到英雄联盟"",""0"",0,""193"",""180"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
火钳刘明
太好听了
欢迎来到英雄联盟
艾欧尼亚
你币有了
@英雄联盟
中文好羞耻
我破防了
我要这币有何用
我破防了
无限大な梦のあとの
拥抱黑暗吧
泪目
欢迎来到英雄联盟
"[""292"",""260"",""1-1"",4.5,""艾欧尼亚，昂扬不灭"",""0"",0,""293"",""227"",500,0,1,""FangSong"",1]"
牛逼牛逼牛逼牛逼
厉害
"[""293"",""225"",""1-1"",4.5,""艾欧尼亚，昂扬不灭"",""0"",0,""293"",""187"",500,0,1,""FangSong"",1]"
"[""293"",""185"",""1-1"",4.5,""艾欧尼亚，昂扬不灭"",""0"",0,""294"",""145"",500,0,1,""FangSong"",1]"
KDAKDA
KDAKDA
"[""293"",""143"",""1-1"",4.5,""艾欧尼亚，昂扬不灭"",""0"",0,""292"",""104"",500,0,1,""FangSong"",1]"
在来亿遍
无话可说，牛牛牛
都可以唱起来
再来一遍
欢迎来到英雄联盟
刘明
火钳刘明
lpl
牛逼
够味
想杀我？先试试和影子玩拳击吧
！的胜战可不是DGL们我
我曾听闻王国覆灭，终归无闻
我大龙龟拉莫斯呢？
肉蛋葱鸡
接受审判吧
啊，哈哈哈哈
奶奶总说
币给了。青春啊
可惜，我陪不下去了
doinb！！！！！！！！！！！！！！！！！！
欢迎来到英雄联盟
小虎加油
填词nb
欢迎来到英雄联盟
LPL
牛批666666
我们是冠军！
留着硬币陪葬吧
我们是冠军
eeeeeeeeeeeee
面对疾风吧！
英雄无畏
NB
欢迎来到祖安
黑玫瑰将再次绽放
三连已给
艾欧尼亚，昂扬不灭！
"[""894"",""347"",""1-1"",4.5,""欢迎来到英雄联盟！"",0,0,""894"",""347"",500,0,1,""SimHei"",1]"
"[""797"",""498"",""1-1"",4.5,""欢迎来到英雄联盟！"",0,0,""796"",""498"",500,0,1,""SimHei"",1]"
打他蛋打他蛋！
送你上首页
听出一身鸡皮疙瘩..
铁头先锋上号
"[""49"",""499"",""1-1"",4.5,""欢迎来到英雄联盟！"",0,0,""49"",""499"",500,0,1,""SimHei"",1]"
"[""50"",""451"",""1-1"",4.5,""欢迎来到英雄联盟！"",0,0,""50"",""451"",500,0,1,""SimHei"",1]"
艾欧尼亚昂扬不灭
强啊
无悔入联盟
你们会输的
梦幻联动
一柄寒芒先到
uzi
这就是我爱的英雄联盟
?????
刀锋意志！！！
GOGO
这声音自带电音
欢迎来到影响联盟！
伍兹！
白嫖失败
这填词不千万？
燃
粤韵风华
欧拉
所以乌迪尔在哪里
好活当赏
六批
新人都是魔鬼
六批
jj的感觉
牛壁了
英雄无畏
用林俊杰的声音唱这词好像更有感觉
一点寒芒先到随后枪出如龙
我给还不行吗
火钳刘明
英雄无畏！
这填词我特么吹爆
牛壁啊
下次一定下次～
我觉着没有时间可以浪费给老宋挺合适的
太燃了！！
66666666
牛逼
建议三指放大看青春
泪目了。。。
好活
欢迎来到英雄联盟
赏
下次一定
三连了
谁在叫
我都不知道自己看了多少遍了= =
卧槽
火钳刘明
哈撒给
欢迎来到英雄联盟
再来亿遍
诺克萨斯人，从不后退！！！
面对疾风吧
这段真的听哭了
毫无违和感
火钳刘明
鸡皮疙瘩
三连奉上
奶奶说：百万填词当赏
神   形   灭
神   形   灭
粤韵风华
神   形   灭
光叔nb
神   形   灭
神   形   灭
神   形   灭
神   形   灭
神   形   灭
三连三连
这波啊，这波是肉蛋冲击
我要这币有何用！！！！！
我币丢了！！！
艾克！
一健三件
德莱厄斯无敌
暗くないのは，かれらの名をはばかることである。
 暗く ないのは，かれらの名 をはばかることである。
无敌押韵
韦鲁斯
硬币哥和他的宝贝们
这次一定
光 翼 展 开 ！
这个魅惑都走开让我接
denazht
UZI在哪里
7777777
诺克萨斯，无可匹敌
这次一定
我币没了
欢迎来到我的世界
泪目
爷的青和童都回来了，简称青铜~
火
03
请收下我的膝盖
幻镜诺德琳，我的青春啊
西内！
我直接好家伙
百万词曲
芜湖
66666
捞比虎
卧槽好早的视频了 泪目
百万填词
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我币没了
三连了
火钳刘明
双重暴击
牛
一键三连。
上头
欢迎来到英雄联盟
666
新人都是怪物！！！！！
卧槽，眼睛里进陨石了……
强啊！
！
我小IG牛逼！！
牛逼
7777777
开口跪
艾欧尼亚，昂扬不灭！
没有
牛逼！！！爷青回！
台词还是有点别扭
登峰造极
神魔念
艾欧尼亚，昂扬不灭！
沃奎因呢
ccccccc
强啊
欢迎来到英雄联盟
欢迎来到英雄联盟
欢迎来到英雄联盟
欢迎来到英雄联盟
又拿原版骗人！！！！
百万填词，太牛逼了
这个人夹带私货呜呜呜呜呜呜呜呜我瞬间泪崩
面对疾风吧！
三连了
卧槽唱的好好
笑了是销户啊
软粉落泪
燃起来了
老子上去就是一套接化发
作词超级棒
泪目
？？？
欢迎来到英雄联盟
赵信关系户石锤
牛逼
百万填词，奉上两枚硬币不成敬意
我是5922关注者
一天N刷
顶
这个壁纸好想要
好活
666
泪目
我觉得这里换成狗熊比较好
欢迎来到英雄联盟
主要这些填词只有玩英雄联盟联盟的才知道更多的意思
EEEEEEEEEEEEEEEE
欢迎来到祖安
IG牛壁
欢迎来到祖安
怎么还不火
nb
顶起来
新人都是魔鬼
入站两年以来，第一个最快三连的视频
Mr 曾经
劫！
狼人没牌面
管理大师
RNG RNG RNG！！！
这次一定为什么不能投10枚！
好活
不就是硬币吗 拿去拿去
恕瑞玛帝王千秋万岁!
的撒旦ss
nb
牛皮
拳头开票，腾讯打钱
好活当赏 这次一定
我币没了
瑞兹
@韦朕
你币有了
粤韵风华
为了弗雷尔卓德！
2200
欢迎回来
77777777
乌兹，永远滴神！
欢迎来到英雄联盟
白嫖失败
百万填词
哦哦
nbnbnbnbnb
我哭
欢迎来到英雄联盟
接    化    发
哈比霞哦哦哦哦哦
一库
流批
IG牛壁！！！！！！！！！！
666
绝了
火钳刘明
被迫三连
诺克萨斯：我没牌面？
投b了～百万填词
欢迎来到英雄联盟！
6666
白嫖失败
吐字有点不清晰，其他的都很棒
无解
你币有了
币比赞多？
一点寒芒先到，随后枪出如龙
CCCCCCCCCCCC
卢本伟牛笔卢本伟牛笔
卢本伟牛笔
就凭新野
我要这币，有何用！
类目
等一个烬
欢迎来到英雄联盟
燃起来了
韦神
無限大（むげんだい）な夢（ゆめ）のあとの
啊！
我不知道为什么。。哭了
真的 年纪大了泪点低。。
奶奶常说呢？
欢迎你的到来！召唤师
火钳刘明
做的真好
欢迎来到德莱联盟
你是猎人，还是猎物
一键三连
牛逼
你是猎人，还是猎物
肉蛋冲击
你是猎人还是猎物
你是猎人，还是猎物
他一世流浪不曾后悔
艾欧尼亚，昂扬不灭
欢迎来到英雄联盟
完美谢幕
欢迎来到英雄联盟
表白马哥
777
欢迎来到英雄联盟
爱了爱了，爷青回
必火！！！！！！！
百万填词
面对疾风吧
牛逼啊
德玛西亚！！
欢迎来到英雄联盟
召唤师们 你们好
鸡皮疙瘩
这词爱了爱了~~~ 下次一定
你币有了
欢迎来到英雄联盟
强啊
Welcome to the league of legends
欢迎来到英雄联盟
谁敢横刀立马，唯我虎大将军！！！
恕我直言  圈我的只是填词
为什么只能投两个币
青春回来了
这踩点也是厉害
