第一！！！！
你们都住在P站吗？怎么都这么快？
万茜的颜真的很能打
新世界冲着红雷去看的，除了金海其余的两兄弟把我气傻了，干啥啥不行，闯祸第一名
这剧绝对值得第一
九分钟！！！
我就叫彬彬
第七实在保守了。
飞魔幻的作者来着吧我擦！！我竟然记得！！！
气死我了，一直讲亲情不好吗？！非得谈恋爱
这个值得第一！！太有多喜欢就有多恨铁不成钢
热乎的
我还没看，但是可以赌全部身家绝对有我才不要...
你为什么用小迈克尔的歌
这个真的就看了一集我都猜到了剧情就不想看了
看到中途弃剧了，恶心心
宋威龙双杀
哈哈哈，又是这个人出现了。
才第七名
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
宋威龙双杀
绝对有以家人之名
这剧没一个好妈，我怀疑编剧是不有点经历才能把妈都写的这么坏
第一他值得
有一说一，宋威龙属实帅！
Jackson5
哈哈
百万特效了
11
水阡墨双杀
哈哈哈哈
它才第七？我不服！！
以家人之名必须有姓名
12分钟！
这个是真的气…因为就这个跟家里人一起追完了
给海绵宝宝派大星排面
大制作
本哥!!!!!
然后没了
孙红雷成综艺咖后不会演戏了
哈哈哈哈
热乎乎
恭喜宋威龙双杀
你太好骗了。。。
热乎的
凌霄很突然，硬撩有点油腻
她来了，她又来了！
前几集是真好看啊
1
哈哈哈哈
新世界必须有姓名
看过日剧各种各样的职场剧就对国内职场剧不抱任何期待了
啊啊啊啊啊 这个的结局真的意难平
哈哈哈哈哈哈哈哈
怪你咯
好家伙，大制作
热乎的！
前期有多好看结局有多气人
来啦！
这个气死我了
热乎
来了
安家结局气死人
热乎
额 ……买房子的女人两部也才二十来集
第一次这么前
关上十六分钟的大门
风犬
来了
热乎乎的
热乎的
啥都没看
都没搞清楚
热乎的
带 制 作
双杀
大制作
这部剧万茜的人设和演技真的yue了
看了个寂寞，哈哈哈哈
来了来了，热乎的
童年阴影任盈盈呀，还是那么美
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈大制作
热乎的
实际上是水阡墨双杀
来了！！！！
哈哈哈哈哈终究是错付了
宋威龙双杀
安家好看的，就是结局…
没有《失踪人口》吗！！！
哈哈哈哈哈
星爷好评
md看到新世界我就已经开始气了
哈哈哈哈哈还好我迷雾剧场今年几部只有在劫难逃没看！
RTX On
哈哈哈哈哈
安家结局我真的迷惑
热乎
真的，当心还有遗珠啊
大制作！！！
我的真朋友2！！？？
带制作
我的话必然是我才不要和你做朋友
以家人之名没有爱情线就完美了
哈哈哈哈哈哈哈哈哈哈哈
我才不要和你做朋友结尾还可以
哈哈哈哈哈哈哈哈哈哈哈
来了来了
安家居然是今年的剧
来了来了
才第八？？？他值得第一
来了
女配莫名戏多
哈哈哈哈哈哈哈哈哈
哇！还是热乎的！
点名三叉戟
长安12时辰表示不服
啊啊啊啊这部剧我要气死了，当初到处安利的我简直想捶死自己
在劫难逃结局真的 一口老血
宋威龙喜提双杀
这个配角是加戏咖吧 之前白鹿原也是
王雄成也好不到哪去
25分钟
哈哈哈哈哈哈哈哈
一看是日剧改编就没兴趣了
这个结尾给我气够呛
double kill
请把排面打在公屏上————
疼吗？
亲亲，这边劝你不要再追剧了，放弃吧
还好还没来得及看
弹幕弹幕
到最后我都不知道我究竟为了什么还在追这部剧
嗷来啦！
弹幕呢
小哥和李爸还是可的
28分钟
跟我追这剧的心路历程一毛一样hhhh
来了来了
高大上
热乎的
以家人之名啊…
居然有52集
哈哈哈哈哈啦啦啦
666
wow大制作
专业
总结的有点早
主题曲好听
啊啊啊啊啊啊啊啊啊我开始生气了！！！
排面
水阡墨二杀
战歌起
哈哈哈哈哈哈哈哈
这剧我最后只为敏敏在硬忍
新世界也气死我了
70集？？？？！！！！
张新成演技是真的好
这个真的伤害了我
没错，就对她
啊啊啊啊啊！这个真的！气死我了气死我了
我才不要和你做朋友 我无话可说
我真的前面有多真情实感后面就有多无语！
这个真的是
二杀
一部都没看呢
新世界 又臭又长
不如说是编剧双杀
大製作！
大制作！！！
瞄准10天的内容拍出了57集了解一下？
恭喜宋威龙
"今年啥也没看,机智如我"
本年度最让我生气的剧
排面
红雷哥可以的  别的就……
对啊
做朋友真的气死我，唉
来了来了来了来了来了来了
孙俪后来拍的好的也不多，芈月传什么的
来了来了
棋魂绝对算。。。
崩！我甚至没看懂
气死
风犬风犬少年，谢谢
来了
国产剧好像没有能看的职场剧？？
油诶付欧
来了
火钳刘明
以家人
完美避雷~
新世界真的 如果不是因为疫情在家太闲了 打死我都不可能在电视机前不开二倍速追完的
哈哈哈哈哈哈
安家可惜了，买房子的占的篇幅并不大，有些甚至没讲好
哈哈哈哈哈哈h哈哈哈
我的真朋友
39分钟之前？？？？？？
这个是真的恶怎么不是第一！
哈哈哈哈哈哈哈哈哈哈
前排前排
《沉默的真相》真的值得
这剧里讨厌的角色太多了！！！！！！！
牌面
来了
以家人！气死！
新世界你对的起我们么
哇这个高开底走气死我了
哈哈哈哈哈哈哈哈哈
不狗血有人看吗，纯职场剧是不行的
没看～
日剧两季才20多集，六六是真能水
奥林奥林连
来啦！！
？？？？？？？？？？？？/
 44分钟！
宋威龙双杀
二十不惑必须有姓名
哎嘿，又没看～
哈哈哈哈哈
我全家弃剧，真的恶心
凌霄中后期人设真的很恶心，直接弃剧了
看了卖房子的女人还蛮好看的
啊哈哈又没看～
@池铁城 有人要抓你
梅开二度
看了，前面真的好好看哦
以家人之名，行苟且之事
大制作！
洪河，我哭了
一部也没看，因为看的欲望都没有/dog
没看～
看见六六就是知道不可能稳
六六真的不稳
哈哈哈
真的吐了
新新鲜鲜
这个结局我真的吐了
哈哈哈哈哈
国产剧=恋爱剧，先排除，就没看
做朋友必须上榜！
我气死了，真的
哈哈哈哈哈哈哈
双杀
平安喜乐
白瞎了孙红雷
这剧真的副线还能看看
平安喜乐
必须的!就是他!气到昏厥!高开低走!
大制作
我也看完了，结局真的一口老血
终于等到年末总结了
大制作！！
做朋友我枯了
洋气！
哈哈哈哈哈
大制作啊
吐了
哈哈哈，避雷了
它！值！得！
来了
大制作！
就当是一场梦醒来还是很感动
躲七个张鲁一
哈哈哈哈以前还看过水阡墨小说
哈哈哈哈哈
中国网剧版的《迷家》
我就是被预告片骗了  果然最好看就是预告片 嗐
盲猜以家人之名，清平乐
哈哈哈哈哈哈哈哈
..新世界我坚持了40集真的~我尽力了~~~~
国产剧标准结局
没看过这个的可以看cut！蔡敏敏贺灿阳叶鹿鸣三人组合绝了！
必须得有这部剧很伤人
蔡敏敏真实可爱！！！
百万片头！！！
大制作
大制作哈哈哈哈哈
气死！！！！！
这里万茜的演技emmm
棋魂啊
张新成的演技也不是顶尖的，只不过这部剧演技对比太强烈了
带制作
没看
我来啦！太期待了！！
没避开，寒假在家陪家人看了
这些原来都是2020的，在我印象里感觉都是去年的了
大制作
这个是真的弃剧了
棋魂
前期也一般，冲娘娘看的
这部我也中招了
这剧里万茜太不行了
就是看了low君解说去看的。然而。。。。。
带制作
后面也就枪战写得不错
小哥还是编剧
大哥一个人带不动啊
火钳刘明
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
宋威龙该不会今年只上了两部剧吧
真的失望
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
三年动画成神！！
经费燃烧
六六太恶心了
奇虎
棋魂！！！！！！
我觉得可以的其实
这个真的是要气死我
我的真朋友
我和我妈一起看的，差点被气死
I Want You Back
没错 我要气死
哈哈哈哈哈哈哈哈
气死我了！！！！！行苟且之事啊！！！！！
瞄准7天拍了57集哦
热乎
舅舅！
来了来了
恶心心
这个真的看了  看了一半  剧情就那么反反复复的一点内容  弃了
长安十二时辰一天的故事拍了48集的说
水母笑死了哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
hhhhhh
以家人之名必须榜上有名
高级哈哈哈哈
我已经开始生气了
以家人之名！
这才第七？
小红袄绝对拥有姓名
来了
敢提清贫乐！阿low真是big胆！
来了
陈凯歌哈哈哈哈
还有一个月呢，希望有人能突破
这个我从头看到尾
下一站是幸福
这个气死我了
？
没看过
哈哈哈哈哈哈哈笑死了
真的看见和徐姑姑谈恋爱我就弃了，好闺蜜好朋友不香吗非要狗血
哈哈哈
和我一样的心路历程
小红袄找着没
大制作
行不轨之事
一小时
好家伙！排面啊
不然不给播吧，在劫难逃
都是宋威龙
这个不喜欢恋爱部分，单纯兄妹情好看多了，宋真的太木头了
我没看嘻嘻
宋威龙是我老公，后面的都不算
新世界可惜了
热乎
琉璃 棋魂 我才不要和你做朋友呢 下一站是幸福
？？我看得太少了？我不知道这部
新世界气死
我已经开始生气了
到目前这几部剧都没看完，都是看吐槽视频
热乎
重启！！！
尹昉好帅啊
出一个只看小哥李爸，我当时就可能还能坚持下去
宋威龙双杀
真的难看哈哈哈哈
给LOW君排面
徐盈盈 不愧是你
新世界那是个啥啊，全程田丹装b，都吹万茜演技，我咋一直没get到
我也是
好家伙，这居然还是今年的剧？
新鲜出炉
这剧哪有感情大三角 小哥只是把尖尖当妹妹
是我了
简直太真实了
此张演炸哈哈哈哈
大家长按空格
我才不要和你做朋友呢 以家人之名 下一站是幸福 清平乐
女主男二表到一家
都在说万茜演技好，我:？？？就这？
嘻嘻 以家人之名值得上榜 他值得！！
我的真朋友？
重启真的。。。
这段看一百遍我还是会哭
宋威龙今年两部上星啊 还都成绩不错
上星两部 网播两部
气吐了
1小时
梅开二度
安家开始就不期待，内地做不好职场剧。
又臭又长啊
到现在只看了安家，好幸运
安家不是狗血大杂烩吗
《以家》我只看了这部
我看了两集结果看到很多人吐槽后面的剧情 果断弃了
宋威龙双杀
哈哈哈哈哈哈哈哈
大   制   作
嘿嘿
看到 我才不要和你做朋友 进来哒
哈哈哈哈哈哈下一站是幸福必须拥有姓名
我好前
啊我的小哥！！！！
来了
哈哈哈哈哈哈派大星
引起舒服
热乎
只有前几集好看的剧
百亿片头
播了四个晚上，但是剧里连一个晚上都没过去
水阡墨双杀
哈哈哈哈哈哈哈
恭喜双杀
好期待！！！！三十而已必须拥有姓名！
对对对
制作逐渐亮眼。。。
二郎神真的恶心
答应我，以后看到水阡墨，跑！！！！
棋魂啊，哎
失踪人口也是这样的
棋魂不算好吧 
他是我心中第二！第一是做朋友……
做朋友必须上榜
看过红色的在看这个剧简直了 yue
双杀
配角加戏了？
下一站是幸福还是过年时候的，大过年的给我气的肝疼
可以啊
我才不要和你做朋友，真的气到睡不着，气到想哭
每一集都是钱，是钱，是水啊
气死我了
气死我了阿阿阿啊这个剧
好气
啊啊啊啊 这个气死
我来了哈哈哈
前面的朋友，我也叫彬彬
skr～～～
棋魂不算啊
不伦
啊啊啊啊
来了来了
陈凯歌是泥么
安家的故事是有原型的，而且有的比剧还要气人！
哈哈哈哈哈哈哈哈
今年除了沉默的真相 隐秘的角落 没啥好剧
在劫难逃！！！
我立马弃剧……
没错没错
陈芊芊也算吧
表白毛毛 表白张新成！！
热乎的！
热乎热乎热乎
嗯嗯
等等！导演编剧演员都和以家相同吗
这部剧真的是浪费我的感情
这些我都不看
澳零澳零年
呵呵
这个真是气死我了
这个真的
这剧后面就看贺灿阳蔡敏敏
这结局真的一言难尽
不想看
我棋魂啊
一样
做朋友在哭了T﹏T
不累吗？
清平乐伤我太深
长安十二时辰还是有交代群像的
呵呵，太狗血了
好家伙
这滤镜太重了吧
来了来了
大制作
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
又是水阡墨和王雄成
目前为止 一部都没看过
又是六六
陈凯歌本歌
对不起平常不看剧的我真的喜欢这部
据哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈主观不公平
我才不想和你做朋友真的真的超级好看啊！！！
好片头！
来了来了来了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
nnd小红袄
画面不清晰
这剧伤我太深
在劫难逃
而且各种他爱她她爱他他爱她。。。。。
哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
我只看了迷雾剧场
不是还有第二季嘛
这才第八？我握着速效救心丸看完的
听说剪辑了好几个版本送审
哈哈哈哈哈哈哈
排面！
这个越来越狗血，副cp更吸引人
已经开始年度总结了吗
哈哈哈哈哈哈
用心了用心了哈哈哈
没看过
看到洪河就气哭
才第七？
大制作
这个我觉得真的是审查的锅
今年最好的职场剧是怪你过分美丽吧
封杀她吧好吗
來啦
啊啊啊啊啊啊绝对是伤害值第一名啊
热乎
长安十二时辰？？
大制作
啊啊啊繁星相宋太可惜了！
必须有做朋友！
宋威龙双杀hhhhh
专业专业！！！
大制作
带制作
来了来了
失踪人口必须拥有姓名！
果然有他
来了来了
这个最后太恶心了
棋魂安利
哇，幸好我一部都没看过
太可怕了这个，70集
没看
今年这个动画不错不错
哈哈哈哈哈哈哈哈哈哈哈哈 恭喜水阡墨梅开二度
安家居然是2020年的剧？！我以为是去年
带制作_:
还好我没看
一样的心路历程，简直一口老血吐出来
这个我先骂！！！
BGM好好听
我就看了四集
六六的剧本都是感情多
张新成真的可以
low君  雄起
大制作
清平乐真的是…………
《没   啥   感   情   线》
张新成真的很不错
我才不要和你做朋友！！7456
嘿嘿
小学追完了《不配》的我不敢说话
徐莹莹你牛逼
排面！
今年没追几部剧哈哈哈哈，今年也要好好冲完最后的一个月啊
全程追这剧真的会吐血
气死我了！剧情和人设太奇怪了！！白瞎了孙红雷张鲁一万茜！！！
中国没有职场剧！！！！！！！
大制作啊
这绝对的年度第一
长安十二时辰表示不服
毒奶啊
又是那个编剧
好早哦我
棋魂
咦？今天竟然出了这么多剧！我就看了沉默的真相
棋魂好看
琉璃一定要有姓名
气死了  这个真的 浪费了红雷哥
我也是彬彬
这个是真的醉了
以家人之名
我爸很爱看哈哈哈哈
的确 结局有点仓促
今年好快，，也可能是我这个工作的缘故吧，，都不用动脑
这俩人是夫妻，真的！
真是绝了
下一站幸福我真的崩溃了
锦衣之下排面！！！！！！！！
卧槽这个真的
热乎劲儿来了
鹿鼎记 鹿鼎记
wkch
以家人之名竟然不是第一！！！
我猜就有这个
这个居然是2020年的!完了，我不知天日了
大制作
琉璃好难看
6
鹿鼎记
气死我了！好好的设定走向了狗血 亏我期待这个阵容这么久
这部剧让我认识到人脉广是多么强大的事
此处演技炸裂
哇 大制作
是的！！！
做朋友排面 气死爷了
棋魂演技很到位呀都，前面说不好的，我觉得挺好
水母组哈哈哈哈哈哈哈
但你看和平饭店，十天演了38集还是很好看，还是剧本不行
以家人之名必须上榜 前面追的有多心急后面弃的就有多块
哈哈哈哈哈哈哈哈
卧槽这部剧气死我了气死我了啊啊
啊啊啊啊这个也气死我了！期待好久的
女主恶心的要死男二也很恶心
以家人之名我真的……高开乱走
气死我了！
大制作！
我的寻果啊
哈哈哈哈幸好我没看
哈哈哈哈哈哈
大制作
盲猜在劫难逃
如意芳霏
骨科热剧饭圈神剧
只看蔡敏敏
哈哈哈哈哈哈毒奶
大制作啊
以家人之名必须有姓名！妈蛋最后搞偶像剧！
这个前几集我熬夜看的啊
哈哈哈
好像来得正是时候……
哈哈哈哈你真的毒奶
来了
幸好目前为止我只看了以家人之名 还弃剧了
朋友们我正在克服拖延症，能给一个鼓励吗？
哈哈哈
三十而已玄幻小说了
这个我居然只看过后半部我想我是疯了
给我气的
啊又到了影视区up主盘点的时候了 好快啊
做朋友真的太伤我心了！！
哥哥太爱我了怎么办
棋魂
我大心理学又来背锅
大制作
哈哈哈哈哈哈哈哈哈哈哈哈
奥零奥零年
看前十四集真的入股不亏，后面就算了吧嘻嘻
失踪人口同款啊，气死人了
只喜欢张新成
老子气死
就前两集好看
又想起了被铁林气到的日子！！！
竟然才第七，我不服
长安十二时辰有话说
怎么又是你
沉默的真相，隐秘而伟大都好看
大制作
哈哈哈哈哈哈哈
哈哈哈哈哈哈，好高级啊
大制作，哈哈哈哈哈哈
女主在哪
前四集真的真的很好看
这名字我真的接受不了，我的下一站幸福是神剧啊，最近又在重刷了
哈哈哈哈哈哈哈哈哈哈哈哈哈
棋魂最后两集崩了
日版两季22集，好家伙国版注水到52集
呜呜呜前面是真的好看
行内朋友说这剧就是扯淡
大制作啊
我就是在这弃剧的
在劫难逃看了一半就看不下去了
害
棋魂，以家人之名
热乎的
前几集我全家熬夜一起看
就凭这个剧你币有了
哈哈哈哈哈哈哈
来了来了
一水喜
下一站是幸福
张新成演技真不是吹的
特效好评
大制作
以后你追什么提前说一声，排雷
前面有多喜欢后面就多想骂娘
哈哈哈哈哈哈哈哈
牛皮
琉璃真的是 后面只有虐了
来了来了
bgm好听！
水阡墨|你为什么不继续写飞魔幻！
垃圾
哈哈哈哈哈哈哈哈绝了
真的9年回来我就呵呵
我觉得还不错，请别打我。。。
这么快
宋威龙双杀
下一站只有副cp能救我不然早就弃了
哈哈哈哈哈哈绝了
因为有对比吧，这不比我的真朋友强多了。
琉璃是从头到尾都很难看
看到一半弃剧了
大制作
绝了绝了
肯定有做朋友 这部落差着实有些大
双杀
这个气死！！！！
我觉得挺好看的
拦
真的气死了
垃圾
唉
排面
说还有1月份的人，你是不知道一年只有12个月吗？
以家人之名
这十部我已经看完两部了
宋威龙双杀
冲演员去看了，忍到16集，太气人了
我觉得这个应该前五 太恶心了
这剧真的看得想呕
！！！
棋魂也超好看！很热血
对，琉璃气得我睡不着
给我和解！
今年就没完整看过一部剧。。。
我就看了前四集就住手了
以家人之名还好。
还是去看我的《红色》好
这么早开始搞盘点？！！
后期辛苦了
安家还好吧
来了
这五部里有三部我追完了，我太难了
不过确实有点强行
前几部没看过
麻雀？
大制作
怎么又是十点哈哈哈
瞄准也是几天的事情拍了五十多集
我也叫彬彬，哈哈哈哈哈哈哈哈哈哈哈哈
以家人之名冲阿，你可以的
滴滴 来了
好剧盘点有没有
哈哈
呸，瞄准一周的故事都拉了50多集！
这个结局崩得太离谱了
才不要和你做朋友呢
我才不要和你做朋友呢！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
表白毛老师！
气死了 以家伤我
没看过
哈哈哈哈哈哈哈哈哈哈哈太恐怖了
看完只想说，这是啥
居然有52集
才第七，屈才了
我觉得这个还行
bgm好评
他值得！！！！！！！气死我了！！！！
恭喜宋威龙双杀
大轰炸
张萌的哥哥我记到现在
我爱小哥和李爸！！！！！
琉璃啊 人设崩的绝了
看了一集，走了
一模一样
气死我。了
火速赶来
以家人之名冲
片头感人
哈哈哈哈哈哈哈
棋魂不算！
它值得
来了 来了
热乎的
大制作
看成王后雄吓一跳
必须同意！！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
是我了
实至名归
下一站是幸福！！！！
double kill
哈哈哈哈哈哈哈
还好我才看了17
回去看红色班香吗
回去看红色不香吗
来了
  特效不错
宋威龙我的雷
新世界气死人
哈哈哈
个人觉得这个还可
以家人之名，喜欢谭松韵和张新成，喜欢宋威龙的颜
来啦来啦
瞄准
我好爱以家人之名
他又来了哈哈哈
+1
这个我真的已经开始生气了，我还特地为她充了VIP
风犬少年的天空也还好吧
宋威龙双杀哈哈哈哈哈
大制作
蔡敏敏贺灿阳我真的可以！
还有八天拉五十集的。
又是一年啊
@池铁城
我才不要和你做朋友可太难受了
哇哦
以家人之名
我就看了这么一部，差点被气死
我去！这么多集
来啦来啦
排面
以家人之名才第七名？
就看了一集
真的不行
骨科之名
这真的不怪编剧过不了审啊
来了来了来了
喊哥哥哥哥我真的受不了
长安十二时辰了解一下
更新啦啦啦！！！
第一梯队！
哦耶耶
国产剧大部分结局都能扯到谈恋爱上
大制作
热乎
才第七？？？
来了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
可是红雷哥真的演的很不错
这个剧超难看
终于等到你
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
来了来了
以家人之名
棋魂不会呀
打工人从不迟到
这个我从头到尾看完了
棋魂安利，入股不亏
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
梦幻联动
大制作
气死
我当时真的很喜欢这部剧，最后给老子搞成那个样子tui
呕呕呕呕呕呕呕呕
有钱了
这就是个卖房子的
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
大制作
这个太长了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
这个竟然不是第一吗
棋魂
前几集一口气看完觉得真的很好看后面就。。
棋魂！看到32或34就行了！
当时给我气死了
孙红雷就参加了一个综艺吧，剧本的锅少推给演员
我就是看了这个被伤着了 知道是这编剧就没看以家人之名（幸好躲过一劫
以家人之名和下一站是幸福，前面真的好看，后面真的。。。追不下去了
排面
以家人之名！太过分了
赶集哈哈哈哈哈哈哈哈
新世界真的。。。嘛玩意儿啊。。。
这个真的迷惑
md这部剧才叫气人好嘛 只有前两集能看
我看的都怀疑我自己了
长安十二时辰48集哈哈哈哈
确实
哈哈哈
看见六六这两个字你还看？？？
恶心死了
这个最恶心！！！几天的事给你搞几十集
哈哈哈哈双杀
我也是
可不少呢，气死人的那种
棋魂！！结局真的拉胯！！！
这个我真的气死人，
琉璃琉璃！！！！！！！！！
气死我了！这个剧！
我气死了
7个张鲁一哈哈哈哈
确实
才第七！？
配角加戏咖
综艺投盟之抓马季一票
以家人之名行骨科之事
做朋友
气死了我最后直接弃剧！！！！
突然洗白不能理解
清平乐
棋魂杀我
这个是真的气。
大制作
他值得。他值得所有的骂
被剪得乱七八糟
我才不要和你做朋友呢！！！！！！！！
做朋友简直了
这在劫难逃把老子气死，看到后面NM的搞毛呢
哈哈哈哈哈
来了
能把这剧全看完的都是狠人，基本看几集就弃了
尹昉劝退
尹昉不行
做朋友你值得
唉这真的没办法
经费燃烧
确实
结果感情戏还可以
好早啊
这个真的气死 关键我还看完了
哈哈哈哈
三十果断要有排面
大制作！！！！好家伙
男二不是真的喜欢女主，只是想上户口而已
哈哈哈哈哈
这剧真的没办法，配角强行加戏
看到他们大学毕业就没看了
我来啦
真的，迷雾剧场很棒！
这个气得我！！！！
我才不要和你做朋友呢！！！！
傻P
啊啊啊啊啊气死了
它值得
开始有多期待，后来就有多想喷这个垃圾剧垃圾剧垃圾剧！
排面
哈哈哈哈哈哈哈哈哈哈哈
无敌垃圾的结尾！
长安十二时辰不服来战
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
呵呵哈哈哈
笑死‘’
过年了
这个就太yue人了
给松韵排面!!!!
又臭又长新世界
有没有重启
棋魂
奥利奥零
下一站是幸福绝对上榜
下一站是幸福
我才不要和你做朋友
下一站是幸福
。。。。。
百万片头！
大 制 作
长安十二时辰?
。。。。。。
又是你宋威龙
来了！！！
哈哈哈哈一集没看
好巧，我也是
开始生气哈哈哈哈哈哈我居然真的看完了
才第7 低了
没看过 但这部剧看解说都能气死
琉璃
洋气！
不怪鹿晗吧
一集没看过
这个真的是要吐槽了，后期完全没有追的欲望
？？？？？70集？？？？？？
一集没看过
同意
带制作
我从十五集就看不下去了
哈哈哈哈哈哈哈哈哈哈
穿越火线也是鹿晗演的，很好看
哈哈哈哈哈哈哈我第一集就看不下去了 太水了
奥利奥利年！
最烦这种时间线的剧
失踪人口简直了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
万老板
万老板的新世界
气死我了，看一半就弃了
神经兮兮的田丹
我才不要和你做朋友
气到我了！
没看完的剧
越想越恶心
我开始害怕
我的真朋友2
我只看万老板
唉这剧从他们上大学后就崩了
大制作大制作
又是一部没看完的剧
新世界太长了
编剧做导演一定会出现的问题
都去看棋魂！！！抽空安利
棋魂特好看！！！
棋魂
哈哈哈哈哈
大制作
哈哈哈哈哈哈
看完完全是冲着张新成！！！
棋魂！
棋魂！
悬浮
不！！！！是水猴子(滑稽
我发现这些电视剧都是在b站看的
又是一年一度的评选了
伪骨科
哈哈哈哈哈哈哈哈哈
这个真的！！
我们彬彬就是个工具人，哭了
俺也一样
长安十二时辰一天演了48集..
以家人知名
我才不要和你做朋友呢，哎
百万特效
瞄准，8天的故事五十多集
这个真的结局无语
哈哈哈哈，追完大结局就好看了
重启
70集？？？
才第七？
不是吧，都2020年了，还把锅让鹿晗背？
哈哈哈哈哈
哈哈哈哈哈
她来了她来了
水阡陌不愧是你
水阡陌又来了
只爱小哥
独步凌霄真的意难平！
下一站幸福白瞎了男女主的颜值和cp感
哈哈哈哈哈哈哈 隔壁的瞄准水母不乐意了
唉！！！！！
下一站幸福前四集就可以结束了
呵呵呵 辛苦low了这部剧都不该看的
666
这个绝对低了
气到爆炸
真的气死我了
新世界简直气死了
女主一开始人设那么好最后写成这样
哈哈哈哈哈哈哈哈哈
哈哈哈
我最不能忍的一点是 编剧完全意识不到这有多不尊重人
哈哈哈哈哈哈
这个前期看的我哭泣，后期直接弃剧
一上来就王炸吗？
电视剧没有吐槽好看
我就是被你骗的，垃圾剧
做个二十大吧，分上下期
哈哈哈哈哈哈哈
这个真的，气死我了
这还有第二部呢，还没有完结呢
两京十五日即将登场
他们比街道办事处还忙
浪费这些演员
这个真的，我只看敏敏和贺灿阳
真有毒
我才不要和你做朋友呢伤我太深了！！我都不敢看青春剧了！！
看到水阡墨就跑[辣眼睛]​
梅开二度
唉如果我以为是多年的哥哥突然跟我告白，我觉得我会傻了
提名琉璃
哈哈哈哈目前这几部都没看过
盘点最早的UP主
我没看 但我爸妈喜欢看哈哈哈
10  9我都还没看过
热乎的
百万片头
来啦
套路和《失踪人口》一模一样的，但那个剧热度没这个高
可爱欣欣！
只爱副线cp
我才不要和你做朋友呢大结局简直醉了，我现在都忘不了，哭了
哦 来了 年终
我喜欢这部剧，但是里面有些情节很气人
这两编剧的小说我都追过的呀，小说作者去当编剧了？惊讶。
奥利奥利年
对，只有迷雾剧场
这个真的是气人！好好的清爽哥哥们都搞瓦特了
bgm爱了
终于等到了
