勿忘国耻 复兴中华
眼睛进核弹了
不行了 看不得这个
勿忘国耻，逝者安息
我们要感激我们生在和平年代。勿忘国耻
勿忘国耻
我要没哥哥了
勿忘国耻
勿忘国殇
哥哥，没了
勿忘国耻
遭遇了苦难，面对了恶魔
勿忘国耻！
顶天立地
勿忘国耻
南京离我家100km，无法想象当时发生的这些事情有多骇人
眼睛进砖头了
勿忘国耻，振兴中华
铭记历史 勿忘国耻 警钟长鸣 振兴中华 吾辈自强！
默哀
勿忘国耻！
哭了
日伪时代的伪军更让人憎恨
逝者安息
勿忘国耻，振兴中华。
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国哀！勿忘国痛！勿忘国殇！
我永远爱中国
泪目
勿忘国耻
勿忘国耻
勿忘国耻
振兴中华
位卑未敢忘忧国
人民英雄永垂不朽
国军德械师，精锐啊
勿忘国耻！
只是希望日本能够正视历史，承认罪行
一定要强大啊！
伟大的中华人民共和国万岁
伟大的中国人民万岁
勿忘国耻！振兴中华
勿忘国耻振兴中华
日本右翼军国份子必须付出代价
铭记历史，勿忘国耻
我爱祖国
原子弹下无冤魂
逝者安息
为中华民族伟大复兴而奋斗！
难受
勿忘国耻，振兴中华
居安思危！
年纪大了看不得这些，泪目
绷不住了
勿忘国耻
勿忘国耻
龙牙
勿忘国耻，振兴中华！
国军怎么了？
戮力同心，振兴中华！
勿忘国耻
勿忘国耻，铭记历史，珍爱和平
勿忘国耻
逝者安息（和平白）
只有极少数日本人才不是我们的敌人，雪崩之下没有一片雪花是无辜的，那些鼓吹原谅日本的人有何居心？
勿忘国耻振兴中华
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
忘记这段历史是我们对先人最大的侮辱！
勿忘国耻，振兴中华
不行，老夫忍不住了
愿万世太平
勿忘国耻
哇这里爆哭
道歉了也不原谅
勿忘国耻
勿忘国耻
祖国不会忘记
犯我中华者，虽远必诛！
勿忘国耻，逝者安息
泪目
为中国之强盛而奋斗！
勿忘国耻
勿忘国耻
以史为鉴
岂曰无衣与子同袍
勿忘国耻
致敬先烈，吾辈当自强！
没哭，眼里进轧路机了
勿忘国耻，振兴中华
你回来啊！！！！
我们没有忘记，也不会忘记！
勿忘国耻，牢记历史，爱我中华
泪目
勿忘国耻
勿忘国耻
都是战争啊
现在我真正体会到了什么叫做原子弹下无冤魂
勿忘国耻 振兴中华
勿忘国耻
三十万，同胞血。南京耻，岂敢忘。
南京！
德械国军
勿忘国耻
中国加油！！！
勿忘国耻
勿忘国耻
勿忘国耻
风，风，大风，勿忘国耻，兴吾中华
勿忘国殇，振兴中华
勿忘国耻 但愿世界和平
吾辈当自强啊
国仇家恨，不可忘却
白骨如山忘姓氏，青枫林下鬼吟哦。
泪目
勿忘国耻
该有多大的勇气才敢谈遗忘。
勿忘国耻
勿忘国耻
勿忘国耻
咬着牙不流泪
勿忘国耻
南京保卫战老蒋压上了最精锐的部队，可惜……
勿忘国耻
勿忘国耻
哭了
勿忘国耻
这一去
牢记历史，勿忘国耻 ，爱我中华，祈愿和平
勿忘国耻
牢记历史，不忘使命，砥砺前行，复兴中华！
勿忘国耻，振兴中华！
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻 爱我中华
勿忘国耻
开始哭了，勿忘国耻！
勿忘国耻
不看了！太难受了
勿忘国耻牢记历史
四万万人齐下泪，天涯何处神州！！！
勿忘国耻
勿忘国耻
愿逝者安息
这盛世，如你们所愿
勿忘国耻
勿忘国耻
国破家亡，山河染秽，牢记历史，我辈自强。
勿忘国耻
勿忘国耻。
铭记历史，振兴中华
勿忘国耻，振兴中华
愿你们来世拥有锦绣年华
有些事可以原谅，有些事不能
南京的守军没错了，居然有的式头盔
“今天南京的路很挤，因为有三十万人要回家”看到这句话的瞬间眼泪就流下来了，我们没办法改变，但是要铭记和悼念
沙子里进眼睛了
我们等也要等到它们必须道歉
有些事可以原谅，有些事不能
勿忘国耻
泪目
注意哥哥没有颜色
勿忘国耻振兴中华
德械师的教导总队驻守南京，精锐中的精锐
勿忘国耻，振兴中华 
勿忘国耻
吾辈当自强
勿忘
勿忘国耻 爱我中华
勿忘国
振兴中华
畜牲！
勿忘国耻，振兴中华
没有地方躲的绝望
妹妹，哥去抗战了
勿忘国耻！
勿忘国耻
子贡问:九世犹可以复仇乎！孔子曰:虽百世可也
看哭(╥﹏╥)
伟大的中国人民万岁！
中华门
勿忘国耻
原谅你可以忘记一切，唯独国耻不可忘记
南京
铭记历史，勿忘国耻
就算我牺牲了，誓死也不做亡国奴
勿忘国耻
勿忘国耻铭记历史
勿忘国耻！
太难受了
日本何止这些让我们不能忘记，怪我们太弱小内忧外患
勿忘国耻
本来就是国军守的
国军一样打鬼子
勿忘国耻
他的哥哥没有了
南京玄武区路过
勿忘国耻，振兴中华
看到这个更明确了我要当兵的意志
勿忘国耻
振兴中华
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
泪目，喉咙哽住了好难受
国耻
勿忘国耻
勿忘国耻牢记历史
勿忘国耻
勿忘国耻，振兴中华
然而多少无辜
前面南京有日本工厂
我都要哭了
杀了多少无辜的人
真正可恨的是那些军阀而不是抗日的国军
勿忘国耻
原谅，我们不配
勿忘国耻
哥哥是灰白色的
警惕日本军国主义复辟
勿忘国耻
勿忘国耻
我们不奢求付出去，但我们
我辈没有权利替他们原谅！！
我们不奢求复仇，但我们希望他们能够忏悔
勿忘国耻 爱我中华！！
等等，当兵不让有这么长头发
勿忘国耻
何日请缨提锐旅，一鞭直渡清河洛
勿忘国耻
振兴中华
逝者安息
振兴中华
勿忘国耻，砥砺前行。
勿忘国耻，愿逝者安息
勿忘国耻
国仇即是家恨
勿忘国耻
勿忘国耻
勿忘国耻
保卫南京的英雄！！！
泪目
勿忘国耻
勿忘国耻牢记历史振兴中华
勿忘国耻
我的南京啊
勿忘国耻
勿忘国耻
勿忘国耻 同学们好好学习
德械是最精锐的部队，基本上每个士兵都是可以到普通部队担任教官的
勿忘国耻，振兴中华
泪目了
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻 振兴中华
勿忘国耻
太好哭了，勿忘国耻
国军37/38师
勿忘国耻
默哀
勿忘国耻
血债要用血来偿
勿忘国耻
up主几零后
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
南京保卫战都是德式的机械部队
挥之不去的阴霾
勿忘国耻
死亡桢数
今天解放军不会给日本人登陆的机会
勿忘国耻
此一别，便是今生再难相见。
小宋当家？
致敬所有战争中逝去的人们
爱我中华
！！
铭记是为了守护和平
这一去便是天人永隔
勿忘国耻，振兴中华
勿忘国耻振兴中华
逝者安息
吾辈自强
勿忘国耻 振兴中华
勿忘国耻。
勿忘国耻
我现在正在学动漫，如果以后从事这一行业，我一定要长期都做关于我国抗战历史的内容
加油
眼泪突然就流了下来。
最后的德械师壮士!
勿忘国耻振兴中华
风里好多沙子
勿忘国耻振兴中华
右翼分子好评，罪恶的主义
勿忘国耻
勿忘国耻
勿忘国耻
一寸丹心唯报国
南京南京！
勿忘国耻，振兴中华
泪目，勿忘国耻，振兴中华!
向拼死保护南京的战士们致以最崇高的敬意，敬礼！
愿再无战争
勿忘国耻
只是风 太大了
勿忘国耻
勿忘国耻 勿忘国耻 勿忘国耻 牢记历史！
勿忘国耻
我受不了，一直在哭
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国耻！
勿忘国耻
逝者安息，勿忘国耻！
勿忘国耻，牢记使命
逝者安息
不敢看了
南京南京
勿忘国耻  振兴中华
有些事情可以原谅，有一些，不能！！！！
绿字的那个够了
流泪了
有些事可以原谅，也有一些，我们没有办法去原谅
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻振兴中华
勿忘国耻！
勿忘国耻
勿忘国耻
勿忘国耻，牢记历史，振兴中华！
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
中华人民共和国万岁
勿忘国耻，永爱和平
勿忘国耻
勿忘国耻，振兴中华！
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国耻 振兴中华
落后就要挨打，遗忘就是背叛
勿忘国耻
勿忘国耻，振兴中华！
眼里进压路机了
好抖
振兴中华!
珍惜和平吧
勿忘国耻
勿忘国耻，振兴中华！
30万是中华民族的血肉
铭记历史勿忘国耻 爱我中华
勿忘国耻
三十万，三十万啊，这个仇不能忘的
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻
铭记历史，忽忘国耻，牢记使命
位卑未敢忘
勿忘国耻
看哭了T﹏T
勿忘国耻
勿忘国耻振兴中华
勿忘国耻
勿忘国耻
勿忘国耻！永远铭记！
勿忘国耻
德械师，德盔，南京守军
没有权利替主辈们来原谅，也不会原谅
铭记历史
伟大的中华人民共和国万岁！
伟大的中华人民共和国万岁
我不忍心看了
我居然有点害怕
勿忘国耻
勿忘国耻，吾辈自强
默哀
勿忘国耻
老夫真的看不得这个，在上班会哭死
想当兵来着可惜没当成，太可惜了
何止是南京，中国那一座被日本人占领的城市没有屠杀，我们南昌也死了将近十万人
勿忘国耻爱我中华
勿忘国耻
R.I.P
勿忘国耻
没有高光
勿忘国耻，牢记使命！
只要抗日的都是祖国人
勿忘国耻
哀悼
不原谅 不原谅 不原谅
勿忘国耻
这种视频里就别发红色字体了吧
勿忘国耻，逝者已逝，为表尊敬，勿用红色
勿忘国耻
好难过啊
忽忘国耻，昭告后人
逝者安息
为什么我会流泪
勿忘国耻
这盛世如您所愿
好难受，妈呀
流泪
勿忘国耻  振兴中华
勿忘国耻，爱我中华
勿忘国耻
勿忘国耻
十二金钗的故事？
忘记等于背叛
勿忘国耻
勿忘国耻， 爱我中华
振兴中华
绝对不止三十万
勿忘国耻，振兴中华
勿忘国耻
默哀
中国不会忘记日本在中国领土上所犯下的罪行！
勿忘国耻
我眼睛进砖头了
勿忘国耻
逝者安息 勿忘国耻
勿忘国耻
哭了
哥哥头发是黑白相间的，这是乐正兄妹吧
原谅他们是上帝的事，我们要做的就是送他们见上帝
泪目
牢记使命！！勿忘国耻！！
没看懂
德械师
看都不敢看，真的很难以想象先辈们的恐惧
哭了……o(╥﹏╥)o
勿忘国耻
打鬼子的都该被尊敬
时刻准备，永不忘记国之耻辱
铭记历史是为了珍惜和平，战争没有胜利者。
这一行便是永别
勿忘国耻，牢记历史，砥砺前行!
会不会……哥哥已经……QAQ
越来越想哭了……
这一行便是永别
刚学完历史南京大屠杀
忘记历史是对先辈的不尊敬！！
那年乱世如麻，如今锦绣繁华
泪目
勿忘国耻
┭┮﹏┭┮
勿忘国耻
勿忘国耻，愿世界没有战争！
勿忘国耻
致敬！！！
勿忘国耻
往日之耻绝不会再现
铭记历史，勿忘国耻，振兴中华！！！
让我想到了一部电影
逝者安息……
勿忘国耻
勿忘国耻
勿忘国耻
勿忘历史
泪目
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
国军
哥哥好帅
勿忘国耻
勿忘国耻
中国人民解放军万岁！
同志们，中国虽大，我们已经无路可退！这里就是南京！
中华人民共和国万岁
逝者安息
勿忘国耻
誓复国仇
报复回去也不能让死去的人回来
哭了
勿忘国耻
为了祖国母亲！前进！
勿忘国耻，振兴中华
前事不忘，后事之师
好难受不敢看了
吓坏我了
好难受不敢看了
南京的确全是国军拼命坚守，为其他部队争取时间，可惜。。。。。我的同胞们。。
哭了
勿忘国耻
勿忘国耻
有些罪不会消失，有些事非做不可
"勿忘国耻,吾辈自强"
牢记使命 砥砺前行
勿忘国耻
莫相忘！！！！！
勿忘国耻，崛起中华。
致敬
泪目
勿忘国耻
对不起，为什么我看着好害怕
吾辈当自强
振兴中华！
勿忘国耻
默哀。。。
勿忘国耻
勿忘国耻，振兴中华
逝者安息
"勿忘国耻,铭记历史"
勿忘国耻
吾辈当自强得以报国得以自尊得以复兴中华。
勿忘国耻勿忘国耻！
眼睛进砖头了，不好意思
默哀，勿忘国耻
中华人民共和国万岁
勿忘国耻
勿忘国耻
伟大的中华人民共和国万岁
我有弟弟。如果要保护他我死也愿意
勿忘国耻，振兴中华！
悲伤。
勿忘国耻
合起的书页，合不住过往
中华人民共和国万岁
勿忘国耻
勿忘国耻
勿忘国耻牢记历史
勿忘国耻
勿忘国耻
泪目
牢记历史，勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
噩梦的开始
噩梦的开始
勿忘国耻，牢记使命！
封侯非我意，但愿海波平。
勿忘国耻
可惜啊，装备差距
勿忘国耻
勿忘国耻，振兴中华！
勿忘国耻
30多万啊，一条条生命就这样消逝
勿忘国耻
300000
勿忘国耻，振兴中华
如果可以我想亲手送侵略者下地狱
勿忘国耻
勿忘国耻 振兴中华
勿忘国耻
勿忘国耻
根据中国审批日本甲级战犯有这么一条，日本来中国的南京地区屠杀手无寸铁的南京村民和放下武器的士兵长达30万人以上
勿忘国耻
逝者安息
勿忘国耻，中华长存
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻 振兴中华
勿忘国耻，振兴中华
前面的加油，我们也一起努力，为建设祖国贡献自己的力量
牢记历史，绝不能忘
勿忘国耻，振兴中华
勿忘国耻，振兴中华！
牢记历史，勿忘国耻，振兴中华
我没哭，只是沙子里进眼睛了
啊啊啊，泪崩了
勿忘国耻
勿忘国耻！
德式头盔，国军！
牢记历史，勿忘国耻！
都是卫国勇士
勿忘国耻
捷报飞去当纸钱
捷报飞去当纸钱
勿忘国耻
勿忘国耻
勿忘国耻，努力学习
勿忘国耻
德械师
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻，吾辈自强
勿忘国耻
铭记历史
让三十万同胞回家
勿忘国耻 振兴中华。
中国人心里永远的痛
振兴中华
勿忘国耻 爱我中华
泪奔
中国人民解放军万岁
绝对不放原谅日本人的罪行
致敬
勿忘国耻，振兴中华！
勿忘国耻，逝者安息
勿忘国耻
苏州哭了(
多大人了，只是沙子里进眼睛了而已
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国耻，吾辈当自强
勿忘国耻
永远铭记历史，勿忘国耻
勿用红字，以示尊敬
勿忘国耻 牢记历史 振兴中华
默念
勿忘国耻
勿忘國恥勿忘國恥
弹幕不能断！
勿忘国耻
落后就要挨打，希望能为祖国繁荣贡献自己的力量
勿忘国耻
勿忘国耻
勿忘国耻
国军在抗战中居功至伟
勿忘国耻，爱我中华
打鬼子的都是好样的！
勿忘国耻
勿忘国耻，振兴中华！
勿忘国耻 振兴中华
勿忘国耻，吾辈自强
勿忘国耻，振兴中华！
勿忘国耻
吾辈定当自强不息，振兴中华
勿忘国耻，振兴中华
不好意思，眼睛进了50个原子弹，不好意思。
照片
勿忘国耻
勿忘国耻
用白色别用红色，那是对死者的不敬
"报复回去是不能让死去的同胞回来,但是一直不道歉,那它就没办法吗?"
国军的单兵武器并不差，差的是补给
勿忘国耻，振兴中华
加油
牢记使命！勿忘国耻！
吾辈当自强
勿忘国耻，振兴中华
铭记历史，珍惜和平！
铭记历史，振兴中华
？？
勿忘国耻，铭记历史
勿忘国耻
我们从来就没有权利替先辈原谅侵略者
曾经的历史不能忘，过去的仇恨不要记
对，我们不能代替我们的祖辈原谅他们
德械师
勿忘国耻
勿忘国耻
勿忘国耻
国行公祭，法立典章，铸兹宝鼎，祀我国殇。
勿忘国耻
勿忘国耻
铭记历史，砥砺前行
勿忘国耻
勿忘国耻，振兴中华！
勿忘国耻，振兴中华
勿忘国耻
后背发凉
勿忘国耻 振兴中华
勿忘国耻
勿忘国耻
勿忘国耻
愿逝者安息，和平永存
勿忘国耻
你们是真的有意思，还说原不原谅，周恩来说了，可以原谅，但是不可以忘记，你们到底再说什么啊
加油！
勿忘国耻
胡虏无百年之运
勿忘国耻
勿忘国耻，牢记历史
一苇渡江
勿忘国耻
开头就想哭
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
我眼睛进砖头了
勿忘国耻 振兴中华
勿忘国耻
我好难过
我真的好难过
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
哥哥！
勿忘国耻
哥哥！
1937年，南京
勿忘国耻
勿忘国耻
真的不敢看。。
铭记历史！
勿忘国耻
位卑未敢忘忧国
逝者安息
勿忘国耻！
勿忘国耻
家破人亡啊！鬼子罪该万死
勿忘国耻
逝者安息
勿忘国耻，振兴中华！
勿忘国耻
这里的红花……是象征着曾经被屠杀的30万同胞吗？
管他国军八路军，抗日的就是英雄
勿忘国耻
勿忘国耻
原子弹下无冤魂
那时候的女孩眼睛还有光啊
我第一次因为进度条太长感到……
勿忘国耻
勿忘国耻
勿忘国耻
请不要用红色
勿忘国耻
勿忘国耻，振兴中华。
吾辈当自强
勿忘国耻
勿忘国耻
勿忘国耻，吾辈自强
勿忘国耻
勿忘国耻自强不息
勿忘国耻
铭记历史，勿忘历史
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国耻
好的
勿忘国耻
勿忘国耻，振兴中华！
满清误我中华合适五百年
我们没有资格替先辈原谅战犯
勿忘国耻，爱我中华！
勿忘国耻，振我中华
勿忘国耻
勿忘国耻
牢记历史，勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
牢记历史，勿忘国耻
勿忘国耻
勿忘国耻
吾辈当立于亚洲，雄于世界
勿忘国耻
勿忘国耻
此生无悔入华夏
勿忘国耻，振兴中华
受不了了，大庭广众下的我要哭出来了
日本曾請我們參加昭和的葬禮，我從未見過如此厚顏無恥之人
逝者安息
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
我现在就写入党申清书
勿忘国耻 牢记历史
勿忘国殇
勿忘国耻
50万是不反抗的人，当时任何国家除了法西斯，都不会屠杀不反抗的奴隶包括军人
勿忘国耻，牢记使命
勿忘国耻牢记历史
勿忘国耻
勿忘国耻吾辈自强
你想想如果自己的父母亲人姐姐被杀完了，你还会选择原谅吗
勿忘国耻
勿忘国耻
下面的弹幕不要用红字，逝者安息
勿忘国耻
勿忘国耻 爱我中华
勿忘国耻
勿忘国耻
勿忘国耻，吾辈自强
别用红字
勿忘国耻
勿忘国耻！
逝者安息
勿忘国耻
为中华民族的伟大复兴而读书
顶端红色，不要用。
勿忘国耻
我好难过啊
眼睛进了压路机
勿忘国耻
勿忘国耻
建国七十周年...铭记国耻82年...
人间地狱
勿忘国耻
勿忘国耻
勿忘国耻
阿绫和龙牙吗
南京大屠杀这件事，我们不会原谅
勿忘国耻
珍惜和平
要活着回来。
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华。不忘初心，牢记使命！！！
愿逝者安息
蝴蝶飞走了……
向英勇的先辈致敬
勿忘国耻 振兴中华
我……我也好害怕
揪心
好的
忘记历史等于背叛
头皮发麻
勿忘国耻
勿忘国耻
可以宽恕，但不可以忘却。——约翰·拉贝。
勿忘国耻
勿忘国耻
位卑怎敢忘忧国
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻，振兴中华
勿忘国耻，振兴中华
老夫也看不得
勿忘国耻
勿忘国耻振兴中华
勿忘国耻牢记历史
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
 德械师
勿忘国耻
泪目
那个时候是怎样挺过来的啊
勿忘国耻，振兴中华
牢记历史，不忘未来
勿忘国耻 爱我中华
勿忘国耻 ，牢记历史
勿忘国耻，牢记历史
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻 爱我中华
勿忘国耻
故今日之责任不在他人而全在我少年
勿忘国耻
历史的罪人，不可饶恕
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻
勿忘国耻牢记历史
音乐配得好，感情来得妙
勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻勿忘国耻
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
恨不能生在当时手刃日寇
勿忘国耻，牢记历史
勿忘国耻，铭记于心
尊重逝者，请勿使用红色字幕
勿忘国耻
勿忘国耻，牢记历史
勿忘国耻 振兴中华
勿忘国耻
勿忘国耻
天哪，鸡皮疙瘩起来了
勿忘国耻
勿忘国耻
勿忘国耻。
勿忘国耻 爱我中华
勿忘国耻
勿忘国耻
刚学完南京大荼杀，听老师讲，自己心里难受
中华人民共和国万岁
勿忘国耻
是绫绫和龙牙呀
勿忘国耻
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻
勿忘国耻
勿忘国耻
蒋介石亲卫队300人打退2万日军。但却被蒋介石一手杀害了
勿忘国耻
勿忘国耻
勿忘国耻
我哭了
勿忘国耻
勿忘国耻
勿忘国耻振兴中华
眼睛进转头
勿忘国耻、
请大家使用白色字幕，谢谢
勿忘国耻！
勿忘国耻
勿忘国耻，振兴中华
勿忘国耻！吾辈自强
日本到现在都没个正面道歉   你们在喊什么原不原谅
勿忘国耻
勿忘国耻 振兴中华
勿忘国耻振兴中华
勿忘国耻，振兴中华
勿忘国耻，振兴中华。
勿忘国耻，振兴中华。
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻，我辈当自强
勿忘国耻。
勿忘国耻
只有她是带着颜色的
勿忘国耻
勿忘国耻
铭记历史，勿忘国耻
勿忘国耻！
勿忘国耻
勿忘国耻
勿忘国耻
勿忘国耻
我们没有资格替他们原谅
铭记历史，勿忘国耻
