43秒！
大彻大悟，原地升天
行测逻辑判断题
改变人生
老师好
老师好
活着
窥秘人序列1
读书应该就是为了悟到哲学
老师牛
为了改变世界 / 改变自己
泪目
钱  钟  书
那要读那些书呢
瞄稿既遂
为了能够有自己独立的思想
读书就是为了能听罗翔讲课
勃学窃喜
老师是不是也背过许多古文哈哈哈
绝对没错了！
我太赞同了
确实是这样的，看越多书越觉得自己无知，大佬太多太多
好的老师
哇，这句话太厉害了
为了成为下一个张三（狗头）
战术变声
6
老师好
书中自有颜如玉
老师好
哈哈哈哈哈哈
老师好
老师好
我真的在准备高考，明天开学
张三读书是为了规避法律制裁
蟹蟹！！！
说得好有道理
为中华之崛起而读书
老师好
《人间失格》
为成为一个合格的韭菜而奋斗
来了
鲤鱼精
更加柔软谦和，又能坚持正确的事情
来了来了
老师好
所以我不读书只看视频
《悲惨世界》
学习以成为生命中最重要的部分
为了考试考的好
为了不成为张三
清平乐里的那个？
老师 我只喜欢读小说 一点不功利 这可咋整啊
都是考试要考。。。。。（小声bb）
为了不成为张三
正在读书
……
川普：没人比我更懂谦逊
《人生的智慧》
狗
安利一本书《活着》
《墨菲定律》
窥秘人
老师好
为了以后能赚钱（既答）
读大专＝人上人
我先来，为中华之崛起而读书
嗯嗯
摊手 交叉 摊手 交叉 好吧我跑题了
可是要应考啊
老师好
get表情包
罗老师我醒悟了
带    教    授
终生学习 但确实也不一定就读死书
《罗生门》
我读书的目的是为了增长见识或者娱乐
有目的性的读书，就有很多书可以放弃
让我也看看
为了张三
看词儿啊
方方
兴趣
金钱如粪土，所以书中有分粪土做的房子
我爸妈说要读书，好工作，好赚钱，好生活。。。
其实对于历史我也有同样疑惑
《白夜行》
为了思考
我是东西。。。。。。哭了
书山有路搞为径，学海无涯苦基舟
老师好
罗老师哲学小课堂
他笑了
《卡拉马佐夫兄弟》
我觉得我要成功 但我不一定要出名
觉悟不是牺牲的意志，而是在黑暗荒野开辟出前进的光明大道
为了生存
钱钱钱
《三体》
从书里找认同感，迭代自己的三观
老师好
带哲学家
为了放学
提升自己格局
提升自己格局
出来如韭菜，割了一茬又一茬
躺然，老师怎么知道我躺着读书
看看稿
你要赚大钱
老师好
老师好
毛选
读书快乐
《资本论》
《百年孤独》
战术变声
老师好
要！
老师好
当我到达高处，便发觉自己总是孤独的，无人同我说话，孤寂的严冬令我发抖，我在高处究竟意欲何为。
《活着》
低头看台词真有你的老罗
梦在书中和梦在书外
狂笑
为了文明的延续
事业和爱情
读书使人明目
很多东西..高考？
在看提词板
老师好
想看罗老师的书单啊!
老师好
老师好
满朝朱紫贵，皆是读书人！
应试教育
村上村树
说实话知识越丰富越觉得无知
《霸道总裁爱上我》
苏东坡就是很好的例子
书中车马多簇簇
红楼梦
经常学生问我读书有什么用，为什么学数学
《故事新编》
老师好
鸡汤开始了
所以我不看了
老是向下看看的啥啊
我还是想学好自己的专业再读其他书，不然都没心情
我们遇到什么困难都不要怕
热乎的
！？？？？？？
我在底层
法大人 Master Law
不是
我表达清楚了没有？
好的 这就去读书
为了娶到02
厚大读书
《大师和玛格丽特》
开始笑了
古人啥都说过
对
以前我是个废物（泪流满面），现在爷就是废物（战略性后仰）
人类的优越就是勇气的优越
读书好
老师好
钱？
对
为了造福人类（滑稽）
为了炸掉学校（滑稽）
没钱怎么办
吃得苦中苦 还是普通人
没毛病
罗老师似笑非笑
高考这关都过不了
对
是啊
抵制成功主义！
老师每说一句话手都要开合一次
for my dream
战术弹跳
厚 大 历 史
老师好
厚大法考
因为穷，物质贫乏，精神贫瘠
老师的发量有些感人.....
老师好
罗老师被绑架了就眨眨眼
为了让未来有更多的选择
厚   大   哲   学
《黄家驷外科学》
钱
老师好
我没有。。。
厚                    大                    哲                    学
老师好
哈哈哈哈，他笑了
为了完善自身
老师是在笑吗？
老师好
太对了
老师好
毒树
我想获得智慧
老师好
《毛选》
懂了，现在就去读如何讨富婆欢心
厉害！佩服！
老师你倒是用杯子喝口水呀
成功学的书就是写书的人成功了
人类简史
《文化苦旅》
复读生加油！！！
大师，我蒙了
@格局逆袭
战术变声
喜欢就好了呀
确实
《数学必修全集》
对，我体悟到了，可是晚了
旧制度与大革命
学   会   谦    卑
《小王子》《活着》
谦卑和自卑是不一样的
老师告诉我们，读书不是为了功名，要把功名看轻点
老师好
成功主义社会上真的很多
我闲的没事干所以读书
引经据典
《人间失格》
《概率论与数理统计》
为中国统一世界而读书
确实
这是……
说得好啊
《格局》
三体
唉  我认罪
芜湖
为了做真正的自己而读书
《C语言从精通到删库跑路》
马老师
就像生命孕育的最初形态，小蝌蚪那么渺小……
确实
《知音》
《人间失格》是一本很好的书
为了陶冶情操
养娃不读书 不如养头居
郑渊洁哦
《被讨厌的勇气》
秒什么东西
腹有诗书气自华
哈哈哈哈
读书是为了明事理，活的更通透，没有那么多功利的想法？
当时感觉无忧无虑。现在可能是家长灌输的思想。找不到了自己想要的
考研调剂中
就是我
老师在看什么
宋朝的皇帝可还行
为中华之崛起而读书
《黄金时代》
我是东西哈哈哈哈哈哈
因为你会，所以你不会
C++ Primer
是这样，越是半桶水越晃荡
上学不是读书
读书让我了解不一样的思想和见解，和满足好奇心
有道理！！！
《瓦尔登湖》！！！！
读书足以怡情~
但是如果连饭都吃不起，那怎么读书
买得起保温杯
《许三观卖血记》
厚大高考
dddd
《JAVA——从简单到放弃》
上万观看
像马云吗
书中不知道有没有张三（手动狗头）
把栏杆拍遍
可不是说读书可以改变命运吗？
书中车马多簇簇啊
老师说得太对了
国富论
《在漫长的路途上》
鲁滨孙漂流记
1.25新世界
   厚   大   哲   学
活着
逃课来上课
为了能够有能力选择自己想要的生活
罗老师法律小课堂
《系统解剖学》
读了书才发现自己的无知
C
大专都是人上人
老罗？
神tm《人间失格》
pr
这个跟老师说，呃。。。。。
要进入高能状态了哈哈
知之为知之，不知为不知，是知也
田亮是你吗
双城记
成功学，呵呵了
哈哈哈哈
小黄书
（阿宾）
为了成为一个更加客观完善的人
老师表情好可爱
二刷加一
《苏菲的世界》
说到心里了
明智
陶冶情操
怎么说
老师好
老师麦克风的线让我错以为他里面穿的睡衣
老师好
老师好
我又得道了
老师说的太有道理了这就是我看xhs的目的，非功利性！
为中华之崛起而读书。
《C++从入门到入土》
全体倒立
6666666
因为多有智慧，就多有愁烦；加增知识的，就加增忧伤。
信号与系统你别走
美国文化就是这样
刑法
《弹幕礼仪》
为中华之崛起而读书！
这句话我摘抄过!
能喝吗？
《在细雨中呐喊》
钢炼
《毛选》
提升自己的境界
书中车马多簇簇
哇哦说得好。
为中华之崛起而读书
这个境界很高的
常有欲以观其儌，向前就会看到不一样的风景，但危险也随之而来
好了我去读书了
老师好！
《傲慢与偏见》
所以我没读
读书是为了丰富自己的内涵
说是睡衣的那个实乃人才哈哈哈哈哈哈
《青春猪头少年不会梦到兔女郎学姐》
老师好
基督山伯爵
《普通心理学》《社会心理学》《基础心理学》
为了中华的崛起而读书
战术变音
坐
电路原理
《血筹定律》
平凡的世界
《新华字典》
《人》
《白鹿原》
《结构化学》
书中自有恋爱谈（滑稽）
战术偷瞄
精辟
为了钱
读书能让自己有思考啊
想泡妹子
《禅与摩托车维修艺术》
俯仰天地之一粟
《C++》
确实
读书是提高自我思维
读书本为修身
老师好
金庸的小说
《诗经》
哎。。。太看重结果
《此生未完成》
摊牌了，为了钱
要承认自己是弱小的
张三：我要读书
所以这读书是指单纯的读书还是上学
为了理想的生活
镇站之宝
经济基础决定上层建筑
老师好
《弹 幕 礼 仪》
所以读书只有一种目的，两种效果
看桌面干啥
《飞鸟集》
罗老师的地逐渐被海包围
为了以后不去搬砖
因为想要读书而读书，和我练习弓道一样：不以中靶为目的的射箭
配上圣诞快乐，劳伦斯先生食用极佳（推荐）
《方与圆》
《摩诃婆罗多》
必修一数学
老师好！
谢谢，感觉自己要悟了
罗老师我悟道了了
对！是这样！
唐砖
《中国教育史》《外国教育史》
这是真的！
嗯嗯嗯，没错
老师好
推荐两本我印象很深的书，余华《活着》，路遥《人生》
12472个同学大家好
睡得心上人很棒棒
我觉得读书给了人生充裕的思考和玩耍的时间
.....
人类的赞歌是勇气的赞歌
有这种感觉！
我希望不遭遇
说得好
基地 三部曲是巜银河帝国1 2  3好吗
万人同看
害，我现在就是读着书读到郁闷才来看b战
真的搞不懂这么严肃的视频你们在笑什么
。。。
为中华之崛起而读书
对
哈哈，我喜欢！
《穷查理芒格》
夏目漱石《心》
畅销书不都是小说吗？
《朝花夕拾》
我要这个币有何用
《道德经》
战术瞄稿
为中华崛起而读书
《地理》
Python从入门到精通
为了让自己的审美价值提高
好多编程的啊啊啊啊啊
老师可可爱爱
刘慈欣有被冒犯
战术4偷瞄
《活着》
老师好
啊啊啊啊
《禅与摩托车维修艺术》
增长能力
老师好
读那么多书不是让你用来鄙视别人的
老师好
明朝那些事好评
娶老婆！
张三可以
娶老婆！
dk曲线！
你就成功了
《法外狂徒张三的自我修养》
老师，你衣冠好像不整唉。
想赚钱
老师好、
《房思琪的初恋乐园》
对
"The more you learn, the less you know"
厚    大    法    考
《活着》
但是聪明人不一定有智慧
《C++从入门到放弃》
《汤姆克兰西：彩虹六号》
这一期恐怕不是真心话，因为他在瞟稿子
为了成为更好的自己
高中数学必修一必修二必修三必修四……
《谁的青春不迷茫》
《AI，从入门到入土》
躺然
《人间失格》
算法导论
学成文武艺，活埋帝王家。
老师，你好哇
为了钱
《罗影忍者》
为了当罗翔不担当张三
为了更清醒 为了做自己
！！！
读书是为了提高自己的心境
东西？
他在憋笑
我为什么就失败了呼唤
一堆在不适当场合玩梗的小鬼有毛病?善于举报 谢谢
《高等数学》《新概念物理量子力学与积分思想的结合》
小王子  茶花女  一个陌生女人的来信
小黄书
因为你不会，所以你才会
《传感器技术与应用》
注意弹幕礼仪，善用举报和举报里的屏蔽用户
班     会     课
我无知
提升自身修养
真正的大师永远怀着一颗学徒的心
格雷巴旅馆
因为你懂了 所以你不懂
我记得老白在《白说》里面谈到过，这是一个“成功论”泛滥的时代
对对对
说得好！
我太无知了
真的！
老师好
然后宋朝没了（狗头）
？？？
余华《活着》
不我不会……
《安徒生童话》
所以说做人要懂得谦卑
我就很希望自己能活得很自然
躺然=躺着释然
《瓦尔登湖》
weuk
手上的资治通鉴，突然变香了！！！
《罗翔说刑法》
老师好
老师好
完美主义十分崩溃
老师好
充实自己的精神世界
《圣经》
希望能有独立思考的能力
高山仰止
这个笑容好搞笑
《语文》
热乎！
成功学可以成功？
他在狂笑
很好的作文素材，记下了！
我的妈呀 居然450多万了
看小说为了爽
难道读书不是因为渴望获得知识，喜欢，才读吗。
下面那个是魔鬼吗
瓦尔登湖
欢迎收看本期主题班会课“我们为什么要读书”
手到底打开了多少次
他在狂笑！！！
《资本论》。
这皇帝这样说到目的是劝学吧？
躺然接受
哭了。直击内心的比喻。
非功利而阅读
我太失败了
比如张三卖的四六级考试资料。。。。
我悟了！
全 文 背 诵
我可能会有所动摇
《同步词汇随身记》
同学？东西？哈哈哈嗝冒犯有被抱歉到
《新华字典》
之后会痛苦的
不读那玩意，法律根本理解不了呢
牛顿最后学的神学
东西?
醍醐灌顶
书中自有颜如玉 画上美人也多情
老师好
富婆联系大全
同学=东西（滑稽）
《追风筝的人》
我有理由怀疑那个红色弹幕是张三发的
增长见识提升自我更好的融入社会
书中自由二百五，书中自有颜真卿
《刀剑神域》
繁重的作业和补课压的我们喘不过气来，渐渐的我们失去了对读书意义的感受
为中华之崛起而读书
老师居然没有颈纹
哇，竟然是宋朝的皇帝说的，不愧都是文学家
罗老师在好多人看来已经算是成功人士了
为了看懂那些万恶的英语文献
学生不是东西
很多东西，哈哈哈
什么是成功，每个人定义不一样
提高自己
为了中华民族伟大复兴
数学必修一
轻小说？
突然泪目！这才是最重要的！
人生而有涯，而知已无涯，以有涯逐无涯者，殆矣（狗头）
梦的解析
《毒木圣经》
’‘
《如何自律》
在智慧面前 首先要学的就是谦卑
因为你不懂所以你才懂
为了钱途
《礼记》
《张三——从入狱到入土》
战术变音
查拉图斯如是说
苏轼：问吾平生功绩，黄州惠州儋州
真的，越读书越觉得自己浅薄
《关于我只读了教科书这件小事》
我曾经踏足山巅，也曾到过低谷，这二者都让我受益匪浅
嗯
老师说的知识多少，是在功利阅读基础上的
老师好
厚大哲学
《道德经》
ok
《伯恩斯新情绪疗法》
《君主论》
你当像鸟飞往你的山
我知道了！谢谢大师！
有，我曾迷茫过我为什么活在这个世界上
你再骂？
弹幕呢？
读书点亮生活
终身学习
《理想国》
数学：看来我还不够难
你为什么在狂笑，你为什么在狂笑
《后真相时代》
逐渐痴呆
罗老师是不是再看小纸条
看小抄既遂
好好
只有真正意识到自己的渺小才能够平视正视自己身边的人，只有坦然接受自己的无知才能更加有勇气去面对和接收未知
明白了！！
吃得苦中苦，睡得心上人
读书好
我这个东西
看稿哈哈哈哈啊哈哈哈哈哈
肖申克的救赎
斯普特尼克的恋人
我要读莎士比亚
不要停下来啊
为了爽
《流星之绊》
读书是一个认识世界，也认识自己的过程
带转人
厚大哲学
战术摇摆
圆圈正义 
我从哪里来 要到哪里去
罗老师怎么今天这么开心
你看他在笑
c++Primer
为读书而读书
tcp/ip详解
没错，我对成功主义无感
"Less interests, more interest."
讲的超好啊
感谢弹幕安利
《阿弥陀佛么么哒》
社会契约论
你喝口水，不然杯子会觉得失落
人类的赞歌就是勇气的赞歌
赚钱是我的终极目标
《悠悠我心》
《毛选》
为了挣钱
制怒，修身
《母猪的产后护理》
勇敢 正直  真心  无畏
哈哈哈哈
我认为读书会让自己沉静下来，不在城市之间轻易浮沉，读书时一种思想愉悦，是寻找灵魂同频的观点
打开罗老师永远都是先点赞
为了自己的个人修养
jjj
没错而且特别讨厌把这种东西强加给别人
老师好
有道理，不学了【狗头】
《骆驼祥子》
《言叶之庭》
哈哈哈哈
《百年孤独》
没有人比我更了解知识了
《为什么要发书名》
嗯对
《贫穷的本质》
泪墓泪墓
躺
右下角有什么（狗头）
我悟了
老师说的好啊
《量子学》
《平凡的世界》
（平凡的世界）
懂了，我是个东西（doge）
书中自有黄金屋 书中自有颜如玉
为了丰富自己的内涵然后去骗感情满足自己的虚荣感和所谓空虚的内心
《mysql：从删库到跑路》
当你像鸟飞往你的山
《蟹工船》
读书是为了更好的建设国家
我可以不喜欢读书吗？
沙哈拉的故事
是的
我确实错着
《计算机体系结构》
巜1984》
数学书
《弹 幕 礼 仪》
《耶路撒冷三千年》
读书是因为我是有限的，只有放眼外部才能忘记我是有限的
今天不是法律小课堂了吗
因为不会白活一辈子（微笑）
读书才能跟你学法律
为了气质
方方自傲
战术摇摆
老师好
我哭了T﹏T
沉思录
老师好
书中自有潘金莲
《格林童话》
二刷
老师好
技术性和娱乐性
战术摆手
拓扑学
《数据结构》
鸡汤类毒物太生草了
的的确确
老师好
就是不甘
语文满分作文
我是咸鱼，翻不了身的那种，我认命了
为中华之崛起而读书
罗老师有了背景板以后，脸上洋溢着幸福的笑容
钢铁是怎样炼成的
为了涨见识，见未见的世界。构建自己
《量子力学》
哦 ~
《母猪的产后护理》
老师好
《相对论》
躺然地
薛定谔的稿子
辉煌时刻谁都有，别拿一刻当永久。
你懂的越多，懂你的越少
简爱
《月亮与六便士》
为了成为下一个李四
《猫》
不能开弹幕呀，现在b站的弹幕环境是真的差
苏格拉底
老师 在打小抄
数字电子技术基础
ヾ(@゜∇゜@)ノ
特朗普出来挨打
罗老师担心多余了，读书能功利，大家都读功利书了
《中华人民共和国刑法》
我没有智慧。。。
形而上学，不行退学
红宝书
《许三观卖血记》《活着》
火者
我无知我弱智
有道理
《爱经》
这是不存在的
作业
《平凡的世界》
人间失格
我只知道我什么都不知道
受教了
老师好
还看
《娱乐至死》
哭了
《全球通史》
《魔禁》
老师太帅了
因为中国制度问题
bbtv12
我读书就是为了发财，好把我好肤浅哈哈
读书使我快乐
《圆圈正义》
张三疯了
读书确实是塑造内心十分重要的一个因素，但却也不是全部，先天因素、环境、自我都是很重要的。读书也不仅仅帮助我们正视苦难和挫折，更可以帮助我们理解生命、追求幸福。
孟德斯鸠《论法的精神》
我爱学习
我要是没读书，我都看不到你的视频
前面说宋被横扫的，怕是不知道在元朝面前坚持最久的是宋，宋人有骨气，宋朝经济空前强大
人↑人
《结构力学》
《偷影子的人》
《杀死一只知更鸟》
《许三观卖血记》
我以前也这么给我朋友说过
不羁的领口
量子力学
数学分析 高等代数 数据结构 
为了有钱买周边
经典热水壶放在旁边
我以为是鲁迅说得
人类的赞歌就是勇气的赞歌!
比如数学书
我是杯子
你再瞄
《珍妮姑娘》
我很无知，但我连饭也吃不饱的时候，我只能想的是如何填饱自己的胃
《绿山墙的安妮》
《高分子化学》
可是我感觉自己谦卑到自卑了
成功学畅销书最大的成功就是能卖出去
《月亮与六便士》
《张三》
《活着》
好
为了赚钱
李四瑟瑟发抖
读书未遂
龙族5悼亡者的归来
"读书是为了认识世界,改造世界"
《我师兄实在太稳健了》
《川普的成功之路》
《老人与海鲜》《死鬼吹灯》《哈利波犄大》
花有重开日，人无再少年
老师好
罗老师还是差点火候啊
《心理健康教育》
《十字路口》
表情丰富哈哈哈
老师一直在憋笑
《电力系统分析》
阿久津真矢老师说得才好！
英语四六级教材
成功学是骗人的
厚 大 法 考
2x成鬼畜……
“最难能可贵的是继续前进的勇气”
三连了，没得说
手风琴(滑稽)
《霸道富婆爱上我》
三体
莫名感动了…………
秃了
诸天大导演
读书是为了更好的生存
《三体》
《通信原理》
老师不愧是老师
结构化学第五版
是的
《丧钟为谁而鸣》
战术微笑
小盆友就要有小盆友的亚子！好好读术！
躺壤
读书是画龙点睛
《外圆内方》嗷嗷嗷～～～
概率论与数理统计
鼓掌鼓掌
《论一切》
强力与弱力
读书为了装逼[doge]
毛选
巜张三自传》
为万世开太平
《系统解剖学》
《卡拉马佐夫兄弟》
《白鲸》
人类的赞歌就是勇气的赞歌！
仔细一看，外套里面不像是西装衬衫，像睡衣……
我张某人害怕极了
《道德经》
某马姓男子:我最怀念的就
坦然的接受自己哒命运！！！！
张三：我命由我不由天
约伯记14章
张三眉头紧锁，事情并不简单
《我是猫》
我就说嘛，读小说就是非功利性读书
罗老师人生大课堂
gta麦克:可以光明正大的剥削别人
老师好
躺然的:躺的理所当然的
我读书是为了思考人为什么活着，我至今还没想明白
百无一用是书生
电视广告：求学不是求分数！家长：不求分数求什么？！
《考研数学李正元复习全书》
《活着》
化工原理
我要钱。。。
我读书是因为喜欢单纯的喜欢读各种各样的书
对
《一个女生的史诗》
《求闻史记》
《百年孤独》
而是看他在自由的时间中有多么努力?
霸道总裁爱上我
量子力学
《残次品》
《霸道总裁爱上我》
《复变函数》
老师好
急功近利者
网文
。。。
宿命论
富家不用买良田，书中自有千钟粟。安居不用架高堂，书中自有黄金屋。出门莫恨无人随，书中车马多如簇。娶妻莫恨无良媒，书中自有颜如玉。男儿若遂平生志，五经勤向窗前读。宋真宗 赵恒
《窗边的小豆豆》
泪目
牧羊少年奇幻之旅
月亮与六便士
老师好
龙族
《傲慢与偏见》
讲话能清楚一点吗老师哈哈哈
是的
《运筹学》
罗翔老师剃个光头吧
今天学了一个新词——“躺然”
我，读大学未遂
老师好
为了拯救世界
老师好
钱最重要
老师你脸上的笑……
战术摆手
我想开学了
我会发抖
《自杀论》 《宗教生活的基本形式》
学习帮助我们理解这个世界
《梦溪笔谈》
《许三观卖血记》
这挑眉！意味深长哦
基督山伯爵
《理论力学》《材料力学》《结构力学》《流体力学》
老师在看什么
《电力系统分析》
读书是为了快乐
失败不可怕，可怕的是不知道从哪里起来
学海无涯，回头是岸
厚大法考
你有《时间简史》吗？
张三告罗翔
《忒修斯之船》
《战争与和平》
老师好
读书是为了打发时间
老师好
为中华之复兴而读书。
俺也一样
《红楼梦》
人有了更多选择才没有纠结才更自由
《月亮和六便士》
希望有独立的思维，正确的三观
总是在想看小说算不算读书
受教了
战术变声
看小说╮(╯▽╰)╭
《国民财富的性质和原因的研究》
《羊皮卷》
《悲惨世界》
所以我每天看小说就是非功利性的读书？
老师您别笑
去做乞丐，不用努力还能赚钱
躺然
我悟了
洞穴奇案
路遥的小说都很现实
遮天
四级资料等等我
推荐《安娜卡列尼娜》
跟人battle时不会触及知识盲区
《母猪的产后护理》
《追风筝的人》
我感觉我就是那个被他凝视的张三
读书才能更好认识张三
战术憋笑
而是在你低估的时候，有多少人帮你。个人想法
《牧羊少年奇幻之旅》
《莫斯科绅士》
《狂人日记》《朝花夕拾》《论语》
神仙的自我修养
他真的是讲法律的吗
读书才能成为社会人
真的像睡衣哈哈哈
《人形之国》
一个人不读书他的思想只能来源于他的亲戚朋友
(⊙o⊙)…
《活着》
人 
穆斯林的葬礼
