功夫之王
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍叔叔叔叔叔叔
帅叔帅叔帅帅帅帅3帅叔帅2
帅帅帅！！！
龍
大龍
可可爱爱
龍
龍
很疼 可以看看幕后花絮
醉拳2
懂了，多看龙叔
十二生肖
警察故事之简单任务
英伦对决
玻璃樽
奇迹
奇迹
龍
龙叔！！！
成->龍
龙叔首页排面
爱成龙
龍
上海正午2
龙的心
宝贝计划
龍
龍
真正名场面
你被强化了，快上！
成龙快乐楼
龍
帅啊
龙叔真的是用命在拍戏
甜蜜暴击
牛逼！
龙叔用过替身，但是我还是佩服他
英伦对决
不愧是传奇人物
醉拳
假酒害人啊
剪辑的牛逼
龍
𪚥𪚥𪚥
龙叔牛批
𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥
龙叔
脸都红了
三连了三连了
太帅了
中国龍
投币投币
龙
明明是功夫之王
懂了！
没有口香糖
龍
这次一定
籠
恶龙咆哮
龍
顶上去！！！
刺客信条：成龙
踩点了？
吃口香糖也是名场面233
帽子戏法
龍
龍龍龍龍龍龍龍
龍龍龍龍龍龍龍
龍龍龍龍龍龍龍
帅
龍
龙
龍
万物皆可为武器
龍龍龍龍龍龍龍龍龍龍龍龍
龍龍龍龍龍龍龍龍龍龍
龍龍龍龍龍龍龍龍
龍龍龍龍
成龙，永远滴神
龍
在家具城当中，我斑愿称你为最强
三连了
你到底看没看过 这是工厂
龍
龙王
龍叔所有特技镜头都是自己演的
龍
ohhhhhhhhhhhhhhhhhhhhhhhhhhh
天哪
武器大师
从小就很喜欢龙叔的打戏到现在也是！
龍龍
好帅啊
 童年男神
永！远！的！龍！
龍
突然感觉成龙才是跑酷大佬
龍
龙颜大悦
看得我手心冒汗。
这次一定
好帅啊
这次一定
龙叔不要老
道具大师
龍
A计划1
成龙的作品无人超越，因为那个凭实力打拼的年代过去了
这里是真的跳，导演都吓一跳
鲤鱼打挺
能活着  真不容易
龙龙龙龙龙龙龙龙
帅爆
龍
这是醉猴
龍
龍
我最喜欢《成龙历险记》
刺客信条
龍
哇！！！！帅帅帅帅帅帅！
武器大师。
龍           龍
                龙叔超级帅的！！！
真的是我最喜欢的影星了
都在认真看，忘了发弹幕了
童年偶像
龍
和他一代的很多都退休（身体）
帅
这个镜头巨经典
童年男神+1！！！
家具之王
这次一定
up的剪辑也很棒啊！
三连三连三连三连三连三连三连三连
龍
成龙大哥帅气！！
龍
全世界最会戴帽子的男人
币，这次你有了
龍
龍
龍
龙
龍
龙哥基本都是高风险动作
只要杂物够多，灭霸也打不过龙叔
龍
龍
永远的偶像
警察故事认识的他
神话无敌
太帅了
我叫朱涛 感觉有被冒犯倒
龍
孟繁希
孟繁希
白嫖失败
春丽呢？？？
我们长大了，他们也老了
警察故事
新警察故事
壮胆
666666
警察故事4
红          中
龍
开创了一个时代
帅啊
啊啊啊！我的币
龍
真的很喜欢英伦对决！！
龍
龍
龍
口香糖怎么(⊙_⊙?)没有？
拍戏苦不苦啊
这得剪多久啊。。。
歪比巴卜
我是谁片尾
真.帽子戏法
龙叔真的是我喜欢的第一个明星啊
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
中國龍中國龍中國龍中國龍中國龍中國龍中國龍中國龍中國龍
警察故事太经典了
龍
他是龍！！！
这是油
喝的是油。
龍
太帅了吧
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼牛逼
龍神の剣を喰らえ!
二档
龍
龍给了你一个赞
龍
《我是谁》
龍
别拍传奇了，回来吧
十二生肖那个电影不太行
按时三连
龍
英伦对决
龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
我还是玩不了春丽
李小龙是我一生最崇拜的功夫巨星，没有之一
前面的，记住还有阿汤哥
燕尾服
龍
龍
看在龙叔的份上，给你两个币
呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧呱唧
前方帅气
龍
帅炸了
龍
《英伦对决》
《宝贝计划》应该是
武器（❌）
武器（✘）家具（✔）
成龙的战斗力取决于周围杂物的密度
龍
我最喜欢的两个影星，一个是龙叔一个是星爷，一个代表了我心中的动作片，一个代表了我心中的喜剧片。
刀，剑→老外摇头[捂脸]板凳，梯子→老外点头[点赞]
龍龍龍龍龍
龍
功夫之王
神转场
暗示三连
啊啊啊啊啊啊啊啊啊这个戴帽子太太太帅了！！！！！
龍
牛顿：说了多少次成龙我管不着能不能让我好好睡会？
龍
龍
龍中国龙
龍哥辛苦了！
家具店的成龙
龍
英伦对决
宝贝计划
COME  ON!
来了
耿直说没有
COME  ON!
巃
COME  ON!
帅
说了多少遍要在超平坦打成龙
现在只渴求一个新的武打明星，可能以后都没有了。。
前方戴帽高帅
前方戴帽高帅
前方戴帽高帅
好评率100
龍
帅
我学废了！！！
龙叔是经典
喝得眼睛都发光了
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
无人预约的经典
龍
龍
帅啊
警察故事四
龍
龍
转场厉害
龍
牛逼
药水那种小丑能和龙叔比？
童年男神龙叔和哥哥..两个极端的经典
帽子戲法
这个nb
龙叔，我的第一个偶像
跑酷
醉拳。
武器大师。！
龍
龙的战力取决于身边有多少杂物
英伦对决
警察故事
燕尾服
龍
这tm叫夜凯
龙叔跑酷有一手的
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
龍
龍
龍
点赞是吧   给！
龍
没人能在家具城打赢龙叔
龍
COME ON
龍
龍
龍龍
这次一定
龍
龍
龙叔的战斗力取决于周围环境密度
生化危机3
┈┈┈┈▕▔╲┈┈┈┈┈┈┈┈┈▏▕┈┈┈┈┈┈┈┈┈▏▕▂▂▂┈▂▂▂▂╱┈▕▂▂▂▏▉▉▉┈┈┈▕▂▂▂▏▉▉▉┈┈┈▕▂▂▂▏▔▔▔▔╲▂▕▂▂▂▏
致敬龙叔！
帅炸
想想也就大哥一直在打外国人，其他的去好莱坞都是和美国人打别人
疯狂暗示
假酒哈哈哈哈
龍
醉拳
龍
胡歌  成龙  周星驰 周杰伦，永远的神
龍
龙哥好多电影都是经典
龍
真男人！
哔哩哔哩乾杯
谁还记得他喝的是什么
龍
外套旋转供给哈哈哈
看来无法白嫖了
亚洲第一演员当之无愧！！！！
在商场里跟龙叔打架就是找死
弹幕?
希望龙叔拍点好看的电影吧
白嫖失败
尖峰时刻
电影名“英伦对决”
新警察故事
接下来高能转场
龙叔代表一个精神
我就想着如果有这一段就完美了，本来是投币，现在无奈三连了hhhh
千万别在有家具的时候跟成龙打，要在平地
中国龙成龙
红番区的别走，这是白金龙！
华人之光
龍
龍
就是工业酒精，我看过
封面让我无法忘记
敢在五金店和龙叔对打?
假酒害人
以前真的很想学龙叔的戴帽子
成龙+家具城=灭霸+无限手套
和龙哥打不能在宜家家具，不能穿衣
总的来说 就是不能跟龙叔打架
龙哥，前面的今年多少岁啊？笑死
《新警察故事》
我记得最后脑袋烧坏了，hh，太拼了，
暗示点赞
龍
龍
《功夫之王》
我最尊敬的前辈，周星驰和龙哥
舍不得他老
下次出个杰叔的吧
龍
这次一定
龍
这部粘鼠板厂的不知道是哪部电影
看着星爷和龙叔长大的，转眼他们也老了
帽 子 戏 法
假酒
这次一定
现在叫龙爹
龍
工业提纯的酒精，电影里是这么说的
。。
巨龙吞噬一切
红番区
转场nb奥
弹幕大军呢
带给我们多少欢乐时光啊！
龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘龘
生命之水石锤
鬼知道这一段我看了多少遍
宝贝计划
大家都是喊成龙大哥啊……
最喜歡龍叔了！
功夫巨星无数个，拼命到这个份上的，只有成龙大哥
功夫瑜伽就是拍着玩儿的，可以参考周润发的澳门风云系列，反正都是搞着玩的
就是没有功夫瑜伽
白嫖失败
龍
龍叔加油我是你铁粉我只追你一个星
牛逼
烟油
不能说有一个不孝子，而是说儿子不争气
帽子戏法
这转场我爱了
跑酷高手
龍
跑酷流
龍
帽子戏法！
苇名流？？？？
成龙都奥斯卡终身影帝奖了，还缺国内这一两个内幕奖
说起动作电影，世界我只认，成、李、洪、吴、甄、元等几位
龍
龙
三连了
功夫之王
为视屏点赞，为龙叔投币
你成功骗了我尊贵的硬币
牛逼
太绝了这个转场
火钳刘明
龙叔教你戴帽子的正确姿势。
帽子戏法
龙叔，辛苦了。
龍
66666666
这次一定
要知道，没有成龙的醉拳，可能就不会有鸟叔的龙珠了
致敬
我是小玉啊龙叔
龍
龙
龍
跑酷第一人
9.红番区
龍
12.警察故事2
飞鹰计划
帽子戏法
三连了
龘
尖峰时刻
我就知道还有帽子！！！投币！！
警察故事4
这一辈的国际巨星都老了
龍龍
疯狂衔接66666
一个能打的都没有 哼
龍
没有口香糖
前方高能
名场面！
这段喝工业酒精的戏绝了
大兵小将的就别在这里丢脸了，这是神话，别招人嫌
。
跑酷开创者自己都说过灵感来源于成龙大哥的电影
当时龙叔就是想要演绎平凡人中的英雄，会怕痛会搞笑的英雄，爱他
龍
龙叔会跑酷！
我是谁，B站上有兄弟们
龍！
这叫敬业
宝贝计划
尖峰时刻3
贾克斯皮肤成龙哈哈哈哈哈哈
新警察故事
我是谁
龙兄虎弟
警察故事之简单任务
大哥大哥
警察故事之简单任务
警察故事之超级警察
奇迹
龍
红番区
龍
阿巴巴
龍
龍
龍
鸡皮疙瘩都起来了
龍
龍
这个是黄飞鸿在打醉八仙，不记得电影名了
这个喝的是工业酒精（剧情）
龍
传说用不磨灭
龍
已三连，不解释
武器大师
第一部在电影院看的电源
龙叔永远滴神
大哥是永远的大哥
还有吃口香糖
龍
这是醉拳2
喝瞎了吧，本来时喝死了
酷
醉拳2
龍
龍
这一场是真拍的，而且没有叼威亚，我看过这期采访龙叔
龍
籠
龍
应该是龙叔的招牌动作吧
龍
哇，年轻的时候是真帅
龍
龍
中国跑酷鼻祖，狗头
这剪辑......膜拜大佬
希望拳头出一个成龙贾克斯皮肤
我龙叔我真的好喜欢
龍
宜家战神
是值得尊敬的人
龍
脸都红了
转场好棒
龍
龍龍龍龍龍龍龍龍龍龍龍龍
龍
这播放量涨得太快了
这是成龙在好莱坞的成名之跳，没有任何道具，真跳！
太帅了
永远的男神
帽子戏法
我颠颠又倒倒好比浪涛
牛逼
龍
龍
老年后成龙感动我的一部好片
龍
龍
1 ；08 分 1135 人
白开水喝多了不好
家具城王者
龙叔永远是我的偶像  现在的那些  呵呵呵呵
龍
花式戴帽子好帅啊！好像全部出自奇迹？
工业酒精
谁敢横刀立马，唯我龙大将军
恶龙咆哮
龍
懂了，要赞是吧，给了
龙叔:你很棒哦！
經典啊
迈特凯是成龙
龍
扭头那个动作 帅爆了
小鲜肉配跟龍比吗
龍
龍
龍
既然是芜湖人
那就起飞
龍
龍叔，華人之光。
龍
醉拳2
龙叔基本只输一对一剧情杀
龍！！！
帅到我了
华人之光
神仙up，太强了我的天
龍龍龍龍龍龍      龍哥nb
帅啊
成龙＋家具城＝无敌
其实龙叔的打斗才是最真实的，拿到什么用什么！
龍
跑酷鼻祖
好多龍
各个方面都剪辑6
龍
剪辑真的厉害，好用心啊！
龙
龍
红番区
龍
真·武器大师！
龍
龍
现在的影星没一个这么拼的
还小的时候就喜欢大哥的电影，总缠着爸爸妈妈要看，因为我知道，他的电影没有一个不好看
醉酒狂暴
工业酒精
帅死了！！
龍
龍
弹幕！？！？！？
真的好不想看见龙叔老哎啊
龍
家具城滴神
一代演员啊！
醉拳
龍
这转场太神仙了！
龍！
现在的小鲜肉，呵
龍
龍
每一部都看过
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
武器大师
龍
龍
龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
龍
龍龍龍龍龍龍龍龍龍龍龍
龍da
龍
龍
帅啊
龍
道具龙
龍
差个春花了
！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
个人认为龙叔的电影没有烂片，只有个人爱好的差异
帅啊
帅到起飞
龍
帅
飞龙在天
戴个帽子都这么帅
天不生我许昊龙
龍
龍
帅!!!!!!
龙叔一生是传奇
龍
龍
帅啊啊啊啊啊
龙叔龙叔龙叔龙叔龙叔！！！！
龙叔凭一己之力让外国人对中国的第一印象就是kungfu
samurai
全体起立
年轻的时候真帅
这波啊
龍龍龍龍龍龍龍龍龍龍龍龍
龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍
龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍  龍
龍
帅！
男人
龍
帅！
龍龍
龍
好活当赏
龍
龍
龍
借你吉言
多看空我
龍
道具大师，跑酷大师
𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥𪚥
你叼潮啊
龙叔+家具城=无敌
龍
那里很真实，蒙恬杀了太多人没力气，手在打摆子
龍
成龙+废弃工地+烂尾楼=无敌
龍
这次一定
龍
脑子戏法？
如果李小龙还活着
龍
歪比巴布
红皮鸭子
警察故事，永远滴神
老蝶快来
龍
龍
龍！！
多看空我
没有吃口香糖镜头？？
他在等BGM
真.武器大师
暗示投币
成龙一个打出国际的中国硬汉
勤奋努力真的不是一些人配用的词，我真心敬佩成龙
龍龍龍龍龍龍
外比巴卜
还原
yeah
还有一件事
还有一件事
龍 龍 龍 龍 龍 龍 龍
奇迹
b计划
真·武器大师
明示XX
前方高帅
龍
我看蛇形刁手认识的龙哥
成龙在商场里，灭霸都是弟弟
成氏戴帽都给我删了
龍
帽子戏法
双龙会识龙叔
龍
龍
龍
龍
龙叔的牌面啊
龍叔眼里没有楼梯！
龍
龍
龍
隆
这里喝的是工业酒精，用来点火的
口香糖来一个
我们的青春，叫成龙！
首页通知书
龙叔
飞檐走壁
先挨揍，后爆发
yes
这戴帽子好帅
帽子戏法
龍
六小福
尖峰时刻
龍
武器大师，龙
帽子，帅
汽油
水警警官马如龙
醉拳2
龍
武器大师
真的是青春啊
前面的，这里喝的是工业酒精
这次是剪辑
帽子戏法
龍龍
龍
龍叔不老，只是凋零
龍龍龍龍龍龍
龍
武器熟练度全满
yes
帽子戏法
帽子戏法
看得都痛
龍
柴油
阿福
这和现在那些小鲜肉就是天壤之别
龍龍龍龍龍
口香糖咋没了
道具战王者
这才叫演员！现在的“演员”基本都是靠粉丝和流量为生
龙哥啊啊啊
帅炸了
多看成龙
宜家战神
成龙虽然人老了但是在我心里永远年轻，
龍
龍
啊龙叔好可爱
真的很喜欢英伦对决
龙叔沧桑了许多
yes
你币有了
太强了
名场面
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍vvv
龍
承包空屏
何仙姑坐马桶！
龍
Jack
都是真演技
中国龍
哇，这个也太帅了吧！！！
龍
感谢我的青春是成龙
1：英伦对决
龍
场地越复杂，战力越强
这么明显还用夸吗，明者自知
光看着了
龍
帅，我从小看到大的偶像
龍
yes
龍
丫es
龍
令人敬佩
龍
龍
duang
蓄力
老爹进入直播间
yes
这里的片段是新宿事件吧
警察故事才是巅峰吧
口香糖
lang
阿巴巴
超ｃｏｏｌ！！！！！！！
童年啊
龙
沙城城主
龍
名场面
龙叔！！！
奇迹！！！
龙叔最强的就是能将任何东西转化为自己的武器
龍
龍
就算老了我们依然爱龙叔
龙叔nb
nb
弹幕呢
开始带帽秀
龍
第一条弹幕只为龙叔
虽然成龙演的电影是真的好，但是成龙大哥的广告就没一个成功的（doge）
龍叔辛苦了
还有一件事
龍
龍
龍
弹幕刷起来
龍
龙叔帅啊！
龍
从来不用替身！
戴帽子也太帅了
真。跑酷鼻祖
不认识那个字的等等我
巴阿巴阿
跑酷帅啊
龍
龍
龍
龍战云野
汽油
龍
龍
龍
龍
龍
龍
/大拇指
太帥了!!!
真龙
转场贼妙
龍
日文配音？0
龘龘龘
龘
帽子戲法！！！！！！！！！！！！！！！！！！！！！！！！！！！！
年轻时候太帅了
龙叔帅气
龍
龙叔
龍
Yes 
龙
太帅了大哥
6
他就是传奇
龍
龍叔，永遠滴神
我爸以前特意买过相同的帽子学龙叔耍帅
大哥
无缝衔接
龍
这个转场太帅了
yes
有多少能像龍叔这么拼
龍
我愿称你为最强
跑酷大师啊
金刚狼二致敬了这里
格斗点满，闪躲点满，跑酷点满，技能点满
帅！
英伦对决
帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅帅
龍‘’
龍
龍
上帝啊，请让他再年轻一次吧
燕尾服超好看
我爱十二生肖！
这剪辑好溜
龍
龍
十二生肖
老爹进入直播间
前方高能，帽子戏法
龍龍龍龍龍龍龍龍龍龍龍龍龍
龍
我丢
警察故事
龍
龍
太帅了
龍
龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙龙
阿巴阿巴
帅气！！！
"So handsome, dragon "
最火武打明星
龍
醉拳2
龍
这次一定
龍龍
啊吧啊吧
龍
酷毙了
第一代跑酷
弹幕?
龙叔加油
最短的名称
你不是怪物，你是我们见过最好的老师
这次一定
爷青回
《大兵小將》
刚刚那个是 我是谁 真的特好看
龍
龍
龙！
家具成
尖峰时刻
币给龙大哥了
龍
这里设定上好像是喝工业酒精还是甲醇
龍一定要配上中国红
跑酷者
有几个敢像成龙这样玩命的啊
龙哥
只要是在家具城超人我都给你干废了
帽子戏法
看来很喜欢喝酒，蛇形刁手也是酒
我爱龍叔
这个镜像赞哈哈哈哈
我是谁
好帅！！！！！！！！！！！！！！！！！！
LONG1
我爱龍叔太帅了
干、文、崔进入直播间
龍
龙叔不想你老去
龍
龍
《神话》
啊这段剪辑好棒
中國龍
币
龍
演技好又很拼，泪目了好心疼
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍ll
太拼了
太帅了啊
骑士不死于徒手
最早的跑酷达人
酒拳？
龍
龍
好多醉拳的镜头
giao
龍
阿汤哥看了落泪
醉拳2
为龙叔献上硬币！
龍
成龙拍戏很不容易
跑酷始祖
龙叔的老电影是真的好看
午马每次看他戴帽子都是一惊
我颠颠又倒倒
没有春丽不舒服
龍
龙叔玩帽子，超喜欢
超级喜欢十二生肖
龍
啱啱好！！！！！！！
上头
朱韬！！！！
醉拳
龍
龍
龍
这一跃 心都惊叹
龍
致敬龙叔
不愧是成龙老大哥
绝地逃亡
你们这些弹幕真的是花里胡哨
巨TM帅
醉拳
04，新警察故事
龍哥快樂帽
龍
刀龙，瓦龙，小龙进入直播间
龍
龍
醉拳醉拳醉拳醉拳醉拳醉拳醉拳醉拳醉拳醉拳醉拳
永远的偶像，永远的龙
脸都通红，真喝啊
当代中国兄弟会刺客大师
恶龙咆哮
刺客信条：龍
好走位
龍
帅！
再外国人眼里成龙就是中国的名片，而成龙把这张名片的形象树立的很好。
醉拳
龍!!!
你脸红啦？
这次一定
好帅
帽子戏法
㡣
龍
龍
帅死
灭霸也配给龙哥比？
小龙因语言过激被踢出群聊
多看成龙
这就是我们中国那条中外皆知的龍！
那个带节奏是有毛病？
武  器  大  师
帽  子  戏  法
龍
给up加根鸡腿
明示
龍叔老了，但他依然
龍
国术不倒，龙叔不老！
帅！！！！！！！！！！！！！！！！！
宜家战神
龍
龙叔不徒手而亡ex
这些动作都不是特效
龍
成龙保镖啥的都来了
龍叔，永远的大哥
你也想和老爹斗斗吗！
我的眼泪就这么被骗走了
口香糖！
龍龍
神话加一
龍
龍
明示点赞
龍!
龙叔拍动作戏完全没有用替身
武器大师
小玉快回去写作业
帅炸了
实景拍摄！实景拍摄！实景拍摄！龙叔年轻的时候能不用特效就不用特效，并且不用替身、
白金你马
那个同为房家人的你别跑
龍
世界不灭，龍叔不老
这是哪部电影？
龍
没硬币了才是最难受的
龍
龍
龍叔牛批
加电密语，收到收到
龍
证明自己的强大：在家具城和龙叔打一天。
没见过一个人对周围的道具理解到如此深刻的地步。
龍
龍
爱了爱了龙哥
龍
从头到尾没见成龙历险记是真的可惜
儱
龍
龍
中国人的骄傲
牛啊龙叔
成龙历险记
龙
龍
龍
龍
上头
龍
龍龍龍
龍
龍
明白
跑酷鼻祖
体 术 巅 峰
come on
come on
龍
李连杰vs成龙
龍
龍
龍
龍
龍
龍
龍
龍
龍
龍
龍
龍
口香糖去哪了啊 兄弟
帅
hi，龙叔！
hi，龙叔！
醉拳
hi，龙叔！
终于来了，就是没有吃口香糖的
hi，龙叔！
hi，龙叔！
hi，龙叔！
帅
咯
龍
龍
帅
龍
成龙！神竜！巃剑！
金龍
对于武术来说，枪械是对武术的侮辱
龍
卧槽牛逼
龍
好帅
龍
我心中地位最高的明星-龍
龍
龍
居家无敌男人
自动清理了
龍
功夫之王
、
龍
醉拳冲啊!
龍
龍龍龍龍龍龍龍龍龍龍龍
龍
中国跑酷第一人
带帽师
龍龖龘
燕尾服
龍
衔接超棒啊
龍
中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍中国龍
龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍龍
帽子戏法～
龍
龍
龍
龍
龍
龍
龍
没有人能在家具城打败喝醉的成龙
武器大师
龙
龍
龙
真·武器大师
我妈问我为什么跪着玩手机
记得三连
龍
帅气
龍龍龍龍龍龍龍龍龍
大爱龙叔
龍
龍
龍
龍
龙兄虎弟
龍龍龍龍龍
宜家战神——龍叔
太帅了！！
龍
龙行龖龖
龍
龍
龍
你还说你不会武功常威1
龍
龍
真是拿命拼出来的
现在的武打片真的很少了
龙叔！我们去麋鹿公园玩吧
没有对比就没有差距（滑稽）
这个帅这个帅这个帅！！！！！！
转场牛啊
