刚刚
一生海贼
看到我，你就不是第一啦。
第一第一
第一第一
刷到了！
真早
来了
我也来啦
看到我你就不是第一了
刚刚我出息了
养肥再来看
llll
那八个人都出来吧
我第几
我是第一个？
第一次第二
嘿嘿嘿
第n
当我看到我就不是第一了
1播放
？？？自传是吧
我以为找到本人了
看到我你就不是第一了
空屏来咯
马上会看到宇智波.多野结衣老师
第一次这么早
我才21
为了不用工作，过上了比大部分人更加劳累的一生
空屏是我一个人的了！！！
吓我一跳，我还以为你找尾田亲自聊的
火钳刘明
还以为找到尾田跟他说话呢
我是99年开始看的
我才17，这已经连载到24 
我还真以为《找了作者尾田荣一郎》
我排1500多
woc
会画出 上海贼王 哈哈哈哈
确实有海贼王的样子
红红火火恍恍惚惚
1000+！
哈哈哈
第一次看到作业本这么少弹幕的视频
2000+！
赶上了  
4岁？？
好早！！！
火影瞩目
1分钟#
这里就有草帽了
你不是一个人
罗杰死了我就没看了
承包空屏
哈哈哈
空条承太郎点了个赞
找了尾田是吧
我才18
这个是索隆原型
小学看起到大学毕业了
我从大一新生到孩子他爸了，哈哈哈
哈哈哈哈哈
岸本也喜欢龙珠，尾田和岸本和成为了好友
尾田真是太肝了
北海？杰尔马66？
尾田赚钱但是没时间花
18年老海米了
3000+！
那年十八，站着如喽啰
土木≠建筑
3000＋
哈哈哈
哟西
《你的话应该能做出来吧》
双厨狂喜
勇闯无人区
3000+你们好
小学三年级到高三！！
3000
秀逗泰山
34了，没想到看了这么多年
出息了！
火影
我才28
火影？
《我翻了一下我之前的访谈记录》
结果到现在都没退休
我出生了
↑刚发布的你说嘞？
休想！
自说自话
有点像龙珠画风
这个人是作业本小号吗哈哈哈哈
嘿嘿嘿
FJ草稿直呼内行
这个里面是卡普带路飞入海贼的
尾田画建筑是真的好
哈哈
你不想工作考那么好干嘛
土木≠建筑
原来海贼王比我大
浪客剑心也是很会讲故事
刀神  剑圣
我从高三毕业暑假开始看的
好家伙，学没白上
我刚好24岁，97年
说到回忆还得谢谢星空卫视
我今年34岁了
还有可能画出月亮神（doge）
5000+
海上战士索拉的故事在北海可是常识.jpg
666
12开始
比海贼早期画风还早期画风
然后就把热血战斗还有海贼融合了是吧
鹰眼！？
Wilton!
5000+人们好
谢谢星空卫视
Aimyon!
全是大佬
为什么5000加只有1000多点赞
5000+
千千
又有草帽!
果果
比我大
果然是鸟山明粉丝
哈哈哈
这画风有鸟山明的影子啊
说到星空还是得谢谢学校准时五点放学
我才13
七岁入的，现在十九
6000+
上一任乔伊博弈
事实确实一直在画漫画
6000+
哈哈哈
主要日本这个行业环境太好了，在中国就很容易埋没
大佬不愧是大佬
感谢这位：下划线小崔朋友
还以为还以为找了本人
我才17
全是经典，这一代的漫画家都很牛
承包空屏
一写就是20多年
我出息了
6000+你们好
飞龙火焰
“是作业本酱的话，一定可以做到！刚巴day！”
热乎呢
全是大佬
7000+
7000+出来吧！
甲斐姬无惨
BGM是什么呀
四年了，我才14
和作业本同时入坑
7000+
，
土木和建筑是两码事
啊这。。。
不用工作指每天只睡4、5个小时
通灵王双厨在此
弹幕好少
啊这。。。
7000+
土木的只能画出打灰王
大家都是啥时候开始看的
7000+
7000+
七岁上的船，现在十七
7000+！！！
土木建筑是不一样的
没有人不爱龙珠吧
同星空卫视入坑
小学三年级到现在大三，中间留级一次复读一次
看了 路蓝君的漫画家系列有一期专门讲尾田
日本寅子
跟我同岁
7000+
还以为找了尾田采访+1
20年了我也28了
这个我还真看过，这部作品真还不错
弗兰奇竟是我自己
赞赞赞
余华：俺也一样！
嗨害嗨
这个悬赏令的价格和尾田获奖的价格一模一样...
从01年八岁看的 一晃都那么多年了
土木和建筑学是两码事
我也24
星空卫视
谢谢你，星空卫视
空屏是我JOJO的啦
7000+
世界第一情操的剑客 龙马
小雅哥说D是黎明的意思这里应该也有参考
羞涩的尾田【doge】
细节-回忆
泰山我看过
从去年才接触然后就爱上了
来了
刚才那个船的镜头有点像红发船啊。
先三连再看
一句两通灵，当之无愧通灵王
我29，看了16年了
今年39了，时间真快，一直在追
土木是下工地的，建筑是学设计的，两个不一样
大家好，我是下划线
我是海上餐厅开始看的
日本漫画家的工匠精神确实厉害
通灵王作者跟尾田是好朋友啊
前面说的画出打灰王的太TM真实
09年星空卫视入坑
是草帽哎！尾田真的是从小就喜欢草帽呀！
又是土木转行
通灵王和四驱兄弟
好家伙，还以为找了尾田来聊一聊了
火钳刘明
第一次那么早！！！
先三连再看
现在读土木还来得及
九岁开始现在22
我是2005年开始看的漫画，不知不觉到现在已有17年了
其实火不火都是相对的，关注的人都觉得火，不关注的也没觉得很火……
哈哈哈哈哈哈哈
女朋友带我看的动画，大学舍友带我看漫画
硬要说建筑≠土木？
土木和建筑完全是两个专业
7000+！！
暴走邻家
你给鲁达吆
五年级看的现在初三
我是02年入坑的
秀逗泰山？
上热搜啊为什么不上热搜
热门预定
制图基础都是大一学的呀，漫画又不需要考虑适用性
哦吼
才十年？
又是土木狗。
乖巧得像个小学生
爷投共了
《长篇连载》
说的是我吗？
老土木哥了
很浓的鸟山明的感觉诶
秀逗泰山
我24
one老师表示都是浮云
好的，下划线小崔
所以有捕快路飞了
24周岁
11年小学五年级开始看的，十多年了
6000个人和我一起看哎
这个还不错
6000＋
找了作者尾田荣一郎
我身边的土木朋友天天提最红的桶跑路！
早期卡普老爷子还是个海贼
哈哈哈哈哈哈
大一开始，9年了
26
这里的火，是客观的吧，一个是就算不关注这个圈子，在某个年龄段也会或多或少听说或接触一点的人很多，第二是喜欢的人也很多
结局都想好了吗
超级喜欢海贼王
啊，和我一样是工地佬啊
啊，和我一样是工地佬啊。。。
哈哈哈哈哈哈哈哈很有他的风格
bgm《memories》
怪不得海贼有的时候和龙珠一样都在大叫
初一入坑
6000+
c，这影响不是一般般的大
好多有名的漫画都是因为受到龙珠的启发
苇田这么年轻…
海贼王变了
我的天
已看完，三连奉上
我都很喜欢！！都超浪漫
比我都大！
卧槽
铁臂阿童木和三眼神童
jsc啥东西
真是个天真的想法
BGM：《永远的指针》
我是因为东神唱了片尾去看的结果直接到坑底
龙珠！
场景虽然是作者设计的，但连载时都是助手画的
四岁？
今年十八
最爱浪客剑心，海贼王排第二。
全员大佬
看了21年了
尾田做过鸟山明的助手
等我我去画
我还以为找作者别人聊天
99年开始追
这个看过
价值50亿？和罗的果实同价
我小学开始看的
土木和建筑学是两回事
大一开始看的，12年了
看了十五年了
经典BGM memories
又是93年，93年真是个神奇的年份
喂，前面说抄袭的家伙，你得先弄明白抄袭的定义是什么？
月火水木金土=周一到周六
这就是北海人均中二少年的原因吗哈哈哈哈哈哈哈
云南德宏是吧
所以完结一定是1200话……左右
我都看了快20年了
想具体了解日本漫画业推荐《食梦者》
尾神
土木的结局就是转行
时代眼泪就时代眼泪吧，反正现在的连载没一个活过四百话
重新定义不用工作
我来了
说星空的是不是太小了 第一次是ATV亚视下午5点粤语播的
我96年，第一次电视接触海贼王是03年，懂事开始是08年开始认真看海贼王。
哈哈哈
彼时彼刻恰如此时此刻
19了今年
我想帮我朋友问一下那后面是什么漫画
我24岁了
我看过这个
我生下来就开始看了
d就是这个单词吧
全体起立
乌索普？
冷知识：海贼王第一年只连载了半年无法上榜，第二年直接空降第一
