哇
山宝对不起了这次是真的看不完视频了
对 必须一口气打完。
直接三连
长，果然长
给我三天时间我保证看完！
？？？？
等等，这时长太良心了吧
你的金妈妈
woc
太长了
草
这旗一直在挥，不然你以为为什么欧洲没有996
嚯
喔 这迷人的BGM
投个币吧，没什么好说的了。
字幕有心了
123
好家活
其他事情=喝酒
投了投了
握草，进度条两个小时
致敬汉化组
wc?
我看谁不三联！
马！恩！
工会是什么
为什么呀
两个小时！！！电影up主
我靠这个时长，好活
先三连再看
同志们，看下进度条。。。。
现在还没人看完！
真巧，+1
主创肯定喜欢异域镇魂曲
哈哈哈哈哈哈哈哈哈哈哈哈，显而易见
wc！！！
这个时长我直接一键三连
毛子的文学艺术从来都是地球班霸
他不是厉不厉害的关系 他是那种很特别的
这时长…我这腿也蹲不住呀！
承包弹幕
为什么你们看得懂这些图
一共四项念完不就行了
危险进度条
这进度条。。。。。
这得花多少时间啊，三连你有了！
最喜欢这个bgm了。   
好家伙 等来就来个大礼
这时长是怎么回事？？？？？
一直想玩，可不喜欢看文字
去我收藏夹吃灰去吧！
哈哈哈哈
看时长
原来是同志啊
好家伙！！！！
我滴龟龟
哇，好长
一小时
开局一秒，看了一下进度条，三连走起。
进度条太棒了
达瓦里希
热乎
哈哈哈
必须三连
新内容十五万字文本量
是的 打开任务栏才能想起昨天晚上干了什么
臭打游戏
卧槽
这酒吧里的这个BGM玩游戏时一定要听！
乌拉
喝酒喝到失忆
我直接一个三连
★
警车都不知道去哪了
好家伙
md时长我直接三连
他不是厉不厉害的问题，他真的是那种，很漂亮的那种
BGM
喝酒
时长绝了
汉化是真的nb
才发现这可怕的进度条 我现在准备爆米花可乐还来得及么
强
厉害了
好家伙，我直接一个三连
达瓦里希
—你看看这个警探啊？！才喝几杯就醉了！
可以
卧槽    纹丝不动的进度指针
大声密谋
先赞后看
很棒的游戏
巨长版
三连
看了眼进度条，惊了
卧槽
就凭这长度，3连奉上！
哈哈哈哈
时长123min
还有只鞋没找
视频还没看但是看到时长我先三连了你们随意
极乐迪斯科
时长好评
红色之火长存不熄
进度条惊呆了！！！！
同志！
乌拉
看到时长直接三连
爷青回
乌拉乌拉乌拉
不，这吊着的是工人
就这个进度，我想把硬币全投给你
woc，才看见进度条良心啊
看电影了
我去买个爆米花
印象最深刻的游戏
！！！好强
clown
卧槽
朋友们，一起干饭否
我是第一万个赞，up加油
已通关
unity1dyyds
这段bgmyyds
????史诗加长版
快进到警惕马恩牌
好耶！
两个小时的视频
这个时长？
乌拉
33和汉化组都辛苦了
frisk哈哈哈哈哈哈哈
卧槽这个市场炸裂啊，直接三连了
*决心
先投在看了
这氛围灯真应景
好家伙，逆转裁判
33太长了
兄弟们给个三连吧
亿丢丢
优秀up：一次把视频发完！
乌拉
我回去试一下
这时长，我想洗
神之进度条
才知道是全职up主。。。。。。哎心疼山宝
这个散人是不是玩过啊？
十年磨一剑
33好长！！
这游戏太费脑玩不来
2小时!!!卧槽
 这时间 我给你三连
3宝你好长
假的吧，这时长
？？？？？？？？？？？？？什么魔鬼进度条
补了
用心了，草
好家伙  这个进度条是认真的么
123分钟。。
进度条感人
时长感动到哭
前排提示，玩这款游戏用修改器修改四维全满后游玩，游戏体验更好，游戏能有更多的提示出现
这币我留着何用
不是资本家，是一个不幸的人
这个画风满满的油画艺术味
三连收好
我说这个游戏为什么有点无聊（没有贬义的意思），原来是要写一本书吗
达瓦里氏
先三连  再看
三连有了
吊圖一堆
致敬
遜
好家伙
lidilidi
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
听完看了眼进度条，我的乖乖！
痴男怨女
好长
真的是良心up
？ 我怕不是要做好看电影的准备
这期视频应该可以在开头就交出三连吧
天 头一次见这么长的游戏视频
迪斯科！！！！！！！！！！！
<视频>
两个小时！
平心定气我愿称为游戏里面正面反馈最多的人格
乌拉
山宝直播时候说过，光基础视频素材，就六七十个小时，而且根本不知道怎么剪
好家伙好家伙
同志啊
热乎！
这时长
时间有点长吧。。。
乌拉！
进度条吓人
哈哈哈哈哈哈
乌拉
极乐迪斯科yyds
好家伙还真是拍电影呢
打游戏的怎么了，哥打游戏在单位负责党建，游戏人不低人一等！
这游戏中文翻译神了
两个小时可还行
电影吗这是？？？
真实，这就是我至今只玩了3h的原因
2077
达瓦里什
和木鱼一样 都是好up呜呜呜
鬼见条
达瓦里希！
control天下第一！！！！
这进度条。。。我努力努力看完吧
！！！鬼见条
惊人的进度条
这时长就离谱，三连了
老大哥的影子
这个时长
哈哈哈哈哈哈哈哈
警车在隔壁河里
现实梦境吗
好家伙，我点进了一部电影
好同志啊
这个游戏的汉化组真的辛苦了！体量超巨大
什么叫中国文化博大精深啊，成语直接信雅达
同志们
俩小时？、
啊这？先三连囤着等下饭看
俩小时？
现在，我们是同志了
三个小时。
就凭这个就得买个支持一下
国外游戏NB
你被逮捕了
打马恩牌？
剧场版
老金
乌拉
好家伙
卡拉洁好逗
这哥们致敬的是福音战士的葛城御姐
灵魂配音
三宝  yyds
感性
“亿丢丢的”
原来在准备大招
玩不懂
在玩了
就这个时长，不用考虑，立刻三连
成为设想的道路
这不是未曾设想过的到，这是他们曾经拥有的道路
卧槽
我的妈，两个小时进度条
啊，卡拉洁，我那美丽的伤痛
弹幕呢
三连送上
金警官其实挺可爱的
来了来了
三连！
这时长。。不得不留到周末看了
★
★
啊哈哈哈哈 什么吊图
这游戏是靠文本吸引我的，和读小说一样汉化功不可没！
随便点点就行了
有个性
开头这个推理可以 不看了 收藏下来  先去把游戏通关再来
两个小时，可太强了
"好家伙,这么久"
太强了
山宝的视频我期期三连！！
达瓦里氏
真的好棒啊
不，我还会读纸质书，嘿嘿
这是曾经走过的道路
同志
三连支持up主
《臭打游戏的》
好耶
这进度条，良心啊
带极乐迪斯科玩的up我必三连
卧槽
好！
哇哦
三月30号更新部分新剧情和全部英文配音
时代变了
这个视频下来估计就百万粉丝了把，压轴出场吧
剧 场 版
哦！我的上帝，他更新了！
耶耶耶耶耶等到了等到了
臥槽臥槽臥槽臥槽臥槽臥槽
致敬
这个游戏特别喜欢
史诗级
达瓦里氏
他好像没穿衣服
很有  辐射2 的感觉
旅店的BGM响起来了
哈哈哈哈哈绝了
金！我的超人
这个声音！就是游戏里的配音！
和我一模一样
我去这个进度条
挖槽，这时长
这个时常是我没想到的
只要你讲极乐迪斯科，就给你三连
又看了一眼进度，果断三连
马上下单
剧场版    NB！！！！！！！！！！！！
这个时长，我先点赞了
对话框是up自己p的
这时长我反手一个三连
是达瓦里希！
好家伙，这思想觉悟
瑞思拜
进度条警告
★
★
★～
山导剪辑版
太真实了，完过之后所有东西都不复存在
金是挺可爱的
同志
好家伙
油画风格画面
  -
steam里放好久了。。。
这游戏我入了很久了，但是实在玩不下去…
这个时长我直接三连
崔！！！！！！！！！！
好耶
看长度给3连
红色
我选择全满
等等我以为是12分钟结果少看了
这两天在玩
我没玩懂
卧槽，这个时长?
未曾摄设想的道路
实至名归
然后立马欠他一笔巨款
同志好
两个小时，，，突然发现
1
龙舌兰日落
这时长不得不一键三连
看到时长我惊了
快不会念迪斯科了，脑子里的读音是迪斯ko（？）
被进度条吓一跳，太爽了
进度条极其恐怖
未曾设想的道路
看了下进度条，太顶了
时间紧！
这个钱它上过大学吗
同志们
看完之后，我就是一个臭打游戏的，别骂了
这个必须得感谢汉化组
为什么不是地球OL（恼
同志们好！
这不三连良心过得去吗？
Bart~！！！
不小心瞟了一眼进度条。。。。
你在拍电影吗
这进度条是我眼瞎。。。。
进度条爽爆！
居然有汉化了
这汉化神了！
666
大佬谦虚了
全世界无产者联合起来！
乌拉，三连
直接四连~！
必须三连
进度条警告
苏式美学真的是人类瑰宝
天呐这市场
这车 有点意思
这时长
行了我完全不懂了
三连上了
三连了
警惕西方马恩牌
喜欢褴褛飞旋的bgm
一跃登天纵横四方
曾经设想的道路
3小时还热乎
看一眼时长
两小时，我先三连了
辛苦了
这时长！惊了
乌拉
ohhhhhhhhhhhhhhhh
已通关
要这么说我反而感兴趣了
曾经拥有的道路
这个音乐风格好像我之前在另一个恐怖游戏里听到的，但是忘了名字了
惊了这个时长！！！
三联有了
年年都是群魔乱舞- -而且这些游戏我没觉得有多好玩
好的，退了
老逆转裁判了
红色大旗
先三连，
二十多个小时通关
同志啊
卧槽
维克多 崔！
两小时？？？？
剧场版woc
金，我的保姆
加油！
鬼见条
你这是电影么
太长了，良心
这次一定
他很厉害  几近万能
我是游戏美术从业人员，我觉得这个头像画的好
-这个警探就是训了！！！
他不是厉害不厉害的问题 他就是那种很 那个
这时长就离谱hxdm
乌拉
同志！
这时长，天
进度条认真的吗？
这时长？？？？
好家伙
金哥哥 我爱你！
三连了
听到这个下意识看了下进度条，好家伙……
看了一眼进度条，好耶!2小时
突然发现时间不对劲
永远的好友，葛城警督
雷奇大佬！！！！！！！
哈哈哈哈
维克多崔健
你永远的好兄弟，金
同志！
三连先给了  下次和下下次的也给了
前面那么说，你很勇哦
两个小时？？认真的吗
我超勇的
刁图一堆
穿裤子的云
什么嘛，游戏而已嘛！诶？我字幕颜色怎么变了。
这进度条！！爱了爱了
不可能白嫖了
我怎么变红了
才看到进度条
有人读啊哈哈哈哈
先币后看
等你讲完故事我就不记得这句话了
我也想到了禁闭岛。。
达瓦里氏
我去，进度条！！！
一般汉化组谁汉化这文本量
来了来了
握草，福
恭喜你发现宝藏了
bgm一响，我那在残垣断壁中探案的回忆全回来了
见鬼条
兰斯10yyds！
全世界无产者！
直接三连
真实
未曾设想的道路
2小时大片
金！！！世界最好的金！！
乌拉
33总是能带来惊喜
changkai
好长！
我靠
那么长，我受不了
我记得风扇上面还有条领带
fpdd
桌游模式？
同志
卧槽这个进度条
好，做游戏
很棒的游戏
这进度条......先三连日后再看......
只狼不是年度最佳游戏吗，还不是赢家？
今天就算了，周五用电视看吧
造诣（纸）
同志
热乎的
好家伙，看了下进度条
hoho，够长
是同志！
卧槽
进来先三连
时长好评
问题，
wtf，这么长
你好长啊
好家伙，真当自己是扎导，拆6份不香？
伟大的仙贝们
金，YYDS
好家伙
以三连
火钳刘明
。。。是个无畏的勇者
乌拉
阳台有一只
真玩不下去...
看下时长直接3连
兄弟萌，不要说自己丢了警徽和手枪
这进度条还是缩了的！我的天
汉化太强了
这长度？？？
卧槽
百万呐-
乌拉
百万了------
乌拉
乌拉
三连了
内陆帝国
这长度。。。。。
哈哈我选的内陆帝国
2个小时 的视频
同志
你好啊，老金
好家伙，鬼见条
天呐，这么长
乌拉
看电影呢
只狼
11383同时在线，666
先三连聊表敬意
乌拉
哈哈哈哈哈这波字幕气泡太专业了
2小时，哇
属性点？瞬间响起TRPG
先跪下了
灵感、意志、敏捷/体质、力量/敏捷？（跑团人特有幻视）
wc，大神，alal，这时间长度很赞啊
11412同时看。。。
精苏狂喜？？
乌拉
像极了COC跑团开局幸运大失败的你
你为什么还不火
同志
汉化组nb
你上学估计也是这样吧
OHHHH，就凭这个长度，你三连有了
那当然是只狼了!
草，全是meme
我的天
卧槽两小时多。。
同志!
好，很很直观了，哈哈哈哈
来了
良心
绝了
好家伙
好家伙
同志啊
时长直接特么三连了
我要给汉化组三连
玩了1天 一脸懵逼的退出游戏。。
感谢汉化工作
好家伙
哈哈哈
艺术造诣（zhi）
这时长头皮发麻
俩小时……这视频当电影看了
普通的外套
三连了
普通的迪斯科
2个小时？
进度条感人
我看了看进度条，好家伙
乌拉
23333
这就去买
来了来了
喝的连自己是谁都忘了
金·葛城，我的挚友
感谢汉化组
两个小时！
逆转2第一章？办案中找回记忆？
我tm上来就是一个三连
2小时？！
我所见过最好的警探
难道..他们向往红色阵营已经很久了???
超喜欢这个bgm
就每一个能站直的2333
三连
这个自嘲哈哈哈
竟然还有更新
哇
√√√
这时长！！！！惊了！！
卧槽两小时
好家伙这是电影啊
春夏秋冬失去了你我怎么过一年四季
感谢
哇！迎合
见题进
还有2077
UP辛苦了，感觉到你的工作量了
请你把它看完！
这恐怖的进度条
nb
lidilidi
精苏落泪
乌拉
让我想起了小李子的禁闭岛
康米主义引导人们
乌拉
做了个电影？太长了吧
、、、、
开幕雷击
所以我一次性玩到结束
???
这个游戏内容实在，超多文字量给力了
全部四字词语，信和雅完全达标，但很难让人理解意思，不过英语原文就很难理解
真实醉汉
生日快乐！
爷关更
好up！
ohhhhh
乌拉
乌拉
乌拉
同志啊！
BGM百听不厌
鬼见条123分钟。
金曷城！
我玩了，看了一堆字
狗头
好家伙两小时
是同志
记忆逐渐清晰，原来我什么都没忘
沉浸而懵逼
OHHH
我先收藏下次看
这时长？
同志
谢谢，up主
图书馆常驻人口震怒
2个小时？
卧槽嘞
老金真的是个好人，一直支持男主
这进度条就离谱
红色幽灵
哇，好家伙
最后的轻语？
字幕组才是肝帝
乌拉
好同志！！！！！！！！！！！！！！！！！！！！！！！！！！！
三连给了
ohhhhhhhhhhhhhh
你当我kindle只是压泡面的？
你再骂！
乌拉
感谢风大
这时长，我是在看电影嘛
？
同志
进度条吓人
Upnb
经理：我TM不是个酒保！
生日快乐
乌拉
前言的简体和繁体有点不一样，设置好后按Q可以切换字体
汉化组万岁
山山生日快乐
两个小时？就算我看不完我也要挂着让进度条自己走完
两个小时？？
拍电影吗这是
草
同志你好
33太棒了
妙啊
同志！
卧槽大制作
10582
我玩的时候还没汉化，一堆英文，想挑战一哈自己，半小时后，卸了。。
我最爱的极乐迪斯科
同志竟在我身边？！
卧槽，nbnbnb
最近刚通关了
卧槽？123分钟
舒服
直接起立
好家伙
思想派立绘看着好像老马
不在射程范围可以拉扯，风筝它
剑侠图不服
国际歌唱起来
红色经典
崔！
乌拉
同志我们需要你
有表情和没表情有些许差异，判定通过是可以没有表情的
兩小時 良心啊
这游戏值得 真的
10000人正在看？？？！！！
Meme草
看直播玩过
异域镇魂曲？？
阿金！！！
在吃灰
永生之年
好家伙
说谁呢
两小时 打扰了 三连后退出
8小时，已经凉了。
我TM看到123min，裂开了
乌拉
大半夜的看到这个视频
不得不放下手机了
？？？？？？？？！！！！！
我去
优秀的时长
科技车？！
乌拉
这时长是真实的嘛
《不足》
《不足以》
两个小时！！！！
你好长啊
哈哈哈哈哈哈哈哈哈哈哈
比书还难读的游戏出现了
我直接三连
金！！！我永远爱你！！！！金！！！！
突然发现进度条有点不对劲
同志好
没看我就先三连了！！
这游戏bgm太棒了
这游戏的盘问细节能学到点东西的
苏联的残余同志。
可以，7860人正在看，都快12点了
达瓦里希!
完全没有
.
这音乐太熟了！
猎魔视角
这汉化组是真的nb
你他么还有脸回来？
99.3万了！
好家伙  才发现两个小时
我先投为敬
哈哈哈哈哈哈哈哈哈
生日快乐！
太长了 这是唯一的感觉 文本量多到夸张 逻辑复杂 线路过多
非常易懂
辛苦了
这时长离谱啊，up主辛苦了！
n b
同意你存在
同意你存在
我同意你存在
这币我留着何用！
马恩牌？
双重荣誉警官
它不是厉不厉害的问题，他是那种很特别的。。。
我记得呀，不过玩起来上头
我去这时长
惊了
乌拉
第九艺术，当之无愧
只要你说自己蠢我就给你投币
达瓦里氏
哈哈哈哈哈哈哈哈
刚好这里面就有这两个
只狼不是年度游戏吗
你真TM良心
因为文本量实在是太长了
看到时常我直接tm三连！！！
爱了爱了
YYDS
吊图一堆
啊 回家了
男主只是单纯的喝大了，以至于自己忘掉了所有的事情，甚至是整个世界
草
玩的时候这个bgm真的超棒
看电影？
这不三连过意不去了
达瓦里氏！
里脊
山山我来拉！极乐迪斯科爱了
等等，百万文本的汉化？？？！！这汉化组得有多丧心病狂。
龟龟2小时 山山杀疯了
兄弟们 一件三联啊
惊了
乌拉！
肉体派蛮蠢的
33剪辑版
这时长还能上热搜第一，666
太燃了
马了以后看
金yyds
你这是让人看电影吗？
好家伙这是电影啊
这么长？
这UP主怎么这么长？
闹钟响了
终于不水视频了也太他妈长了
乌拉
这游戏你居然不知道，惊了
金葛城的信任很重要，好拍挡
可恶居然只能投两个币
我要选狗子
导 演 剪 辑 版
学习学习
这个时常！
感谢汉化组
哭泣猫猫头和壮狗
乌拉！！！
反正就是吹爆
这部游戏不要跟风买，没一定阅历根本玩不懂
BGM对味了
乌拉！
这里就看不懂了
三连明天再看
别人爱沙尼亚的，怎么就未曾设想了
龟龟
卧槽123分钟
呐喊
懂，都懂。
极乐迪斯科 yyds
两小时啊，准备好了吗？
金，好兄弟！
看了眼进度条，出去投了两个币
金！！
不说了，买他！
……这都没听过 是你不行…………
它不是厉不厉害的问题，它真的是那种。。
真实，我一周目打了半年
金城武，弹球王者，最佳舞伴
好家伙
这翻译，哈哈哈
大勾勾轮盘！
叫3导
乌拉
一gi阿里
这进度条。爱了爱了。
好家伙
辛苦啦11
这个bgm真的太爱了
哇，好多呀。加入稍后再看吧。
这么说，你很勇嘛
哇哦
等等wtf怎么有两小时
精苏落泪
三连5
超级意识流的游戏……
汉化组估计都秃了吧，这游戏汉化的难度10/10
守护世界最好的老金
我giao，两个小时
看了眼进度条 惊了
左下清晰了
同志
两个小时？拜拜
乌拉！
乌拉
好长，好爽
还是一如以往长啊
最佳RPG
这游戏有意思，但是太耗神了
这游戏我边玩边做笔记
卧槽两小时
好家伙
这段字幕。。。33和33的朋友辛苦了
崔佛？？？
哇！！！昨天想看就是没点进来，哈哈。厉害。更新
三连！！
这不三年?
卧槽2小时
艺术造纸
我就记得去安慰那个妇人的时候 千万不要说我理解你的感受
西方人关门评自己？国产现在有什么可以抗大旗的游戏？
好长的UP主
肉体点满就对了doge
金！！么么哒！！！
电影吗..
这时长搁这拍电影呢
盲猜主角不是警察
6
你居然没听说过
建议去自己玩，真的玩的很痛苦，但是又很想玩，那种绝望感，真的好难受。
极乐迪斯科yyds
提前百万
这个时常  我的天啊
好家伙。看了眼时长，你做电影呢？
恐怖的进度条
达瓦里氏
等你讲完故事，我就不记着这句话了
纪晓岚
。。。你好像没去捡另一只鞋
设想的道路
2333
万人迷的金
游戏超好
精苏流泪
这游戏画风太劝退了
卧槽
马恩！我瞬间变红！
这个时长……
我玩的高智高敏
我以为这是个经营模拟器
葛城老好人了
666
那么说你很勇哦
frisk 是volition， 真实！
汉化组！
这进度条 币有了
看了下时长吓到我了
搁这儿演电影呢，123分钟
乌拉
金！我的金！
control必秒一切，必秒
同志竟在我身边
是啊
太勇敢了同志们
乌拉！
卧槽
走起
时长吓人
你 你火星了！（不是
这我不收藏都看不完啊，三连了
同志！
鞋子在窗外卖
先三连
乌拉
草
我连游戏都不爱玩了，当初买了玩了两天，字太多，弃了，我。。。。。
类似跑团
老婆！老婆出现了老婆！
主要是文本翻译不好搞
老金！
好家伙
：
我他妈直接梦回巅峰
亿丢丢
感谢汉化
金！！！
哇哦
同志
乌拉
乌拉
精苏落泪
好家伙 信息量巨大
美术很棒
感谢汉化组。
乌拉！！！
请每个点进来的人保证看到120分钟
这个时长 爱了爱了
首页祝贺
好机会，怎么长，可以做好几期
哇！
别说了 不就是三连吗  拿去拿去
你也太长了吧！！！
我就直接赞了 管他呢
硬币保不住了
当时看到合格以为出羞辱了
up这么长的视频，我给个3连真的不过分
设想已久的道路
全套衣服都在我身上穿着呢
游戏区的神
玩过
2个小时我去
百万
选项3哈哈哈哈
这进度条。。
对啊，这是很明显的细节
乌拉
第三个选项很美国警
碧蓝之海
这个画面，好像巫师三的乌鸦窝
不会耶
是的 过了一天就不想打开游戏了
我r两小时大电影
长度就离谱
感觉有点跑团的意思了啊
时间不对劲，这么长的嘛
wc
Nb
像一幅油画杰作
自  画  像
这BGM太耳熟了
两小时，我的天。
是同志！
你明明就是在笑我，根本没有停过
他们
一丢丢（指疯狂sl保证全通过）
这时长，电影吗？
老大哥呜呜
红色经典，我去玩了
三连支持
四项你都说了仨了 还等
褴褛飞旋
亲爱的达瓦里氏
一周目已通关
123小时？？？？？ 33有点凶
同志
好兄弟！
直接三连
谁说的，不是还剩下一双鞋吗，洗洗还能穿
你更了！激动的我从椅子上跳起来
感性派yyds
好家伙……百万文本汉化……
妈（？）你来了
这个时长简直了
每天见面调戏加尔特23333他太好玩了
来得及
这长度我挨了
我尼玛直接三连
我关注的的up用了一个月做了一部电影？？？
ypa
玩了，好游戏
太聪明而蔑视生活中的愚蠢    但这也只是聪明 还不算智慧 无需恐慌
我靠我怎么可能看的完啊
这个时长，你是认真的吗？！
窗外有另一只鞋子
哈哈哈同志
马列牌
只狼啊
好家伙，同志竟在我身边
Disco在1959年才出现啊
汉化神了
提前百万贺电
coc
台底下愣了一秒。才鼓掌的。而且掌声不大
进度条就离谱
同志！
其他事情，指喝酒
辛苦了
已三连~~~~~~~~~~~~~~~
这车好酷
这么长
干饭中
未曾设想的道路
葛城美里
文学游戏，出现了
马恩牌是吧
落泪
啊啊啊啊
啊啊啊
老子要读书
叫拉斐尔!
喔噢
你好长
好家伙
精苏落泪
我过了一天才来这。。。
你好，达瓦里氏！
等等123？？？？？？？？？
只狼永远的神
262
两小时握日
bgm
欢迎你的到来，留下一个脚印吧
高尔夫！
开头都玩不下去  感觉不太合适。。
这真是进度条君最敬业的时候了
两个小时好长啊
等周末有空了当电影看
达瓦里氏
这游戏我买过
我玩的时候不是这个翻译呀？？！
你怎么知道就是1591年呢
为了这首BGM特意买了soundtrack
俄国大能们
星星之火啊
100万粉丝恭喜!!!!!!
两个小时....
春天的
我最喜欢的游戏
草
恭喜山宝百大
掉泪
达瓦西里！！！！！！！
恭喜100万粉
鬼见条
33你好长啊
汉化组NB！
跟我一样
恭喜百万了
百万粉丝快乐
穿的是汉服吗哈哈哈哈
百万合影 
来了
好家伙，赤化全世界
好家伙两个钟
曾经设想的道路
我去2小时？
卧槽好长
三炮你好长
终极boss－进度条★
nb
我们是同志了！
亲爱的达瓦里氏
好家伙 大电影上映了
好家伙，我直接好家伙
100w祝贺！
这不3连，我不要脸
落泪
True Detective!
辛苦了
时长惊人！
我当场直接变红
100万
100w粉贺电
一百万贺电
好 警 察
一百万！
直接拉满
我勒个去，这进度条
啊啊啊啊啊啊啊，百万了
恭喜100
恭喜一百万
乌拉！！
这游戏一开始就是哲学三大问，我是谁、我从哪里来，到哪里去。
毛熊的审美一直不错的
乱开黄腔棺材反光
何止是画的好，这风格之独特大胆，游戏界少有
百万了 100万了 我从1万开始的  哈哈哈哈
乌拉！
刚好一百万 百万留影·
马恩牌
感兴趣真的真的要亲自玩，但是要有心理准备，它是纯文本意识流选择性对话，这款游戏就是真正意义上的第九艺术。
恭喜百万！
！！！
直接好家伙
666
100w！！
那我怕是腌制了几十年的臭咸鱼
好长
乌拉！赤旗插满世界！
对！我开头玩了三次就是因为隔了一星期完全不记得之前干嘛了
百万粉
你被逮捕了
感谢汉化组，所以的汉化组
你被逮捕了
通俗易懂。
百万合影！
不是所有trpg都是COC，本作内核跟克苏鲁相差甚远，上面观前提醒请直接无视↑
不是所有trpg都是COC，本作内核跟克苏鲁相差甚远，上面观前提醒请直接无视↑
玩着玩着我就困了。。
爷关更
百万贺电！
同志好！
乌拉
暂停看头像！哈哈哈
这熟悉的45度角，爱了爱了。
买了买了
乌拉！！！
这期这么长的吗
完全一致
百万粉啦
2019年也算是群魔乱舞，极乐迪斯科也不认识.....你要不多玩玩游戏
老金，好兄弟
老——婆——
金金老婆我永远爱
乌拉
游戏是不分潮流与不潮流的，只分他将玩家代入到其中的手法如何，就是游戏看的不是题材，决定他火不火的也不是题材，也是将玩家代入的方法
好家伙实至名归
这画风好像耻辱
游戏太长  玩不下去..视频咋也这么长- -
舍长做过试玩
同志！
达瓦里士
这太长度！
是同志
这是唯一一款我买了音乐包的游戏
这游戏超棒！！！！
t
t
这个是因为中文汉化文本量太多导致的
你是一个酒鬼
达瓦里氏
乌拉
这TM不得百大？
我有着就是个疯子的世界
123分钟的大制作啊
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
老崔？
达瓦里氏
同志！！！！
是的
看这进度条，先三连为敬
主脑？
这个镜子要很高点数才判定的出来
卧槽，2小时……
这应该是最难汉化的那一类游戏
已三连
这显然是一个超级巨星！
妈！
我直接逃跑然后失败了orz
好家伙
感谢
起立起立
我dna动了
呜呜
未曾设想的道路
慢慢看
我擦你这是导剪版吗这么长
这是?
长知识了
6
维克多崔！
对话如此，up简化+通俗的转译给我们
乌拉
？？我都没反应过来
实至名归
线索太明显了，称不上敏锐
达瓦里氏
没时间看完的可以收藏+稍后再看+拖到最后加完播率，抽空补剧场版喔
ohhhhhhhhhhhhhhhhh
汉化组辛苦了！！！！
鬼泣5必须有一席之地！
电影？
同志
第四位数粉丝前来报到！！！
气突苏！
他不是厉不厉害的问题
太强了
这画风太列宾了，好厚重
已经开始困了
但这游戏一般玩家真玩不进去
必须三连，太强啦！！！
达瓦里氏！
你好长
达瓦里氏
666
终于更新了！！！
达瓦里氏
卡胖哈哈哈
好家伙，整了一部电影
终于
这进度条离谱
66666
+++++++++++++++++++++++++++++++++
你币有了
恭喜百大
恭喜百大
恭喜百万
同志啊！
这时常？？？？
哇
好家伙
三连了
百大贺电
2333333
达瓦里希！
看了看进度条，还是先三连，有时间在欣赏了
好耶
阳极！！！！！！！
内陆帝国
同志
握草？
100万!
兄弟吓哭了。。。你这进度条。。
p'】‘’
给你投了好吧
100万贺电
是同志
同志
同志
乌拉
生动形象
我尼玛两个小时的视频
达瓦里希
鬼见条
百万合影
乌拉！
毕竟抱歉警探
山山不是百大我不服
2个小时 天哪
