一个人前
他杀人，抢劫，强暴，虐童，但他是一个好人
哈哈哈哈哈
第一部最经典，真的是美剧入坑作品
美剧入坑作！
越狱超出了所有美剧的节奏
我是从它退坑
这部剧还是我爸推荐给我的
米帅是真的帅
美国不应该立即枪毙男主，防止他投降吗？
这不是超感警探的女主吗？
还是老哥 暑假背电脑回来 在家里看的
来了啊啊啊啊超级好看越狱
天哪，阿斗解说越狱啦，喜大普奔
米帅事国混血
langp
纸牌屋
1小时凉了
陌陌
拳王！
是我了
还有这种要求
真，DNA动了
米帅曰：我不入监狱谁入监狱
这是纸牌屋吧。。。
依然经典，偶尔会刷
主角还是异瞳
国内美剧开山鼻祖
浴霸
他哥才牛壁 每一季换不同女朋友
侏罗纪美剧他也是主角
太妙了，他居然还可以选择监狱
经典百货商店
爷青回
浴霸
这个小时候就看完了
胖虎哥～
我美剧坑从行尸走肉开始
不，从霹雳游侠开始
男主多国混血
啊~~我最爱的T Bag~
P.I.!
启蒙美剧
米帅
直接裂开！
妈宝哥~
我在大熊那边看过
点了
FBI 贝里克
我玩过这游戏，还原度很高
tbag
经典！！
这是连更 还是拖更 还是等更完再来看
现象级
比利海林顿？？
那年我大一
不用想，肯定点赞，这剧一直想看，奈何没时间，看解说也挺好的
可惜是个兔子
很多年了
刀锋战士里的吸血鬼德古拉
越来越烂
妈宝
致命武器可还行
第一季最好看
土木再拿一分
第一季最好看
纯爱哥
还好是个白人
《疾速追杀2》开头车库里的嗨手党老大
美剧坑，24小时
PI！
看阿斗三年了
？？？这话就假了啊
爷青回
你们不要剧透啊喂
还挺像
UP主们都剧荒了，哈哈
最喜欢第一季
斐波那契数列
t-bag演技真的强
对不起 你不能关在那里  词句完
美剧启蒙
在国内的始祖级别美剧
第一季最经典
剧透的，举报了
人形猩猩
第一季才是神作，第二季开始就跌落神坛了
米帅黑白混血
我觉得前三季都好看，一部比一部刺激
越狱，美剧入坑作
322
三连三连
米帅~
三连铁子
？？？申肖克救赎？？？
越狱，太经典了，不过后面越出越拉了
不过不得不承认05年的剧画质拍摄摆在现在都不差~
要看我推荐第一季和第三季
第五部把我整懵了
？？？？？
我五季全看完了
这剧只能看前三部
太平洋银行
感谢人人！
老可怜了
他哥应该是因为入侵华尔街而入狱的
现实中毕业于普林斯顿大学
冷冻队长他来了
我
你能查不出他和他哥的关系?
我要去看了！！！
妈宝男
肖申克的救赎。。
我已经肝完了
米帅真是太帅了
典狱长注意到你了，噬渊行者
太妙了那个别跑，二叔不服
gay
好帅
经典
这人印象中还挺仗义
来了来了
终于
土木老哥
nt弹幕
BGM永远的神
听着开头的音乐鸡皮疙瘩都起来了
我也正在重温
两个小时
666
维罗妮卡
来了来了！
土木老哥提桶跑路了
爽的起飞
恶斗的啥我都支持
静静的狐狸河
T-bag
入坑作
啊啊啊第一部超级喜欢好看
魂锁典狱长
后三部开始胡演了
6176个在看？
来了
男主出柜是真的想不到
第一季yyds
爷青回
这部太赞
撒旦你不在地狱待着跑这儿来了
我看了三遍，加《最后一越》
主要是男主太帅
我从初中看了第一集之后就一直留光头
五里河
太帅了第一季
拳王
我超系方洁丽的
这个转身，太帅
第一季真的 好爽好好看
肺病圣手
男主演员是普林斯顿大学的
不是老友记么
我是绝命毒师
可惜是个gay
看的第一部美剧
一至四都看过
是的，说的就是我！！！
是结构工程
确实
感兴趣，感兴趣
这是真男人
现实，直接打死，哈哈哈哈，计划落败
第一季，看的特别紧张
这货是真的帅，我一男人羡慕的要死
超感警探女主
what？？？
我就是看行尸走肉的女主想起越狱的女主也是她
来了来了来了来了
玛德，这句话绕口令
我妈都追了越狱。。。hhh
爷青回
人物塑造最完美的形象
米帅这部剧帅飞了
库柏没有被抓 至今下落不明
芝加哥牛逼也没有这么牛逼吧？
腾格尔
米勒！
6252
结构工程师
当年溜到网吧看
土木老哥
黑手
男主:我赌警察不开枪
是的。你卡了
gta
妈宝男
越狱真的太好看了
男主 史高飞
超果果的召唤
当时超爱teabag
确实第一部！
最爱美剧
每年都得回顾一遍
黑吃黑  行尸走肉  行尸之惧  
杨教授直呼内行
麦克要是黑人，早就被打成马蜂窝了
belic
我看到了finaly，we are free
记住结构学
《最森严》
爱情的坟墓泰姬陵？
第一季最完美
进去了就像回家一样
我是老友记入美剧坑的
请叫他妈宝哥
我突然想起超果果是个怎么回事……
肖申克的救赎剧版
肖申克的救赎
雷哥老义气了
米帅
DNA动了
果然太好下场都不行
不是你想关哪就关哪，GG
老麦
斯科菲尔德
浴霸浴霸
★★，
牵着我的右口袋
绿帽哥
惊喜
战神林肯
进监狱了解监狱建筑？
tbag
但凡皮肤黑一点，现在已经是一具尸体了
里斯本
成长的烦恼  人人都爱雷蒙德  女保镖（VIP）
莽夫哥
看的第一部美剧 太赞了
啊啊啊啊，越狱
有点像肖申克的救赎
梦开始的地方
敢不敢跟我比划比划
我看到第三部了，希望阿斗快更新，更到第三部（狗头）
这个监狱是不是拍过肖申克
警车上有单位名称 芝加哥警察 应该不是联邦警察
全都看过了
里斯本*特雷莎
炒冷饭
爷青回
应该是暖通工程师吧
只看过第一季
楼主弗兰人，鉴定完毕
我的第一个美剧
我最喜欢苏克雷
茶包哥牛逼
杨振宁校友啊
都看过
居然没有直接开枪打死不然就全剧终了
生化危机的克里斯
美剧入坑作
tbag永远的神
真男人
第一季好好看，第二季开始越来越差
终于来了，大片
青春
我真的是 高中毕业看的
t-bag 
pi 
不应翻译为狐狸，而是FOX ，这词在美就如同我们所说的意
死刑犯怎么还需要劳动
还真是
林肯总统谋杀了副总统的弟弟。
以前是在优酷追着看的
米勒火了很久
苏克雷的兄弟一直惦记他的老婆
找他哥
全球
布林肯
浴霸
不是应该清空弹夹吗
爷青春
结构工程师
捉个虫，Michael毕业的并不是芝加哥大学，而是Loyola University Chicago，是不同的学校
茶包人物塑造的有魅力
做了个墓院
tbag这角色绝了
太给力特。前排占座
Tea bag
狐狸河
就第一季跟3季好看
苏宝宝
当年的青春
离家近是啥理由，还能常回家看看啊？
抗管真男人
茶包哥，又名掏裤兜
不科学，漂亮国警察不是应该直接开枪吗
蓝主
5234正在看...
库博太惨了
他哥真是莽死了
美国众神，岑诺伯格
牢 里 跑 了 个 年 轻 人
抢银行打伤人才会重刑犯，不会死刑的
并不是芝加哥大学，是Loyola的
我入美剧的坑是从霹雳游侠开始，现代美剧从邪恶力量开始
邪恶力量入坑
好家伙   发条张来潜伏  你来越狱
典狱长人很好的
结构佬
男主死了  唉 真的是服了
呵呵呵呵
一般典狱长那么理性，肯定不是什么坏人
电影康斯坦丁里的路西法……
T拜格
看这部剧的时候晚上睡觉脑子里还嗡嗡的
当初通宵追越狱真tm刺激
lost入美剧坑的路过
约基奇
对
秦始皇死了？？？？
妈宝哥！！！
入坑作，斯巴达克斯
狱长也是倒霉人
迈克帅死
典狱长是个真好人
茶包
三连三连
有没有吴克帮
为了越狱，哈哈哈哈
茶包永远的神
warden
我还铁驭呢
太帅了
准备任务 越狱:巴士
！
超好看！！！
可怜的监狱长
这部剧就是我的美剧启蒙，一直追到了第五季完
贝里克真的惨
养肥了再看
肖申克的救赎
蓝主
这不第一次看的时候是真的爽
大名鼎鼎的v
怎么你也来讲粤语了
大名鼎鼎的v
唉，建议还是看原剧吧
狠人啊
就是冷队
浴霸可还行
漏了很多啊兄弟，麦克在监狱里面做了很多
帅的一塌糊涂
路西法
妈宝哥
建筑很有名
掏口袋 警察怎么不直接开枪 太不美国了
吕律师
果然每个监狱都有个百货商店
这部剧是高三毕业后，通宵达旦看的，1-4看完，后面发现有5
但是脑瓜子不行
啊不急啊不急
t哥
公鸭drake
老倒霉蛋儿了
08年看的
方便探訪吧
好男人啊
当年通宵看的
我是
烂尾了
t bag 演技太好了 最后居然变好了
梦回2010年
Tbag，yyds
呃呃
牵着我的小口袋
up   ln不分啊
同大一入坑
是的当年网吧看了开启了追美剧
所以让帮忙偷税？
美剧入坑
死刑约等于无期，有些一辈子都没有处死，那肯定得干活
斯科菲尔德
阿布鲁奇！
第一季的剧情我都会背了
来了
妈宝哥
枪毙 剧完
这才是经典 看的第一部美剧
噬渊那个，你够了
支持
肖生克的救赎
华尔街之狼
这应该是欲擒故纵
第一部太赞
妈宝男
然后你俩就去当了明日传奇
没死
典狱长之眼五级了
不是欲擒故纵是 前期的计划用不到典狱长
苏克雷长得和北村一辉有点像啊
开始很讨厌这个狱警，后来慢慢喜欢他。
我是星空台的英雄入坑
大学时候追的，真的好看
然而第六季又要来了
坎通纳
第一部美剧
fish哥在哪里
前两季是真的棒，后面越来越差
Db 库博？？？？？？那个世界上唯一一个劫机成功逃脱的？？
勇闯托加斯特
妈宝哥最后死的有点可怜
我看了三遍 我看你解说的重点有木有小心骂你
吸血鬼始祖
确实
爷青回
女律师…no。女医生…yes
我是行尸走肉
有肖申克内味儿了
第一季精彩到通宵看
nl不分
要做就把几季全部做了
惊了
T-bag
猎狗
阿婆主哪里人？“L”、“N”不分～
牢里来了个年轻人01
牢里来了个年轻人01
这监狱是他设计的
狐狸河监狱
这部剧结束的时候，我大学毕业了
撒旦
按捺（na）
换成现在好几梭弹夹都打空了
这就踏马肖申克的救赎
美剧鼻祖
似曾相识
fox River
老子看五六遍了，还剧透啥
结构工程的事，不是建筑师的活呀
这人是黑人
没看下去
第一部美剧 05年看的
第一季的确好看
怎么没查到他有个哥哥.....
米帅
离家近家人好探视啊（对普通犯人来说）
典狱长是真的好人
←芝加哥大学真的这么牛逼
看麦克的胡子，这个演员有一半的黑人血统
刻进DNA的BGM
噬渊行者，哈哈哈
好兄弟
校友哦，麦扣
第一部美剧
t-bag比主角印象深
掏口袋很危险哦，小朋友不要模仿
熟悉的fox river
赞呀
典狱长是真的好人
蓝主
目标奖励，典狱长 噬渊刷任务了
哈哈哈哈
菊花痒
看了两遍
没事多看看静定分析
怀旧啊
T-bag魅力无穷
土木老哥啊
回味经典
米勒真的太帅了
速度与我在监狱击剑
寒冰队长帅的一
And I come to save him out of the prison
帮他做手办
我看过6遍
肖恩
万一法官不同意，那就全剧终
天空是蔚蓝色，窗外有千纸鹤
脚趾头要没了
这开场恐怖的音乐
总算等来了
看了5遍，就是看不厌
蹲个坑
这不是路西法吗
劳资DNA动了
红警3博士
又一个大坑，有生之年还能填得完么
越狱当时喜欢的不要不要的
已三连，期待后续
妈呀越狱！先投后看！
充分证明美国人手一支枪
2333333，我只能说不愧是男主吗
美剧大概都是5季
脚指头提前开始疼了
泰姬陵
入坑加里森敢死队，神探亨特，猜猜我的年龄
蓝主，你特么哪里人
你TM什么都致敬！
来了来了来了
别人家的孩子
苏克雷情种
肖申克的救赎
如果是黑人 当场就全剧终了
为了哥哥
配乐是真的优秀
雷雷
玩欲擒故纵
厉害
神作
是我了
霹雳游侠入坑算吗？
当然是为了进监狱啊，哥哥是真爱啊！
兜子给你拽
倒霉蛋
行尸走肉  
反浩克机甲
为了拍续集
五级吧
各位员工别刷董事长！
桌上的天平不平啊
这么帅居然是玻璃
有肖申克那味了
前两季永远的神，后两季的蛆
寒冷队长
寒冷队长
dc美剧出戏了
爷青回
"这个通宵看到早上4,5点，一觉睡到下午两点，然后下午2点的班，233"
全季都要出啦
Tbag把变态演绝了
这个银行在我家附近XD，纽约forest hills
这不就是撒旦么？
美剧鼻祖
太经典了，环环相扣，无敌
头脑简单四肢发达
永远的t bag
我特喜欢老苏贼义气
qomengmeiju
刻入dna的音乐
单车
这个故事告诉我们  有一技之长才能生存下去
麦克雷
绝命毒师？
也有叫<蓝图>的
迷失入坑停不下来
在美国我感觉还是电视剧牛笔
甚至还想笑
我老公啊啊啊啊啊啊啊啊啊啊啊
典狱长真是个悲情的角色
抢劫还不坏？
最喜欢T-bag
宋小宝
我全看完了
我五季全看了，是真滴好看
夸张了
众所周知美国是个人情社会。。。
掏口袋这个动作早就成塞子了
上热搜第一了
太经典了，刷了不知多少遍
好家伙热搜第一
我更喜欢真人越狱
米帅
肖申克的救赎
第一部美剧。然后是绝命毒师
第五部就算了吧
纯战士
手也好漂亮
监狱衣服还挺好
第一部美剧 ~~~
装逼呗
我人懵了，苏克雷
确实
为了装逼
哈，冷队和热浪
里面个个都是人才，说话又好听
就是寒冰队长
这个朋友超可爱的
克里斯
西北大学吧
当年通宵追过的剧
我最喜欢苏克雷
第一部永远滴神
我怎么没声音了
我就是
女主不是典狱长女儿啊
高产
电影肖申克的救赎
超级恶心
迈克让我想起迈克杰克逊
眼睛好看
牛逼
可以白嫖吧呼呼呼不
难道不是heroes吗？
爷青回
对对对！是我了
我当年看着片 跟疯魔了一样~~一道周四不停刷几个bt站找下载
淦
确实
第一季Uihao
第一季最好看
有没有资源啊求求了
送一座坟墓给妻子？
吹爆
关注啦
我以前好迷这个
啦啦啦啦
.
这和肖申克的救赎有点像
刚从华尔街回来，干掉了一堆hhh
网走监狱
真的牛逼
结构工程师
是真的帅 这个男人
牢里来了个年轻人01 哈哈哈哈
肖申克的救赎
这是我的青春
结构吧
爷青回
DB库珀在现实中有原型
dna动了
他好帅巨喜欢他！
超级爱迈克
这口音～
纯爱战神
苏克雷：？
不，是《成长的烦恼》！！
爷青回！！
反浩克?
真帅！
初中看的
牛牛牛
热搜第一！
是我了
爷青回
这进度条给力啊！
前两季很精彩
越狱和lost
所以为啥林肯是死刑犯被单独关押，但是能参加集体工作？
太喜欢他了，真的
真的是第一部美剧看完的
新人入职培训?
佩佩
狐狸河监狱
爷青回
大学时候最火的剧
米帅？？？？？？？？？？？
董春鑫？？？
活下来原因：白人+没有摸口袋（狗头保命）
热搜来的
热搜第一?
对哈!
卧槽！
肖申克的救赎？？？
米帅
迈克永远滴神！
一切正在掌握
国外也劳改啊
拳王
贝利克后面转好了
浴霸
啊不路基
贝里克最帅
a duck
熟悉的BGM
我也是
我！！！！！
请你们看之前，先搞清楚这个哪个国家的电视剧。狗头
救笨鸡歌
爷青回
好长～～～～～～～～～～～～
RED
肖申克既视感
大猩猩
浴霸
大学时看的，入坑作
Sucre骑哈雷抢婚太浪漫咯
越狱第一人是个日本的
浴霸
肖申克
上学那会最爱的电影就是越狱
第一季神作
都要死了还给干活¿
土木落泪
最森严
经典啊。。
监狱里个个身怀绝技
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
T-bag：就是喜欢你看我不爽又被我调戏的样子
今年第六季
哈哈哈建工人
纯爱战神
好家伙，还能自己要求
以前喜欢看啊
帅是帅但是好像出柜了
好家伙DB库珀都来了
校友！！！
后面很惨
这里面每个人塑造的形象琳琳紧致，他哥出名的莽撞
泰瑞尔
《迅速》
工具人雷哥
贝里克真男人
寒冷队长
男主角好像发量。。。
雷哥一听，脸都黑了
浴霸
第一 热乎
lincon sink
然而是gay
浴霸
大熊观影
刃牙：这活我熟
最惨不过贝里克
我有个亲戚叫哥和他长的有点像
米帅真是帅啊
确实
路西法怎么坐牢了？
他笑了
已经看了5遍了
爷青回
越狱不要看解说，代入不进去的
原来雷霆
重新定义人不坏
里斯本，哇
路西法
女主不该死啊
我还以为阿b买越狱了
热搜了
米帅又被关了
象家一样
不愧是迈克
这动作足矣被打成蚂蜂窝
我还以为维罗妮卡
可惜是男同
第一部看的美剧，也是最喜欢的其中之一，知道太牛了
为了给枯燥的生活来点刺激
光头帮和日龙帮？
还能自己要求住房条件？真自由呀 像回家一样
浴霸
可惜看完第二季之后就没啥欲望了
这个贝利克人是很好的，后面也帮了主角很大的忙
后面实在是烂尾
计划通
建筑本科只能干项目，想真正搞结构设计还是继续深造吧，至少国内是这样
跟利路修似的
比利海灵顿
反转反转在反转
路西法
国内现在就是搞对象
血族开始的
越狱！！！yyds
爷青回
米帅！
是的
我跪了
第一季确实可以封神，之后……
我老公!!
八国混血
非洲彭于晏
爷青回
土木工程，yyds
林肯伯！！
他那么帅，还出柜了
9连后的
哥哥林肯•布鲁斯跟老爸姓，弟弟迈克尔•斯科菲尔德跟老妈姓
好家伙
他笑了
林肯
我是绝命毒师
我的美剧启蒙
抢劫，人不坏
五星警告
开始经典，后面垃圾
牢里来了个年轻人
Fox River
里面个个都是人才，不去那去哪
闪电侠里的冰火枪两个反派
爷青回
死神来了系列呢？
贝利克，又爱又恨的一个角色
期待
吹爆越狱第一部
后面贝利克卑微了起来
？？？？
？？？
？？？
？？？
为了感觉
生活大爆炸
上热搜了
我都看过了
主角出柜了
是我是我
是gay有什么可惜的？？
直到黎明里面的心理医生原型是不是他？？？
麦扣
这个画质。流弊
凉了
现实中，亲兄弟不会关一起吧？？？
？？？
感觉还是毒师好看点
黑人兄弟
梦的开始
越狱!
这才是牛逼
死神呢
PI
看得第一部美剧
起飞！
foxriver
典狱长还有这爱好
经典音乐
aburuqi
他老婆还出轨了那个黑人预警
Ilbilb
ildild
ILDILD
ILBILB
为了当主演
权游
热门
这不学校吗？
还好他是别的女人得不到的男人
麦kou♂
米勒太他么帅了
肖申克的救赎
没看 先赞
唐探3可以
帅！！！
纯爱战神
卧槽，好帅！
神探夏洛特也很快节奏，但是人家一集就是一部电影的长度
荷载基础没算好吧
666666
tbag永远的神
贝里克也活了五季
爷青回
浴霸
倒霉蛋
第一部看的美剧啊
国外学土木的都这么帅么，我建大学土木的打灰差的一匹
哦嘢，顺利进去了
后俩部是真不行
高中暑假追完一次性
金蝉脱壳？
我就是，男主太帅了
爷青回
其实质量一直都挺在线的
快点更
提前催更
为啥呀
这个人好眼熟
黑哥的拉丁黑脸 瞬间变成非洲黑脸  哈哈哈哈哈
帅炸了。我爱他的眼睛！！！
越狱yyds
越狱yyds
苏克雷就是太痴情了
美剧入坑作
只跪上帝，阿布鲁奇
mike 史高飞
米帅啊！
小白屁屁帮
我直接朱诺咖啡杯送走
苏克雷男主铁死党
？？？
不会是研究监狱建筑吧？
行尸走肉
我喜欢马宏
欲擒故纵
哈哈，经典美剧
美剧入坑作。。
~买耐磨意思~麦克斯科菲~~
是四十
当年在风行网追的
经典
米勒
666
茶包哥
超感警探里女主：特瑞莎 莱斯本
浴霸 康斯坦丁里的撒旦
浴霸
能搞把加特林出来不 
测试自己的监狱
经典
这是多少人的美剧启蒙啊！！
我的青春啊。。第一部美剧
大制作
i can't breathe
超爱苏克雷
苏克不雷
小猪
妈宝哥
贝爷
他设计的吧
冲着越狱也要先三连再看
put down your weapon!
我只对上帝下跪
重新定义不坏
第五部挺好看的真的
第一季简直好看得停不下来，环环相扣，太棒了
麦克斯科菲尔
非常好
结构工程师，就是个画图的
粉人帮
芝加哥比大部分藤校牛批，也更难申请
真GAY
几天几夜不睡觉看完的
啊啊啊啊啊啊
男主同性恋
越狱只有一季
我看第一部美剧，是权游
captain!
来了！
全看过
还有绝望主妇
爷青回
第一季就踏马停不下来
过瘾的一批
滴滴
从2005连开始
情圣
美剧入坑
很喜欢苏克雷
T Bag帅
老子就是搞结构
→_→查出和他哥的关系又咋了
我就是因为迈口选的土木工程专业
老友记
唯一看过的美剧
第五部出了?
说的
是的
真的
我的启蒙美剧
好帅
如果迈克是黑人就已经被击毙剧终了
专人专用，迈克尔的救赎
不是
第一季神剧，后面的看不下去
居然没被光顾？
妈宝男后期太惨了
老贝很男人的好吧
这个是真铁瓷
阿斗上榜一了，粉丝狂长，祝贺祝贺！
人人视频叫的美国钟汉良
UP这武汉普通话绝了
好帅 初恋
可惜了喜欢男人
神剧！！！
越狱里的人活着还不如死了其实
神剧神剧
典狱长是真的有原则，不过有点可怜
UP主终于讲越狱了
我就是先看了明日才又看的越狱
好帅他真好帅啊啊啊啊
个个都是人才说话又好听
爷青回
搭卡叩托啊路
好看
第一季最精彩
真的是我入坑美剧了
吹爆
直到黎明 里面那个心里医生
真男人
啊啊啊啊  米勒
入坑美剧
从越狱入坑美剧的，上头
越狱BGM超级经典
绝命毒师
出生于芝加哥？
神作
是我了
6666
@周某人
妈宝哥
里斯本
绝命毒师
美剧入坑
站在都做剧集解说啊
一级建筑师，一级结构，985硕士
侠盗既视感
那会我还高中呢
这个狱警后来值得尊敬
立方结构混凝土移动工程
这是一次性筷子做的吗
蘇克雷小可愛
是我
是不是里斯本，
我迈克尔只想过平静的生活
我初心5555
兄弟连
有点像灰虫子
大学追的剧 ，第一部追的是绝望的主妇，也好看
都老了
想念苏克雷的老婆，极品啊
不是，主角这个演员出柜了关你们啥事啊一个个在那里刷
i knee only to god
是的
这是鹅啊啊啊啊
为什么我觉得好像肖申克阿，没有ky
热乎
看的第一部美剧是上译的成长的烦恼，但越狱确实是入坑之作
越狱1真是经典
真好人
还好他是白人，不然第一集就剧终了
对
呜呜呜，贝利克
蕾蕾
已经一天看完所有解说
这不很像肖申克的救赎
我也想要这么好的弟弟
除了锤石就是他权利最大
妈宝男！
好像是墨西哥人我说苏克雷
《真相大白》
黑老大！
长得就像意大利人
这里是监狱
米勒
温特沃斯米勒
寒冰队长
好滴！！！
里面都是人才说话又好听
这要是个黑人 这部电视剧在这就结束了
典狱长是个好人
索纳拳王贝利克
第一季太tm牛逼了
2010年，我的第一部美剧
第一季简直神
神了，我前三天才刚在b站补完前两季的解说
看了好几遍了
犬夜叉捏？
来了，终于来了
飞机大哥
我tm直接三连
1，2季确实入坑之作，还有个行尸走肉
妈宝男
雷雷
就是我了
黑老大死的真悲剧
啊啊啊啊啊啊啊
