1播放
cgnb！
比较大的大提琴
从没想到 那竟是最幸福的十年
还想再水一期……
我最早听她是 叮当
这个不冷吧
汉化组
汉化组
终于
开始了开始了，期待已久的爷青回之旅
cg的我是女生！！真的
冷门歌曲以父之名
王力宏
小刚
我有个朋友（男）喜欢唱这首歌
啊啊啊啊 我看了五遍以上的电影啊
97全都对上了！
隐隐约约有听说……
1.5W+观看....
蓝色风暴
不会演戏的厨子不是好歌手
入坑曲！！
Eason！！！！！！！
肥伦排面
说实话 你们说的每一首我都知道
刀郎刀郎刀郎
夏洛
天地传说之美人鱼
DNA动了！
天后
1.6W人，你们好
你有本事放一首我不会唱的嘛
王力宏
小刚
哈哈哈0
周传雄千呼万唤始出来
就TM你叫夏洛啊
无敌
天地传说美人鱼，她的演技也很好呀
花香！！！！！
周传雄我这个00后的音乐启蒙，当时跟着我姨一起听
这一幕好美～
这个剧好喜欢
爱是一场重感冒
对不起
吴青峰写的
我有这个磁带 哈哈哈哈
毛不易
毛不易
夏洛！！！
真的帅
杰伦永远的神
辣个蓝人！！！
道姑是没有经过人家同意就翻了，原曲是写给去世爷爷的歌。。。
爷青回！
完了 这要看感性了……
这集的歌不敢说全部都能完整唱完但是可以保证首首都能唱出来
张敬轩
娱乐圈现在这样，快男超女被一半锅
无敌
张敬轩
绝了，其实我不知道歌名，但我就是听过
没有奇迹了
张敬轩
新鲜
刚把周杰伦的歌关了就进来了
爱在西元前
郑钧
kda
夜七是神
这歌抄袭的日本的歌
这几首都好听！！！
寝室寝歌
三连了
最好也是最后的十连
全体起立！！！！
小刚要是不生病就好了，好可惜
靠，还以为是杰伦专场呢，还我三连
YYYY
你是花魁！！漂亮的花魁！！
毛不易
全体起立！！！！
毛不易
许嵩！！！！！！！！
最好也是最后的
这时长
偷国
厨子！
好耶 有中说明还有下
二手烟
王菲
全体起立！
夏洛
猛男必听曲
苏打绿！！！！！！！！！！
王源就算了，根本不是一个年代和等级的()
都是青春
火车叨位去
纷飞
少林武校刻在DNA里的歌
superstar
我滴海洋～皮鞋
翻唱啊，什么抄袭，别动不动抄袭好吧
谢老板
夏洛
是是是你乡村给我长一个这样的试试
mine mine
这个时代有好多好听的歌
巨星夏洛
无缝衔接啊
我靠，鸡皮疙瘩
汉化天后
刀郎
青春啊，是一杯酸涩的甜甜的柠檬气泡水，梦幻
隐隐约约有听过啦
原来是他的歌哈哈哈哈哈
孙燕姿也算冷门吗
林俊杰
我记得九十年代末小刚就火过，大致和张惠妹《姐妹》差不多时期
前几年得了个大病吧，现在瘦了好多
疗伤烧肉粽
投币！！
后来每次ktv都点但是它的MV一直没看懂
见泷哥进
初中的女生都把单马尾摔在一边 嘴里喊着Leo 
我的燕子
CYHX
穿越火线
周传雄
周传雄
爷青回
教父
周杰伦排面～～
@Zard-
汪苏泷
这不国民好闺蜜吗
居然没陶喆
故事未了音乐电影
夏洛
苦情教父
周董就是那个活在夏洛阴影里的小伙子么
被孟美岐淘汰的小刚
鱼丁糸  mi四声
五月天
燕子
免费教学录音带
心肺骤停
世界末日
米兰的小铁匠
中孝介中岛美雪
无敌
他歌的旋律真的感觉不好听
隐隐约约有听说啦
许绍洋就火了一次一首歌
毛不易
小刚呜呜呜呜
她当年真的好火
原来是他唱的。。。
汪苏泷
2.3万
胡彦斌胡彦斌
e神
分飞太好听了！这张cd无限循环！
情歌教父
最后的十年
张敬轩
刀郎凤凰传奇
我直接起立
张敬轩
薰衣草
银龙的背上
she
李宇春
双刀！！！
盲猜 有戴佩妮的怎样
感谢中岛美雪女士作出的杰出贡献
2.3W
黄昏依旧是我的KTV必唱曲
刚
./
建议听原版：歌词真的很感动
晴天
薰衣草是我的台偶启蒙剧
起飞
小鲤鱼
终于等到你
周杰伦！！
踩音响唱歌
心雨
周杰伦
现在不务正业做饭，探店。。。
进超市的感觉
乐坛救世主周杰伦
寂寞沙洲冷，听小刚的第一首歌
真的是眼看小谢从叛逆少年到佛系厨师
昏
许嵩YYDS
当了多少年的铃声
最先火的不是《花香》嘛
反方向的钟
终于等到啦！！！
到现在都在听小刚的歌.
cgnb
燕姿
准备好润喉糖和水
许嵩徐良汪苏泷！！！！！
我爱周董
90后专场的，看不起80后呢？
陈慧琳的记事本就是周传雄写的
阿Jay我爱你！
240伯人就离谱
原创的小刚！！
绿光
！！！！！
世界名曲 谢谢你的爱，谁没听过
这首歌好好听
冷门歌手
@NO总
燕姿yyds 我00后小的时候听 现在也听
小时候看过
孙燕姿
小刚哥
全体起立
徐怀钰，最喜欢了
2.5万
孟美岐给周传雄当导师——滑天下之大稽↑
寂寞沙州
同一种调调
jayjayjay
厨子
完美主义
花香
困兽之斗
我巨爱这首歌！！
许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩
真的是最好的十年
陶喆！
可惜在最火的时候，得病没消息了
这期的歌我都会唱！！！！！！！！！！！！
第一次知道他，是《薰衣草》他演的日本音乐教父，当时真的以为他是日本人
yuki
公公偏头痛
汪苏泷YYDS
杰伦！！！！！
薰衣草之恋
当年的“口水歌”也是秒杀现在的存在
1943
我爱周杰伦！
苏打绿
小刚！！！！！！！
可惜被经纪公司坑了
全体起立
终于更新了！！！
当年 也是被骂的，现在发现，我们错了
2.7W
张悬
周杰伦！！！！！
乱舞春秋
可惜他算是承上启下的一代，红的太短了，上有四大天王，同期有任贤齐，后来有“周陶王林”
半岛铁盒
方大同
终于更新了！！
七里香永远滴神
当年买了他的磁带
c哥的笑死我了
一个小时？
我嵩哥！
他的歌我现在还在单曲循环呢
每次都让我在班上唱这首歌都唱烂了
逆鳞
啊啊啊啊啊啊啊啊我的眼泪
看看
神
汪苏泷
汪苏泷
kunkun是不是在下期
我哭了
买过许绍洋的磁带就为了两首歌
这时长着实有点吓人
全体起立
这首原版真的有种大气磅礴的感觉
上期玉置浩二你没说
好听
黑糖玛奇朵！
一句就唱了
2.9w+观看就离谱
见泷进
黄昏我觉得第一二句最好听~
冬天的秘密！！初中听到大学！！
周杰伦！！！
女神
翻唱又怎么了？我又没听过日语版的
三万人
情歌教父
小刚！
想到456能做周传雄导师就觉得可笑
汪苏泷
DNA动了，大家唱起来
阿杜的撕夜也好听
00后，我小时候真没听过，是到了大学才知道
郑智化？
毛不易
遇见 我直接听到死
古巨基
这么厉害啊
时长高能
简单爱
汪苏泷汪苏泷
真的每首都听过！
潘玮柏呢！！！！！。？？
3万+在线，太怀念逝去的2010
老婆。。
汪苏泷
周传雄啊啊啊
就这一首花香 就一个
张杰
超喜欢这首歌
梦想启动！
？？？
白嫖失败
只听过记不住歌手
期待一手邓紫棋
太熟悉了
温柔男人皮鞋杨
全部会唱
时光机
林俊杰！！！
分飞
回忆啊
对不起
其实成龙说，最有可能继承他动作片衣钵的是谢老板
啊啊啊 这个我居然不认识 歌也没听过 估计是我那几年忙着恋爱 消失于人间了
张杰张杰张杰张杰张杰张杰张杰张杰张杰张杰
郑中基
小刚YYDS
汉化组
钱赞起
这些歌陪伴了我最美好的那段时光
時淚！！
我还以为是刀郎的歌
周杰伦
周杰伦
冷门是个梗
燕姿！！！
王杰
阿杜
郑源
二手烟
没有时光机吗
小刚YYDS
那段时间还有音乐节目给新歌当红的歌排名 现在一个都没有了
3.1w
厨子
寂寞沙洲冷最好听
5555终于等到了
四季列车
孙燕姿啊啊啊啊啊
五月天！
陶喆呢
突然想起热狗的 徐怀钰f**k 蔡依林s**k
2000年？？？
王炸
3.1W了
徐怀钰也是挺惨的了
见jay进
爷青回
被唱歌演戏耽误的厨子
叫音乐人周传雄吧
啊啊啊啊啊
张惠妹张靓颖
孙燕姿
竟然都是翻唱
徐怀钰可惜了
！！是这首
从小就唱superstar了
陶喆啊！
陶喆
最好的十年
一个本来能火结果卖人设遭雪藏的歌手-徐怀钰
全体起立
后来
全体起立
最初的梦想
为许嵩来
突然鸡皮疙瘩
周杰伦开始走下坡路的一张专辑
迷迭香
喜欢
会唱歌的厨子才是好歌手
3.1W
全体起立
三万+
薰衣草
真冷门，不必去听她的演唱会
冷门？？
这些原来都是翻唱啊！
纷飞
范玮琪都能上，掉落神坛那几位也能上
薛之谦
全体起立
不会唱歌的演员不是好厨子
为啥没有陶喆
骑在范玮琪的背上
3.1w
锋味官方出小笼包特别好吃，强烈推荐！
世界末日？
我班会上唱过《花香》和《爱转角》
居然都是反常啊啊
全体起立
确实
全体起立
全体起立
小刚小刚
云罗郡主
周杰伦
贾斯汀比伯
早期汉化组
3.1W+
这首歌旋律好熟悉
喜欢花海
看到最后发现有歌单了
近60年，谢谢
主角登场
以父之名
朴树98年还是99年第一张专辑
我以为马丽哈哈哈哈哈哈哈
孙燕姿！！！
梁博
片片辛苦了
装逼王谢霆锋
张敬轩
忍住不唱！
许嵩
五月天！
李圣杰
没看到引号么 你们吐槽啥呢
琴伤
一阵雨
谢谢你的爱1999
小壆听过！
佐助
周传雄
冷门歌手
娘子
cgnb
啊啊啊啊啊谢霆锋超帅的
应该是我的心太乱火的吧
男周女孙
黄昏好听
王杰？？？？？？？？？？？？？？？
卧槽！刚！
过于冷门
那会进网吧必有这首外放
小刚！
周 杰 伦
三巨头
对不起我都听过
小谢太漂亮了
小刚！！！我00
wocao
爱情海洋！
卧槽
你们父母听的应该是刘德华的谢谢你的爱，这是谢谢你的爱1999
小谢的香水真的可以
冷门歌手孙燕姿 过气乐队五月天：）
反方向的钟  最后的战役
李宇春(尖叫ing)
周传雄的歌真的都很好听的
莫文蔚
3万＋？？
情歌教父
《没有数据》
全体起立
周杰伦！！！！！！！！！
《冷       门》
我的薰衣草瓶~~~呜呜呜呜，好幼稚的我
支持原创，厉害啊
真正的偶像
@张柏芝
3w+
李健
七友，钟无艳是真的很好听，他俩的最喜欢的歌
这画质很童年
乔克叔叔
五月天
01表示也是我的童年
野孩子
这么多翻唱啊
终于更了
恭迎龙王
周传雄小刚
小刚！！
你管这叫小众？！
五月天
开具核爆
五百老师
林俊杰！！！！！！！！！
将军
想起了高中校门口的麻辣烫小店， 天天放这个
以父之名封神
反方向的钟
beyond要活在这个年代该多好
前无古人，后无来者，正是周杰伦
3w+
姿迷无处不在，燕姿无可替代
没想到转型成了厨子
刘若英！
原来是他！！
哭了哭了
美雪阿姨太厉害了
美雪！！！
创作歌手真是厉害
无与伦比，为杰沉沦！！
我去
欢子六哲
完美主义
周杰伦！！！！
我的爱人孙燕姿
全体起立！
男周女孙，我的青春
开始懂了-孙燕姿
这里所有的一切
00在此
火车叨位去
每晚伴我睡觉~~
谢霆锋出道即巅峰
太经典
我到现在还在听呜呜呜真的好喜欢
10年以后还是有不少好歌的，不过大部分都相对比较冷门，没有大火，火的大部分是神曲
我SHE呢
唱歌没感情
童年啊
方大同
迟志强
听过诶
夜曲才是巅峰
40+了吧
最搞笑是导师台下点评小刚
我的心太乱
"我小学的好男闺蜜就很喜欢他,还买的有他磁带呢"
看惯了当年的古偶 的颜值 现在的 嘿嘿嘿
以前叫音乐人，现在叫音乐裁缝
骑在范玮琪的背上
《玉蝴蝶》《潜龙勿用》
攻击长相的是不是素质低下？
最后的十年
亚洲小天王你说他唱歌不行？
最后的10年
《短剧》《游乐场》《末世纪的呼声》
周杰伦
你是花魁！！漂亮的花魁！！！
最后的十年
谢谢你的爱1999
这歌当年拿MP3睡觉听。真TM印象深刻啊
这个厉害了
梁博
感觉这两首歌跨服好大啊，就不会让人觉得是一个人唱的那种
《最爱我的伤我有多深》哈哈哈
确实帅！
被音乐耽误的厨师
太喜欢了
开幕雷击
啊啊啊啊啊
虎扑的梗
四季列车
五月天五月天五月天
周杰伦
五月天！！！！！
最后的
地平线好好听
哈萨雅琪
才发现这时长有一个多小时！
吴克群
大头贴
本兮
魔鬼的主意  一了百了
淦
周杰伦周杰伦周杰伦
哈哈哈哈哈知道！
止战之殇
方大同方大同
2.9w+
终于等到你片片
我永远爱jay
潘玮柏（doge
问:神也有小众歌曲吗？
不如原唱
乔克叔叔
童年回忆
这场银龙永远的神
冷门歌手是个梗
冷门?
好听
晴天YYDS
幼儿园必听神曲
萧亚轩
萧亚轩
冷门歌手是一个梗
漏了周传雄
范晓萱转型期出来的替代品
真的好帅
好经典
啊，这裤子
全体起立
最爱的两位
我是如此相信
啊啊啊泪目了
世界末日
哥练的胸肌（狗头保命）
公公偏头痛
朴树
以父之名天花板
爷童回
小刚
陈冠希
我们坤坤呢
童年啊
群星璀璨
记事本，老好听了
DNA动了
日本的曲
我是女生
啊啊啊啊啊
我以为我点错up了？？？？
这首经典
因为是真的歌手职业
20？200年！
一个厨子罢了
乘在银龙背上，这个知道
三年二班
花香入坑。买的我在身边专辑
妈妈这是我偶像
这时常
QQ飞车神曲
神仙打架
最恐怖的是，这些歌我都好久没听过了，但是张口就能唱。。
许嵩！
直接三连
刀郎
重新定义《冷门》
有薰衣草瓶的人飘过
中岛美雪yysd
冷门歌手是个梗 还笑死 你把我笑死了
黄昏！！！
厨子就算了
五月天！
梦的点滴
徐怀钰 F**k，蔡依林S**k，这样的音乐M*****F******Bulls***
光良
陶喆
浪漫手机
中单阿姨无限发狙
斗牛
双刀
她真的可惜
分飞
广东人侧田 
刚子
李玖哲！！
郑智化
太经典了
cxk？
记事本
00后的我会唱
姬霓太美
暗号
周深周深周深周深
所以孟美岐点评周传雄，什么玩意啊
啊啊啊，徐怀钰，我超爱的
没忍住，唱了
玩梗呢大哥们
本兮本兮本兮本兮
无条件，单车，你的背包
五月天
五月天！！！
齐豫、
蓝色土耳其
周杰伦
红磡呢？
许嵩
我的青春啊
周传雄：谁年轻时不是个大帅哥啊
那时候点播台基本都是谢霆锋，任贤齐的歌屠榜，
"讲道理,不是彩铃而是音像店"
想不到吧，爷选择拿颠勺
周传雄周传雄周传雄周传雄周传雄周传雄周传雄
全体起立周杰伦
太帅了
三巨头我的青春
找亮点
张杰张杰张杰张杰张杰张杰张杰张杰张杰张杰张杰张杰张杰
好听
前世情人
确实经典
王杰，本兮
记事本
是最好的十年也是最后的十年
小刚小刚！
全体起立
男人海洋
哇
五年级的偶像
王力宏王力宏王力宏王力宏
裁缝
全体起立
中岛美雪的每一个作品不止是永恒级的经典好听打动人心，更在于她这个思行的伟人传递的爱和正确价值观
是松隆子的梦的点滴从新编曲
我的心太乱
真正听懂从未老去的美雪，那绝对是人生的珍贵礼物，你的生活会充满了积极向上的力量，激励生命
记事本
我全部会唱！
周深周深
周杰伦！！！
这个时长太可怕
赵英俊
周杰伦
五月天！！！
周杰伦！！！
《周杰伦 这个世纪的神》
@一阵雨
但是小谢颈椎不好，天天落枕
汪峰也不错吧
不务正业
许嵩
火车叨位去
啊啊啊啊啊啊啊杰伦
张敬轩
罗文甄妮
全体起立！
邓丽欣方力申
快30年了 ，华语音乐一个能打的都没有
但这歌是真经典
虽然没特地去听过 但是居然每一首都会唱
追梦赤子心
我在心里唱
苏打绿排面！
啥都听
DNA动了
我的心太乱和黄昏爆火，那几年
苏打绿现在以分身“鱼丁糸”的身份重制了专辑呜呜
奶茶快出专辑
汪苏泷
爷青回，还有流星花园
孙燕姿
林俊杰啊
同一种调调，最爱！！！
小刚发把狙
梁以薰爱季晴川！！
周杰伦林俊杰王力宏陶喆，后面还有许嵩薛之谦李荣浩
现在被孟美岐点评。
暗号
嵩哥！！！！
日本原版这个好听的
中岛美雪养活了一帮华语歌手
啊啊啊
那时好多这样的翻唱歌曲，不过都是买了版权的
心中永远的情歌教父
啊啊啊周传雄！！！
韦礼安
谁能想到最后去当厨子呢
蛇团YYSD
黄种人好听啊啊啊
奶茶唱得也很好呀，别总是汉化汉化地叫呀
三巨头
牛逼了
“怎么会有人摔吉他，有本事摔最贵的吉他”
都听过
9000真的倒了血霉，长大后听的。。。。
神作……
还是那句话，我们90后的整个青春，无与伦比周杰伦！！！！！！！！
zh这厨子唱歌不错
易烊千玺
你真的不长
呵根本没有
背刺，塑料姐妹情
想起了我的巴比伦恋人
冬天的秘密好听！
哇！好长啊
米兰的小铁匠
孙燕姿
我只能说很多歌都不知道名字！但却都是听过并且熟悉的
谢霆锋
海洋哥哥
夏洛！
三联有了
SHE介绍太少了！SHE介绍太少了！SHE介绍太少了！SHE介绍太少了！SHE介绍太少了！
五月天
夏洛
周杰伦
出道即巅峰，巅峰又巅峰，巅了二十年，珠穆朗玛峰
好帅
这歌当时好喜欢啊
刀郎
好熟悉
周传雄
张敬轩
我嵩哥
必须来
我是00后，但是听的歌都和我差不多大
沙宝亮
汪苏泷
扯
陶喆？
潘玮柏潘玮柏潘玮柏
听爸爸的话
Eason
以前校园点歌台就一直放
80后喝了酒后不能听这些歌
mine mine
威廉古堡
据说是给某位男歌手下毒的疑似作案人
黄霑也厉害啊
乔克叔叔 米兰小铁匠
陶喆陶喆陶喆陶喆陶喆陶喆陶喆陶喆陶喆
哥谭大神
记事本
浪漫手机
前方高能！！！！！
小刚！！！！
SHE  YYDS
这歌是2000年之前出的
这首最近都有听，青春岁月啊
不愧情歌教父
龙
现在已经是打星了
先赞后看
奶茶汉化组
是他！
人手一个薰衣草瓶
夏洛！ 夏洛！
唯一
李健
园游会
林俊杰
王力宏
ring啊玲叮咚
周杰伦！
老林？
500
男周女孙
许绍洋戴假发演戏~~
周传雄火了多少翻唱
方大同
初中上课前会唱
xz是什么牛马
我的心太乱
汉化组组长
卖腐的戏子就别丢人了
反方向的钟
可以谈谈《我是歌手》
汉化组牛皮
千千静听 小学DNA动了
隐隐约约有听过啦
我会唱诶
全体起立啊
你们管这个叫冷门？
琴伤
2.9W，哇！
小虎队候补成员0.0
阿阿阿阿阿阿我要流泪了，我的童年啊
重新定义冷门
孙燕姿
当年谢霆锋的演技打戏可是被嘲的再看看现在的流量什么玩意
周传雄
嵩哥
唔～
唔～
上学的时候天天听
油腻
挑战失败XN
周杰伦可不是时代的眼泪
许嵩许嵩
以前的填词翻唱真不错
赛垃圾
无敌
这是太好听了！
这鼻子好优越
天台
汉化组上线
都是青春
王心凌
！！这首歌
青偶鼻祖
不会唱歌的厨子不是个好演员
！这首居然是谢霆锋
琴殇
钱赞企
by2
20年？四十年！
冷知识：这首歌女版是苏慧伦“秋天的海”
蓝色风暴 困兽之斗  双刀 同一种调调 逆鳞
陶喆
第一秒就忍不住了
不想演好戏的歌手不是好厨子
片片你的肝还好吗
Eason！
磁带时代，笔记本抄歌词的初中，回忆！
老婆老婆老婆
花香是许绍洋
孟美歧大弟子
周杰伦周杰伦周杰伦
我的童年回来了
挑战失败
挑战失败2
帅哥果然不分年代。。
自导自演
五月天
这些竟然都是他写的
喜欢《活着ViVA》《黄种人》
前方高能预警
夜店咖
准备起立！！！
半兽人
卧槽好帅
班歌
许嵩许嵩
唔
周传雄
苏打绿！
四面楚歌哪冷门了
在我这周杰伦没有小众
十三姐YYDS
寂寞沙洲冷！！！！
谢霆锋要不是被爹坑了，估计早就是米其林三星主厨了
这是什么电视剧主题曲来着
写歌作曲太强
威廉古堡
有种你就摔最贵的吉他
张杰~
那时候不仅仅是歌曲还有偶像剧
大头贴
想当年我拿来家里的cd听后来，发现现在长大了还听
这声音我以为是刘德华
看了眼进度条
还有梁静茹
周杰伦有小众歌吗？弹幕的都听过了
花香！！！
爽歪的麻雀
这首也是填词翻唱日本
20年后了
飞儿！！！
真的好好好好帅
在电线杆上啵嘴
胡彦斌呢
黄种人yyds
一键三连
3，2W？
想起了一个鬼畜
快播
zard best！
手语
翻玮琪
本男以前用这个当铃声
汉化组还得是潘玮柏
骑在范玮琪背上
我真的爱记事本
@钱赞企
神一般曲子
奶茶翻译组
吹爆沙宝亮翻唱她的《友情卡片》
我的初中真的是最美好的时代
谢霆锋是真帅
原来是他的歌啊
伊斯坦布尔
我霆锋哥当年火遍大江南北
心雨
这就是冷门歌手吗
哇
活着viva  边走边爱
刘若英唱得更好听
好好听
小刚！
真的是 都这些歌
DNA懂了
记忆是阵阵花香，我们说好谁都不能忘
20年后！
蓝色土耳其 我真的好爱
邓紫棋
dna动了
忍住了
雪村
全体起立
00后不背锅，着05后去
他真的 太帅了
空耳，哈哈哈
这首 真的好帅
初闻不识曲中意，再听已是曲中人
小刚！
大神
因为爱所以爱这句话有点傻哈哈哈哈
婉婷回来吧
排面
你的多情出卖我的爱情
之前一直不知道这歌名字
他的导师不是MMQ吗 狗头
没见有个红点，裤衩遮住脸
这个改的不错，一个未来，一个后来
日本天后
会有王力宏吗
王杰
哈哈哈哈哈一阵雨那个别怕
美人鱼！
好怀念他瘦的样子
扯
小刚
全体起立
这部剧，有韩国所有的车祸，失忆，备胎所有元素
见汪苏泷进
结果做了厨子、
大明星
暗号
窦唯
现在的乐坛 唉不说了
李玉刚
雨下一整晚
遇见！
高情商：下期用来补充   低情商：现在的乐坛拉了
5年级的我看这部剧看的津津有味
夏洛
现在的歌大部分都是抖音神曲....
重点是  前两期
3.2w+的人晚上好
他是个厨师（狗头）！
为什么没有坤坤？
爷青回！！！！！
发安静如雪
半岛铁盒
啊，都是他创造的，厉害！
XGNB
S.H.E
周董！
好想哭…
安静
eason哥
人鱼传说还是啥的那个电视剧！！
我姿
周传雄的歌听起来很深情
小刚
梁静茹
这时长～
我的苏打绿啊
琴伤
汉化组
经典啊
谢霆锋当歌手还是差点
不行了，每首都会唱
纷飞好听
刘若英汉化组
终于等到了
五月天！！！
五月天！
天地一斗
3.3w+
一个小时！！！
心雨
瓜牛
教学录像带
《爷爷泡奶茶》
你
流浪诗人
魔岩三杰！！！
永邦 熊天平
冷门天后
中岛美雪YYDS
青峰啊
先投币
龙卷风！！！！
终于等到
他好可惜pwp
这歌我都听了就是不知道谁唱的哈哈
王杰
何止二十年，到现在都是好吧
苏打绿！
张杰
都是喜欢的歌手
李荣浩
啊啊啊啊啊啊啊小刚小刚!周传雄
一千根针
隐隐约约有听说啦
我小学的时候同学都喜欢飞轮海，就我是谢霆锋的颜控
美雪阿姨杀疯了
冷门
我在未来等你里面有这首歌，作为插曲
莫文蔚
许山高
冬天的记忆
这首歌好像有个东山央奈的版本（就春物团子的声优）
两首歌的含义都是很值得去看的
心雨
男儿本色
五月天！！！！！！！！！
夜曲一响，上台领奖
我现在才知道歌名
薰衣草真的好看
我常跟行家说，周董是我的偶像
高中辅导教材，好像有叫周传雄！！
不想当歌手的星二代不是好厨子
世界未末日
上百首歌
时长感动
cgnb
孙燕姿！！！！！
太好听了
娘子
万恶美国创作的，美国背锅！！
3.2w
三连入场
窦唯
梯田
是最好的十年也是最后的十年
五月天————！！！！！！
结巴，YYDS
妈耶，这是啥时候的金城武
小刚啊！！！
黄昏！！！永远的神！！！！！！
网吧这首歌单曲循环了一年
王炸
七里香
jaychou
这时长是真牛批
残
七里香
陶喆
打call
伊斯坦堡
首首都在提醒我的年纪……
原版的没刘若英唱的好听并不建议听原版
可惜生病了
美雪是无敌的
99年的时候基本上女生都会唱这个
黑色毛衣
初恋最喜欢的歌
终于等到你，还好我没放弃
隐隐约约听过啦
想起了一阵雨
