一
去年的推荐还没看完
热乎的
24分钟
一模一样？
热乎
经典复刻
挚爱菲奥娜
哪有什么万能的方法，再说怎么解决问题也要根据个人情况
2233
芜湖，26分钟
26分钟 热一热
26分钟，凉了
半半头还在啊，天天磕头
nb
来了
人脉
27分钟，出息了
听懂掌声
烫手
经典复刻
富人思维要搭配资源才有用，穷人去学富人思维只会死
新前缀联动柴知道~
不要O下一代
不是没有能打破命运枷锁的，但是几乎没有，而且有你也得长的好看
即使是世俗意义上的成功也有很大的运气成分
读书
我看过超好看这本书
唐三:？？比？
懂了，戒掉老婆
这个好看
30分钟
如人饮水，冷暖自知 
半小时，热热能吃
没错，一元化
多角度看待问题
去年推的还在收藏架呢
听懂掌声！
华为可没有上市~~所以是某米某大
暴打 消费主义丛书
抖音：你直接报我身份证号得了
这次好早~
@小米
还有圣经 
热呼
热乎的
说出这些话的时候说不定在骂自己
明白了，这就关视频，卸b站
视频时代对图文时代形成降维打击 
"半佛老师一年赚7,000万。早已经忘记了贫穷是什么滋味儿"
不至于高估我了
又来了
读了之后让你了解到为什么美国离不开枪
我去，想起来去年推荐的书还没读
当门红划重点 
你是不是复制粘贴之前的视频
np哇
32分钟
短视频都是廉价娱乐。。那么问题来了。。
中信打钱
向钱赚，向厚看 
热乎
有
我家娃认为天鹅都是黑色的，她只见过黑的
请停止你的张三行为(●°u°●)​ 」
6666666
老黄牛 ？
这些书感觉都好难读啊
去年不是说过了么？
房价
老哥一看就知道是没有进去过的人  不怎么花钱？？？ 买烟不用钱吗
骇 人 恶 兽
如果能将认识提高到摆脱这种一元论就很好
承包弹幕
刚下单了这本书，突然坐直(
娱乐至死 就是我们这个短视频时代 
刑法
明日复明日 好经典
作者得经济诺贝尔奖的吧
我看成世界卖书日了
qian
比如是你的OFO押金么？
我太绝望了
热乎
穷爸爸富爸爸哈哈哈
有人预测到了
"你这格局小了, 没有金钱还可以修仙, 再不行茧居了解一下.."
这就戒掉老婆的视频
不，我不会有后代
搞钱
听懂掌声
有退路才怕走错路 
来了
又想骗我读书
及网络上沉默的大多数 
掌声
对  就是游戏氪金。。。
这是在骗我币 我不信
疫情是灰犀牛，不是黑天鹅
又推书啦？
啊，又是一年卖书日
比如这次疫情。让我们了解美国其实也就那么回事儿。
别推荐了，去年的书还没开始看
不要对号入座 
危机 危险与机遇并存 
还能再抢救一下
啊吧啊吧啊吧
不买高
前
西班牙大流感啊，
淘宝半佛书单或成最终赢家23333
热乎
热乎
40分钟，热热还能吃
最近在听随机漫步的傻瓜，挺不错的，也是塔勒布的；
刑法
码住
猫翻了翻白眼：你投食了个寂寞
+
好耶
利伐沙班片
乃了
666666
看过，难懂，慎买
听懂三连
反脆弱也很好
高产似那啥
好像在那里听过这些话。哦想起来了是半佛以前说过我要举报你抄袭
+
啊这
43分钟
热乎
哦哦哦～读书读书！
无人驾驶要是一年就能搞出来那其他公司是在干嘛？
Java入门到放弃，MySQL从安装到删库
前段时间看了这本书
小米和恒大啊，PPT造车，而华为有量产车
复读机
下次别说那么多，直接来好么
你再骂
抵消   太对了
郭敬明:？？？？
48分钟，温热
看了好几遍
啊
《贫穷的本质》有涉及到中国，里面还有个贫穷女生靠努力成为企业家的故事
"这就关视频,白白"
听懂掌声
是插画好看吧
爷青回
这个锁血的三部书都很不错
尽信书不如无书
我来的早吗
吊图一大堆
遇到变态本来一帆风顺然后绝望无奈？
看过
插图好看
上次你推荐的书我现在半本都没看完
来了来了
来了
这个我有丰富的经验
弔图一堆
小米
我懂了 所以我不产出下一代
B站有一个多亿人了
55分钟
2连杀了哈哈啊
我买的书都是书皮真好看
所以说大自然随便搞点什么事，人类就混乱不堪，人在找什么优越感呢？
高级骗评价和弹幕
我居然不是穷人
小狗钱钱
听懂掌声！
热乎哈兄弟们
56分钟
烫嘴
塔勒布很厉害
烫手的
.
???
刚买看来几十页
怎么感觉这段我听过了
消费主义
更丧了
多孙
至少努力可以让贫穷变得——不那么贫穷
还华为 首先华为没上市 其次华为可不是ppt
刑法
盯针：你不努力 关我什么事 呜呜呜。。。
一年了
热乎
我看过了
读了三遍
去年推的才看一半
财富排行第一位：刑法
这本书我有，但到现在还没翻过了
哈哈哈哈哈哈哈哈
3
柯南
你是复读机？
陷入信息茧房，挑不出圈子
我偶像，他的四本书
热乎的...
那就白嫖吧
其实进去后更花钱
努力是必要因素，但不是唯一因素
？？？？
留下弹幕
你放屁
烫手
看了
学废了，这就找老爸对线
还不错的书
小米？
菲欧娜最后结局也还行吧
来了来了
已有的事，后必再有。已行的事，后必再行。
看过
我以为是去年的视频
热乎热乎
显卡，，硬盘
半佛书单2.0出炉了
有
吊图一堆
华为有量产车的笑死我了，一开口就是老水狗了
看完了
刚看完
小米打钱
居然已经一年了
我精神上富裕
，，，
来了
这种解释值得了研究，说的非常好。
收藏从未停止，阅读从未开始
譬如 恒大 PPT造车
短视频：你再骂
听懂掌声
是不是至少发过五本好书的视屏
不喜欢
还有机会
刚看完
在谁裆下
15分钟，我出息了
掌声
我能不能要十元？
...
让我们在知识的海洋里搁浅
我又把鲫鱼这个词的意思忘了，赶紧去查查。
梅开二度
懂了，这就取消关注
拜金主义
等这些泡沫车企都倒闭后可以收购一波廉价二手车
一小时！热热还能吃
吊图一堆
去年的洞穴奇案奇案还没看完。。。
一小时
努力不会成功 但不努力白活一场
你到底是什么？
贫由骨里生，万般不如人。。。。。。
一小时！
掌声
听懂掌声
比如冯伦这种货色就是吃了时代的红利而已，真以为自己有水平。
复刻！
看完了
是因为你不够纯真
他只是在骗评论，但我还是上车了
1小时，热乎
弔图一堆
害，去年的书，封皮还没打开
没有下一代
啊这本书很好的
好书
？？？
一个小时，正
这个视频之前不是发过？
来了
懂了，这就取关胖佛
来了
提醒我老了一岁，你币没了
66666
我买了
我怀疑你就拼装新酒
1小时
哭了
书中自有黄金屋
@柴知道
一小时还没冷透
=w=又来了
这就是为什么要封禁那些炫富视频
《计算机组成原理》
实际这本书应该是基于美国那种完全资本化的社会，所以书写的跟中国还是有区别的。
说真的其实民法才是
= =柴柴牌面
别骂了别骂了
一小时
哈哈哈哈哈哈你莫不是啥传销头目
+
当你看见的时候就表明你是一棵韭菜？
懂了 书这就去退
精神类药物说明书一般都是那么夸张
..
看过随机漫步的傻瓜，里面也有这个
一年了！
热乎
madao漩涡
高产
热乎
听懂掌声！！！
我还有机会吗？
这个翻译绝了
这就把视频关了（？）
已读
看完了
1小时
刚刚收到图书馆的2元购票
热乎
这就是内卷吗
说起来《黑天鹅》我再安利一下同作者的《反脆弱》
目前两本都在我书架
醍醐灌顶
来了来了
10184，恐怖
跟生物制药同样高科技的酱香科技
来了
热乎热乎
这鸡汤先干为敬
这个确实好
吹爆
；‘’‘’‘’‘’‘’’
好耶
龃龉
关上一小时的大门
1小时
经济诺贝尔奖得主，信一半就够了
热乎
我只看图
Kindle20元一本
热乎
我出息了！
地上那五本吗
异化
听懂鼓掌
热乎
比如说兰博基尼
来了
你再骂
已买
说这些能改变什么?
热乎
太需要了吧！
太需要了吧！我正在找
买了没看完
某米 哈哈哈
黑天鹅 随机漫步的傻瓜都看过
脱离贫穷，先从拒绝听这些瞎扯开始
去年都没看
我来发声了！
佛知道？
我的本质
得到APP怎么样，我用得到看的，只看电子书
掌声
我贫穷是因为我不知变通，不会偷懒，不会摸鱼
是不是很像日本的加班文化？
一堆吊图
听懂掌声
来了来了
反脆弱等等我！！！
确实好看
 实不相瞒，半佛老婆去年推的书我还没看完，
还热乎着
新的暗号嘛
所以推荐《穷忙》这本书，和纪录片《人生七年》，关于贫穷，你会了解更深刻
1小时
这大哥好高产的
就等你了
你的三本我已经买了
这本书隔靴搔痒，讲不到重点
俩本已经看过了
物质
。。。。
矮个子：你说啥
经典复刻
廉价娱乐： 某音 某手  某博 并夕夕（砍一刀） 浇水免费领水果。。。。
别这么快啊去年的我还没看完
时间好快
啊
好家伙我以为是去年的视频
日本没有疫情的时候也不肯花钱
没有暗号！冲！！！
好快
我觉得我不会有后代了
热乎的，1小时
如果勤劳就会变得富有，那么世界首富应该是一头驴。
哇啊啊啊啊啊，哭死在厕所啊
烫烫烫
额，我看了个大概，说是诺奖得主写的
我已经绝望了
利华沙班
郭敬明是抄书，不是写书
终有一天多元化的价值体系会代替一元
疫情又不是历史上第一次发生，天花，黑死病，鼠疫死的人也不少啊
这货还会推荐书？
懂了，这就取关退小破站
努力工作虽然不能致富但是能小康，
是无奈
没有暗号，放心食用
我怀疑你这个孙子在捧我，但是爷爱听
听懂掌声
好 我读书去了 不看了
听懂掌声
疫情
吊图一堆
啊啊啊
我要发声！
特别适合我
勤劳都不一定富有，你不勤劳那就更没戏了。勤劳是必要条件之一，但不是唯一条件。有些人diss这句话只是为自己的懒惰找借口
懂了，这就退出B站
热热乎乎
去年的五本，还没看
我生日
唐家三少
来早了，有赞嘛
笑死
能化反吗
龃龉
就像高数有的人能看到题，但我只能看到问号
一小时
听懂掌声
刚看完
马斯克老师，只有他是首富
贫穷的本质正在看
噗
我最近刚好在找书
世界读书日快到了
比如投币
去年的还没看
现在受不了这种负能量了，现在只想喝鸡汤
推书就不要广告吧
龃龉
听懂掌声
为啥我看不到弹幕
郭敬明:是呀，所以我改抄了
？？？
哈哈哈哈哈
来了来了来了
幸存者偏差？
看完了，但是没有想象中那么好，其中用的研究方法倒是值得借鉴
热乎
去年的哪几本书变枕头了，
吊图一堆
如果我穷到买不起这本书怎么办？？
好家伙，高产?
！
1
裴总表示很淦
贫穷的本质就是没钱
去年的书看了2本~
看完这书我就学会了。不要买电子产品
弹幕关了吗，关了吗
上波进书刚到手 没揭皮
全程看沙雕图一句话没听进去
热乎
先看 随机漫步的傻瓜 吧，黑天鹅不一定看得懂
《Java基础编程》
开班了开班了
《计算机网络》
《操作系统》
没有弹幕？
听懂掌声
卡了？
支持支持
看过
热乎
呕吼
好家伙，传销带师呀你
暗示华为
热乎的
刚看完
听懂掌声
这个囧星人推荐过
母猪的产后护理
我怎么感觉我好像看过
7561人正在看  我擦 真夸张啊
这里有掌声
前前前
爷青回
有
听懂掌声
hhhhhh
66666
疫情在我国是黑天鹅，但是对国外是灰犀牛
++
两小时还可以吼
安利《随机漫步的傻瓜》，也是塔勒布的
隔壁李老师讲过这本书
挣钱嘛，生意，不寒碜
大概率发生小概率事件
这本书真的绝了，思考角度一股清流
来了来了
太对了，那我必须买来看一下了
C语言编程
开卷有益&尽信书不如无书
贫穷的本质:我们为什么摆脱不了贫穷
《算法导论》
这本书非常好
热乎
哈哈哈哈哈哈哈哈
唉，多说点正能量的东西吧
哎呀，乔司上杆子车，在现场看到的
你不努力老板怎么换保时捷？
爷青回
亿元化
发个声
哇哦，第一个哎
？
买
声音呢
这本书又不是讲怎么赚钱的啊
王者荣耀
热乎
第一本看过
热乎
热乎
从入门到放弃
热乎
我懂了
理财
你穷就是你不理财
说的好！所以把视频关了吧
热乎
资本异化了思想，一切向钱看
哈哈哈哈
热乎
我收到了哈哈
并不是啊
结构性问题
来了来了
疫情
马斯克
注意封面
异类这本书也有提到
读过啦
去年买的还没看
老婆我来了！
成败归因理论
有个ted叫贫穷的本质，讲得很清楚
热乎
还有白犀牛事件
上次的推荐5本，我还没看完
2小时
我怎么好像看过？
老婆我来了
经典
利伐沙班，我奶奶就吃这个药
下裆
听懂掌声
裆下
小鸡啄米图？？？？？
有效市场理论
他那个诺奖……………不觉得很扯吗
懂了这就卸载B站
不涉及
二倍速播放
数学分析原理
买了
一切要从吃蝙蝠那个人讲起，这就是《蝴蝶效应》
无中生有
或许可以用赵皓阳的生而贫穷代替
太对了，如何改变呢
算法导论
这个药是拜瑞妥哈哈哈哈
这两天看到那个博士致谢的时候我的第一反应就是他还有的选。
星星之火，可以燎原。就是黑天鹅，又名蝴蝶扇风
化学
尽信书不如无书
这才叫好书
我买了陈鹤皋老师无限格斗的书
害 去年的那几本在吃灰
看过了
裆下
无限制极限格斗术
.
太可怕了！竟然一年了！！！
好的，那我现在就退出视频
作者的反脆弱我也看过
啊？那我看完会不会更焦虑啊
杀疯了
在我妈眼里，没钱就是不努力，就是懒。哪天把我壁死了，不知道她是不是就高兴了
正在看。。。
天天在抖音卖这个书
正在看
鲁豫：是嘛，我不信
热乎的，三小时
《西瓜书》
《南瓜书》
懂了，这就关掉视频
买了，没看
教会我不要对任何预测抱有希望
好书
@峰论
懂了(＞＜)
大师，我悟了
不，你没有
不，我没有
《现代操作系统》《TCP/IP详解，卷1卷2卷3》
感觉半佛老师的视频听多了，好像传销（狗头）
三分之一时间过去了，原来才推荐了一本书
抖音？
大学物理量子力学基础
降压药
Java从入门到入土
炒冷饭？
《数据结构从入门到入土》
先卸载短视频
这么说，我还有救
听懂掌声
听懂掌声
好的不看书了
《c语言从入门到入土》
避开消费主义太对了
不知不觉关注半佛一年了
哪有，现在丐帮都用二维码了
《光电系统设计》
共勉
小米全资并不圈钱
我姓马，目前是一名老师，谢您吉言
我称之为幺蛾子事件
是的，
要不咋说安倍晋三跑得快呢 他兜不住的
听懂掌声
又来了是吧
尽信书不如无书
富人思维就是贷款然后跑路
能不饿死已经很强啦
中国没有智能手机的人有多少？
因为是印度人写的关于贫穷的书
你看我还有希望吗
紧跟时事
我还有机会？
这次我不投币，这种东西看到的人越少越好
dei
juyu
好快乐
灰犀牛
啊看过，贼棒
这本书意义非凡
去年你推荐的一页没翻
事实！事实！《事实》！！！！！！！大爱半佛的品味！
四小时
这本书的文字是我看到最迷惑的看不懂
、
看过
比如游戏月卡
啄粤  卓越
爷青回
谢谢orz
有被安慰到
跨越阶层确实不是光努力就能做到，但也不是借此躺平的借口，拔草固然爽，但什么都改变不了。
这就除去看书这个廉价娱乐（滑稽
也就是说，短视频这种东西就是消磨意志的，需要摒弃掉。
来了
好的 戒掉女人
能改背景音乐吗，夜晚听太活跃了
《鸟哥的Linux私房菜》
想要~
这波三连要的好
为了更多钱不就是“多元化么”
弔图一堆
他的图笑死我了
听懂掌声
上海汽展
你有后代？？
看过了但是我摆脱了不了贫穷
确实，我们需要的只是接受和理解他们，这样即使没钱也不会觉得不幸福，也不会有钱而去看不起和霸凌他人。
大部分人可能意识到要存钱，小部分人意识到自己其实很无聊。
买彩票
十次危机
温铁军 十次危机
但是书能帮你改变这些因素
yes
华为、小米
已经绝望了
落泪
知识改变命运
没有下一代
不看我也知道啊，是不是就不用看了
这个博主不敢说华为的
看了
来了来了，又骗我买书
好耶
好丧的一本书
所以来报班吧，半佛老师口对口教导你们真正的富人之路！
廉价娱乐
还有机会吗
那不就是自由的美利坚信奉的吗
明白了
好的，这就关闭视频去学习
yyds
黑天鹅都看了 灰犀牛不能错过
上次推荐的5本才只看完血稠一本...
算热乎的了
你是对的
这本书看过
《数论导引》
好了，已经准备出家了
支持
有点像绩笑
✓
+
经典复刻
去年的书好像是中信出版社的，今年的为什么还是，你收钱了，狗头保命
看过了
线上教育
哈哈
看过了
疫情是灰犀牛事件
看过
这个真的是好书
加班就加班，说日本干嘛？我们不加班？
听懂掌声
懂了，这就取关up主
看过
反脆弱
奇怪的图真多！
今年暴跌。
现在去中图买也挺便宜的，而且都是正版
zh
作者出了新书«好的经济学»，两本一样好看啊，墙裂安利
请收下我的膝盖
柴狗？？
资本马桶搋
前段时间看完了
都一年了嘛
金融装逼人士都会看到这本书
深度学习
这波疫情本来是来搞我们的，然而反噬了
林林里听过
确实
这段是抄的去年的文案吧
黑天鹅要和灰犀牛搭配更健康哦
说得真好！
好家伙，去年推荐的我还没看
这个视频要多看几遍
听懂掌声
看起来有用的屁话
圣斗士的颜色就多了
正在反脆弱
印度:正是在下
不知道发听懂掌声的啥心态，刚刚半佛说的是真的，现在在看的人都不叫穷
好的，我这就关掉视频
世界卖书日
我来啦
这刚看完！！！
对对对，去年的还没看
你上次推荐的我还没看
比如之前那个豪车，那些人的生活是普通人即使奋斗一辈子也别想摸到的
最垃圾的书，中国早就知道了
懂了
书不可以，但你二大爷可以
好科普
上一年推荐的书我都没看
这本书刚买了！！！！！
听懂掌声
蔚来
一上来就看过
权利
掌声
好家伙，这本也看过，这个甚至有三部曲
底层人能否言说
王总好
虽然我不读书，但我还是看
恶性循环
世界卖书日
掌声
下一代是什么
先付
不   我们没有
马太效应
你在说矮大紧？
恕我直言，我怎么觉得似曾相识的文案。。
《腾讯手游》
所以不努力就行了？
这本书高中的时候 逛图书馆的时候看过 很不错
"第一本不错，问题在于这本书给出了很多现状，但是没给solution,其实还是挺难解决真正问题的，或者说单一手段是无法根除贫穷的"
美股熔断是因为石油好吧
我谢谢你
拼多多
6666
疫情已经不算黑天鹅了，算黑死病了。不死人只亏钱才能算黑天鹅。
已在图书馆看完
观察者看到新东西是黑天鹅，观察者自己被咬死了是天黑黑
三连  三连
梭哈
没有看到，不会三连
听懂掌声
听懂掌声
看过了
直播带货？
那到底要不要努力呢、
来啦
地狱开局
卧槽还真是
小米造车
我怀疑你蹭柴知道的热度
一步一步跟世界对抗
这个作者讲的贫穷是饭都没钱吃的人，把钱不去买粮食而是买电视机
看了半天，我依然贫穷
不是
我并不渴望富有
《母猪的产后护理》
赛伐利班
不，我没有办法
对，赶紧给自己创造机会！我留言了！
听懂掌声
来了来了
交互作用
搞钱
贫穷是一种生态
喜欢永乐大典
龃龉
贫穷时的疾病会消耗大量积累的原始资本
《深入了解JVM虚拟机》
《算法导论》
高产
优秀、
房地产......
高产似母猪
存在啊
热乎
叔？
不对 金钱并不至上
币有了？
三连的节奏啊
作者是诺贝尔经济学奖获得者
倒霉
看过了
华为 小米 恒大 都开始造车了
经典
真实
十三分钟，出息了
能看这个视频的都是有手机的人。
ofo破产
经典
中国银行原油宝被坑惨
这女的好像是联合国什么专家
美国散户大战空头
还有灰犀牛
孙老师呢  孙宇晨
孙老师已经被抛弃了吗？
3天让富婆喜欢上你
哈哈哈哈哈
这个视频内容我之前看过，你说，你搬的谁的磚
实变函数论与泛函分析
前天刚把贫穷的本质还到图书安
嗯，去年推荐的书买了都还没看。
塔勒布很多书都不错
《高等数学》=《高速退学》doge
这本书会让你穷得明明白白
有道理
PDD
来了来了
哭了
C++
看过
不，我没有。。。。。
吹爆 黑天鹅！
有人要书么？我出
这本书我买了半年 还没看
诺贝尔经济学
《肖秀荣考研政治》
这本看过了，只分析问题，解决方法啥也没有
生活有很多面，半佛看到的都是悲哀的一面
都是经典
进去了不但不花钱，还能挣点零花钱
暴打消费主义
追星
这么快啊，去年的还没看呢
死循环
书皮真好看
刚好这5本书都有
....
没有下一代
别骂了
已经一年了吗
信你
我直接好家伙
黑天鹅这本书很难懂
什么值得买上午刚给我推送过
免责声明
啥，又到读书日了？不才过完去年的么~
罗老师: moneyer
"说实话,半老师我有点怀疑你没看过这本书,因为我怎感觉跟我出来得思维差距有点大..."
数据结构与入土
马斯克
无耻家庭的lip
抗生素的说明书也很厚
dddd
骆驼祥子啊啊啊啊
这碗鸡血我喝了！
这个视频的风格……和去年的不太一样，是不是出版社塞钱了呀~
我是来看望困难群众的
这个看过，很有收获
要到了山倒组扩建的时候了
下饭
我还有机会
免费听了个课，请问后续课程哪儿去报名？
是的
100个读者 有一百个哈姆雷特
身边的人都放弃努力去搞金融
这波推荐我已经想看了。
听懂掌声那个太秀了吧
听懂掌声，但是下次也不一定
pei
听懂掌声
好的，取关了，资源是有限的。DOGE
来了
我谢谢你啊
我先不三连了我去看书了
尼古拉斯赵四
算法导论
热乎
嗦丢是一道菜名。以前人们的的生活条件不是很好，就到河边挑选一些青石。洗干净之后，把青石加蒜爆炒，再加上味精和盐就可以出锅了。吃法就是嗦一下石头的味就丢了，所以叫嗦丢。当时条件不好，只能用这个来下饭和下
腾讯游戏
腾讯游戏
我去，正在看
看过，很棒的书
懂了
听懂掌声
已找好电子书
哈哈哈
掌声在哪里
白皮书
热乎
老实讲，我觉得有没有这个疫情游戏节奏就是这个样子了。真正的黑天鹅是疫情导致全世界的交通物资全面断流。
- -
",数学分析》"
项思醒
黑天饿看不懂
关注了
刚看完
不知不觉一年了
小机机
贫穷的诅咒
看来我还不够穷
我发现要闭着眼睛听，视频太容易让人分心，各种搞笑表情包。。。
用的以前的文案，还是直接重新发了一遍
精神贫穷
听懂掌声
半佛老师的声音越来越小，调大点
这也是贫穷生态的一部分（大嘘）
《C++ primer》
龃龉
还看过一本书叫灰犀牛
东京奥运要采购当地食材给运动员吃.........
算法竞赛入门指南
可以，听懂掌声
去年的只看了《君主论》和《洞穴奇案》
东北人直呼内行~
听懂掌声
我只看到了吃……
原生家庭？
钱不是万能，但钱是最接近万能的东西
是
听懂掌声
《JAVA编程思想》
没进去就真发财了
太特么真实了
爷青回
还以为又推了一次
去年推的买了没看加一
第一本:《母猪的产后护理》
对对对，就是这种促销方式…我就要学这个
热乎热乎
《六级真题》
《Effective C++》
不止是物质 更多的是精神上的贫乏
听懂
TIMI
八次危机
有没有安好
罗老师？？？
去年买的今年还没看完
世卫组织早两三年就预报过了
有人预料到了其实，而且还是15年
买了1年，看到第7页
流到了比特币
我白嫖我高兴
早已躺好
重点是书你看是看了   你能合适的现实化运用到生活中  那才是厉害
高等数学上下
还有机会
《C++ primer》
听懂掌声
听懂掌声
c++ primer plus
华为:你念我身份证号码得了
27一粒，rb进口的
有求皆苦，无欲则刚
蝻大人
弔图一堆
发声！
因为大家都很穷
还能抢救
算法导论
这个月   赤字了。。。
对的对的～
看过了诶
贫穷陷阱
看一下
啊哈哈哈哈哈哈
维纳在线躺枪
刚关注半佛老师他只有80万粉丝现在五百万了
贫穷陷阱
听懂掌声
说的太有道理了
听懂掌声
优秀
《微积分》——苏德矿！！！！
好像你讲过了
去下单了
柴知道？
热力学与统计物理
高级计量经济学
《建模与孤寂》
文案没变
论投胎的重要性
我现在开课叫人投胎会有韭菜来听吗
第一本就看过！！！！
平多多一块五3000本
怎么感觉你就想割我20块钱书本费
不，我没有
马斯克
此处应有掌声
没有钱了
反脆弱
众生皆苦，你是草莓味=-=
听懂掌声
听懂掌声
疫情应该是灰犀牛
半佛老师小心！镜子后面站着每天看你磕头的牛顿老师！！
物质决定意识
数据结构
《信号与系统》
穷得卖电脑了
我看过
对对对
半佛老师开课
听懂掌声！
准备看完了这本，必看
抵消你的努力成果，比如，在一线城市租房打工
听懂掌声
这本书买了还一直没看
要排上日程了
是吗我不信
