视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1pu411Q7j8,509567982,1,小剧场,1,http://i0.hdslb.com/bfs/archive/6caf127c4ac37c958901e61b4f58ce8009631289.jpg,【CG短片】个人科幻短片《DEEP：深海》 ——耗时两年半独立完成的个人CG作品,1646481623,1646481623,"大联合之后1998年，人类联盟刚掌握星际旅行技术，同时再也无法忍受来自宇宙的孤独，开始了名为《无归者计划》的大型宇宙探索行动，不为战争、不为资源，只为了证明人类并不是宇宙中唯一的生命。
短片的故事发生在一颗名为“DK-3：青蓝巨人”的海洋星球上，这颗星球表面覆盖着大量的液态水，计算机演算后发现其孕育生命的概率竟高达5.2%。
镜头将跟随SS-19号探测船一起从太空开始，进入DK-3内部，探寻其未知的深海...",8393930,1231412,1386191,580364
BV1NU4y1f7xp,681963383,1,家居房产,1,http://i2.hdslb.com/bfs/archive/b13c6dc8bc3fbef4c4482a5194bacff803a61ca1.jpg,阳台玩命设计、鸡肋变形家具，这期真是耸人听闻！,1646392398,1646392398,大家狂催的鉴定网络热门装修视频来啦，这期的2个处刑视频都是在大家提供的素材库里精挑细选的哦！关键词：变形家具、阳台躲猫猫，大家以后看到离大谱的装修视频记得艾特我到死！,16373424,617056,79198,151839
BV19F411x7Za,297038812,1,喵星人,1,http://i0.hdslb.com/bfs/archive/c73ab44427acd6d293b7fcc4f6a4ad50a357e100.jpg,养了一群《吞金兽》,1646739023,1646739014,-,8947624,1171863,374009,112058
BV1nL411N7FV,466971214,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/2e898041b7dabccf392cc49982285780c68c6fde.jpg,【恋 爱 中 的 女 人 潜 力 能 有 多 大 ？】,1646312677,1646388009,据说人在极限状态下能爆发出平时六倍的力量！(成天画甜甜的恋爱！悲哀啊?),7725847,545335,163968,100326
BV1Du411D7zZ,509464619,1,搞笑,1,http://i0.hdslb.com/bfs/archive/2f081f40f0d4aa3c56891389e477c694690a3e82.jpg,一句话回怼道德绑架！2.0,1646388616,1646388614,一句话回怼道德绑架！2.0,8658756,787478,126918,427249
BV17u411Q7LW,509518234,1,搞笑,1,http://i0.hdslb.com/bfs/archive/de4981c8453cb7ecd5c22462d101e6e672e42ec1.jpg,可狱可囚，很刑很可铐，小破站搞枪支测评,1646546824,1646625865,-,7118177,477859,126312,46536
BV1PF411b7Z4,296942177,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/436bce52f94d46521e9adf797507f97c2afcf463.jpg,在东北千万不要一个人点菜！1斤锅包肉直接干懵我了…,1646389187,1646389187,2月拍摄的视频，当时哈尔滨还没有疫情。近期大家还是不要乱跑，多多注意防护哦！,4508320,363668,211438,48637
BV1si4y117Fy,552045088,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/d4fa4edf4223ae9b474c536f063942c939b438df.jpg,我想让每个人都看的视频啊啊啊啊啊啊！,1646454933,1646474412,"很长一段时间，我的生活看似马上就要开始了，真正的生活，但是总有一些阻碍阻拦着，有些事得先解决，有些工作待完成，时间貌似够用，还有一笔债务要去付清，然后生活就会开始。

最后我终于明白，这些障碍，正是我的生活。",5242429,460565,277519,300702
BV1244y1M7qf,979620654,1,手机游戏,1,http://i1.hdslb.com/bfs/archive/8856607573acaaea9b1b7666c07c7869cd3d3c49.jpg,【原魔】我真的把原魔做了出来,1646626634,1646626634,"【游戏下载】
安卓版本
https://wwo.lanzouy.com/ijRF5014bu5c
密码:5uk7

Windows版本
https://wwo.lanzouy.com/iUE9u014as0j
密码:f9ny


新人求三连求关注呀~

游戏是过年期间肝出来的，感觉学到了不少知识。

人物角色为自己绘制
为什么没有锅巴？画的太丑了，上一次画画还是在小学 (◎_◎;) 

游戏涉及的所有素材来自原神游戏，版权归米哈游所有。",3313706,301789,151846,96604
BV1Xb4y1x7Rd,636986807,8,科学科普,1,http://i2.hdslb.com/bfs/archive/de0f1961f3b9a2da7f3d4a61151d6b0f43dae6f7.jpg,【毕导】王濛都不一定懂的滑冰理论，我悄悄传授给你！,1646408746,1646449209,"冰这种生活中最常见的物质，却几乎是有史以来最滑的物体！这究竟是意外的巧合，还是背后有深层的未解之谜？今天我就带大家破解冰如此滑的奥秘，顺便教大家短道速滑的最快秘籍！(王濛老师不要打我！你要相信我是很爱你的！)

往期回顾
石头剪刀布策略 —— BV18p4y1t76L
冲奶粉没有奶豆豆 —— BV1RL4y1h7mz",1959983,265084,179104,50427
