视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1UQ4y1K7uM,710260165,1,网络游戏,1,http://i0.hdslb.com/bfs/archive/6784ae5552c9f97cb8dbf0ebaf85ed3e0224d32a.jpg,无 人 生 还,1587204171,1587204170,游戏：Project winter,12729824,748559,520637,258278
BV1fC4y1s7vv,795278401,1,音乐综合,1,http://i0.hdslb.com/bfs/archive/63a30dea630f6d687090747acb144552748916fa.jpg,如果把【黑人抬棺】做成中国风音乐,1587375244,1587392375,"随便做着玩玩。
在网易云可以找到另一个混音的版本，是我的小伙伴帮忙做的。",14302306,1138225,728972,527732
BV1fQ4y1K73x,710291920,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/18bc021803a2a59a22bbec9abf5a13e637eff6be.jpg,【家有神探】当你怀疑爸妈有人出轨时，会发生什么？,1587323599,1587354956,"BGM：The New York Nightfall --- Position Music
本视频受非桥段的大宋饶舌提刑官系列（BV1Zs411478q）和这个视频（BV1o7411g7bq）启发。
感谢给我视频提意见的志愿者。
特别鸣谢：@缝合猫 ， @-鲜榨河豚- ，@Icthree 
黄绿合战Day.14 对阵作品：BV18k4y1R7cJ，投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen5th.html",4156849,484379,359985,153520
BV1mQ4y1K7hZ,710261815,1,特摄,1,http://i1.hdslb.com/bfs/archive/f9c77dd5147c13a3444c2388095c8f629505f518.jpg,每天一遍  童年再见,1587037263,1587037263,虽然作品很粗糙，但是希望能被大家喜欢。希望我的40位小粉丝们看到这个视频能开心啊，么么哒爱你们,12308162,675403,274619,261300
BV1ra4y1x7Uj,667750997,1,日常,1,http://i0.hdslb.com/bfs/archive/42d06454d776f1595e6ddefeed924e4d1b8b696c.jpg,我被B站威胁了,1587355891,1587355891,那一天，凉风终于回想起被阿b支配的恐惧，然而幕后的真相却是！！！,6431878,672679,206471,66884
BV1Ze411W7EL,242780528,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/2e7d67ad46111809167385113aa9874b235e06bd.jpg,【全明星】日不落 - 蔡依林的美妙音乐,1587196978,1587268502,"第一次尝试这种全明星风格，很多素材都是第一次调，而且很多噪音都比较大，尽可能调的最好了，希望大家多多支持！
BGM：日不落-蔡依林（原曲：Sunshine in the Rain-BWO）
调音/视频剪辑/封面：秋名山上的486
视频后期（特效/字幕/转场）：熙攘ですよ
混音：夜雨星繁y
黄绿合战Day.13 对阵作品：BV1rQ4y1K7Eh，投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen5th.html",3737000,317147,237680,144011
BV1ia4y1x7n5,667769441,1,日常,1,http://i1.hdslb.com/bfs/archive/1a3e521666ce40e8ccf1d8f1a52b1a0cc6d29878.jpg,美国疫情还在爆发，为何民众开始持枪闹复工？,1587446421,1587446421,美国疫情还在爆发，为何民众开始持枪闹复工？,6497676,427635,126913,30623
BV1wV411d7Dc,412909688,1,数码,1,http://i1.hdslb.com/bfs/archive/a5f5b0e96513726d75c743953b08d03b1ea9bac0.jpg,【何同学4K】3299真香？iPhone SE使用体验,1587561038,1587561038,"感谢233同学帮助制作本期视频
感谢橙同学借我的Mate XS",7015213,564491,288767,69404
BV1tt4y127vq,625331047,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/26f1766f6916e35c6a36d448e801add20d0b6686.jpg,【罗翔】7岁？14岁？刑事责任年龄要不要下调？,1587441642,1587441616,针对近期发生的13岁男孩杀害10岁女孩的案件，与各位分享刑法中现实主义和乐观主义两种不同的观点。刑事责任年龄到底要不要下调，需要严谨的论证，我个人认为，刑事责任年龄应该有下调的余地。本期视频比较长，分享的内容也比较多，个人看法，离开了公正，仁爱便没有了意义，希望大家能有所收获、有所思考。,4062430,502915,290299,82196
BV1yA411b7vt,327873968,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/954f76133c4e01007db4b97cde20d28e102cdde3.jpg,【高燃泪目】没有人比我更懂无间,1587385964,1587442344,"川普：Nobody knows spy better than me！
原曲：Counting Stars - OneRepublic",8634256,525883,275480,249862
BV1pt4y127Z1,625280983,1,综合,1,http://i1.hdslb.com/bfs/archive/2b7f18fbfa70df4d847033283f28fcbe8f6289c8.jpg,猫和老鼠2020大结局,1587066272,1587095153,"本来打算做个水印在棺材上的，后来觉得和盗视频一换一不划算
吉他BGM出处：BV1a54y1d7ow
唢呐BGM出处：BV1bQ4y1K7YR
以上已获取授权",6221750,352494,180544,128526
BV19a4y1x7j7,667793890,1,喵星人,1,http://i1.hdslb.com/bfs/archive/318731418360c427ddd4f1c09747643543e8639c.jpg,都扭成这样了 还流动的这么快 猫绝对是液体！,1587433010,1587461721,"就算事液体 也是有区别的
铲屎官（蒂姆嘟嘟和嫂子）  
携手五猫：奥莉 露娜 JOJO 迪奥 猎手 给你们带来无限快乐！  
喜欢的点个关注哦！ 能三连一下就更棒棒啦",7745576,391817,66112,49570
BV1Dk4y1R7yF,752860673,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/1a78b697f08ae59367accfc73b95474a37424f15.jpg,石  上  之  死,1587197725,1587197725,石上真男人,2319841,224738,70358,56015
BV1Hk4y1R7id,752799115,1,美食制作,1,http://i1.hdslb.com/bfs/archive/b0a6e70c05b9ce86c8fe71048d893c3d4fbe38ec.jpg,这不是肥皂，是可以吃的星空果冻！【在繁星坠落的夜晚】,1587296393,1587296393,"一款来自日本的甜点：在繁星坠落的夜晚。原版大概是羊羹一类的甜品，因为仅仅是限量60份销售，所以我也不知道它具体是什么滋味，只能尽自己最大的努力去还原成果冻的样子啦。

食材（每两份）：
透明部分：寒天粉（非寒天果冻粉）1/2茶匙，糖25g，清水210g，日式起泡清酒30g
蓝/紫色部分：茶匙寒天粉（非寒天果冻粉）1/2茶匙，糖25g，清水240g，蝶豆花6粒，柠檬汁1/2茶匙
点缀：糖桂花或可食用金箔
注：1茶匙=5毫升

BGM: わくわく気分/ Excitement - Imataku",6578546,640647,256634,211961
BV1Va4y147fH,667858152,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/70202e0d675a4983155a3e197f787cad75ab4b40.jpg,返校第一天就被罗老师拉进法庭？？,1587563564,1587563563,这期挑战写一个法庭故事！填一下网课系列最后的几个坑，剧情纯属虚构，大家娱乐就好！,4360507,323119,102547,54425
BV1ap4y1X7Ro,967864470,1,搞笑,1,http://i2.hdslb.com/bfs/archive/edb048dd4cd46cdd938372c1d90f9ffe2cd5eb3a.jpg,【朱一旦】176 我们不再相爱了,1587549980,1587549980,"微博：朱一旦的枯燥生活
YouTube：【朱一旦的枯燥生活】官方频道
知乎/网易云：朱一旦的枯燥生活
公众号：朱一旦的枯燥生活
BGM：小贱(谭冰尧)、星弟 - 当我唱起这首歌 (原版伴奏)
小贱(谭冰尧)、星弟 - 当我唱起这首歌",5160662,456759,281187,75674
BV1ak4y1R752,752792374,1,宅舞,2,http://i2.hdslb.com/bfs/archive/d37e7afc71ea63847e446e7e928e9c86df953132.jpg,12年前的宅舞是什么样的？真正的舞蹈区!(持续更新中),1587198682,1587198682,"视频中的舞见：愛川こずえ
目前还在油管更新视频
https://www.youtube.com/c/xxxayu3/videos",3404557,132441,17362,44994
BV1L64y1M7Dp,582921863,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/53d0e59cf8a0992b91d31e52c8b3c4398211f4ec.jpg,【老番茄】史上最骚骑士,1587572931,1587634222,"如果喜欢，希望能够三连支持一下~
不能保证会做下去，也就不在视频中承诺了，大家当作已坑便是。",11273909,912913,651433,245694
BV1yt4y127py,625351568,1,财经商业,1,http://i2.hdslb.com/bfs/archive/95fb72954c0277927302b2d2cd669c5763b926a0.jpg,【半佛】庞氏骗局造作百年,1587550010,1587550010,太阳底下无新事。,3449336,195957,75021,33632
BV1wC4y1x7c8,795253852,1,科学科普,1,http://i1.hdslb.com/bfs/archive/354fe17e14c58decaf461dec45ce8a438c158631.jpg,【毕导】从博士到教授到院士，中国科研的打怪升级之路,1587195410,1587207409,"搞科研就像是座围城，
没进去的人向往羡慕，
在里面的人迷茫不已，
之前跟大家谈了一下读研，现在就来续上，
跟大家聊聊读研后的科研生涯吧！
没看的先去补番
 → 【你该不该读研】 BV1uE411g7PB",4325193,359908,186221,107333
BV1pK411j7YX,497794736,3,宅舞,1,http://i1.hdslb.com/bfs/archive/81c96d79264d2da8fe72ec10e44d0d0fe0c1cf5b.jpg,【咬人猫】在外太空蹦迪！蒂法喵❤️疑心暗鬼！,1587210382,1587211252,"在收藏夹里放了很久的一支帅气风的宅舞，今天终于产出啦！这次很开心受邀OPPO的合作，录制现场也用OPPO Ace2手机播放了BGM一起参与了这次录制，感受到闪充厉害了～Ace2手机将于4月20日开售，大家上天猫预订有礼有礼哟！
这次的舞蹈我努力控制着往表情包，努力的想要跳出舞蹈的帅气感觉，不知道大家有没有被酷到鸭（并没有）！希望大家看的开心，挑战不常尝试的风格总还是会有一些遗憾，这次也因为场地确实很滑，导致没能发挥出最好的感觉，下一次我也会注意并且继续努力加油的！
感谢ATY的编舞：sm23979969",3703607,112989,59297,42398
BV1Cp4y1X7AF,967871893,1,搞笑,1,http://i0.hdslb.com/bfs/archive/b31c2a6d89f4ea9fb6aab5da12f406dbce73ae37.jpg,爆肝25小时！我连续一通宵肝出史上最大霍格沃兹！,1587214120,1587214120,"完成史上最大霍格沃兹！如果这期点赞过65W，下期打造史上第一超级豪华迪士尼城堡组合体！感谢大家的关注！！

BGM：逃跑计划《哪里是你的拥抱》",3991069,690372,255499,65165
BV1Ka4y1471Z,667866547,1,综合,1,http://i2.hdslb.com/bfs/archive/ce3fe2d92d4da29cfab93726514a900e81d4aa59.jpg,【吉良吉影】死 宅 日 常,1587013427,1587096002,"因为篇幅和内容关系有一些已经接近成品的片段（比如承太郎花京院在网吧开黑，五部众在公园玩等）没有放出来，如果反响不错就补上

视频中的fufu（初音未来毛绒玩具）画师：Nekokk_official",2716898,254356,125772,115003
BV1b5411x79t,455357760,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/709fc53a4234f83f6bf6174399ba9f90e359e0ac.jpg,锤子续作！我把史上最难的“箱子”游戏通关了! 爆肝28小时！,1587191568,1587191568,"好吧！这个Flag完成了~ 谢谢大家的观看！
我记得很清楚，一共自闭了5次！ 难受啊，飞飞！
不过通关了！还是很开心的~
再来一个flag：今晚24点前点赞15万或收藏3万。
我真人翻拍黑人抬棺！",3222281,403950,260996,80173
