视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1TS4y1f7av,723132599,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/fd3b8115026eab5ee8d01c245b3cee0ada55c96f.jpg,【MCx原神】《年度巨制！方块上的提瓦特》（一）,1642125386,1642132803,"希望你能喜欢这个视频！不点赞分享一下也可以！
BGM：惊涛落日@磨蹭_platix_zhang  
感谢大佬们提供的部分地图！
@荒芜星谷   
地形设计：龙脊雪山、绝云间
地形改编：我
@凯恩阿克曼  
建筑设计：稻妻城、蒙德城 
@弔I弔   
建筑设计：望舒客栈
@影言YH   
建筑设计：蒙德大教堂内饰 

MC原神玩家交流群：835766574
个人的小小粉丝群：741045907，欢迎来玩

剩下的就是我自己这一年来陆陆续续的作品合集了，为了这次的视频也增加更改了不少，就是这样。

视频只发布在B站与米游社，所以站外出现的视频均为非授权转载或二次剪辑上传，如果有小伙伴看到了记得告诉我们一声~十分感谢！

关于地图存档的一些事宜：
由于一些建筑为独立作品且比例不尽相同，所以建筑群并不是在同一存档中，目前有一些作品还需要完善，在完成后我会在我的动态实时通知，如果到时候你还需要可以再来私信联系我获得某个单独作品的地图存档。

如果你需要是用我的地图存档进行二次创作请在简介或评论中@我并标明出处，联合投稿的话就更好了，请勿使用地图进行任何商业活动或借此盈利。感谢配合！

最后再次感谢你的喜欢与支持（注：部分地图不会公开分享）",6316145,1023331
BV1RF411v7Hp,295650119,1,音乐综合,1,http://i1.hdslb.com/bfs/archive/b4c9943a2eec9ef289629ee459cbeb68b1e2522d.jpg,大广东请求出战！《原神》x 曾小敏「神女劈观」真.粤剧版,1642130989,1642163406,"拳分南北，而家国唯一。
我大中华文化，如银河星数，百花争艳。
本身《原神》与「神女劈观」已将文化传承做得绝赞。
但今日，小弟斗胆邀请粤剧女神.曾小敏老师出山，以粤曲戏腔再添一笔，唱与诸位听。

其实，文化又何止南北，更有传统与次世代的碰撞，迸发瑰丽的新火花。
今次《原神》的匠心，还有京剧原唱：云堇（杨扬老师）的演绎，感染着我，才有此一念。
再次感谢曾小敏老师，让小弟终于有机会，为传统粤剧文化献上一点微薄之力。
希望中华文化，无论南北，都可以薪火相传，繁花似锦。

本家：BV1kS4y1T7kK",4275406,462461
BV1xR4y1M7mu,338204466,1,日常,1,http://i2.hdslb.com/bfs/archive/d54afd79aa0b83b7cdcf20925da232e77fd68ae4.jpg,便宜保温杯有毒？33元和258元的保温杯有什么区别？【老爸评测】,1642149642,1642149642,"近期评测合集：
吹风机大评测→BV1JP4y1n7s4
墙里居然有辐射！→BV1Su411S7iv
洗面奶大评测→BV1va411k7jE
纸巾大评测→BV1rR4y147Zd
羊肉串里居然没有羊→BV1Fq4y1z7xN
唇膏大评测→BV1zQ4y1S71f
粉底液大评测→BV1VP4y1b7Va",5539359,651421
BV1CS4y1j7Qi,680681700,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/fcea927669829747e6e9d66259b7389fc9f7f0d5.jpg,这叫爆辣炒米粉？隔壁客人拔腿自己炒了一盘！《鸠占鹊巢4》,1642153937,1642153937,我给大家唱首歌吧：嘎嘎嘎！嘎嘎！噶！好听吗？,3741100,470617
BV1e3411a7uD,423152572,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/4bdcc37676eadeeaf8cd8d230e1d2e0dbd54e60c.jpg,胖   舞,1642256823,1642305612,"感谢观看ꉂ(ˊᗜˋ*)
耗时10天
手绘295张
关注我
下期更精彩
bgm:Cradles-sub Urban",11400428,1029636
BV1DF411H7g2,295725126,1,美食记录,1,http://i2.hdslb.com/bfs/archive/d03144f9bd917ce3e45836f4eb223e35f63a0d59.jpg,出来混，总是要胖的！,1642327638,1642327638,"bgm:China-Hometown
人生得意须尽欢 胡吃海喝需尽兴！",10623381,787029
BV1JT4y117zk,935652602,1,搞笑,1,http://i0.hdslb.com/bfs/archive/1322ad43213c1eb92c642ebbce52a086560c727d.jpg,当我用女声在鬼屋扮演特级教师,1642218600,1642218600,切 npc多好呀 又有工资拿又能玩鬼屋,9616990,956906
BV1kL411c76P,465704557,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/90b0357f1b6fb4bfe02d2740e1e5d142ea02669e.jpg,存放了56年的黑猪肉，真是出100000元都不愿意卖吗？会是种什么样的味道？,1642413921,1642413916,百度百科还有很多营销号都说这个臭猪肉是雅江县的扎坝人的美食，其实不是，雅江县的是下扎坝，他们做的猪肉最多是放几个月的那种，只有在道孚县亚卓镇的上扎坝才有这个几十年的黑猪肉。每次去探索美食都是找了找了，这期视频把我们寻找的过程也加上，希望大家喜欢。点个赞支持下吧,5290879,257779
BV1xL411c7wn,465685759,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/5de2e56def10d3a0081622904e8ebfd39402969e.jpg,戏中人间——《原神》云堇创作的幕后,1642132826,1642132803,"「云婵娟来花婵娟，风流尽在山水间。」作为云翰社的现任当家，云堇不仅继承了祖上的衣钵，更在千百次的演绎中加入了自己对天下人心的感悟。一同跟随原神制作组的脚步，回顾云堇的创作历程吧！

《原神》bilibili服下载地址：
https://www.biligame.com/detail/?id=103496",3305036,391702
BV1UP4y1j7Ds,893182517,1,美妆护肤,1,http://i1.hdslb.com/bfs/archive/e3b51957611858c4abef9688f61bf23ddfbceab2.jpg,平常的视频都是笑着飙泪，这次的视频是感动到飙泪,1642214643,1642214643,-,9244728,929978
