视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1y64y1q757,759949922,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/17d9c2210d492f355546f7702cb7f24e685133e2.jpg,《黑神话：悟空》12分钟UE5实机测试集锦,1629366196,1629424806,"踏过三界宝刹，阅过四洲繁华。
笑过五蕴痴缠，舍过六根牵挂。
为情义披战甲，为爱人挑担、牵马、送晚霞。
怕什么欲念不休，怕什么浪迹天涯。
步履不停，便是得救之法。
——敢问路在何方？路在脚下。

由游戏科学开发的西游题材单机·动作·角色扮演游戏《黑神话：悟空》今日正式公布新的12分钟游戏内容演示，本视频内容基于EPIC GAMES研发的虚幻引擎5（Unreal Engine 5）实机录制，使用了NVIDIA的DLSS技术。支持4K分辨率与杜比全景声。

更多信息可关注我们的微博@黑神话之悟空 或前往官网>>",27748547,2239393,2566320,796215
BV1jL4y1e7Uz,847343455,1,手工,1,http://i1.hdslb.com/bfs/archive/831597ba48db1ee0a0007968118f2f6342687b69.jpg,人类高质量玩具！我蚌埠住了，哈哈哈哈哈哈,1628929608,1628929608,要说高质量呀，还是up最高质量，关注了（五毛五毛，你懂的）,26536561,1389580,440976,270680
BV1Nf4y1G7ZS,292436159,1,手工,1,http://i1.hdslb.com/bfs/archive/7d75542d12b40b96f21d4c691ed2355868a292b6.jpg,【才浅手工】花费4个月25万元探寻三星堆金杖制作工艺之谜,1629264695,1629280811,"以我个人视角与想法，猜测古人可能使用的方式进行制作，虽然不一定完全准确，但也让我在制作过程中体会到其中魅力！！！！
bgm:
 [Free] 怎奈佳人本无意 -----Lee Bighead
书简 ----张渠
 03未央宫----于剑飞 
新丝绸之路片头曲----程池",9210978,1618558,2257344,564499
BV1Rq4y1n7CR,547277366,1,搞笑,1,http://i1.hdslb.com/bfs/archive/ddc23d5da338f22ac608085e4fd5de6de3eeed11.jpg,【广场往事】《妇仇者联盟》：枪在手，跟鹅走！,1628848863,1628849268,"BGM:
陈慧娴 - 让一切随风
顾嘉辉 - Doing Time
铁血丹心 悲伤版
凤凰传奇 - 自由自在 (Live)
Very Special Delivery - Eric Serra.mp3
反思 人类 剧情2-熟悉的陌生人没有扬琴
Una Mattina - Ludovico Einaudi
One Death Is Enough - Chris Bacon
顾嘉辉 - Hong Kong At Night
Underground Army - Hans Zimmer",13716623,1195111,1281485,352226
BV1AL411b7Hk,462457212,1,翻唱,1,http://i0.hdslb.com/bfs/archive/59a4b3b9056549d7703200115ac5a1e5a9b1ec09.jpg,不是吧不是吧，别人发都火了，我自己发还能火吗？,1629198897,1629198897,-,25487144,959350,125875,75556
BV1Fy4y157SH,804971246,1,手工,1,http://i1.hdslb.com/bfs/archive/dc5f32359925fa5103ec0c022591df94a6a698ab.jpg,帝皇铠甲！我三个月的心血！,1629214298,1629214298,-,8722424,988834,1123144,350626
BV15h411i7Cz,207362337,1,搞笑,1,http://i0.hdslb.com/bfs/archive/2c47d7bd58d0f7a6f853cde8ee3272fe128e5926.jpg,笑点低是吵不了架的,1629026995,1629026995,我只会哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,9853819,906605,137505,247040
BV1Ag411j7Vw,504751195,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/30416c07064913ab90cd8cfbe9536f4d4a89789c.jpg,⚡⚡我炸干了沉默⚡⚡,1628937403,1628937403,"爷 只 是 怕 错 过~~
我又来电了嗷
原曲：给我一首歌的时间",17139211,857481,198674,203502
BV1zg411j7NL,504839794,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/d29c7f140d6cbebd877505b9cc8dcbffeaf92db2.jpg,S T A Y,1628805620,1628805616,"bgm: The Kid LAROI、Justin Bieber - Stay
软件：procreate、ae

更新：我的电磁力终于升到lv3了，有权利关掉弹幕了，评论区我就不关了，大家的建议我会好好看

不是翻唱！！就是配合歌曲制作了一个视频

没有参加创作激励，此视频没有收益，在动态发了证明

可以拿去当头像壁纸，视频中的图片都发在动态了",6236709,827312,324348,378904
BV1oh411i75H,207496846,1,搞笑,1,http://i1.hdslb.com/bfs/archive/08a785fc3f2ae70f4780d97828846e8849998fa0.jpg,把粉丝初中写的小说拍成视频，蚌埠住了哈哈哈哈哈哈,1629190039,1629190039,三木邪邪的一笑说：_________,5296702,569974,161425,77511
