视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1F5411n74s,458517543,2,绘画,1,http://i1.hdslb.com/bfs/archive/ec004880aa20b83eda0489f0846e71f0cfede6f1.jpg,彩铅手绘王冰冰，长达6小时的视频没人能看完吧,1610103009,1610103009,求个三连！工具：三幅霹雳马彩铅，FABRIANO水彩本细纹。2p视频稍微加了点速，实际耗时是八个小时，由于文件实在太大用只好降低画质了。如果有人想看原速的话，会偶尔发一些原速片段，因为原速视频剪辑渲染时间太长了没办法每次都能发啦,4022685,339274,165960,53571
BV19V411t7X9,416198849,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/e6707e6bfcc1a4b59267b64f2df8cb0e83cd5150.jpg,【陈佩斯×林黛玉】夫  妻  相,1610423822,1610423822,BGM：世界上的另一个我(阿肆/郭采洁),6717184,464977,374780,193479
BV1xr4y1T7Ye,756111366,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/9b7818aef92105f41db3941466e4c155fc89eead.jpg,课 堂 请 勿 对 对 子 6.0！！！,1610149714,1610163603,"非历史专业，全凭爱好创作，如有错漏，欢迎指正！无法兼顾平仄请您谅解，
毕竟短短7字要藏君王名号 ，名著书名，考究对仗工整，
还要前后倒装2句话逻辑内容皆通顺，已是极限！
如果喜欢求个投币！投币过10万！我就是植物人，也出下集！！[抱拳]",10860017,1572998,1724939,432532
BV1J5411n7pq,458577175,1,演奏,1,http://i0.hdslb.com/bfs/archive/3256071b6dbd2231f48314817fcfc9ff36aacd84.jpg,世界级音乐复刻《猫和老鼠》！全站第一弹！【尔东和小明】,1610131724,1610161210,"我是文卓，由于尔东和小明在完成这个视频后双双体力不支，倒头大睡，这次由我来写简介。

还原《猫和老鼠》中的音乐这样一个大家看起来很简单的事儿，它的难度远远超出大家的想象。想要复刻《猫和老鼠》中的音乐，无论是从音响设计、作曲技法，还是从它的演奏完成精彩程度上来说，都是世界级的难度。挑战还原它，除了需要非常大的勇气，还需要极其过硬的专业素养和坚韧不拔的毅力。

旅美青年作曲家尔东为了扒这个谱子几天吃不下饭，古典演奏家，各大国家级跨年晚会乐队首席小提琴小明直呼猫和老鼠太难，练完可以去参加国际比赛了。这就是为什么",5240185,608430,625504,203811
BV1Yv411W71Z,246182323,1,穿搭,1,http://i2.hdslb.com/bfs/archive/2e53cefd0e0d3c5cae094c83c35a15d23d15917a.jpg,【冰冰vlog.002】我的行李箱真的不止这一件衣服啊喂(・Д・)ノ,1610450562,1610450562,出镜记者的行李箱大揭秘&穿搭技巧与心得,10046871,1102662,824615,191068
BV12A411H7UJ,331199326,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/1b25d33066f7fde084e9a99e78b53cf09abb577f.jpg,巨人最终季｜宣战名场面BGM更换挑战！你最喜欢哪一首？【泛式】,1610455118,1610455118,"巨人最终季第5话BGM更换测试，本视频仅提供思路，没有“比原版更好”的意思。
-如果你觉得原版更好，我同意。
-如果你觉得二创版更符合你的预期，我也很荣幸，但请不要拿我的视频去贬低官方。",2372122,169365,94082,50901
BV1oy4y127Vf,798592804,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/25d8e078ee1407cc1dc376cf2a1fb1f58ee7b1c8.jpg,【片片】全球第一烧脑神剧《暗黑》！五条时间线，纵贯一百年，暴击250万人脑细胞！高能解说第一季-上,1610357855,1610357855,"《暗黑》系列正式开坑！
这部德剧神作的大名相信很多人早就听说过。
在全球范围票选的“网飞最佳剧集”活动中，它力压《怪奇物语》、《浴血黑帮》，
甚至打败了《黑镜》，夺得冠军。
《暗黑》全系列三季故事野心勃勃，从一个孩子走失的故事讲起，
将时间线缓缓铺开，展开了一场纵贯百年的时间洪流。
关注微信公众号：小片片说大片，更多宠粉福利等你来！",3938637,332393,157124,56553
BV19U4y1x7QA,671121668,1,搞笑,1,http://i0.hdslb.com/bfs/archive/65ceff32b539b838b23a527a38a8c6ecd616a37e.jpg,万恶之源！你一定见过这些表情包,1610200820,1610200819,"还真TM全是名场面！
更多生活中的凉风详见微博@凉风Kaze",3639486,379868,90697,34876
BV1df4y1r7pP,288620563,1,科学科普,1,http://i0.hdslb.com/bfs/archive/3dcb4539ad14b7a433b82c3e08c84977acb99e7c.jpg,【皮肤科】几十年治痘经验总结，痘痘常用外用药全指南,1610101651,1610161442,"在这里，我整理了一份常见的祛痘外用药膏的使用指南，全是我这些年的临床经验总结：
1.闭口黑头的外用药指南
2.红肿痘痘的外用药指南
3.痘印痘坑的外用药指南

图片获取方法：
1.关注公众号【皮肤科王医生】，回复【祛痘药】即可获取
2.百度网盘：
链接：https://pan.baidu.com/s/1DUMHq9kbPk2YQNQQ_kKFng 
提取码：b8zw 

网上问诊方法：
1.全价问诊：好大夫在线搜索“王瑞艳”
2.关注公号【皮肤科王医生】后回复关键字【义诊】，首次问诊16.9元",2643275,228151,214739,368588
BV1fV41147xd,416051487,1,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/0539f16049a7d18e9538bf4357770f25eb9b49d2.jpg,这大概是你今年看到最美的视频！,1610158844,1610164814,"久违的合作
00:00~00:54 我
00:54~01:48 冲仓

BGM：Deep Blue (feat. Monika Santucci) 
辛苦审核大大了，如果有任何问题，
请务必打回，我会认真修改的！
不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，
不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，
不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不要白嫖，不",2085810,217051,156079,134624
