视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Pv411j79y,247837944,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/fd4625cd58c837cff18efca3a20e65a7facfb18e.jpg,【潘嘎之交】2022年春晚小品惨遭泄出（一）,1619321776,1619321776,"表演者：潘子，嘎子，胡子
故事梗概：生活中有很多小商小贩缺斤短两，这不今天潘子和嘎子就因为酒发生了啼笑皆非的故事，瞧，他们来啦～",7434470,502510,305323,107980
BV1qp4y1t7DJ,972637678,1,音乐现场,2,http://i2.hdslb.com/bfs/archive/8a96eeb1e9068f5a3eae132ea6075622170fc981.jpg,凤凰传奇翻唱《海底》,1619279828,1619279828,另一番风味的《海底》,37326592,1723978,684150,1074800
BV18v411L786,247729566,1,搞笑,1,http://i1.hdslb.com/bfs/archive/580e6e426793de886c1d8a377ad088449c32441c.jpg,学会了，单身了。呜呜,1619264516,1619264516,-,8061070,396359,155391,159060
BV1Hh411S7U3,205204446,1,翻唱,1,http://i1.hdslb.com/bfs/archive/32361507220a21cfff7f8bcb0452ca533c743e4c.jpg,《听潘叔的话》周杰伦直呼内行。。。,1619276449,1619276449,"原曲-周杰伦《听妈妈的话》
编曲扒带：midi匠做midi
视频制作：多啦绿Official",5694053,376910,333319,112178
BV1D5411c7G7,460217454,1,搞笑,1,http://i2.hdslb.com/bfs/archive/49a4961b7702cf906699de2b27ad0768372d72d8.jpg,《我只会心疼哥哥》纯爱版,1619093392,1619093392,"妹妹和giegie背后的故事~
导演：托马斯
编剧：托马斯 穆恩酱
摄像：托马斯 穆恩酱 室友吴强
后期：托马斯
bgm：
黄韵玲 - 女朋友男朋友
小瀬村晶 - 部員勧誘～目標9名!
小瀬村晶 - はじまりの朝
自然卷 - 天气晴",6629940,303648,71009,46694
BV1FK4y1N7pU,887788904,1,搞笑,1,http://i2.hdslb.com/bfs/archive/a500005b379ea2881e52cda47cee79da281992ae.jpg,我是张全蛋，哔哩哔哩，我来啦！,1619433957,1619433957,早就想来B站了，直到近期做好不断更的计划才敢正式入驻，请大家多多关注。感恩。鞠躬。,4963347,240739,28326,13751
BV1VU4y187u6,672849926,1,美食侦探,1,http://i0.hdslb.com/bfs/archive/374e5cc6729449389e555e08f205063c07c878c6.jpg,顶级大厨已疯！川菜大师：这个面真的不辣～,1619517625,1619517612,"顶级大厨已疯！不能做自己的菜，只能带我们去吃当地的街边美食和苍蝇馆子～
第一期试播，过段时间我们再去搞疯下一个大厨。请多多点赞呀！",4534599,409532,319712,68561
BV1dq4y1E7Gn,545313807,1,翻唱,1,http://i0.hdslb.com/bfs/archive/eef19db052541ed9605970b0cce30be5ed6de7ec.jpg,Winter Is Coming! 人声演绎《权力的游戏》片头曲【MayTree五月树】,1619424914,1619424914,"我们用纯人声演绎了HBO剧集《权力的游戏》片头曲。
导演：Napkins music

我们是阿卡贝拉人声组合MayTree五月树，成立于2000年。
喜欢就三连加关注吧~",7415121,466472,188957,119104
BV1Ah411m7GM,205271783,1,手机游戏,1,http://i2.hdslb.com/bfs/archive/3e26f9772d1f9660741161b4d6b5cfa5bd1436fc.jpg,方舟二周年庆典过后的博士现状,1619360781,1619360781,因为我是方舟的骑士！,2727414,245258,180936,97428
BV1q64y1y7e2,760244964,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/1d247ae8c719cc4280c7b281cf3ed6e5076d5615.jpg,我穿越啦！！,1619237209,1619237209,如果喜欢，希望能三连支持一下。感谢！,6465334,564016,322150,135462
BV1J64y117zs,760352459,1,综合,2,http://i1.hdslb.com/bfs/archive/b07ef4ea96ae9c3f500217119bcfd69e6ffcb3b0.jpg,完整版！副处长送外卖累瘫：我觉得很委屈，这个钱太不好挣了。,1619594484,1619594483,"来源：北京卫视
北京市人社局劳动关系处副处长王林拜师“外卖小哥”，体验送外卖的一天。接单、取餐、骑电动车赶路…一小时挣不到三块钱，12小时送5单却只赚41块。副处长累瘫街头：我觉得很委屈，这个钱太不好挣了。网友：体验过才知道不容易。",3626581,289577,95485,70151
