视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Nt4y1D7pW,626524324,2,数码,1,http://i2.hdslb.com/bfs/archive/3c1a8b5f76251adffd3a5aa78967bd672a009703.jpg,【何同学】我拍了一张600万人的合影...,1596370232,1596370232,"3D动画：joyteeth
开头特效：flashyami
制片：九老师
感谢木头老师对本期全景拍摄的帮助，感谢我弟，chq和gzs不能没有篮球 来我家帮忙贴纸！谢谢大家的努力与热情！
YouTube：youtube.com/c/hetongxue",15992526,1922243,1908369,537922
BV1DC4y1b7GP,796551131,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/c9a17e3b107ca0fc5d4b0d3848f0abbcfb8e78c8.jpg,一首老街，看尽鬼畜的兴与衰,1596183209,1596183209,"时隔四年，夏夜鬼畜大赏活动再度开启。时间仿佛回到了四年前，那个鬼畜辉煌的时代。但如今，历经时代的变迁，鬼畜辉煌不再，鬼畜老明星们也相继成了时代的眼泪。但他们陪伴我一路走过，所以我仍然希望他们出现在我的视频里，为大众所知。
本视频是情怀向，填词和内容并不出彩，仅仅是发表了内心的一些想法，效果不好的话希望大家多多担待。部分填词和画面仅为玩梗娱乐，请勿认真。",3020432,387116,379968,160235
BV1AA411Y7KS,329040627,1,国产原创相关,1,http://i1.hdslb.com/bfs/archive/ad6f531befdf5eb60680a1ddf07a87dc84c471f7.jpg,横空出世！千万人给出9.9分，这就是我想看的中国动画！,1596282062,1596282061,"聊聊我对《雾山五行》的观后感，这真的是我心中一直想看到的“中国动画”
微博 @泛式 https://weibo.com/FunShiki",5723966,293878,82070,51644
BV1sA411Y7nn,329116151,1,日常,1,http://i2.hdslb.com/bfs/archive/b5d5bf5c94baf87f28db3d684c9d630a1f8e6000.jpg,猜B站播放量前十视频的排名！作资深老用户到底能对多少？,1596174496,1596362437,"大家要是喜欢这个视频的话可以素质三连哦~
也可以顺便关注我的频道
爱你们哟~
视频中出现的视频：改革春风吹满地 Av19390801 
我是papi酱 Av4033926 
美丽芭蕾 Av3534854 
千本樱（古筝）Av1250357 
新 宝 岛 Av53851218 
我的烤面筋，融化你的心 Av21061574 
一个关于正常人的故事 Av60731116 
全明星Rap 黑喂狗 Av3327562 
黑人抬棺原版视频 Av370010949 
影流之主 Av62162985",7415174,660069,243281,91814
BV1Lp4y1q7Ly,969078230,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/9a11785da110f2a5bf04bfa2919760cfd8bdf5cc.jpg,史上最没面子女鬼【阅片无数58】,1596636058,1596636056,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第五十七期BV1T54y1i7ib：神预言！34年前的剧情现在竟然重演了
第五十六期BV1Wi4y137Kq：人类早期击杀牛头人珍贵影像
第五十五期BV1sz411v7b8：网恋女友竟是一起搬砖的工友！
第五十四期BV16D4y1S7fz：Woc！60年前的电影太能撩了！
第五十三期BV1e54y1B7W6：马化腾曾扮妹子陪聊！",5154736,557267,197369,48580
BV1Ua4y1E7kf,669036260,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/b816bb4346e8f477dc29cf7b8faaff648e87f6eb.jpg,“生而为👴，我很抱歉！”,1596001040,1596001040,"讲述的是“爷”的故事。
生而为爷，爷承受了爷这个年纪不该承受的痛苦。
生而为爷，爷很抱歉！

可以看作就写了个伤感词，后面写着写着有点认真了。
对于网易云，我只想调侃那些为了上热评而装“丧”和假抑郁的人。
对于真正的抑郁症患者，理应需要给予尊重。
让真正需要发泄内心情绪的人无处可寻，有些可悲。

不要到别的地方刷什么哦
音频版可网易云搜 生而为爷，我很抱歉（一位网友上传的）",14045517,637398,307281,282004
BV1PK4y1v7N6,884026418,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/8b878edff57ed8bc603c413713121ed03d64a903.jpg,我的童年是喜羊羊【喜羊羊与灰太狼/十五周年手书】,1596431738,1596443404,"官方你发了我们这么多刀，我们也给你尝尝我们自制的刀片
有很多手书分镜细节寓意我都会在评论区告诉大家.
结尾钢琴曲来自Carmen卡萌酱
BV1pE411w7yk感谢老师授权！！
bgm：monster （Starset乐队单曲）后授权作为手游《明日方舟》概念宣传片的主题曲BV1ux41147Eh
，请不要在原曲底下刷这部手书！",4339593,500555,471743,297142
BV1pz4y1Q7p2,584046858,1,人力VOCALOID,1,http://i0.hdslb.com/bfs/archive/a9ab7124f33a775a821cc4670efbd986c9563aac.jpg,【罗翔】Loser——张三悲惨的一生,1596633109,1596633109,"这稿因为选曲的问题拖了挺久，期间还砍了另一个不满意的稿子，大家喜欢的话还请多多点赞三连，感谢！

原曲：米津玄师《Loser》
相关案件&视频：
BV1J7411V7gn
BV1fa4y1x7FK
BV1Y64y1u7vh

PS：请不要在评论区艾特罗翔老师，谢谢！",10549198,861828,729255,369235
BV1sK411n7Ek,499105478,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/416ef20590476ec26e724c029b2afcd2e275bc38.jpg,【危机合约#2】全网首杀 荒废工厂 危机等级31 利刃出鞘 猎弩上弦,1596666183,1596666183,"全网首杀  满级合约 荒废广场 利刃行动 危机等级31
求 关注 转发支持！！ԅ(¯﹃¯ԅ)

思路基于组员只炮于8月1日公开的充电雷蛇这一打法进行优化，BV号：BV1nA411Y7ff
感谢只炮、血狼破军、白银皇提供的思路支持

攻略：鱼哥哥
后期：Ipilare
账号：kobo、红领巾、不来方刃
封面：嚼不烂的爆米花 
美工：梓喵

*经考虑，没有参加明日方舟视频征集活动
大家不用花时间去找投票啦

喜欢的话给这个视频三连+转发吧！
_(:з」∠)_

————————
巅峰计划 危机合约历史首杀记录

【危机合约β】全网首杀 危机等级26 切城59废墟26级 复仇者vs复仇者
https://b23.tv/YwGEo3

【危机合约#0】全网首杀 危机等级27 破碎大道 丢人，赶快退出战场
https://b23.tv/2zuRN0

【危机合约#2】全网首杀 危机等级31 利刃出鞘 猎弩上弦
https://b23.tv/cXyQn9

————————

*视频5：28有跳帧情况 是录制卡顿导致的

只炮真的在上班
鱼哥哥昨天下午4点半才开始打的31
之前真的摸了（",2947134,199654,178344,78796
BV13p4y1q7ie,969065504,1,日常,1,http://i1.hdslb.com/bfs/archive/039fb6043ec7ca9d70da534ed4f9c3671edec2bd.jpg,特朗普要制裁TikTok！街访美国用户怎么看？,1596598390,1596598390,,4891510,344813,70358,20826
BV1wK4y1v7nq,884016863,1,国产原创相关,1,http://i2.hdslb.com/bfs/archive/c098d0b12332dd31ee3ecb0c7d4ff638c2546c17.jpg,这盛世，你们回来看了吗,1596606232,1596606232,"背景音乐：祖国
演唱：南征北战NZBZ
素材：《那年那兔那些事儿》第一季第1、2、4、5、9、12集
          《那年那兔那些事儿》第二季第8集
          《那年那兔那些事儿》第三季第12集
          《那年那兔那些事儿》第四季第2、5、6、7、8、12集
          《那年那兔那些事儿》番外篇第1、2、3、4、5集
视频制作：麻蛇不更我羹
字幕：麻蛇不更我羹
后期：麻蛇不更我羹",6654406,500298,309860,190184
BV1jD4y1U7vV,711558674,1,搞笑,1,http://i2.hdslb.com/bfs/archive/b7e80734250c991eae86df9e5f98e585c69732b4.jpg,带着一千块去北京北漂！第一天就睡大街了！,1596180681,1596180681,周五周三更新！视频里面的林哥经过他同意拍摄的！,5570022,685308,534019,100596
BV1ca4y1J7fR,669110096,1,数码,1,http://i2.hdslb.com/bfs/archive/46c3e920658083f9d8db582a47992ad481c2b10d.jpg,开箱实测丨3万一台的8848钛金手机真的有人买吗?,1596631532,1596685536,不是广告不是广告不是广告,1755351,118162,27193,11696
BV1Zf4y1X7Kt,286617572,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/67f647785510bd4c310c301052be37b7f988cf6f.jpg,【罗翔】多人运动触犯刑法？怎么才算聚众淫乱？,1596458247,1596513634,作为一名性犯罪研究者，聚众淫乱是一个重要的研究议题，而在这个话题的争议观点中，我们可以了解一下自由主义、社会瓦解理论、冒犯原则等多种观点，并思考法律如何在诸多对立观点中寻找平衡。,4848627,372053,96326,44372
BV1gp4y1q7S2,969028110,1,美食制作,1,http://i2.hdslb.com/bfs/archive/f65b835047d17ee1bbf38292162ded5ea664729a.jpg,花5天时间做一只鸭，居然只卖58？,1596694395,1596704400,"日更微博【绵羊不只会料理】https://weibo.com/mianyangliaoli 
微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+ 
油管同步更新：https://www.youtube.com/c/sheephoho",5791340,377766,135422,29840
BV1UA411Y7TH,329161900,1,日常,1,http://i1.hdslb.com/bfs/archive/d75808805649b5f78058efbdf0f48b9a0723421a.jpg,【东风快递征兵宣传 】东风快递招（征）人（兵）啦,1596695874,1596695874,【东风快递征兵宣传 】好消息，好消息，东风快递招（征）人（兵）啦！资金背景雄厚、业务覆盖全球，食宿全包、待遇从优。你还在晃悠什么？！我们在发射架下等你！,1172114,95471,29283,13855
BV1VC4y187iZ,796597593,1,手工,1,http://i1.hdslb.com/bfs/archive/c851bd615b6782f1aba9e5a65ff38d9537da2038.jpg,117步建模、耗时1个月，我成为了国内首个拔出【圣剑】的男人！,1596652020,1596652020,"花了整整一个月，总算拔出来了！
本期PUZZLE：Excalibur （1000RMB左右）
片头曲：Aimer《ONE》",5320180,580630,552100,157494
BV1B54y1S7Mp,839017729,1,家居房产,1,http://i1.hdslb.com/bfs/archive/ae471794c2051c4324e9873081207cd3adc77f0f.jpg,130平方米出租房，从毛坯到精装女生一个人完成,1596450892,1596450892,"房子也住了快一年
家具也算是齐全了。",4611224,445083,408159,142550
BV13i4y1G7kq,541568177,3,宅舞,1,http://i1.hdslb.com/bfs/archive/5b00fd9111414a5bfa3622086f2fdb15a0c50382.jpg,B站首个真人3D舞蹈视频！宅舞全新视觉体验！【裸眼3D】,1596178828,1596191434,"来体验一把真人3D吧！！
如果看得到3D效果，评论和弹幕告诉我哟！！

ps. 高跟鞋跳舞真是太不容易啦...！

原振幅：BV17s41137GE
摄影/制片：@火华SYSU
同行后勤：@Aaron航  @TSHSL",6461451,132887,87299,94142
BV1FA411Y7wh,329001241,1,舞蹈综合,1,http://i0.hdslb.com/bfs/archive/534cac8b797c0cb7fe64e9f7f7bd5d4a50acce08.jpg,一次次尝试水底平衡，最后冷到发抖，但距离在水里也要跳舞的梦想越来越近了。(B站第一条视频),1596383389,1596383389,-,4207679,351739,154664,120815
BV12k4y1m7Fo,754094448,1,桌游棋牌,1,http://i2.hdslb.com/bfs/archive/212e88b95a4a025239ffd72346f5ed33364bcfb7.jpg,他有一张非常恐怖的卡【水无月菌】,1596401003,1596621644,"我直接把王牌圣杯下了_(:з)∠)_
喜欢请三连点个关注！！感谢观看！！",9300273,351915,253202,77238
BV1Yv411v7L8,244103848,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/b6617235b9c58d4d3a3b4916182c2ffd721d6b28.jpg,【电影史话05】从《中国合伙人》到《夺冠》，他为何能成为第一个同时获得金鸡、金像、金马奖的导演？,1596557451,1596557451,"你可能不认识他，也可能没听过他的名字，但他的许多电影都让人耳熟能详。《甜蜜蜜》、《中国合伙人》、《新难兄难弟》、《投名状》、《亲爱的》，直到没有上映的《夺冠》（中国女排），他为何可以成为第一个同时获得金鸡、金马和金像奖的导演？他的电影应该算是文艺片，还是商业片？他的创作，经历过那些重大的转变？他的个人经历是怎么样的？这对他的电影作品产生了怎样的影响？今天，就让我们来聊聊陈可辛这位，看似温柔，又总能准确抓住时代脉搏的导演吧~
如果你喜欢这期视频，还请三连支持一下哈~",1409619,103831,116234,32980
BV14V411z78r,414068217,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/2334d43b109721efd41565115e36e5dc767e5469.jpg,这桥修的....过分了！,1596597140,1596597140,十万点赞 一周内继续更造大桥！！！！,5364243,625425,273959,67328
BV1LD4y1U7v5,711586173,1,美食制作,1,http://i0.hdslb.com/bfs/archive/7b1bf451b98b8293b6fd3e324a57330f550b8d40.jpg,把200元的食材装进大汤包，能做出比店里还好吃的灌汤包吗？,1596270548,1596270548,"配料表在视频结尾哦~
之前好多评论反馈了不适弹幕影响视频观感的问题，好多次因为这个在评论里弹幕里吵了起来...我也不止一次说过希望大家能共同维护弹幕评论区环境，在二喵的美食视频里不开车，不去发过度调侃身材的玩笑。我尽量屏蔽了一些不适弹幕的关键词。希望这期不会再吵起来QAQ~
灌汤包超好吃，暑假了给家人做一次吧~记得交作业哟！",2870055,305760,177940,42616
BV1LA411Y7mW,329086996,1,手工,1,http://i0.hdslb.com/bfs/archive/fb256b9269ce71fae26fdddd8f3c664b3f21710d.jpg,自制摆摊儿创业工具 “美人鱼烧烤浴盆”,1596033491,1596103256,-,5674154,584266,319922,56088
BV1EV411z78p,414038827,1,职业职场,1,http://i0.hdslb.com/bfs/archive/c417d30775c0bfb8cd7f4a87d32d90861a58dd81.jpg,【半佛】如何成为一个合格的资本家。,1596286348,1596286348,指望老板当个好人，是不切实际的。,2441113,179762,102059,50576
