视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1EA411W7uG,331007165,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/2b7362e15851b4048bf38022322771d656f1b321.jpg,不 愧 是 我 王 冰 冰,1609746559,1609759800,唱跳rap全都行！不愧是我王冰冰！,6704012,335347
BV1ev411x7en,246051041,1,数码,1,http://i0.hdslb.com/bfs/archive/f79332c45ef4fa4387f3e333a704a4ace3c9919f.jpg,【何同学】这视频能让你戒手机,1609932806,1609932806,"制片：九老师
动画：Joyteeth 无聊的阿祝
特效：flashyami
声效：Jimmy Hung Fer
剪辑：贰_33
时间锁
开发：年纪轻轻
UI：星期五的哥哥
统筹：许之行
感谢做出时间锁的朋友、韩老师的调研指导、参加调研的朋友、银翼的魔术师MX搭建网站
壁纸：无聊的阿祝 G195潮流壁纸
本视频的戒手机方法参考了《这书能让你戒烟》和《How To Break Up With Your Phone》两本书籍，推荐给大家。
YouTube：youtube.com/c/hetongxue",13110507,1701966
BV1Wy4y1e71h,800858193,1,翻唱,1,http://i2.hdslb.com/bfs/archive/fe5da8c363387e7015c9ea14be702134d9b36b2a.jpg,开口跪|《See You Again》油管4亿播放组合红岩谷绝美翻唱,1609212067,1609473617,"Hi, 欢迎您来到我们的频道！
我们是来自加拿大的音乐兄弟Music Travel Love，我们是一对亲生兄弟。
我们从小就在一起做音乐，我们热爱音乐，也同样热爱旅行。所以我们目前正在周游世界，并在旅行的同时，寻找着爱。我们希望能够在世界上最美的景色里，为你带来我们最好的音乐。

希望你能够享受我们的音乐，感谢你的支持！
歌名：See You Again
原唱：Wiz Khalifa & Charlie Puth
翻唱：Music Travel Love（音乐兄弟MTL）

《Perfect》:BV1i54y1x7fb

《Take Me Home, Country Roads》:BV1oa4y1n76w",11095628,954509
BV1h64y1Z7dc,755948766,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/695c5453725084e75eca1342b23c093e2a0b8d7a.jpg,【广告RAP】90后都认不全的沙雕广告3.0？,1609502716,1609559701,"新的一年希望观众老爷们每天都能开开心心，快快乐乐
往期回顾：
【广告RAP】90后都认不全的沙雕广告？BV1V54y1i76D
【广告RAP】你从未看过的沙雕广告BV1pK411T7dH
黄绿合战Day.13 对阵作品：BV1PT4y1T7tb， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen6th.html",3590922,287095
BV1TX4y1M7iC,713481791,1,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/95db64607dced37d84003c6f83efdf292729b340.jpg,“这才是忍者世界的巅峰战力！”,1609469811,1609471802,"算是去年5月那个视频的重置升级版吧
Bgm：Naruto Main Theme
还是原汁原味的bgm有内味儿啊！
大学花了1年时间看完火影，真正的情怀和青春。
视频做了挺久了很用心，不卖惨，喜欢就给个三连
让更多的喜欢动漫喜欢火影的人能刷到这个视频
感谢！
顺便求个关注，持续爆肝！",3409677,231365
BV1Et4y1r7Eu,628516398,1,数码,1,http://i1.hdslb.com/bfs/archive/b168c77ff9d280b3d9f7f8a134ddc9df9c953ec9.jpg,骁龙888性能分析：翻车！,1609972193,1609972193,高通新一代旗舰SoC骁龙888终于登场了，我们在小米11上对它做了些测试，结果有些失望……,5234264,321559
BV1Zz4y1z7Dj,586017889,1,出行,1,http://i2.hdslb.com/bfs/archive/73dfe59cbf6510f56dd65fa5c39e4ae3055a3640.jpg,当南方孩子到了零下20度的北方……,1609727034,1609727034,"南方没有雪，即使下了雪也积不起来
饭饭一直问“妈妈，什么时候下雪呀”
你说想看雪，我就带你飞去北方～
看到雪的那一刻，她就尖叫了！
一直要我跟她打雪仗～
还喜欢玩摔倒，在地上摩擦摩擦然后摔倒
不过真的太冷了，玩一会儿就在室内躲一会儿
小家伙从来没穿过这么多衣服
两个手臂像企鹅一样无法自然垂下hahaha
好啦 2020我们的旅行划上句点啦
期待2021，可以带你去更多更多的地方……",8026346,476802
BV1mX4y1T7XF,713412725,1,科学科普,1,http://i0.hdslb.com/bfs/archive/1e8afe41a4232edb1b0ab1832d8ad140f4c4dc61.jpg,年轻人的第一台CT机？我竟然用来透视盲盒！,1609471872,1609471872,赶紧学会去和盲盒商家对线,1341929,118551
BV1Jf4y1y7wQ,288564769,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/118fade0960ab90893adc370326e3b1bf41a84b8.jpg,【年度推荐】2021年值得剁手的51款单机游戏（pc）,1609751047,1609751047,求求大家点个关注！！,5631334,282441
BV1yy4y1U7sU,798446024,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/95e53054a7e324cbc57dfd706572f25609364a10.jpg,玩完后我愿称之为4399“最强”小游戏！,1609621031,1609639213,"相关游戏：《爱已成往事》
新的一年祝点赞的各位借我吉言，所有霉运快快散去！
第一次尝试这种类型的视频，学校最近考试，包括即将放假，所以有很多事需要做，不过还是会周更的！
PS：
找游戏素材时偶然间发现的一款神作小游戏，制作一半突然发现有up主之前做过（真的是巧合）
关注我！三连我！要看完！爱你们！关注我！三连我！要看完！爱你们！关注我！三连我！要看完！爱你们！关注我！三连我！要看完！爱你们！关注我！三连我！要看完！爱你们！关注我！三连我！要看完！爱你们！",6134766,511399
