视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV184411s7po,53603964,1,搞笑,1,http://i0.hdslb.com/bfs/archive/bdf7aff9fe0e4ea0f231ebe365da501713fe6214.jpg,学习了摸仙堡的方言,1558804470,1558804470,发给盆友的搞笑语音，回来自己做成字幕版来娃娃鹅以请配合二期av55810701食用,6705096,224902
BV174411L7Xo,53349626,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/60c5895a2d6b8d35b9cf3069c42c3af7d882404b.jpg,【虫哥】魔性解读塑料普通话仙女神剧《巴啦啦小魔仙》，一起来接受塑料的洗礼吧...,1558606826,1558606826,这部剧真的是我今年来看过最最最最最最最沙雕的儿童剧啦，真的是太搞笑啦~~~~~~~,6984325,331116
BV1d4411p7bA,53785816,1,运动综合,1,http://i0.hdslb.com/bfs/archive/3127010f950c5e61204ffa58dd1e69cc97f7c383.jpg,我们自制的功夫短片，希望大家喜欢。,1558954033,1558954033,自制功夫短片，圆你的功夫梦,2086230,243603
BV1t4411H7g3,54057944,1,美食测评,1,http://i1.hdslb.com/bfs/archive/67be633347d65d53c5d4c68a6934fc1255064308.jpg,50元的日本爆浆牛奶玉米，和5元的国产牛奶玉米到底有什么区别,1559209178,1559209178,同样都是牛奶爆浆玉米，为什么日本的比中国的贵10倍？,2740546,66608
BV1G4411x7kE,53710159,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/75d8a72335625d4b024c0febcfb7a68887898f10.jpg,【英雄技能无缝衔接剪辑】居然如此炫酷?,1558915234,1558915224,"早上七点爬起来整到晚上十点，做得有点赶了，可能一些细节上做得没有上次那么好。（下次分几天慢慢做...）
片尾和封面有很认真的去做了，喜欢三连谢谢...
BGM：East of Eden-Zella Day/大碗宽面-吴亦凡",2796232,168459
BV1v4411L77x,53435240,1,综合,1,http://i1.hdslb.com/bfs/archive/cc779f0d87e3ea143cf627c88ac8645af9d15543.jpg,杰瑞想起了被舍友的抖音大声外放支配的恐惧,1558749908,1558749908,"喜欢的点个赞哈收藏下我会很快更新的啦
运用素材：今天站长不在家Av46386387
葛平万恶之源Av49879474
行星Av20773825",5056904,324352
BV154411W725,53847211,1,田园美食,1,http://i0.hdslb.com/bfs/archive/cdffdb4f0575b3c6a8e50931a128b97b89bc1ecf.jpg,华农兄弟：烤兄弟家的小龙虾，美滋滋，很漂亮，很好吃,1559102448,1559102441,华农兄弟：烤兄弟家的小龙虾，美滋滋，很漂亮，很好吃,4116808,119363
BV1v4411L79j,53433155,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/aa4e65176f7ba56ba6272de6d843ec4196c293cb.jpg,史上最粪！50w人打出0分！无人超越的史诗级差评动画！看完后up主只想口吐芬芳！,1558684241,1558684241,"是什么让50万人打出0分？是什么让up主口吐芬芳？赶紧来看平成年间最后最强的传奇粪作《兽娘动物园2》！
微博 @泛式 https://weibo.com/FunShiki",3487456,184133
BV1K4411x7N1,53683829,1,日常,1,http://i2.hdslb.com/bfs/archive/72557d285a85cf7e525dc6e1eeeb2b6953c0f6c9.jpg,马来西亚放弃华为和诺基亚签订5G？我是来打脸的,1558871747,1558871747,我是来骂人的。,1605474,95371
BV1m4411W7Zb,53986215,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/216653ca5ff3a8c0f91a28f98c6e1ec4496279d2.jpg,up主竟在游戏中做小学数学题做到崩溃！,1559136570,1559136570,"游戏：作业疯了
做错的题观众老师们可以在评论区指出，阿茄会在练习本上订正十遍的。",6247078,174313
BV1F4411L7Du,53292224,1,翻唱,1,http://i0.hdslb.com/bfs/archive/47cbac36a686bdac4e3a403fbe0dd1e380b2b1cf.jpg,惊了！大一法学生现场演唱我也曾想一了百了【曾经我也想过一了百了】,1558537807,1558537807,"原唱：中岛美嘉
自己当了一次标题党感觉自己好不要脸啊哈哈哈哈哈哈哈哈哈哈
一直很想在舞台上唱这首歌，很符合自己这段时间的情况
谢谢师姐的录像！",4055303,125725
BV1k4411p79p,53747305,1,手工,1,http://i1.hdslb.com/bfs/archive/1269b4025192d953e8856033d972da7ee29973f9.jpg,自制蚊香分离器,1558928861,1558928861,-,4773125,115948
BV1g4411s7uM,53537025,1,特摄,1,http://i0.hdslb.com/bfs/archive/5728151ba82209cb544b8177bab5d454914a58f6.jpg,风评被害！被营销号带歪的隐藏神作？你对它有多少了解呢【瓶说特摄】,1558769911,1558769911,"关注关注关注关注关注关注关注
关注关注关注关注关注关注关注
关注关注关注关注关注关注关注
点关注期末绝对不挂科",3673051,122884
