视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Xb41137Po,50145560,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/2bea4571bca2693abdc680622df9e89eb8464e81.jpg,《复联4》观影指南，6分钟极简版，4大知识点刷完21部漫威电影,1556013642,1556013639,《复联4》观影指南，6分钟极简版，4大知识点刷完21部漫威电影,1118449,40651,26545,13040
BV16b41137KX,50103384,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/8e35bb28ded8e3447c665d1b9cd951a854b0461c.jpg,【漫威/复联4/合作混剪】终章：终局之战,1555875024,1555905647,"该版本增添了歌词部分的中文翻译。
音乐：
Tommee Profitt,Jung Youth,Fleurie - In the End
Mellen Gi,Tommee Profitt - In The End (Mellen Gi Remix)",848314,61369,67285,61806
BV1t441187wJ,50342560,1,美妆护肤,1,http://i0.hdslb.com/bfs/archive/2f80edf204d3a244c90eeb709cfe3a43fede5f0f.jpg,【ONLee】把男友化成抖森洛基去看《复联4》首映，路人的反应是...,1556106754,1556106753,"这条视频不用简介❤️
LOVE U ALL～～～",1486324,52181,22772,22977
BV1Kb411L7km,49761203,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/925956c068bf17dfbc8b72e2b12e6458ac7c38e1.jpg,B站专访《复联4》剧组：美国队长念bilibili太可爱！,1555616744,1555616744,本次我们亲自参与了《复仇者联盟4：终局之战》影迷盛典的现场，还从漫威总裁处挖出惊天猛料：复联四不是漫威宇宙第三阶段的终结！《蜘蛛侠：英雄远征》才是那个句号！,3246722,110185,46918,59686
BV1qb41137gd,50130649,1,搞笑,1,http://i1.hdslb.com/bfs/archive/528c594b85e340e0ee27d079df4a2327e2b644db.jpg,papi酱读书日特别篇——荒诞派戏剧四部,1555927237,1555927232,"papi酱读书日特别篇——荒诞派戏剧四部
真的很荒诞！完全看不懂！
微信订阅：dapapi",2445815,104300,40862,24937
BV1wb41157jT,50044420,5,电子竞技,1,http://i0.hdslb.com/bfs/archive/6d22fea4908665ebec0bc69776a76cc0ab137d55.jpg,[LPL春季赛] 4月21日 IG vs JDG,1555835021,1555835021,[LPL春季赛] 4月21日 IG vs JDG,4077603,44816,31095,23769
BV15b411L7rX,49757320,1,翻唱,1,http://i2.hdslb.com/bfs/archive/d89a767d635dcc4a96f64ef8dcae3b2172b8eeea.jpg,日语版《绿色》好听爆哭预警！！超火神曲秒变日剧主题歌awsl？！,1555669221,1555669220,"緑色（日语版）
【你们要的女声版 av50520842 ←伪音慎点！贺100w播！】
超火神曲《绿色》日语版 美少年音演绎，绿色本是一种美丽的颜色！这怎么听着是恋爱日剧分手情深的故事？！
MP3：https://music.163.com/#/song?id=1359553063
作词作曲原唱：陈雪凝
编曲：Dadz
改编/翻译/日语填词：谭朝月
演唱：谭朝月（章鱼烧正太）【O2O男团正太社长】
混音：远夏
PV：果酱",2504271,82568,43653,74218
BV1Vb411G7mq,50215647,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/3dac18e603dd285a131c3df411b687c4845a37df.jpg,如果把《西游记后传》去掉回放，它还好不好看？,1555985041,1555985041,"最开始一道佛光后，孙悟空不再整天喊着打打杀杀，他几乎成了全剧最理智的角色；
如来不再是慈悲的代表，他有凡心，存私欲，还会在两个女人之间摇摆不定。",2864862,108287,81235,29969
BV1Vb411V7F9,49883403,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/1a4d5c966abc851e7d06ff3342b41356d9fb1c5c.jpg,【老徐的奇妙冒险】只狼真好玩嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿！,1555745818,1555750812,"只狼啊 真的好玩 个屁啊~
打素材 打到半夜 快猝死~
只为能 求个收藏 或三连~",2572901,153354,148437,55226
BV1Sb41157BK,49707203,1,音乐教学,1,http://i0.hdslb.com/bfs/archive/3b03a5a909c24160acf5712acec239ceb6e671d7.jpg,如何5秒钟把一首歌变土,1555577527,1555577527,"摄影、剪辑：朴冉
视频总策划：刘子纯",8142931,374371,181716,140888
BV1kb41137ty,50113374,1,手工,1,http://i2.hdslb.com/bfs/archive/11a2de2732094002899665329f62f29dc1136411.jpg,立体雨伞如何折？简单易学还可以收缩，一步一步教你,1555893258,1555893257,这是一个雨伞的手工折纸教程，做出来可以收缩折叠，简单易学，就让手工小匠带大家一起看一下吧,1701307,117204,73085,210361
BV1Kb411L79v,49759489,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/c8eb0c49ae2fc196973620ccf26a73d85b5aa802.jpg,童年最变态游戏关 12年前劝退无数玩家的噩梦！,1555614641,1555671939,"童年阴影合集，这期先从诸位比较熟知的作品开始
BGM：
1.Silhouette-Goldroom
2.皇家萌卫-灵空GTech
3.Love Is a Bitxx-Two Feet
4.truth-Yuksek
5.shine-Years & Years
(希望各位不要在音乐下面刷名字，谢啦0.0)

视频内部分素材：
番剧《高分少女》
《干物妹！小埋》",2279944,71290,44563,16733
BV1vb41137R5,50126219,3,搞笑,2,http://i2.hdslb.com/bfs/archive/ce9b01adb64d014823fa677fb852512f63dc3359.jpg,日本宝矿力校园爆燃CM一镜到底广告《宝矿力蓝色之舞 灵魂的呐喊》！,1555906781,1555906781,"CM一镜到底真是燃啊
日本某饮料公司一共邀请了760多名学生，在教室、走廊、图书馆分别拍摄一镜到底的广告。注意是三个同时进行拍摄，有一个人出错就要全部重来！最后三个人聚集在一起，尽情呼喊和舞蹈，真是太燃了！这个拍摄手法也是超级酷




这是广告？！这简直是MV",4097964,186004,93945,239148
