视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV117411w7RE,90609023,1,搞笑,1,http://i0.hdslb.com/bfs/archive/82dea13631c41b84d572a5beb920a51bc0e1569e.jpg,B 站 现 状,1582279115,1582279115,这真的不是低创，审核大大(╥_╥)不要误伤了好不好(╥╯﹏╰╥)ง,9342202,901242
BV1m7411F7bG,90748215,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/3abd68fd895fa93b110f25495ed3d76e66f35bcd.jpg,【师 生 对 线】这网课上得就尼玛离谱！,1582326124,1582344352,天天上网课太无聊？教你如何科学地开小差！（误）,19813867,1319026
BV1Y7411A7T4,90269539,1,极客DIY,1,http://i2.hdslb.com/bfs/archive/eb88ed9b92bbe2c509d6a464f0da8fc8e099206b.jpg,【才浅制作】手工是有极限的 除非超越手工 善逸雷刃极致还原,1582185620,1582185616,"本期视频是鬼灭之刃里善逸的雷刃，本来手工刻出纹路就可以了，但是我觉得那样没有灵魂，所以采用了最硬核的方式制作，看完别忘了三连！本视频含危险操作请勿模仿
bgm:  Sonja_s_Interns、 Epic Hollywood Trailer  、Fearless",11283910,1310664
BV1w7411P7jJ,90362224,1,小剧场,1,http://i0.hdslb.com/bfs/archive/c1e85909cbc9a1f99adc0ffc9890f1ef3a389f86.jpg,受够了，我真的不行了。好想逃。,1582191197,1582201256,"如果，你度过了5000个一模一样的24小时……

感谢大家看到最后！ღ( ´･ᴗ･` )比心",10230558,661631
BV1o7411N7FH,91750514,1,翻唱,1,http://i1.hdslb.com/bfs/archive/b7baed780bf509fef2babb8aa68c9b52d67bdd86.jpg,【 唱 首 歌 】我 钉 起 来 真 好 听,1582689681,1582689659,"原曲《你笑起来真好看》
原填词：《你钉起来真好听》av88651718
来一首对线版的吧QvQ

———————————————————

【阿里钉钉五星工厂出品】

策划：偌北
填词：偌北
演唱：坎瞳
音频制作：Lit-Z
曲绘：妮纸
PV：君潇",5193990,373183
BV147411M7Yx,91720074,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/611655e4e9748633bfe30f62998fb079702d49ef.jpg,人干事？为阻止少年轻生，狙击手成功将其击毙【阅片无数36】,1582725643,1582725642,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第三十五期av89971424：我 老 婆 还 在 卡 池 里 啊 . j p g
第三十四期av88304073：你为什么不戴口罩 我在吃饭
第三十三期av86888362：我竟然上电视了！
第三十二期av84530255：你爱你老婆，我也爱你老婆，那我们不是一边的吗？.jpg
第三十一期av83504357：你女朋友可能是个男的.jpg
第三十期av82541261：我们的干警二十四小时盯这个群.jpg
第二十九期av81630341：男女接吻真的会喘不过气吗？
第二十八期av80524762：是什么片让图书馆大爷看的泪流满面？
第二十七期av79656005：请问up，在全班面前强人锁男的片段出自啥片？
第二十六期av78791992：请问up，这个人偷摸在桌子底下看的是啥番？有点刺激！
第二十五期av77963556：请问up，高考当晚我前排的这对异性同桌看的啥番？
第二十四期av77195943：请问up，高数课上这位妹子偷偷看的是啥番啊？
第二十三期av76369579：请问凉风，我同学给我画的妹子出自啥番啊？
第二十二期av75536476：请问凉风，昨晚女孩子给我发了个截图请问啥意思啊？
第二十一期av74732170：请问up，坐我前面这对情侣看的是啥番阿？
第二十期av73863626：请问up，食堂里这位小哥在看啥番？
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",5464498,543906
BV1Rj411f7Fq,91101531,1,日常,1,http://i2.hdslb.com/bfs/archive/2ff52be6b43433197bfd1798a1906dd6ebadfcad.jpg,肺炎下的真实日本...我妈让我现在赶紧回国....,1582449615,1582449615,"球球日本长点心吧。。。。。
° ͜ʖ ͡°)记得关注我豆奶子呀~别忘了点赞收藏！ 
→av41491192 片尾曲 日语版改革春风吹满地 
→av40409086 日本妹子为什么这么瘦 
→av42806782 日本妹子为啥冬天光腿 
→av43240232 日本妹子吃超难吃中国菜的反应 
→av40892710 日本妹子为啥牙齿不太好看
→av42064376 日本妹子为啥胸大 
有什么疑问请弹幕留言！豆奶子为您倾情解惑",4606809,399160
BV1a7411M7sU,91244944,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/c4833c55da3c4b42be946193c56ffd88e4d934c3.jpg,像这种孙子 爷一共有七个,1582490637,1582490637,经历了三十多次的死机才艰难完成的，真的不点个赞吗？？,9784410,530321
BV1aj411f7a6,91060138,1,国产原创相关,1,http://i0.hdslb.com/bfs/archive/5b9d89f57162d710bac8225c2703c9ad1af139ad.jpg,看的我热血沸腾，看完你可能要重新认识喜羊羊,1582441438,1582441438,"BGM-Breaking Now-From Ashes To New
尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力了尽力",8337021,426585
BV1A7411u7Ji,91341454,1,美食制作,1,http://i0.hdslb.com/bfs/archive/195fcf99f2a3e06d5d1b09ca12eb0903b01e3e62.jpg,自制KFC肯德基炸鸡翅，鲜嫩多汁，酥脆外皮的关键,1582541769,1582541769,"裹料：
鸡翅（中翅或翅根）......10个(一斤左右)
（中筋）面粉......180克
玉米淀粉......60克
小苏打......2克
盐......2.5克
黑/白胡椒粉......各2克
腌料：
盐......5克
黑胡椒粉......2克
白胡椒粉......1克
辣椒粉......1克
蒜粉......5克
姜......适量
牛至叶/百里香......1小勺
酸奶......2大勺
腌制时间：1小时以上，过夜最好。油炸我是一个个炸的，第一次炸4分钟，偏嫩有汁水。二炸15秒。",3434911,160289
