视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Vh411Z7XH,201497804,1,音乐现场,1,http://i1.hdslb.com/bfs/archive/9306ebde485d2872bea4d5ac0ff64c2b722aed2e.jpg,【4K60帧】欢天喜地全新单曲《头号玩家》玩转梅奔 炫酷登场【BML2020单品】,1595661282,1595684189,BML2020云live单品《头号玩家》。我们是舞台的king,10832281,611189,529036,391812
BV1T54y1i7ib,841596261,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/c74af493f5d2842f23d0dde7d7b8de1f4e6decba.jpg,神预言！34年前的剧情现在竟然重演了【阅片无数57】,1596031209,1596031207,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第五十六期BV1Wi4y137Kq：人类早期击杀牛头人珍贵影像
第五十五期BV1sz411v7b8：网恋女友竟是一起搬砖的工友！
第五十四期BV16D4y1S7fz：Woc！60年前的电影太能撩了！
第五十三期BV1e54y1B7W6：马化腾曾扮妹子陪聊！
第五十二期BV1ZK411p7LX：妈，你听我解释……",5917202,582810,189541,54945
BV1Mp4y1q7xJ,969020390,1,综艺,1,http://i2.hdslb.com/bfs/archive/9ffa6e5f8d58668fb09cfed8152e96c03a80e16e.jpg,【片片】《明星大侦探》最强玩法，无脚本杀人游戏，五星烧脑！,1596098903,1596098903,"连续五季的高分综艺《明星大侦探》，也是我最爱的国综。
各种离奇命案，让人脑洞大开，探案过程不仅有段子，还很有深度。
关注微信公众号：小片片说大片，更多宠粉福利等你来！",1763140,83912,10092,7429
BV15Z4y1M7ac,371590084,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/b7c61f30251c5e2504ac9daf7276204d1f1c5891.jpg,【泛式】看完七月新番，气的我当场打开了剪辑软件！,1596022680,1596022680,"2020年7月新番x《让我剪剪》第一弹
微博@ 泛式 https://weibo.com/FunShiki",2793027,278440,123864,40844
BV1wh411d7v9,201591643,1,搞笑,1,http://i2.hdslb.com/bfs/archive/5390bb583f79dd33fff21f42e2c91cf2102e1f12.jpg,“穿”衣服挑战！01,1595879241,1595908807,喜欢这期视频的话，请务必点一下赞噢~,7592108,567022,136322,62267
BV1Gt4y1X71z,626453773,1,科学科普,1,http://i0.hdslb.com/bfs/archive/d2ee706b80821fd7018ebc05a41bacc82ba276dd.jpg,【医学博士】近视手术会后悔吗？I 最全近视手术术前指南,1595572375,1595572375,"大家好，硬核科普UP主又来了，我确信看完这个视频能解决你对近视手术大大部分问题！应该是比较全面了，视频做的也挺累的，希望能给个大拇哥啥的，谢谢大家！peace！
常见问题：
1.近视手术回复时间要多久？
2.恢复期不能做什么？
3.会产生后遗症吗？
4.手术失败的概率有多少？
5.长期佩戴隐形眼镜和近视手术哪个风险更大？
6.炫光问题
7.职业问题
8.该不该做问题",5115889,424581,232956,168972
BV1KD4y1U7gN,711527730,1,美食制作,1,http://i0.hdslb.com/bfs/archive/d9ed4c6d813dc220dbb0489cbdfeb80f93aae0a2.jpg,原来全中国每个省都有自己的本命饮料，哪一款是你最浓的童年记忆,1596020780,1596020780,听说你又要拜托我吃地方特色美食？哪一款是你家乡最经典，快给我留言吧。,5720767,364660,119168,38044
BV18A411v75S,328963371,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/43082e3b73ac1c63b23abb0fdafa25be407de020.png,(萝莉版) 从零开始的异世界生活,1595646316,1595646316,"肝已经炸了
智乃和雷姆是同声优，位置没有和艾米莉亚换过来是因为艾米莉亚和智乃型象更相似。
原版：请问您今天要来点兔子吗?第二季ed",1986784,262710,178839,98730
BV18h411Z7Gy,201577804,1,健身,1,http://i0.hdslb.com/bfs/archive/530b99b2db435de8511b8a711aaee52ba4885008.jpg,这个习惯差点毁掉我的人生,1595904929,1595904929,"大家喜欢这个视频的话别忘了一键三连哦！
新来的小伙伴，别忘了点击""关注""
咱们下期见~",3714927,265457,193972,153615
BV1uD4y1D7yV,711404028,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/fa4a31b51e5cb209684f08437b36b96074821400.jpg,害死了612人后，我将612根钉刺扎进了身体「第二章」,1595594745,1595649920,害死了612人后，我将612根钉刺扎进了身体「第二章」,2919486,202190,108187,40204
BV1f54y1U7nL,838890984,1,翻唱,1,http://i2.hdslb.com/bfs/archive/3bba901ca9d01133ee0d833d9bafa67732b321a3.jpg,【明日方舟】罗德岛文工团出击！《红粉佳人》梦幻联动！,1595580277,1595908807,"要说的感谢太多，感谢各位在百忙之中能抽出时间来学歌录音！
更要感谢画师能在很短的时间里出了那么多张图！
还要感谢哈老板的剧本监修！
饭団老师的修音依旧效率高质量好！
感谢大家！

一开始的灵感只是在某一个瞬间觉得老陈去找塔露拉了，那星熊的心里会怎么想？
然后经历了将近一个月的制作，在大家的共同协力之下，完成了！
大家戴上耳机，静下心看。
希望各位观众看得开心！
Cast（按出场顺序排序）

星熊             Siva_小虾鱼_
赫拉格         渊渊的奇妙冒险
拉普兰德      月隐空夜
弑君者         陶二梦
博士            魔法Zc目录
黑角            哈米伦的弄笛者
凛冬            逗比寒MillerRHan
梅菲斯特     心斎桥オクトOfficial
塞雷娅        果蝇轰

村头广播     哈米伦的弄笛者

美术
雪风军团
依依_Official

视频后期
渊渊的奇妙冒险

音频后期
饭団子P

编剧&填词
渊渊的奇妙冒险

剧本监修
哈米伦的弄笛者

导演
渊渊的奇妙冒险

原曲
Despacito—— Luis Fonsi / Erika Ender / Daddy Yankee

插曲
August——mama!milk
il vento d'oro——菅野祐悟
Habanera from Carmen / La Cumparsita——Martynas",3122253,214892,212980,150121
BV1JV411z7eA,414075186,1,日常,1,http://i1.hdslb.com/bfs/archive/6e507ffd7449cf486e2f472ca8b287f6a5b53c61.jpg,开箱特朗普早期创业失败产品，为何浓浓微商风格？,1595907147,1595907147,,3485041,252266,45330,13778
BV1mv411q7YG,244050527,1,搞笑,1,http://i2.hdslb.com/bfs/archive/2b7048ae74b70e2374e77b98a7706cf90e4094fc.jpg,海皇“辞职”了？,1595974391,1595974391,"希望观众老爷喜欢这个系列！
（希望你们喜欢，记得素质三连！）",11252460,887760,374083,126215
BV1hK411J7xm,498926771,1,综合,1,http://i2.hdslb.com/bfs/archive/e1a2817e0b66e2ec6b911bcbdb86445fa6e5a0e0.jpg,人 间 逼 格,1595587180,1595587180,表 演 带 师,19751424,1741211,871903,339118
BV1az4y1D7rQ,583883485,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/f3b974ba9ee92e9fcb0d58338f7e57e3d22bc5f3.jpg,CCTV播《熊出没》的那个晚上，美国差点在中国搞起一场战争？【乌鸦校尉】,1595496381,1595496381,"本视频来源于2019年5月20日，发布于“乌鸦校尉”公众号的文章——《3年前，我们和战争，只隔了一集〈熊出没〉》
是的，没错，我抄我自己，有本事打我啊～hia hia hia hia hia～",18026176,1136683,948326,491285
BV1zK4y1e7TG,883976505,1,职业职场,1,http://i1.hdslb.com/bfs/archive/44c173416d8afb784d330a437ecb46352d6eac74.jpg,【半佛】狼性文化是当代职场糟粕,1595761123,1595761123,好好的人不当，干嘛学狼呢。,3451324,211618,85836,42170
BV1iV411z7Nj,414096645,47,校园学习,1,http://i2.hdslb.com/bfs/archive/5e283c8510f7cf04a5f174acf0719c487dad4b85.jpg,"全网最适合中国人的免费音标课(纯干货, 超详细!)",1596002423,1596017121,"你现在看到的这套音标课, 是我之前马不停蹄地做了两个多月的40多个视频的升级版合集.
它或许是全网最适合咱们中国人的免费音标课程... 之一. (还是加上""之一""吧, 否则招骂~)",11774070,899725,937581,1183205
