视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1iE411H7Ua,92531906,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/5fa82f74c6b6ae9d0d6f33ceb0f68c1c647448bb.jpg,【师 生 对 线】这网课上得就尼玛离谱！（第二集）,1582975865,1582975865,挑战网课溜号操作的极限！,12041198,763080,438128,223657
BV1mE411J7xb,92699533,1,数码,1,http://i2.hdslb.com/bfs/archive/5e18e772a4383abe3f0762f2f07083d1d8789ca4.jpg,【何同学】二十万元的电脑是什么样子的？苹果Mac Pro深度体验,1582976754,1582976753,"引用视频：https://www.youtube.com/watch?v=RA2ZWv71yzM
BGM： @Cambridge李劲锋 钢琴版【友情岁月 · 马小浩处刑曲】
请大家务必不要到相关BGM里评论我的名字",10949257,964489,750772,188920
BV1A7411N7Q3,92135544,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/0bc1aec592b0712621d5ec658b8164793c8cf220.jpg,转发给女朋友，一起选情头！,1582809335,1582809335,-,4088815,322901,221657,245859
BV16E411s7L4,93648647,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/0fe1f40120539dc0c334d16807c6672d49b06989.jpg,【家有儿女】家有骚话！网 课 现 状,1583371437,1583380858,"应粉丝要求做了这期视频，今天我们来吐槽一下qq
BGM：Wonder Girls-《Nobody》
家有儿女第九期：BV1fK4y1h7q2
家有儿女第八期：BV1az411i74F
家有儿女第七期：BV15K4y1k7Fu
家有儿女第六期：BV1x7411S76z
家有儿女第五期：（本视频）
家有儿女第四期：av89256115
家有儿女第三期：av86154367
家有儿女第二期：av83130733
家有儿女第一期：av70131862",1495462,110135,25899,20400
BV14E411H7Js,92499885,1,搞笑,1,http://i1.hdslb.com/bfs/archive/23f5afe54add8ea0e94291ccfd0e371b48d30d5f.jpg,节选自《 口 技 》,1582925633,1582925633,"节选自《口技》
寓教于乐",5903624,568617,529497,261888
BV1a7411T74G,91572143,1,翻唱,1,http://i1.hdslb.com/bfs/archive/bd2964a3e16475763a2cf73d6f07fa2f828afe9c.jpg,病 名 为 钉 钉钉钉钉钉钉...（钉钉音效与人声完美契合电音 无限循环 疯狂洗脑）,1582619186,1582709430,"最新支付宝x花呗沙雕洗脑翻唱请看av95317230

近期被钉钉洗脑的各位病友，听了这首病名为钉，你只会病得更重...2333
《病名为钉》（原作：《病名为爱》，词曲：Neru&z'，原唱：镜音双子，sm31942799）
策划：赤leopard_大暴
填词：活力菌Z
翻唱：无聊到底/漆柚/赤leopard_大暴
视频：远古大Dio丝（琉璃猫映像）
人声后期：圈太
封面：笔小贝",4631872,448937,221921,192096
BV1xE411s73p,93605411,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/933085bb34ad81bd63fe69605ec2f253683930ea.jpg,❓  ❓  ❓ 【阅片无数37】,1583330435,1583330433,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第三十六期av91720074：人干事？为阻止少年轻生，狙击手成功将其击毙
第三十五期av89971424：我 老 婆 还 在 卡 池 里 啊 . j p g
第三十四期av88304073：你为什么不戴口罩 我在吃饭
第三十三期av86888362：我竟然上电视了！
第三十二期av84530255：你爱你老婆，我也爱你老婆，那我们不是一边的吗？.jpg
第三十一期av83504357：你女朋友可能是个男的.jpg
第三十期av82541261：我们的干警二十四小时盯这个群.jpg
第二十九期av81630341：男女接吻真的会喘不过气吗？
第二十八期av80524762：是什么片让图书馆大爷看的泪流满面？
第二十七期av79656005：请问up，在全班面前强人锁男的片段出自啥片？
第二十六期av78791992：请问up，这个人偷摸在桌子底下看的是啥番？有点刺激！
第二十五期av77963556：请问up，高考当晚我前排的这对异性同桌看的啥番？
第二十四期av77195943：请问up，高数课上这位妹子偷偷看的是啥番啊？
第二十三期av76369579：请问凉风，我同学给我画的妹子出自啥番啊？
第二十二期av75536476：请问凉风，昨晚女孩子给我发了个截图请问啥意思啊？
第二十一期av74732170：请问up，坐我前面这对情侣看的是啥番阿？
第二十期av73863626：请问up，食堂里这位小哥在看啥番？
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",6102829,524013,222755,60878
BV1fE411n7sj,92376351,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/bba2f4b8a3f1c7773ce836c03b3acfb551136e11.jpg,【多明星】异度侵入 高燃警告！,1582890600,1582890600,"BGM：ミスターフィクサー-Sou
本作致敬【多明星】鬼畜之刃av58507709，吹爆冰绎大佬！
很喜欢《异度侵入》的这首OP，发现鬼畜区几乎没人做过这首歌，觉得蛮可惜的就做了一个，喜欢的话就三连和关注吧！
感谢混音@夜雨星繁y
感谢midi@是真白阿",2111215,181981,117838,92077
BV1SE411n7V6,92341698,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/29301e33fbe3e62049095083f0c572b581fc209c.jpg,“每日一遍 防止早恋”,1582887696,1582887696,山盟海誓终究敌不过柴米油盐,24270529,1100456,420851,468196
BV1vE411W71u,93964890,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/ddff4efbead3f3937696e10e36b517b536662627.jpg,航天大师老番茄,1583467265,1583467246,游戏：Outer Wilds 星际拓荒,7087717,396420,121290,46503
BV1JE411H7Ps,92440783,1,宅舞,1,http://i1.hdslb.com/bfs/archive/3c94f4fba7a4c31e8ce064437b27a16fb410bb4f.jpg,猛   男   打   气   舞,1582900606,1582970406,"BGM: AKB48-恋するフォーチュンクッキー
Choreographer: IconX Family
Dancer: Ram，Isamu，Jorie，Jimwell，Rain，Myron，Michael, Jawill，Maezon
Production co-ordinator: 恩恩
Special Thanks To 《樱桃湾之夏》

这个舞蹈，送给2020的你。相信没有一个春天不会降临，闷闷不乐也解决不了问题，把笑容“搓”成元气弹，跟猛男一起跳起来吧！
 
樱桃湾之夏 X 猛男舞团
献上一舞为各位的2020元气加满！
AKB48真人入驻的偶像经营互动手游《樱桃湾之夏》已全平台上线！",4678616,454119,291404,108044
BV1dE411478d,93533259,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/66f6f4b8e9d960105ba61ba8e9205e7cfcf28401.jpg,好 哥 哥,1583262522,1583294449,"本期谈话内容过于奇怪
求三连！谢谢你们啦！",9889681,512588,355181,174445
