视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1u4411L7ha,53321468,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/3647cf9c3c189d73c68f11be8058c278e4966080.jpg,【敖厂长】做一部恰饭视频能挣多少钱,1558583223,1558583223,恰饭老祖的恰饭起源记(本视频不是恰饭视频，可放心观看),5809304,191753
BV1r4411776v,52761403,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/48d09677b70e2508d2f7025a6769c159b53613c8.jpg,最强催泪：人，为什么要努力,1558106121,1558106121,人为什么要努力啊，也许是为了将来有更多选择，也许是为了报答家人，也许是不辜负父母的期盼，我们在努力的过程中，曾经想过放弃，也许还要在黑暗中行走很久，也许看不到希望。但不要放弃，因为只有努力过我们才能证明自己。献给所有正在高考的学子们。,13311125,470809
BV1g4411j7cd,52993571,1,热点,2,http://i2.hdslb.com/bfs/archive/e179aa6d35aa30acb00a50de08c9d481431371c2.jpg,【新闻联播】华为绝地反击 中国居安思危,1558270721,1558270721,"央视新闻
新华社述评：汇聚高质量发展的澎湃动力——从供给侧结构性改革看中国经济新动能
专家：美方抹黑中国 纯属别有用心
人民日报钟声文章：香者自香，臭者自臭——“中国技术有害论”可以休矣
国际锐评：华为绝地反击 中国居安思危",2812161,113684
BV1j4411j79x,53043610,1,日常,1,http://i0.hdslb.com/bfs/archive/c3eda2242f1b58cd36bbe33e3fc29de32ed6b49e.jpg,衡水中学“学霸”励志演讲：这世间，唯有青春与梦想不可辜负,1558322927,1558322927,衡水中学“学霸”励志演讲：这世间，唯有青春与梦想不可辜负！,21316501,1012221
BV1T4411J7Yb,52554795,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/6d1057d9516ae6c2922f7ddf0d7d25f000e88eed.jpg,【B站全明星给你加高考高分buff】Wish you（KB/三无/茶理理/哦漏/萧忆情/西瓜/hanser/小缘/双笙/少恭/YUKIri/菠萝）,1557920425,1557936008,"作曲/编曲：PoKeR
作词：冉语优
演唱：KBShinya、三无Marblue、hanser、哦漏、萧忆情、西瓜JUN、茶理理、小缘、少恭、菠萝赛东、YUKIri、双笙
伴奏混音：CuTTleFish
混音：Mr.曾经
曲绘：森谷moriya、sya
视频：K_Lacid
监制：bilibili音乐
毕业季即将来临！其中最隆重的就是高考了！所以我们为今年高三的考生们准备了一首歌曲！希望大家可以高考加油！！！考出自己理想的成绩呀！",1765464,141586
BV154411E7B4,52907839,1,搞笑,1,http://i2.hdslb.com/bfs/archive/3373440b2dd8ad0bafc9873aed8b464a8efac65e.jpg,一阶魔方复原教程！居然那么难！,1558233372,1558239062,"还原一阶魔方是一种什么样的体验？
想不到这个居然会那么难！
点赞就是给我最大的鼓励了！！！（素质三连什么的就别想了）
视频创意来自：av3699316",5276959,181381
BV1t4411J7Z5,52617721,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/4583e3d9f6fd8e629ee9c34c9d9936a1bd690ef8.jpg,【高能RAP】把沙雕广告们聚在一起会变成什么奇妙的东西？,1557987849,1558001702,肾虚，有时是在啤儿茶爽之后，好像喝了八吨脑白金，可是自从我吃了马蜂窝、用网易云音乐玩了一会魔兽十五周年怀旧服之后，腰不酸了、腿不疼了，肾透支的也补起来了，他好我也好,7921589,713599
BV1Q4411J7oR,52664208,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/3ddea5db755d3630c2a95018772c7b90ed0b3e79.jpg,前方高帅！立体机动带来的畅快视觉盛宴！,1558016802,1558092930,"BGM: The Reluctant Heroes    Yosh,Gemie - Barricades  审核大大辛苦了",8906499,459336
BV1s4411a7er,52328097,1,大熊猫,1,http://i1.hdslb.com/bfs/archive/aa59eabb3ffe50d2eca2a33761db0f08b22b3e72.jpg,对不起，对不起，乖乖！饲养员也慌了，连忙道歉,1558245923,1558245923,自制 欢迎关注微博、微信 pandapia，敬请访问pandapia.com 看更多熊团子。,8628501,304272
BV1Y44117782,52738140,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/b001d0eea512b14742784d0e9ccdc84e5f7d6b40.jpg,【某幻】妈的，学校全是神经病,1558092812,1558092812,"全学校都是神经病！包括我也是！
好久没做神经病系列了！隔了一万年，希望大家能喜欢！喜欢的话劳烦点个赞一条龙支持一下！",2923561,183288
BV144411j7Eg,53077053,1,美食测评,1,http://i2.hdslb.com/bfs/archive/313c594d5ec23c2dce51e4881038247b7ddd6706.jpg,299买的全自动烤串机，以后再也不用去大排档撸串了，宅男福音,1558349096,1558349096,小伙爱吃烧烤，花了300买了一个烤串机，以后再也不用出去撸串了,6652367,267246
BV1b441177Uu,52727612,2,舞蹈综合,1,http://i2.hdslb.com/bfs/archive/22dd519827dc49053ed6e8c8b044ae156e10eda4.jpg,【咬人猫】小鹿乱撞❤️花嫁猫姊妹篇o(*≧▽≦)ツ,1558092331,1558095600,"收到很多@要看小鹿乱撞，其实我也有学，所以去拍勾指起誓的时候，第一天踩点看到阳光特别好，风景特别美就拍了这只小鹿乱撞，没有想到接下来就开始多云转雨了，于是就很幸运的有了这只阳光灿烂的小鹿乱撞和美美耶稣光的勾指起誓，两作好像姐妹篇，但是风格又截然不同～小鹿乱撞跳的特别开心，也希望大家也能在阳光灿烂的视频里感受到一份好心情~
感谢音乐：小鹿乱撞-Ryan.B/狄迪
感谢编舞：av38587731",3317741,92284
BV1T441177Yf,53207142,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/5b2a65cfa7c7a9f79a9f82d77f28d48b9ec54cf7.jpg,游戏史上最高的大楼！从2000米高楼跳下来会怎样？,1558458128,1558458128,"希望大伙可以帮忙点个收藏，算是对我最大的支持了，感激不尽
BGM：
Still-Timirage
Sunflower-Post Malone/Swae Lee
Love Is A Bitch-Two Feet
Mesa-Hans Zimmer / Benjamin Wallfisch
Introduction-Solar Fields
Roses-Ghostly Kisses
An Island-SOULAR ORDER
视频素材来源：
电影：
《蜘蛛侠 平行宇宙》
《碟中谍4》
《魔女宅急送》
C4D科幻短片 Dreaveler https://www.youtube.com/watch?v=X9TgIjJFElk
镜之边缘：
https://www.youtube.com/watch?v=NikMjhCDLKY
哈里发塔：
https://www.youtube.com/watch?v=iD4qsWnjsNU
https://www.youtube.com/watch?v=a0sX9ArivpI
https://www.youtube.com/watch?v=boxze1B1mfw",2478959,88212
BV1Z441177HD,52847296,1,搞笑,1,http://i0.hdslb.com/bfs/archive/5d65d660a9e08cdc728ab5a46a8bc70df76f188a.png,在电梯里对陌生人说“九头蛇万岁”会怎么样？？？,1558176538,1558176538,微博@徐大虾咯咯,5505352,202584
