视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1N3411b7Bo,421946246,1,搞笑,1,http://i0.hdslb.com/bfs/archive/4b49d94599d2aff64e76e5a8e1f7bb38ff195b61.jpg,离大谱！随机帮别人实现梦想，竟然跑断了腿(物理)！,1637954818,1637983808,感谢观看！点赞到25w，帮助下一个朋友实现梦想！！,10793829,1602181
BV19h411s7oq,209567825,1,汽车生活,1,http://i2.hdslb.com/bfs/archive/77d60f5a7bcac42cc1e7f37897d4bd51f7d5a0fa.jpg,三句话让谭sir送你驾照18分，真正认识红绿灯。,1638161794,1638244802,谭sir和二仙桥大爷走遍北上广深，探寻红绿灯的真正奥义的奇妙之旅。,6793927,595207
BV1vQ4y1v7Gk,719382434,1,翻唱,1,http://i0.hdslb.com/bfs/archive/ea97ed0ea0227b12a0dcf2c5e7b00a491923e551.jpg,《孤勇者》前方核能！谁说女生不适合唱这歌？,1637776142,1637805607,"《孤勇者》
原唱：陈奕迅
翻唱：咻咻满
混音：riraru
修对：艾莉Anicca",21555644,1318708
BV1ZP4y1G72E,891910015,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/6a18f7b352175335cce234ed7ac75f19422be888.jpg,童年未解之谜！老爹汉堡店的“结局”究竟是什么？【老爹汉堡店】,1637922614,1637922609,"特别鸣谢-@Lopliter 
游戏官网下载地址-http://www.flipline.com/freegames.html
模拟经营类游戏是真的肝啊！
这一期真是算是挫折挺多
途中遇到的问题也全部整理了出来
希望对大家能有些帮助
下面游戏的存档链接:
链接：https://pan.baidu.com/s/18RUy6OZKPtvebgayI6w-tA 
提取码：1234
此存档免费公开给大家
去尝试一下给老爹做汉堡吧！
教程我过两天会发在小号
顺便给个三连 兄弟们
这和上次的杰克铁匠铺一样
没日没夜的肝 属实肝废了
你们经常说我声音虚
这下知道原因了吧T﹏T
视频里面有些口误啊
实际上是文案写错了
因为录制的素材太多了 几十G
很多地方我都是依靠着记忆力写的
比如游戏等级 天数
后期剪辑的时候发现
有读错和记错的地方
但也大差不差 还请见谅",6785308,584662
BV1ji4y1o7HY,549482129,1,特摄,1,http://i2.hdslb.com/bfs/archive/6021e32b9d0d067f6938cc575cc9ca22cc13d44e.jpg,【同人动画】儿童迪迦3：平成三杰！！！！！！,1637859389,1637859388,感谢音效师霖提供的部分音效素材 婴儿配音：站长音效网 bmg-陈奕迅《孤儿仔》,6723888,263043
BV1Ub4y1q75a,634398588,1,搞笑,1,http://i0.hdslb.com/bfs/archive/0ae408443f30119ec9590ad336653354bdc73238.jpg,【羊巴鲁】终 局 之 战,1638072301,1638072300,又是经费爆炸的一集，喜欢的话请不要忘记一键三连！,3616910,306438
BV17P4y1V7BX,891977594,1,科学科普,1,http://i0.hdslb.com/bfs/archive/f2ae6a7f653d14be8a4d50641fccf26d504e1fa4.jpg,这是你理解相对论的另一种方法,1638016466,1638016466,-,3874605,302530
BV1i34y1R7f2,807058048,1,计算机技术,1,http://i2.hdslb.com/bfs/archive/88325a12e18c8ac6cb555bcd9e31039d0663adff.jpg,耗时一个月，我做了一个干净免费的编程自学网！,1638367395,1638367395,11月份实在是太累了，投入了很多个深夜来做这个编程自学网站，希望小伙伴们能喜欢，也希望它能够成为大家自学编程的小助手，大家在自学编程的时候能想到它。,2780485,211523
BV1R34y1R7ps,807114299,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/21385537126cfdeef03155e1458de72c7ad0a0f3.jpg,“10块钱25个，我在冬天不赚钱！”天津4毛锅贴店，20年成街边相声餐馆！,1638265349,1638265407,你好，有人能看见我吗？?,3297132,317557
BV1fq4y1B7W8,591994724,1,美食制作,1,http://i0.hdslb.com/bfs/archive/83b2bbbb64a4bf76eef34663bb28606f67a60a63.jpg,我们做了一份独一无二的汉堡套餐！,1637830821,1637830806,"日更微博：绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",12280553,1013442
BV1nM4y1P7iJ,934416266,1,搞笑,1,http://i1.hdslb.com/bfs/archive/b7bc9e96228e47c9338d0b923da1c2800c67f585.jpg,做视频5年！我终于发现B站的bug了,1637982306,1637982304,"欢迎到家收看11月份心灵沟通的窗口
前面两个月忙着冲刺，一直没有静静的坐下来陪大家聊聊 不好意思啦
那我们下次我们1月份见？？！！！！
还有记得三连有好帅的动画哦",2314297,285495
BV19M4y1P7SU,934520324,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/efd610e60e90980cc7c315a5b321abcb8a5e1376.jpg,【罗翔】《我不是药神》再次上演？“定罪不起诉”依然属于犯罪？,1638331229,1638331209,"李芳（化名）的儿子患有一种罕见的癫痫症，经医生建议，她给孩子使用了名为氯巴占的海外药物。在国内，它属于国家管制第二类精神药品名单。今年7月，李芳帮一名代购者代收了海外购买的氯巴占，结果，李芳因“走私、运输、贩卖毒品罪”，被中牟县检察院以“犯罪情节轻微”为由不予起诉。李芳表示，不认可对其“毒品犯罪”的定性，将向检察院进行申诉。
针对这起案件，和大家聊一聊我的看法。",4504772,336939
BV1dg411A7N8,507108404,1,搞笑,1,http://i2.hdslb.com/bfs/archive/e4aa0ee117b9288962149d35b55f6e7b2cbb6fee.jpg,这个我是真心喜欢！【阅片无数Ⅱ 29】,1638364524,1638367282,"第二季28BV1F3411b7En：现在网上的开箱视频真是越来越给力了！
第二季27BV1CL411u7hv：离大谱！这玩意看得我一愣一愣的
第二季26BV1UU4y1g7Bk：你们想把我笑死是吗！
第二季25BV1Gg411K7L9：请选出图中的工藤新一（单选）
更多生活中的凉风请参见→微博@凉风Kaze
另外一些不适合在视频解答的题，之后会放在微博",3722657,248510
BV11q4y1B7Xv,591979411,1,搞笑,1,http://i2.hdslb.com/bfs/archive/0025320e4bd6d7490a86604ab2c70f348b73118c.jpg,大学生如何在宿舍里拍出 《非诚勿扰》,1638059413,1638059407,用《非诚勿扰》方式选舍友，谁来收留下这位可怜肥春。内容纯属娱乐，喜欢的三连我们噢。,4896749,426737
BV1jP4y137XC,892107147,1,科学科普,1,http://i1.hdslb.com/bfs/archive/47cd93012756d6e3e2df05cd20e0df8856699c17.jpg,【亮记生物鉴定】网络热传生物鉴定36,1638445424,1638445424,感谢@辟谣的大舌头loong 的分析。,5737427,511811
BV1yL411M7hE,464455361,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/41c0b14b89fbc48d62ed52a15eecfe40a8604ebc.jpg,【甄嬛×如懿】莞莞类卿和兰因絮果哪个更可悲,1637968496,1637968495,"她说：我最在意的，或许得不到了。
她说：臣妾要的，始终都没有得到。

“欲买桂花同载酒，终不似，少年游。”
赠@没头脑鹅  

生日快乐，鹅宝♪( ´θ｀)ノ
祝你岁岁常欢愉，万事皆胜意

希望你会喜欢这份礼物//double BE
bgm：初见
封面：是周月亮
字素：酥里嘎嘣",1603507,117570
BV1Db4y1q7iL,634439290,1,搞笑,1,http://i0.hdslb.com/bfs/archive/c69f561755186ab61a12349597e27d5a3b5fff75.png,【无间广场】03：忍 辱 偷 生 ，妇 仇 雪 恨   ！,1638017241,1638017241,"BGM：
Ólafur Arnalds - Interrogation
Hans Zimmer - Why Do We Fall？
Esa-Pekka Salonen,Joshua Bell,Philharmonia Orchestra - Coitus Musicalis; Victoria's Departure
Martha's Dream - Nick Cave & Warren Ellis.
川井憲次 - 一代宗师.
Eric Serra - Room 460",4042130,273282
BV1yr4y1r7f6,764152550,1,翻唱,1,http://i2.hdslb.com/bfs/archive/3d192304bf8cfdedf02419bcc0aa4d771f2ef01d.jpg,💗 送你一颗流星⭐════,1638115204,1638115204,"原曲：BV1qP4y1x7v3
翻唱：花花Haya

生日快乐~",2404139,115862
BV19i4y1o7Dz,549604707,1,舞蹈综合,1,http://i0.hdslb.com/bfs/archive/364b22c4eb59f2de995cfa1e7783853917af0028.jpg,【猛男版】你XX,1638436213,1638436212,"BGM: 你XX
Dancer: Daneil, Michael, Jawill, Isamu, Maezon, Jorie, Jhonny  
Production co-ordinator: NN",5106600,386850
BV1s34y1R7u9,807015981,1,GMV,1,http://i0.hdslb.com/bfs/archive/7b410a1160b753a786aa092a43f25050b705b3a2.jpg,终极魔性丝滑原神！开启循环根本出不去！,1638262645,1638262645,"BGM：Tik tok
开启循环，别想出去哦
感谢@海螺张   @千层的小星   授权的胡桃摇和傻乎乎的心海~
做了一个月呼呼呼！呜呜终于做完啦
原名是叫呆K酱hh，心血来潮想改一改
呆临音译darling~诶嘿
好听吧！~~qvq
制作不易呜呜呜，求个三连吧~~~~
喜欢的点个关注哦~~~~",7041868,549132
BV1Xg411A7i2,507067524,1,桌游棋牌,1,http://i0.hdslb.com/bfs/archive/49414a11cbe20b3a4be7886522c164f072803c4c.jpg,我这张卡实在是太强了【水无月菌】,1638445815,1638445814,"本期动画师@煌祺_OniBi  特效协力@赤子奈落  部分音乐协力@万伟康from无人周六  
感谢上面的大佬们在百忙中接受我的约稿，大家都是一般市民，白天有上班/上学任务，却仍用闲暇之余来配合我的制作，究极感谢！
每位大大的空余时间都不太一样，以及制作难易度，复杂程度都不一样，尤其例如动画制作过程的话就要经过交流想法—线稿—上色—成片等多个阶段，所以制作的时间跨度较长，但最终还是做出来了，只为大家能看得开心！就这一年来说，年初的时候签约了直播，签约了就是工作，我会认真对待，所以直播中规定的时长我会好好拉满，但同时我认为视频是高于工作的（老板看到了别打我_(:з)∠)_），因为我认为视频不光是工作，还是信仰！所以每期视频我都会就算顶着各种催更我也会做到自己满意为止，不然不发。只可惜这游戏更新速度和更新内容实在有限，所以客观上来说决斗链接的视频应该是更一期少一期了，但我还是会认真对待每一期的，如果连我自己都不笑，怎么能给大伙带来微笑！说这么多就是希望大家能看得开心，感谢观看！喜欢请三连哦！",4977304,283482
BV1pM4y1P77g,934417831,1,运动文化,1,http://i2.hdslb.com/bfs/archive/8fb58d6d94b7b14c024a5ff78f0f197c673dbc64.jpg,从面包师到滑雪冠军！10年坚持只为一个梦想，张嘉豪专题片《滑雪疯子》,1637915137,1637922017,冬奥倒计时70天,1061964,98397
