视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1cf4y1W771,290372201,2,手机游戏,1,http://i2.hdslb.com/bfs/archive/9e6d3214b2691b074f7b55cb1fec12838b5f4918.jpg,【明日方舟】3000块全没了！各位一定要管好自己，我真服了！,1619914587,1619914587,"不准笑话我啊！！！
我，哎哟我真的我，其他刀客塔那叫天灾嘛，我这是人祸啊！！！我真的，我今早起来我看见我自己，我真的没认出来，就这个视频，我的生活费这下好了，全没了！什么泰拉，我真的太拉。
但是蒂蒂真的艳，我觉得其实还好。",35288754,1856481
BV1MV411E71W,417964052,1,MV,1,http://i0.hdslb.com/bfs/archive/53285a1369edf0e07229e6a0eb18bf0c3a2e4b5d.jpg,音乐人许嵩来B站了！新歌《乌鸦》MV 5月8日0点独家首发！,1620355364,1620360011,"想看什么内容，快在弹幕评论区告诉许嵩吧！
欢迎音乐人@许嵩 正式入驻B站！",2316405,222016
BV1pB4y1w7LK,587969375,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/ce337b7b1c56fd0ee58f4a688f291caee6c65a57.jpg,渣男配绿茶三观不正？我从来没见过这么感人的爱情！【你的婚礼】,1619954923,1619954923,"比悲伤更加悲伤，
比郭敬明更加落落，
比《如果声音不记得》更加的《悲伤逆流成河》！
-
喜欢的话欢迎点赞三连，让大家都来见证这段惊天地泣鬼神的绝美爱情！ 
当然也可以顺便关注我一下，听说现在关注的，以后都是尊贵的老恋爱达人啦 :D",7725553,564932
BV17q4y1J7Td,545384211,1,搞笑,1,http://i1.hdslb.com/bfs/archive/4950653b4932469a1bb98f2c83b2fc092841eb82.jpg,我愿称之为社会主义性死亡,1620010923,1620010923,-,12706168,846124
BV1h54y1j7pr,845332679,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/7bc2ec520e69750f4ac197f395f67b0f79485f70.jpg,2021年的红石音乐，究竟可以做到什么地步！,1619827227,1619827206,"试着在视频红石音乐前面加入一段小科普
相比于之前的稿件，接受观众意见把前奏的速度放均匀，把洞穴后转场之前的部分进行了重置
四年前的花舞BV1Dx411p7cQ （因为我实在是看不下去这黑历史就没做到视频里，有兴趣的自己去看）
溜了溜了，肝下一个红乐去了~",6681051,716347
BV1k54y1j77L,845371318,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/ee3e1cb76eb1be7f20863e176d243a76f9175d06.jpg,最强道歉王！！！！！！!,1619930031,1619930037,"《仁王》
编曲/混音/录音室：杨秋儒
作词/演唱：老番茄/某幻君
美术：怪生音
视频：之一
欢度五一假期，送一首礼貌的歌给各位，因为我们是礼貌的魔鬼，已经走火入了me！",6242444,529627
BV1GZ4y1F7mo,375270376,1,日常,1,http://i2.hdslb.com/bfs/archive/8c71d497b0449702b6f429c7b7c043c8bb7d5360.jpg,B站2.4亿播放量能赚多少钱？兑现承诺，一次用完！,1619813585,1619842212,"这是每年都会如期而至的约定！
以全体粉丝的名义，将你们一键三连得来的激励计划收入亲手给阿尔兹海默症的患者。
今年的金额是第一年的20倍，也正是因为你们每一次的支持，才让更多人得到帮助。
我代替他们谢谢正在看的每一个你，谢谢你们！让生活变得温暖！",5763214,682823
BV1CU4y1b7Sx,672756810,1,日常,1,http://i0.hdslb.com/bfs/archive/b6108127b4dc08c19250822644ee1f839d3095d0.jpg,《我不想做这样的人》：来自全国955位初中生的演讲,1619960145,1620010811,"请听年轻人自己的演讲！

“那些想从我们身上 
看到中国未来的人
亲爱的父母 师长 前辈
其实我还不知道 
想成为什么样的人
但能和你们分享的是
我不想做什么样的人”

五四青年节到来之际，全国各地955位初中生以《我不想做这样的人》为题，写下对于未来的思考。两位初中生登台演讲，分享年轻一代的真实心声。

演讲视频由哔哩哔哩联合学习强国、光明日报、中国青年报、环球时报、澎湃新闻、新京报、观察者网共同发布",9768524,842785
BV1Y54y1j7Zz,845341389,1,美食制作,1,http://i1.hdslb.com/bfs/archive/aa450031de02a012ff72d78e388c557eea9ac340.jpg,这一口险些让我倾家荡产！！！,1619521126,1619777102,"点赞5w还原黑木场俄罗斯鲑鱼派
（上期点够的土豆在路上了！）",7903721,879099
BV1uB4y1w7LB,587929620,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/59005ba891871a7945607a146166615d5a870094.jpg,吐槽《你的婚礼》，狗屎青春爱情电影,1620047634,1620047634,,8391646,460408
