视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1qD4y1m7wR,711957634,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/9ca7262ae3a75ad5abbf658585b4a833a2788a55.jpg,“今天开学还没写作业怎么办！？”,1598760788,1598760788,"相关游戏：生化危机3重置版
开学前最后尝试一下新风格，没想到打戏过多差点给我嗓子埋了TAT
看在我这么拼的份上，
流泪求关注求三连！
流泪求关注求三连！
流泪求关注求三连！
流泪求关注求三连！",6003897,428261
BV1Th411R7Ac,201968392,1,日常,1,http://i1.hdslb.com/bfs/archive/0874931cf40dc0d7fb704deef4f61cd7e4ffaad0.jpg,突 然 结 婚,1598731000,1598781643,"感谢大家的祝福！愿天下有缘人终成眷属！

另外我的上一条动态抽了5万元红包哦~
大家快来沾沾我们的喜气儿吧 ~(*^▽^*)~",6873158,824854
BV1TV411S7pw,414410641,1,数码,1,http://i2.hdslb.com/bfs/archive/cf4dbe6189b8d706007aa77d54c91fa2e28f226c.jpg,【何同学】“看不见”的未来 小米透明电视使用体验,1598786594,1598786594,"动画：joyteeth yami
特效：flashyami
感谢九老师对本期视频的巨大帮助！
YouTube：youtube.com/c/hetongxue",8498420,827734
BV1eK4y1e7nW,884452336,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/bb8db86141e9c6f971537dcd03e8f55ff2aa97fb.jpg,《明日方舟》动画OP - 涤尘,1598688118,1598705592,"猜到会很难做，但没想到会这么难做。
分镜/第一原画/后期：木公十
第二原画：黠霞  肥帽子  木公十
上色：黠霞  木公十
3D：瞌KOTO
背景美术：瞌KOTO  肥帽子
BGM：KEMURIKUSA",3764709,375536
BV1mV41127jt,414478544,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/fe14c0e6e575a1617989de482727c65e5a65d5d2.jpg,【片片】全员变态！震碎三观的罪案剧，别因为杨颖就错过！高能解说烧脑剧《摩天大楼》,1598870182,1598870182,"最近，有一部国产悬疑新剧让人格外注意。
它靠着Angelababy哭戏上了热搜。
虽然披着悬疑剧的外衣。
却在悬疑剧之外，延伸出了很多议题。
它就是陈正道导演的新作——《摩天大楼》
关注微信公众号：小片片说大片，更多宠粉福利等你来！",3499689,305512
BV12t4y1S78m,626994559,1,搞笑,1,http://i0.hdslb.com/bfs/archive/eb720cefe208e3bf0e74c548031ddb1bc0dee124.jpg,【真人GTA】懂 得 都 懂,1599037730,1599037730,"千呼万唤！第二条来啦！
制作周期两周，后期小哥都要去植发了...
下一期枪战系列！猜猜有没有你喜欢的游戏！
新人UP求关注！",6911298,374603
BV1g64y1F78A,584484374,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/a3e019c00b4621e7fb89ea7d3dfff2a67b2b87ee.jpg,世界上最惨的奥特曼，干啥啥不行喷水第一名,1598534392,1598534392,正片,6294458,264474
BV1dp4y1Y7nJ,969448744,1,搞笑,1,http://i1.hdslb.com/bfs/archive/c274422700045e8e2a45011ce8cb495138cd4f73.jpg,在广西，EVA都是这样用的！,1598880467,1598880466,是自制 不是搬运,5412028,283125
BV145411h7r9,456881063,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/a58f6e119f8f8199670f52502d7e1d671c9c50c7.jpg,黑豹，一直很安静,1598963440,1598963440,黑豹，一直很安静,2371225,240064
BV1qT4y1w7HR,926957052,1,搞笑,2,http://i2.hdslb.com/bfs/archive/352e3995c8ffec2588a4502a423611e37b1f4931.jpg,当老师见到整整一年没来上课的学生时。。,1598531200,1598531200,https://youtu.be/mSnWaYV6gd0,6973986,384307
BV19A411n7av,329453843,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/a267f0c602c4832b3b7f500d09142bcd2aa096ca.jpg,最近超多人问的妹子，找到了！【阅片无数62】,1599055202,1599055200,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第六十一期BV1gv41117zN：最强作弊！爱因斯坦附身！
第六十期BV1bi4y1g7zM：警察：我想起高兴的事情
第五十九期BV1uZ4y1K7mA：人在极度愤怒下真的可以躲子弹
第五十八期BV1Lp4y1q7Ly：史上最没面子女鬼
第五十七期BV1T54y1i7ib：神预言！34年前的剧情现在竟然重演了",6126049,454609
BV1xD4y1m72R,711918928,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/7bfd9c047c66f68785966c8515355820c87b0b41.jpg,这外卖，不送也罢！！！,1599105652,1599105625,"游戏：外卖模拟器
还在等什么，赶紧点外卖吧！",5794170,375953
BV1K5411b7G3,456945920,2,健身,1,http://i2.hdslb.com/bfs/archive/bb2953f3fe2166827a5399c7ab8eba22719c9585.jpg,参加电视台水上闯关节目是怎样的体验？,1598857123,1598857123,"往期发现生活
av76197572 300万粉丝的UP主居然开这个车？
av74140251 穿10年前的校服回母校竟被粉丝团团围住？
av73388735 学跳钢管舞是怎样的体验？
BV1C7411i7tz 她怀孕了！
BV12T4y1u7eG 肯德基素鸡块评测
BV1854y1D7nH 300W女装福利！
BV1LD4y1Q7hv 公 开 处 刑
BV1A5411Y747 我竟然当了表演老师
BV1SV411677Q 我竟然当了BML的导师
BV15v411z7xD 小仙若对我说“喜欢你”！",6539627,340736
BV1ZZ4y1K7C2,371902906,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/c66b2afa0b3ed139d82e451373016385d855232d.jpg,【英雄联盟】看我炫耀 K/DA全新单曲THE BADDEST完整版,1598554999,1598554999,看我炫耀 K/DA全新单曲THE BADDEST完整版,7758029,244167
BV1ky4y1C7Je,796938760,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/4021548508d416401716eefb8a885f2255013f04.jpg,【罗翔】提吃人方案的人最终被吃，洞穴奇案怎么看？,1598880345,1598933662,洞穴奇案是一个经典的法理案例，这个案例虽然是虚构的，但是仍能引起我们的思考。,3109533,240324
BV1Ph411R7cb,201927893,1,搞笑,1,http://i2.hdslb.com/bfs/archive/4ea79b268c9541efb21bbd07d4e34852dc7350e7.jpg,【龙王新剧合集】B站首发全新爽片！内含独家片场花絮+鬼畜！,1598961560,1598961560,"爷“昨”回！
尬剧五虎再聚首！难道这就是传说中的“玖月奇迹”？！",3234348,221083
BV1WD4y1m7nF,711943615,1,极客DIY,1,http://i1.hdslb.com/bfs/archive/a03f16b9ea068789ffdd6709dc144f4c1fe5c689.jpg,【才浅手工】挑战两个月从零手工打造一把伞中剑，油纸伞竟有这么多零件？,1598956851,1598956851,天刀最后一次测试了！今年大家一定玩的上（策划挪开剑仞，和我保证的）第一次露脸希望不会掉粉，本视频参考传统油纸伞制作方法，喜欢的话一定要三连支持一下！,2599741,371837
BV1oK411N7Rr,499426773,1,原创音乐,1,http://i1.hdslb.com/bfs/archive/863f2365daabf4f451b861844eac97c2b0bca413.jpg,老 坛 胡 说 之 死,1598700059,1598760040,"微博@edward8n24
--
这个视频如果过20w点赞或3w收藏
解锁终极隐藏大招
感恩！
谢谢！",1929813,225571
BV1mt4y1S7BY,626998353,1,美食测评,1,http://i0.hdslb.com/bfs/archive/4986ffb85bb1abf3ce398e2d667edea893237a38.jpg,“读评论”原来这才是我的真面目,1598863925,1598863925,"点赞30万当场直接买微波炉
点赞100万当场直接女装
我giao",4769100,783124
BV1VZ4y1T78D,371919700,1,翻唱,1,http://i1.hdslb.com/bfs/archive/b1c965fb94372ff479d86f0b3563f30504ef1658.jpg,一路向北,1599051814,1599051814,-,16648444,863148
BV1ai4y1M7LS,541897753,1,手工,1,http://i2.hdslb.com/bfs/archive/2b2745b3be6bcd5b94dae64a9099b34b642f991d.jpg,改装了一下自己新买的手表,1598959129,1598959129,-,4253838,267688
BV14t4y1S7gQ,626929525,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/9ef571684de6a94d03658f7f72a27656826598b0.jpg,武汉人有多耿直？火爆当地的热干面，老板却让我别吃？？,1598703223,1598707829,事情后续发展：老板约我凌晨3点半见面...,3926770,297429
BV1X54y12775,839498119,1,日常,1,http://i2.hdslb.com/bfs/archive/6950fcbaf92302541474fc4346f1d1d57d362f7a.jpg,纯黑《读评论》受伤攻略解说,1598608502,1598608892,"说好的读评论她来了。
直播间：https://egame.qq.com/r/23333 
微博：@纯黑GK",2106569,188657
