视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1A4411N7Kb,55571607,1,翻唱,1,http://i0.hdslb.com/bfs/archive/f01115ca0cedf962848f8570b019f4a88eff7e17.jpg,亲爱的旅人啊【千与千寻】,1560514600,1560514600,"《亲爱的旅人啊》
原曲：いつも何度でも
曲作：木村 弓
原词：觉和歌子
原唱：木村 弓
填词：沃特艾文儿
编曲／演奏：郭一凡
制作人：徐威／周深
音频制作：徐威
视频剪辑：麽麽

此歌仅代表对【千与千寻】的喜爱
侵删。
Cover by 卡布叻_周深",8166311,421056,357075,306734
BV1F4411N7UE,55564027,1,人文历史,1,http://i2.hdslb.com/bfs/archive/804aa37a4fc8e8aa4fe2a50707b428148a7b4de0.jpg,小学语文课本里一共有多少假课文？（第一期）【阿健】,1560506461,1560506461,"【简介】教科书的重要性无需多言，宣传美好品质和尊重历史并不矛盾
【BGM1】林海 - 远方的寂静
【BGM2】石川真也 - WHITE ALBUM PIANO
【配音】本色出演的室友酱",2843348,211673,160053,101158
BV1o4411V7bf,55735598,1,粉丝创作,1,http://i2.hdslb.com/bfs/archive/5de1ed6c3eead9b1201b6da2ac1a8f2a6d5073a1.jpg,游乐入驻,1560642418,1560642418,-,8664345,338659,138417,41436
BV1x4411G7ea,55966278,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/8f98126b2470d7802be994dc4feeab4441bf0be5.jpg,采访第一个出考场的村霸,1560832379,1560832379,采访第一个出考场的华农兄弟,1454422,59693,25217,15470
BV1h4411V7oF,55622541,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/336707c69a326a87104b67422e76c619661a59c7.jpg,被新垣结衣狂撩6分钟，这谁顶得住…,1560562226,1560562226,来自冲绳夏日的治愈笑容。,1650941,42102,33151,40858
BV174411K7Y9,55262387,1,健身,1,http://i0.hdslb.com/bfs/archive/eb486118aae50b6735e639a3eddc680c4a0ba11d.jpg,改掉脖子前探/头前倾，只需要2个动作，每天5分钟！,1560240356,1560240356,"改掉脖子前探/头前倾，只需要2个动作，每天5分钟！
头前倾自测：自然站立，如果你的耳垂和肩峰不在一条垂线上，那就有头前倾的问题。",2792605,124376,98645,249706
BV1D4411G7go,56008708,1,日常,1,http://i1.hdslb.com/bfs/archive/8e094bc7ddf860b9cc3743285760b3229b2a33ce.jpg,假装不懂中文去外语最好的学校问路，看北外学生英语水平怎样！,1560862288,1560862287,,2500467,80458,22068,14577
BV1U4411g7FA,56137492,1,日常,1,http://i1.hdslb.com/bfs/archive/1f0ad28312e7d6a31f9d31f218c2ea815c55f916.jpg,【全职新手】01-煎饼摊工作9小时，我竟然期待月入过万,1560999717,1561003228,感谢那天排队光顾煎饼摊的观众老爷们，第一次挑战煎饼师傅这个职业，虽然被虐得酸爽，但是体会到这个职业的不易还是很值得的！喜欢这个视频就给我素质三连吧，下周五第二集不见不散！,3240458,212502,200508,56483
BV114411G7Xh,56031367,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/14efc982fced289f5ebb22cced700a808c7a2d76.jpg,【超燃/热血】这盛世如你所愿—10分钟爆燃中国近代史电影混剪（传承先烈遗志，共筑强国盛世）,1560876513,1560876513,本视频受B站UP主山人很随意，百万剪辑狮两位大神类似作品启发，采用了相同的近代史叙事手法，通过三个星期的自学和编辑，终于尝试完成了这样一部电影混剪作品。,12016847,816920,739271,610942
BV1H441157np,55787449,1,日常,1,http://i0.hdslb.com/bfs/archive/f74c175fe14fdf25fcc8e263a390ca7e4638a035.jpg,小伙看抖音竟可以用泡面修桌子，到底是真的假的？亲身实验告诉你,1560677563,1560677563,抖音牛人竟可以用泡面修桌子，小伙不信亲身实验了一次，能修好吗,3031725,84377,39853,7014
BV144411G7sX,55938320,1,美食测评,1,http://i2.hdslb.com/bfs/archive/db3bd88596560493a753b02c5817ede0b8fb4a5c.jpg,自制鱼子酱黑松露三明治！,1560852016,1560852012,"视频每周二周五晚上更新~
你的点赞投币是对我最大的鼓励！爱你们么么大！
微博@大祥哥来了，欢迎关注~~
BGM：
幻華楽 - 少女綺想曲 ~Dream Battle
The Screen Tones - エレキのツンドラ
TLV - Time（Cover：MKJ）",2866430,113260,84979,10721
BV144411G7od,55936015,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/de856ce9d1b3a2773a3f87c115013495d68e8c36.jpg,灭虫大师老番茄,1560830425,1560830419,实况游戏：Don't Escape: 4 Days in Wasteland,5662146,137367,49546,23429
