视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Wf4y1g7SY,378611303,1,特摄,1,http://i2.hdslb.com/bfs/archive/514c0fa43adf7c66d1238a8176a25fd043f971f2.jpg,【3D自制】来自3000万年前的迪迦童年珍贵片段,1633972430,1633972430,单是迪迦的Q版模型就花了2个晚上做的，也是掉了不少头发的，希望大家多多点赞哦~~~,12444244,591162,241372,184154
BV1934y1U7k8,805943748,1,手工,1,http://i0.hdslb.com/bfs/archive/81c62258307c90416ba99c1bfa1d451e5f5926c2.jpg,说出来你们可能不信，我差点被这个小姑娘难住了,1633788646,1633860005,这次的头发对镂空雕刻要求是以往最高的，如果没有徒弟的帮忙，很可能就呈现不出来现在的效果,15074663,1826057,885724,212137
BV12341117rG,420981979,2,极客DIY,1,http://i0.hdslb.com/bfs/archive/5136993f2b338e5a936ba6bb649237a476a083c1.jpg,【自制】我造了一台 钢 铁 侠 的 机 械 臂 ！【硬核】,1633610624,1633610624,"这依然是我近期做的最复杂的一个项目了，整个国庆假期都花在这个项目上了，也算是我今年给自己的生日礼物吧~
小型的高精度6轴机械臂在市面上几乎是空白，而up又很喜欢这类小巧紧凑的设备，所以自己从头设计了一台很酷的小手子，机械臂名为Dummy。
BMG：THANATOS、Sorry、Process
视频中用到的软件：Altium Designer、Fusion360、CLion、RoboDK、XMind
包括3D结构设计文档在内大部分资料会开源(1p中上位机是RoboDK，2p上位机是自己写的)：
https:",6287748,530516,586679,180393
BV1hL4y167Ep,848559377,1,综合,1,http://i1.hdslb.com/bfs/archive/925a6e9fdcbffc1675f83796a144f66fc408de5f.jpg,【猫和老鼠】刀剑如梦,1633958199,1633958199,"一键三连！！！三连！！！三连！！！
Bgm：刀剑如梦 - 周华健
视频素材：
《保镖》                  《圣诞节》
《祖鲁猫》               《猫卡通》
《斑点猫》               《飞行猫》
《老鼠年》               《决斗者》
《狗惹麻烦》           《老鼠遇险》
《寻梦小仔》           《噩梦成真》
《兼职朋友》           《强力牛乳》
《休战伤害》           《天上普丝》
《网球白痴》        ",4553408,424522,343710,116400
BV1Aq4y157EA,548560776,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/02ffb554afad7bf735b68242644fc8fa9c1f5e23.jpg,回国的时候客串朋友的一个小短片，跟大家分享。,1633843930,1633843930,-,4980971,392039,97673,34891
BV12b4y1a7Au,633413848,1,搞笑,1,http://i2.hdslb.com/bfs/archive/c2d79daa69cc45a3ec2b83ccb825ba1818ddc7e4.jpg,鱿 鱼 游 戏 终 结 者,1633589688,1633589688,-,8990914,373353,44202,68009
BV1U341117gP,420986799,1,美食记录,1,http://i2.hdslb.com/bfs/archive/35c77258f199fe448dd3f6994720f9a03e4e7cec.jpg,鸠 占 鹊 巢,1633683063,1633683063,是第一期，可能也是最后一期，嘻嘻。,4373238,625939,245080,48078
BV1ET4y1o7Wy,933561226,1,搞笑,1,http://i1.hdslb.com/bfs/archive/6792d3f669163f6e628c5b5c0743a831c9b64f79.jpg,《文艺复兴》,1634029028,1634032800,不走寻常路！,3780024,186802,59374,32485
BV1zQ4y1X7wh,718485177,1,综合,1,http://i0.hdslb.com/bfs/archive/5962e848b8d907ea669769b787ab354c6c01fbd0.jpg,当我学了三年的动画，做了《白蛇3：缘灭》,1633758490,1633758490,,3408481,116647,13805,15126
BV1L341117xS,420879965,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/2c75d6505fe88b31b10a3edb0da6d97805b03e58.jpg,《崩坏：星穹铁道》始发PV：下一站，银河！,1633604088,1633658416,"#崩坏星穹铁道#
此行驶向的每颗星辰，均是文明的辉光。",4499700,259131,90712,48710
BV1ef4y1c7w8,378492054,1,乐评盘点,1,http://i1.hdslb.com/bfs/archive/c7282a593f85425565b2af68a2763e4dd871125c.jpg,15万人评分9.2的专辑|20年后重听范特西还那么神吗？,1633492195,1633492195,"粉丝俱乐部在微博粉丝群，微博：@周杨HOPICO
如果喜欢的话，还请记得三连支持哦",4872214,290252,262349,113694
BV1pq4y1V7Fw,548422169,1,音乐现场,1,http://i2.hdslb.com/bfs/archive/a1794c120e30817d2047e1c7e194403fd6c223cb.jpg,【周傳雄】第一次在沙灘的黃昏唱《黃昏》，夕陽太美好了！,1633775375,1633775375,,5387581,418298,418546,132748
BV1uh411n75G,208611751,1,美食制作,1,http://i2.hdslb.com/bfs/archive/f4db743d7c751865a5f76117724cecffbf5f3b88.jpg,论：如何把土豆，做成吃不起的样子,1633943102,1633943101,"日更微博：绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",6962930,654506,553265,86246
BV1B341117Ut,420951134,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/6ca431cdcf036725f0289109101eff0bfea9a02f.jpg,霍格沃茨优秀新生,1633690856,1633690856,游戏：《哈利波特：魔法觉醒》,5382966,350085,63845,43269
BV1vR4y1H754,336049117,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/6b9af4df048300ffbf4b90fc84718fcf9cecda3d.jpg,86版西游记新皮肤CG正片——高能来袭！用王者荣耀打开西游记！,1634006897,1634006897,"大家是不是已经在登录界面，看了很多遍西游皮肤CG预告？现在完整全片终于来了——
王者荣耀x86版《西游记》皮肤CG——《西游记最新回》大片首映！
取经路上，行者悟能大战主宰，起因竟然是为了……一个桃子？！
片尾还有惊喜彩蛋，绝对不容错过！孙行者、猪悟能、主宰倾情演出！

观影提示：动作大片观赏性极佳，请不要眨眼哦~",2841488,88920,14146,14569
BV1cT4y1o7BX,933511162,1,手机游戏,1,http://i2.hdslb.com/bfs/archive/ecee3381e5ae34de8e08b81f8f01b55e5c7f1f07.jpg,【原神生日会】外 乡 人 2,1633838154,1633842009,"“就像黑暗中的光芒一样, 照亮彼此的路吧”

第一次真正意义上大家的作品,再次真诚感谢参与本次节目制作的各位老师! 
只是非常遗憾没有办法带上所有人一起联合投稿，只能在这里简单介绍下各位老师啦！
也请大家多给老师们捧捧场！

(艾特数量也有上限 麻了 先写一部分吧)
@赵华洲  ：制作进行
@Sroni  ：分镜/执行导演(手书)
@DAUBER-蒸包  ：插画/人物绘制(手书)
@望゜  ：插画/动画
@泠海兰Erinse  ：插画/动画
@栗栗子Sowako  ：插画/动画
﻿@依绫゜  ﻿ ：插画/",1815589,190117,164641,91431
BV1Cf4y1c7mG,378524835,1,社会,1,http://i0.hdslb.com/bfs/archive/8bb4bc3e4a39ac6aad6674ff7a15dbd577b91bd1.jpg,民警帮大爷找牛，结果大爷的“废话文学”把民警整崩溃了……,1633937649,1633937649,10月5日，湖北枣阳。民警帮大爷找牛，结果大爷把民警整崩溃了……,5945909,294923,28982,58179
BV1rq4y1V7ht,548490996,1,演奏,1,http://i2.hdslb.com/bfs/archive/3ec91417ac794517f565fe0a4defcd8920958f6e.jpg,点弦泛音高能！《江南》美爆的「指弹吉他」！林俊杰听了都想点赞！,1633507729,1633507729,"古风R&B永远的神！
改编JJ《江南》
改编 演奏 混音 ：阿旋酱
调弦：lowC
聊音乐找谱子欢迎加入
阿旋音乐交流群：463629646
曲谱购买链接：https://mianbaoduo.com/o/bread/mbd-YZ6blJxp",7740769,489672,336656,313343
BV1mQ4y1B7HQ,721057135,1,美食记录,1,http://i1.hdslb.com/bfs/archive/9b723fb4196ccb01f7b13601732764da0a6895e7.jpg,让美食up主决定我一日三餐吃什么，小伙一天跑400公里都吃了啥,1634029221,1634029210,2021开启我们的全新挑战，非常的惊喜非常的刺激，25W点赞我们继续出下一集，上海米其林吃一顿可贵啦....,3725313,452176,221130,36667
BV12q4y1V7u9,548500449,1,中国舞,1,http://i1.hdslb.com/bfs/archive/4d892570b7f474f20c6fffe60697fc96764c15f5.jpg,这要是火了，我就跳给皇上看！【逍遥】原创编舞,1633952938,1633952938,"哎呀，跳的我都脸红啦~
认真的，火了跳给皇上看！！！
编舞-小D
bgm-任舒瞳-逍遥",7844905,514117,232498,201208
