视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1x54y1e7zf,841786906,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/a9c4c95cc2b115d772928a1ece5296a3681ad7be.jpg,游戏科学新作《黑神话：悟空》13分钟实机演示,1597888860,1597888852,"从不畏惧死亡，只是不忍世道沦丧。
哪怕前途多尸骨，身后无退路——
这个世界，总有勇敢的生命，再次踏上取经之途。

由游戏科学开发的西游题材单机·动作·角色扮演游戏《黑神话：悟空》今日正式公布长达13分钟的实机演示视频！本视频内容全部基于实际操作录制，将最真实的游戏体验一刀不剪地呈现给玩家。

白骨之后，重走西游。
那群最想做西游的人，真的回来了。

更多信息可关注我们的微博@黑神话之悟空 或前往官网>>heishenhua.com",45095649,3000724
BV1bk4y117PM,754206315,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/79e247df65f25aded31516f9f975a86a6b331357.jpg,来自70年代的鬼畜！,1597387801,1597390241,"这个做了挺久的，希望喜欢！
BGM:Old Time Rock 'n Roll",3056386,257552
BV1ZD4y1U7Kh,711696121,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/70df3f4ac422c1d67e4aa6b9726d0dde9576513d.jpg,!!!,1597502209,1597502209,"你好!因为可能是第一次见面!
我是糖饺(GUM)!
第一次在这个账号投稿!这个账号大概就放一些像这样的手书吧!另外一个账号就摸摸鱼什么的!(有时候可能还会发一些游戏视频)

❗️起这个标题的原因是不想被太多人看到 而不是为了吸引更多人看或者是标题党❗️


⚠️如果有雷同 纯属巧合!这边所有的灵感都来源于a6老师!⚠️(真的不知道春卷饭的视频和少女终末旅行什么的也没有看过)

制作软件
SAI
PR 2017
音乐使用的是Kikuo的青いピラミッド
绝对不要在原曲下面刷视频名字啊啊啊啊!!!(被打

视频里的人物是随手画的所以应该不属于我(?)
我的手书可以描改!但是必须标注描改视频的BV号UwU
谢谢你的观看以及你打开了这个视频!",6570200,675622
BV1Gt4y1Q7mA,626780964,1,搞笑,1,http://i1.hdslb.com/bfs/archive/c220068315280eb9026e99d46668ede0302a27bb.jpg,（完整版）手机外放 扬声器对着嘴 嘴唇放在手机上 然后张嘴闭嘴,1597736127,1597736127,感觉很好玩，就做了一个全曲的，横屏版：BV1iV411U7o6,10654066,554612
BV1Lz4y1f7t1,584343253,1,综合,1,http://i2.hdslb.com/bfs/archive/2faecf33f176f7194b808dd2fab4128d8539c9f5.jpg,柯南最新主线情报！暗藏朗姆篇关键线索！主线漫画1051话-1060话速看！,1597972532,1597972532,"仔细看看我上一次更新主线漫画速看的视频还是在3月25日，然后在这5个月时间里老贼竟然只更新了9话漫画。
最新更新的这9话内容其实对于主线的剧情推进没有像之前一样明面的上的主线推进。当然，如果你细抠其中一些案件细节的话，也能找到朗姆篇可能隐藏的关键线索。本视频分为两个部分，其中第50秒-第9分钟会帮大家整理这8话漫画里所有新的主线信息，第9分钟开始会涵盖一些个人的推理内容，包含朗姆篇的关键线索！

如果大家觉得这期视频还不错的话，欢迎【长按点赞按钮】一键三连 收藏本期节目！

历期柯南视频——
BV1iT4y137da《全程高能朗姆分析！黑衣组织二把手已被柯南作者剧透？》
AV77224508《73分钟看完柯南所有剧情！史上最全时间线整理！》
AV80910548《柯南最新主线漫画速看！1043话-1046话》
BV1D7411272E《又一个超级大坑被填了！1047话-1050话》
AV83634368《盘点所有知道柯南真实身份的人！竟然有这么多！》
BV1th411Z785《盘点所有知道灰原哀真实身份的人！》
AV80250438《官宣灰原喜欢柯南？！柯南作者最新访谈！》
BV1Ja4y1a7Lo《史上最烂柯南剧场版！却暗藏柯哀关键感情线！》
AV79289279《柯南必看主线集数盘点！超实用整理！》
BV1wA411i7Xn《柯南十大名场面！第一竟然不是新兰世纪之吻！》
BV1gz4y1X7FW《史上最全毛利小五郎分析！他已知柯南真实身份？毛利独自解决案件合集！》
BV1EE411J7J7《可能是B站最全的怪盗基德解析视频》
BV1z741127wB《小兰一共多少次怀疑柯南是新一？史上最全新兰感情线！工藤新一出场的所有集数！》
BV1mQ4y1A7DN《名侦探柯南十大恐怖剧集！不止童年阴影！》
BV1iV411r7fh《柯南亲口承认杀过人？盘点柯南十大经典案件！》
BV1Y54y1D7v1《名侦探柯南最大伏笔曝光？柯南身边暗藏危险人物！》
BV1sz4y1R7Ut《我妈妈(70后)怎么看待《名侦探柯南》？哪个男性角色最帅？》
BV1rg4y1z711《所有黑衣组织成员大盘点！究竟有多少卧底？琴酒太惨了！》
AV88477872《数十万人逃离大阪！柯南中唯一的传染病案件！》
AV59990208《为什么“贝克街的亡灵”是柯南20年最佳剧场版？》
AV60841511《为什么“瞳孔中的暗杀者”是新兰20年最甜剧场版？》
AV78440351《5分钟看完柯南所有剧情！史上最快主线整理！》

原创不易，感谢支持！",860500,40222
BV1QC4y1t7tw,796855739,2,人力VOCALOID,1,http://i0.hdslb.com/bfs/archive/ceee9a84cd6053723b7aee35f1d598dab09cce1b.jpg,人 生 苦 短,1597592225,1597636810,"视频创意来源：BV1EV411f7Kp @神烦老狗
从四月份开始做，咕到现在才做完，不愧是我（bushi
没赶上大雄生日有点遗憾，迟到的庆生，大雄，生日快乐~
喜欢的话，一定要关注关注关注！

调音/PV：红豆稀饭中
填词：盖世君/红豆稀饭中/喵脸蕾姆嘴和尚/周佳顺
混音：疯猴     
P2混音：切莫

BGM：周佳顺-《人生苦短》
（想想还有什么没说的吗，暂时没了）",8389833,390830
BV1bi4y1g7zM,541754991,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/c06cb38073ae57c32ecc529cc506e3cadf42b128.jpg,警察：我想起高兴的事情【阅片无数60】,1597845635,1597845632,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第五十九期BV1uZ4y1K7mA：人在极度愤怒下真的可以躲子弹
第五十八期BV1Lp4y1q7Ly：史上最没面子女鬼
第五十七期BV1T54y1i7ib：神预言！34年前的剧情现在竟然重演了
第五十六期BV1Wi4y137Kq：人类早期击杀牛头人珍贵影像",5752916,519548
BV15a4y1J7Lr,669149205,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/dadf028743ac334cdaab0a0efbc8c0989108a53a.jpg,【老番茄】史上最狠中学生(第三集),1597464242,1597464242,"游戏：《The Walking Dead: The Final Season》。感兴趣的推荐购买原游戏进行体验。
第一集：BV1YK4y1s7UA； 第二集：BV1DC4y1b7UA
如果喜欢，希望一键三连支持一下~",7742451,659782
BV1NK4y1e7c5,884358719,1,汽车生活,1,http://i0.hdslb.com/bfs/archive/31fe94c87c5c0558f4f82fae464719cc15f63e2a.jpg,【半佛】特斯拉大战拼多多，一切为了逼格,1597750978,1597750978,"打打打，不要停！
台本为两篇我的公号文章结合。
半佛仙人《特斯拉大战拼多多，一切为了逼格》
仙人JUMP《特斯拉并非赢在产品》",2213633,131994
BV1SK411T7KB,499268194,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/4de30194b6cad79617cd8db86b8f762f0070ff84.jpg,【2233生日】时光软糖,1597543571,1597546347,"作曲：DMYoung
作词：HAKU
演唱：幽舞越山（22），hanser（33）

2010年8月16日，名为22和33的bilibili娘诞生~
终于迎来共同度过的第一个十年，你是否也像2233一样，在记忆里攒起了不少甜甜的软糖？",3003653,403607
