视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1xt411w71m,61140081,1,国产原创相关,1,http://i1.hdslb.com/bfs/archive/5ede396e674d50f989fe2cb98c4f3c016d287025.jpg,《哪吒之魔童降世》中那些你不知道的彩蛋/细节,1564306166,1564306166,《哪吒之魔童降世》中那些你不知道的彩蛋/细节，这些是我知道的细节和彩蛋，希望大家在评论区积极补充，因为还有更多的彩蛋的~,2775119,117956,62117,47631
BV1ft411w7L3,61239982,1,国产原创相关,1,http://i2.hdslb.com/bfs/archive/f09fcb108d6019817a5c511744350e69d3c40682.jpg,这部国漫为何口碑爆炸？被观众一致赞扬！票房神话《哪吒之魔童降世》好看吗？【无剧透影评】,1564369425,1564369425,影片中“人能否改变自己的命运”“人心中的成见是一座大山”？这是一个非常具有讨论价值的话题！各位小伙伴也可以在评论区踊跃发言哦，对于国漫有着偏见的小可爱，不妨放下偏见，试着去一睹国漫的风采佳作吧！,1261594,47350,21841,8775
BV1pt411c7rj,61420235,1,搞笑,1,http://i2.hdslb.com/bfs/archive/8b22f261c8f5cb2ffd8381087bfcac776aeb6b99.png,【美人鱼名场面】乔碧萝殿下粉丝的诉苦,1564475256,1564475256,"续集指路：av61741052
好久不更视频了……真的好久了，这次玩一玩配音……，除了我忍你好久了那句实在配不出灵魂其他都没有用原声",6256520,396648,243517,146482
BV1qt411j7fV,60731116,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/3e2e1e0b3c1108b83148bd2f51b3d28fc94c3b63.jpg,【派大星的独白】一个关于正常人的故事,1564168973,1564199758,"BGM: Flower dance--Dj Okawari
以此视频为自己最喜欢的一个视频作纪念。
视频素材出处为《海绵宝宝》，是一部由舍曼·科恩、沃特·杜赫、山姆·亨德森、保罗·蒂比特等导的美国喜剧动画。
本视频音频部分节选自央配版海绵宝宝，其主要配音演员为陈浩，李易，孙悦斌，白涛等。
黄绿合战Day.9 对阵作品：av60738739 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen4th.html",81140219,5022039,5124650,3358200
BV1zt411c7gT,61474208,1,小剧场,1,http://i2.hdslb.com/bfs/archive/2e72e7f8ef545b9525bc0b1ddf6c30a70786c6c4.jpg,《哪吒之魔童降世》配音全员集合 你能听出他们配了谁吗,1564498539,1564498539,电影《哪吒之魔童降世》正在热映,1887801,97636,38098,52382
BV1Xt411c7CX,61519712,1,资讯,1,http://i0.hdslb.com/bfs/archive/d6700a88c88169d7c4e3244be230a7f01c88b870.jpg,【哔哔Q第3期】哪吒续作预定？打破成见，做自己的英雄！,1564541676,1564541676,为什么让哪吒以熊孩子形象登场？龙王盘的柱子是定海神针吗？敖丙的蛋从哪里来？完全解开乾坤圈的哪吒和敖丙相比哪个比较厉害？鬼才导演饺子vs国创姬会产生怎样的碰撞~,2404690,89168,38939,39105
BV14t411w7Zh,61144237,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/9629f413145576d5acc3abee0b323cca2e474c18.jpg,如何用3首歌的时间通关我的世界,1564306958,1564306958,做这种视频还是挺累的，快一年没玩找手感用了挺长的时间。mc的速通也不是只有外国人才做的到。,2325660,324132,342165,142329
BV17t411A78E,61301483,1,热点,2,http://i2.hdslb.com/bfs/archive/d7e4d3cc2875dc88b8d927c607dfd0758127b5fb.jpg,【令人喷饭 番外】新闻联播怼的你灰头土脸、哑口无言，我还气定神闲,1564401312,1564401311,"央视新闻
【令人喷饭 番外】新闻联播怼的你灰头土脸、哑口无言，我还气定神闲",5463703,544702,159919,96809
BV17t411c7j4,61438509,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/9af71e2246e7bc8bad91de3330128b60b8a25bd9.jpg,【鬼畜新世界23】 环太平洋2019,1564484120,1564545301,"燃 就完事了！
黄绿合战Day.13 对阵作品：av61430909
投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen4th.html",14144114,1389105,1643222,723993
BV1kt411P7VZ,61025509,1,搞笑,1,http://i1.hdslb.com/bfs/archive/5423daccecffc4f823e7b9b130e77784eea47acd.jpg,【朱一旦】33 旦我，像爱惜羽毛一样爱惜人才,1564231011,1564231011,"Bgm 美丽拍档
微博@朱一旦的枯燥生活",6064264,168026,109257,24292
BV1ht411c7Wv,61452211,1,日常,1,http://i1.hdslb.com/bfs/archive/5b3bd0d69895790cd7498c636d839880089ab6e9.jpg,又有小孩被困车内，小伙亲自体验被困车内半小时，气温逼近50度,1564491185,1564565412,小伙亲自体验被困车内半小时，气温逼近50度，成年人都受不了,3416902,247402,205421,32752
BV17t411j7g9,60658391,1,日常,1,http://i1.hdslb.com/bfs/archive/62973a06197580be686d1512e5505203e4dd12c2.jpg,送粉丝5000元去高档餐厅吃饭 服务员:您吃得起么？,1564021517,1564045246,"点赞破20W，
下期5200块， 
去热评第一城市撒币！",2696896,369558,163766,36229
BV1st411P7em,61000067,1,田园美食,1,http://i0.hdslb.com/bfs/archive/85f8e620805c7e4c523c89313021e8864699aa5d.jpg,华农兄弟：这个竹鼠光吃不长肉，这样下去不行的，拿去河边烤了,1564284625,1564284623,华农兄弟：这个竹鼠光吃不长肉，这样下去不行的，拿去河边烤了,3354234,137887,48547,8476
