视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1c5411L7qC,457507189,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/f6ac7025196f12a745c901492e3c61a5bf584316.jpg,《 爷 爷 拯 救 计 划 》,1603804806,1603804806,"求求大家给点三连吧，老黑金求求你们了
感谢提醒我视频被盗的朋友
看到好几个视频都被盗走并且取得很高的播放
老黑金心里也不是滋味，本以为网络世界熙熙攘攘
被迫害的只是个例，但当这种事情接连不断砸在自己头上时
才忙里忙外显得措手不及
恨的牙根痒痒，不过也要检讨自己
老黑金没有运营账号的意识，除了b站以外都是视频被盗的重灾区
不过我会陆陆续续把这些落下的捡起来
在此我再次向大家说明，站外的视频但凡没注明转载的一律是盗取
大家不要相信他们，更不要给他们打赏
此前有人被骗，老黑金也没有钱，只能在有限的范围内给你点补偿
不过如果再有人被骗或者因为错信了他人造成经济损失
我不会再给你止损了，毕竟，事不过三
另外我想再问问大家，如果老黑金做直播，你们会看吗？
我没做过直播，打游戏很菜
我只是个工人，但我并不认为自己不适合
因为我自己认为我很幽默，在有些时候。。。
如果你想看，就给点硬币吧，感谢你们对我的支持",7099309,632426
BV17t4y1i75f,627537546,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/7eba8507644c3a0cabd78c55142ff61e3ca6d5f5.jpg,【瑞克和莫蒂】敬那个全宇宙最孤独的天才•2020混剪大赛,1603205602,1603205602,"至于为什么再发一遍呢，懂的都懂
BGM:Jerry’s Rick
          Tremble
          Don’t look back",5706611,492465
BV1ii4y177xh,542619191,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/02907e2c00cc128064cd9f48bd2894120a908a24.jpg,……如果沈腾主演《信条》……,1603710855,1603710855,啊啊啊！！！还真没人看了嘛？？？~~~~(>_<)~~~~,2385896,161933
BV1Jy4y1r7UL,797524842,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/77ae86cd711d6cf285df3b5650e1e1aa78f1c7ec.jpg,前方惊艳无限！十年后的你还会记得这些动漫吗？【wake】,1603794907,1603976442,"#万物皆可漫画#
BGM:wake
封面twitter:たく@taku1122
本视频仅代表UP主个人观点",6333077,431400
BV1Mt4y1e7Uh,627612615,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/fd3dea65398e834baa21daacc252be244af3ba4d.jpg,鸭王！,1603388175,1603432840,惊天动地的大战,5335375,375188
BV18Z4y1V7ZJ,372617316,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/3c9fe48e1dde9ffce1f46ee04880cacf0de9384c.jpg,【泛式/剧情MAD】原来你是我最想留住的幸运 「春物完结篇」,1603448184,1603448184,前年想用《小幸运》做一个MAD，去年想用「团子素材」做一个MAD，今年我完成了这个梦想。,4000695,344395
BV1nD4y197y6,712550558,1,搞笑,1,http://i1.hdslb.com/bfs/archive/e62dd56f65087d95ef004bcf5f4d28872f6d72e2.jpg,就这？,1603899720,1603899720,"希望观众老爷喜欢这个系列！
（希望你们喜欢，记得素质三连！）",13566925,1036507
BV1L54y1r7Xr,842599817,1,野生动物,1,http://i0.hdslb.com/bfs/archive/9240813f673c25f138ce0e197559612ddd341113.jpg,“万类霜天竞自由”,1603722889,1603722888,"野生动物混剪 创作灵感来自：BV1kb411C7x5
BGM：Whatever It Takes - Imagine Dragons
素材来自：《地球脉动2》《我们的星球》《王朝》《猎捕》《大猫》《野蛮王国》《荒野间谍2》",5857620,507388
BV1rV411y7re,415085186,1,美食测评,1,http://i0.hdslb.com/bfs/archive/b9381d8b3e7309a8e286f86144968a5db0fbaa79.jpg,【罗翔】第一次吃螺狮粉，感谢“罗师粉”们的支持与鼓励,1603702840,1603702831,之前一直听说螺狮粉，今天第一次吃螺狮粉，到底是什么味道呢？,11297595,1006427
BV13y4y187rS,800041407,1,日常,1,http://i1.hdslb.com/bfs/archive/0564536ae1eed7be544b03be2b67d1333f97e05a.jpg,我多给了这个三蹦子一块钱,1603709982,1603709982,,3412277,295219
BV1iv411675H,245124286,1,网络游戏,1,http://i2.hdslb.com/bfs/archive/2cfa035c9444d4309abd76e71530da42886e8123.jpg,重 拳 出 击,1603854872,1603854872,游戏@动物派对,4442108,249438
BV1EZ4y1V7ne,372582594,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/7836a7d314bf3907a86ae08f74b1da4b6203573b.jpg,"【英雄联盟】K/DA官方MV - ""MORE""正式上线",1603871231,1603893788,"K/DA官方MV - ""MORE""正式上线",16429858,634957
BV1A5411L71X,457516308,1,搞笑,1,http://i2.hdslb.com/bfs/archive/c76aca84628c90199f97608fbed5a4de1793e3d3.jpg,哈哈哈哈哈哈【不要笑挑战】,1603589183,1603605623,"微博@徐大虾咯咯
点赞150W继续更新下一期",30906122,2265599
BV1By4y1r75Z,797554739,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/8388d974d659e61577c1c2b909872c8a66627db5.jpg,挑战全b站画质上限，无人能撑过一分钟！,1603791362,1603791362,"bgm：侧脸
视频采用ai修复画质为4k 60fps可做壁纸！
反正0推送无所谓了",3635333,260777
