视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Do4y1d7K7,373561162,1,综合,1,http://i2.hdslb.com/bfs/archive/5f678a51260370a2b181871cc7abd242c7ea403a.jpg,2021哔哩哔哩拜年纪（上）,1610004240,1613052722,感谢各位参与制作者的辛勤付出！新的一年要鸿运当头，“牛”气冲天，每天都开心ヾ(≧▽≦*)o,14486525,434333
BV1XK4y1D7ss,929053639,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/4b6363344e4195012be19b85c9c63904365dcec4.jpg,谭 人 街 探 案 3,1612931059,1612931059,"探案该走哪儿——到二仙桥
探案该走哪根道——走成华大道",7803465,596601
BV1nh411C7yG,204026065,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/bb27d14f2bc305e8ea5f6b69d468afb642d331ab.jpg,游戏科学拜个早年，《黑神话：悟空》3分钟混剪小短片,1612836018,1612836011,"临时起意哼小曲，拼凑剪辑莫考据。
取经不易炼身体，西天路遥多休息。
指正批评皆善意，健康第一常欢喜。
游戏科学祝大家在新的一年里，继续以饱满的情绪，投入每一场平凡的战斗！

更多信息可关注我们的微博@黑神话之悟空 或前往官网>>heishenhua.com",8749922,831720
BV1yp4y1p7XN,971689492,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/711150f8ebc3a6af880a88595e810eaad87f98f4.jpg,2021我的世界拜年纪,1613112651,1613114989,"拜托观众老爷这次三连给上吧！
真的肝爆了！（我的世界拜年纪）",11609704,1128955
BV1Kv4y1Z74w,544055333,1,搞笑,1,http://i0.hdslb.com/bfs/archive/a8dcc172f2728eb37dac8f6988704b3edb41c091.jpg,千万不要随便染头发啊,1612925971,1612925971,千万不要随便染头发，否则可能会像我一样.....,10303451,851004
BV1rX4y1N79e,714020154,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/9a591dca0f88ddc7b098d7322086357e8f517272.jpg,《武林外传》的终极神秘结局，我揭开了埋藏14年的新春礼物！,1612880814,1612929617,"花费了很大很大的经历，这甚至是一个2020年6月就安排的视频
终于在新年送给大家一份最好的新年礼物
原来天之雪颜一直都在第五层，早就预判了我的预判
也希望他能看到吧
比较遗憾的是最后的修改百科只改了结局修改条件
由于权限不够没能更改所有的词条和上传图片，希望之后百科能给个机会",3336322,380771
BV1j5411n7s9,458538559,1,综合,1,http://i2.hdslb.com/bfs/archive/da5ea3f31685b7ccad0056fc657ef024799a3ebc.jpg,2021哔哩哔哩拜年纪（下）,1610007641,1613052722,感谢各位参与制作者的辛勤付出！新的一年要鸿运当头，“牛”气冲天，每天都开心ヾ(≧▽≦*)o,7008153,171056
BV1KN411R7Uo,501535382,2,宅舞,1,http://i0.hdslb.com/bfs/archive/edcb6ae9bc80baa0da844bffdf2a00bf0834dc19.jpg,《 恋 舞 全 明 星 》,1612518494,1612518494,"创作类型：翻跳
编舞出处：日剧《逃避可耻但有用》片尾曲
歌曲出处：星野源-恋",4579967,383388
BV1MN411d7ma,501743280,3,电子竞技,1,http://i1.hdslb.com/bfs/archive/e0a18cba5bddd3d313e047200c319b790130f37b.jpg,《演 员 局》,1612976501,1613016017,"年度大戏之谁是演员，共3P  希望喜欢本视频的观众可以一件三连支持一下   会飞快更新的！
新年快乐！",4460143,304329
BV1FV411i7ok,416575036,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/fc53aea02a6e2731356b41d88530ed8cc56b0c95.jpg,2021年原神拜年纪,1612585126,1612614606,"节目单
直播待机内容——苏帕帕瓦 00:00
原神嘉年华——姬海棠羽笠果 05:00
那是我们的奇迹——BenAB 08:37
璃月电视台特别篇——魏晋南北 10:09
荧的小小心愿——哈米伦的弄笛者 16:58
宅男跳原神——宅男街舞队_RAB 26:59
原神高校生の日常——我会灰啊灰 29:06
提瓦特指令——渊渊的奇妙冒险 34:37
璃月灯辉，烟火满绽——音乐制作人Kurt 38:22
桌面上的璃月港——影视飓风 42:57
杏仁豆腐特色料理——盐鱼料理长 55:09
让风告诉你——YuH_ChiliChill 58:30
长空——暗猫の祝福 62:18
蒙德人2——不死な千咲 67:14


谢谢各位旅行者的观看，也谢谢各位幕后一起制作视频的UP主，明年再见！",10144044,743665
