视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Mh411S768,205190824,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/cc4781e3eca18d045528bcaeca6458e2a4ac8024.jpg,说唱diss   倒悬的橘子VS王老六,1619092723,1619150417,"词曲：橘子/王老六
PV：疯兔piapia
原曲：MEAN  prod by.LEXNOUR Beats（已授权）",5381020,439459,274997,127388
BV1D5411c7G7,460217454,1,搞笑,1,http://i2.hdslb.com/bfs/archive/49a4961b7702cf906699de2b27ad0768372d72d8.jpg,《我只会心疼哥哥》纯爱版,1619093392,1619093392,"妹妹和giegie背后的故事~
导演：托马斯
编剧：托马斯 穆恩酱
摄像：托马斯 穆恩酱 室友吴强
后期：托马斯
bgm：
黄韵玲 - 女朋友男朋友
小瀬村晶 - 部員勧誘～目標9名!
小瀬村晶 - はじまりの朝
自然卷 - 天气晴",6629940,303648,71009,46694
BV16K4y1o7zm,930215237,2,演奏,1,http://i1.hdslb.com/bfs/archive/f4a3cdab273337c44636f97946b45f6088cae298.jpg,两 只 老 虎 气 突 苏,1618641294,1618641294,"上期 璃月 BV1Ci4y1P7s3
剧情简介：
还没等L播下一首歌的音响，特工队的一行人已将L拿下。
L：靠腰，你算计我。
老大：之前的战斗你让我明白了，氪金并不是游戏的全部，谁能站到最后谁才是赢家，等着city裁判所的审判吧。
L心想：这感情好，本来还要找去city的船，这下直接能去city了。道：我要找律师!
老大：你连氪金的钱都没有，你能请的起律师吗？
L：那确实请不起。
老大：那只能由city给你指派了。（心想到：游戏，裁判所，特工队都有我的人，看你怎么赢我）",3617381,235782,139855,104502
BV1wQ4y1Z72h,715178243,1,综合,1,http://i0.hdslb.com/bfs/archive/c809d33a960c43830561be79bca580f05bd91e66.jpg,史诗巨制真人版巨人！进击的大妈毁天灭地！,1619070570,1619070570,爆肝近半年制作，进击的巨人真正的结局？,1162092,117468,65597,21840
BV19i4y1A7v8,545219314,1,人文历史,1,http://i1.hdslb.com/bfs/archive/04fadd897253fcc93f1e39885da338643de6820d.jpg,混沌天地的开辟，除了盘古竟然还有这么多人？中国神话体系完全解析【开辟篇】上,1618830359,1618830359,"今天带来的是全新系列【中国神话体系】系列视频。文中以已故的中国神话学大师袁珂先生的著作作为依据，遵循他的思路和历史脉络而制作视频。
文中内容主要引自袁珂先生的《中国神话史》、《中国神话传说》、《中国神话传说词典》
对中国古代神话感兴趣的小伙伴，强烈建议去买这些书来看看。
袁珂老先生对神话的研究以古籍中相互印证为思路，进行合情合理的推论，这点我非常赞同，也是引用袁珂先生著作的原因。

【中国神话】系列：

第1期：BV19i4y1A7v8 
第2期：BV18y4y1s7hm
第3期：BV1gb4y1f7dU",5010447,350177,186258,98348
BV16U4y1b7gi,672744520,1,桌游棋牌,1,http://i1.hdslb.com/bfs/archive/a2adb3d24078ea3dfb466ec78d34c3fb8da0498e.jpg,不要“做”挑战？（第十二期）,1618733582,1618733582,"希望观众老爷喜欢这个系列！
（希望你们喜欢，记得素质三连！）",13687786,710970,288807,99631
BV1My4y1s77o,802724570,1,数码,1,http://i1.hdslb.com/bfs/archive/edbf8328697c0e5cec0d351b2e29718e354177ab.jpg,【没啥用科技】春季发布会-重新定义未来电脑,1618930230,1618930230,"没啥用科技最新发布：
没啥用卷轴工作站 Useless SOS Station
欢迎大家投币预定哦~
导演/文案:郭毅
拍摄:张晓明 孔二宝
产品设计:郭毅 张晓明 韩伯宇 张春宇
模型制作: 郭毅 张春宇 
三维动画:韩伯宇 赵铂浩 王朗  李云山 张春宇 
PPT设计:张晓明",5009457,529686,529588,130214
BV1vB4y1A7Ac,587716676,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/6aeea05912d46ba69172060c9e7df78a419705e1.jpg,鲁迅表弟被逼疯？《狂人日记》诞生！9.2高燃民国历史剧《觉醒年代》P4,1618929353,1618929353,"北大教授团怒怼英国使团！
李大钊目睹封建悲剧，女孩竟然嫁给公鸡？
鲁迅起草《狂人日记》，被逼疯表弟是原型？

本期点赞过10万，将在3日之内更新下一P
另外，乔纳森·诺兰的悬疑大作《疑犯追踪》也在同步更新
双更不易
还请大家多多点赞支持哦~",4170692,317640,191062,52317
BV1Pf4y1p7zF,290219095,1,社会,1,http://i2.hdslb.com/bfs/archive/665daf7eddbf04b5d75dc7a2acc56bccf93d4470.jpg,乘 风 破 浪 的 冰 冰,1618639475,1618639475,今天，《沿着高速看中国》走进海南。这里风光旖旎，更是冲浪者的“天堂”。在直播中，王冰冰挑战海上冲浪。,3101504,212634,32966,23002
BV1G84y1F7aH,630222368,1,汽车生活,1,http://i2.hdslb.com/bfs/archive/7bd11fd9e66fd1bf7812702fa7cf0431c80c1f54.jpg,您的快递到了！提前签收10年后奔驰是什么体验？,1618751637,1618751637,幸运遇到全球仅一辆的概念车！卡梅隆参与设计的奔驰“阿凡达”跑车！,4849027,273144,78645,25775
