视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1pv411i7jz,244261293,1,搞笑,1,http://i0.hdslb.com/bfs/archive/2f6f4e617787f3d3479ce9ebf8baa98e502f5074.jpg,哈哈哈哈哈这波叫反客为主,1598271364,1598271364,哈哈哈哈哈哈哈哈哈哈真就辞职不干了呗！,7011028,471625,107473,98705
BV15h411o7KX,201823268,1,MAD·AMV,1,http://i2.hdslb.com/bfs/archive/83b32aa9e47e0ff6e13b5a86f8e2067a246f0fb1.jpg,喜欢你，喜欢你，我喜欢你。比起世界，我更想要你~,1598015153,1598068840,"BGM卒业メモリーズ~サヨナラ、あなた.~  素材：见视频    视频制作：@送咸鱼
记得一键三连，不要白嫖哦  
番剧区七夕话题：https://www.bilibili.com/blackboard/topic/activity-HIlh0rsL2.html",4300477,292327,216887,202254
BV11D4y127JX,711790578,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/397eacf0748423e414459902d97f732dcad2d765.jpg,七夕节老番茄必和自己玩游戏,1598199853,1598328050,年更！！,10072255,804461,238271,102482
BV1jk4y12728,754334812,1,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/3f5dd50a98dc57346a5c16865cce831865fd854b.jpg,神：你必须要和100个女生交往！【阅片无数动漫篇07】,1598104807,1598104802,"第六期BV1MK411T7BG：只有老网抑才能听出来的歌
第五期BV1mC4y147BP：是舔狗熟悉的剧情
第四期BV1ip4y1q7C7：警察叔叔，这人竟然和妹子比谁撒得远
第三期BV1e54y1q75P：男人也行的话不能选我吗？
第二期BV12f4y1R7ov：主角穿越后当场成为别人新娘！
第一期BV1Vz411v7RC：妹子为了阻止男的跳楼当场告白！
更多生活中的凉风请参见→微博@凉风Kaze
另外一些不适合在视频解答的题，之后会放在微博",5235394,464369,137685,46793
BV1k54y1U79J,839328492,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/cc831a5a718864995356fff993f42947769fddc2.jpg,【药水歌】我出门总是带着五瓶药水~,1598084816,1598104261,"歌名：药水歌
作词：JWORD
作曲：JWORD
演唱：药水哥

完整版已上线网易云音乐，把好汀打在评论区",5420125,307969,162548,83549
BV1qV411U7sm,414310925,2,原创音乐,1,http://i2.hdslb.com/bfs/archive/f89073ef41bc3eae6c79117cfc6dd96b37843c80.jpg,谁定义,1597967338,1597982444,"监制：徐均朔
混音：7-Budgie
词作：冥凰
作曲/演唱：尤超白/老坛胡说
编曲：BillyBiano
画师（尤超白部分）：敖夜冬
PV：AYWC八毛/王明殇/烧瓶工作室",4512884,397338,322572,168900
BV1t54y1v76b,841986965,1,网络游戏,1,http://i0.hdslb.com/bfs/archive/3b6eeba67d1c94f4942d25d0da58660bfb5c00da.jpg,国内外挂开发者大战腾讯程序员,1598441002,1598441002,最近认识了许多腾讯游戏的安全人员，通过闲聊我终于知道这群研发外挂的人有多恐怖了,7774795,638036,309432,115091
BV13k4y1y7Yw,754482093,1,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/38e39d67220c3999b91b179ff66bb5366f368ac2.jpg,笑到抽搐！动漫高手终极对决！你画这个谁懂啊？！,1598423200,1598436048,"动漫高手你画我猜线上争霸赛
参赛选手：泛式、瓶子、赫萝、天堂、呜喵
平台：gartic .io",5296885,374831,176749,83385
BV1qa4y177kL,669326266,1,社科·法律·心理,1,http://i0.hdslb.com/bfs/archive/c1467f7786162ce799dd8c5bcab14e2d96a1f7b3.jpg,【懂点儿啥】《黑神话：悟空》不是村里出状元，而是大国终于搞核试验了,1598278213,1598278213,搞出“核弹”，并不是用来赚钱的，是用来“立威”的。这是一个国家必须被尊重的标志。,3080404,277323,97614,33412
BV1dK4y1Y71Q,884361817,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/fd1b64e8920b9d3cf3548c74116ce5a8417149d2.jpg,"""凭什么军人优先”",1598064702,1598064702,"这个片子很久之前就想剪了，有些东西得出现！不能憋着！最起码我得剪出来
不管火不火，如果您碰巧看着了，请在心里给咱中国爷们，中国军人点个赞！

PS：最近上班，月更，希望喜欢的朋友们给个三连呗。（你们的支持永远记着，大家加油！）",6741735,675254,539534,197349
BV1ch411o7Ri,201815066,1,搞笑,1,http://i0.hdslb.com/bfs/archive/313e70c9f80f2980b43f33e25c84f75bfae24b4e.jpg,当陪练被女友发现只能强制停止！北漂结束我成功了吗?(大结局）,1598179908,1598179908,,4106880,310419,170088,37984
BV1Uv411y75i,244369944,1,软件应用,1,http://i2.hdslb.com/bfs/archive/6e9c6d12f1dc4d75a5dc226c113ff39656362bcd.jpg,【满满干货】让你的Win10变得更好用的5款小软件！,1598008122,1598008122,"五款能让你的Win10变得更好用的完全免费的小软件！
这期视频干货含量溢出，也认真做了很久，希望大家能多多三连支持哇！",1666125,117710,78635,153994
BV1tv41117Bk,244462476,1,电子竞技,1,http://i1.hdslb.com/bfs/archive/976d3cf24e02ce4d4c1d488e375e8509eb1ff4b3.jpg,靠谱盘点92:春决重演！Tes京东再次会师决赛，Uzi：我同意阿水就是第一AD,1598380453,1598380452,"求求大家给我一个三连把
这个对我真的很重要
收藏过2w下周继续更新
磕头辣 砰砰砰
@靠谱电竞@超Carry的柴西",2785364,206034,137409,28422
BV1t54y1v7hF,841986547,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/519110044412a31ca8b687a6c1b5c69759738f95.jpg,【罗翔】做自己，要先明白自己是谁,1598350395,1598363439,生活教育：做自己，多看书，珍惜今天,3870114,296429,143245,150485
BV1Wf4y1Q7d9,286838455,1,数码,1,http://i0.hdslb.com/bfs/archive/43c336086288363dd45e1ea3ed76ae31e3af420c.jpg,2020 显示器选购指南 千元篇,1598011144,1598011144,从显示器立项到最终出片，我们花了整整半年时间，从调研、购买、测试、拆解我们遇到了很多有趣且无奈的经历。希望通过这期视频可以带你了解千元显示器市场的现状，同时对你的实际选购有一点帮助。12台显示器具体型号分别为：LG 24MP59G、飞利浦 245E1S、优派 VX2478-smhd-2、小米 XMMNT238CB、红米 1A、戴尔 S2419H、AOC 27B2H、华硕 VG245H、TCL T32M7C、AOC C24G1、KOIOS K2718UD、谷星 HX270SL5B 。,2822247,287468,367072,154806
BV1Kk4y1278d,754296131,1,美食测评,1,http://i0.hdslb.com/bfs/archive/72b52ea3d098dbe66916f2bb1acd235e2c7083a5.jpg,爱吃红烧肉的女孩不会太瘦...,1597982437,1598000413,"微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+
日更微博【绵羊不只会料理】https://weibo.com/mianyangliaoli
油管同步更新：https://www.youtube.com/c/sheephoho",11575697,517849,152002,56778
BV1Dk4y117AF,754275001,1,综合,1,http://i0.hdslb.com/bfs/archive/698f09d30d432b54de11f8e613f3d479047476b1.jpg,当你迷失自我的时候，请打开这个视频,1598084330,1598086818,"评论区有人想看前几期视频 链接都在下面了 每一期歌曲都不一样 大家想看的可以看看 顺便求个关注啊！
第一期 https://b23.tv/pKmQK9
第二期 https://b23.tv/pUcx32
第三期 https://b23.tv/doD8vm",6472270,450653,301945,186425
BV1oh411d7b1,201765451,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/2fe3fead804c013a8ecd3689fe698e8dba1af842.jpg,【木鱼微剧场】被严重低估的电影！你可能从未看懂它！深度解析《汉江怪物》奉俊昊作品,1598153726,1598153725,"2006年，奉俊昊导演的《汉江怪物》，在韩国历史上创下票房纪录。但在豆瓣评分只有7.5，很多人把它当成了「简单的怪兽片」，也有一些人认为汉江怪物隐喻美国，但却无法自洽。那它究竟隐喻了什么呢？这次重看电影时，我突然发现了一些表层故事之下的，与韩国乃至世界现实情况的对应，这些令人惊讶的元素组合，给整部电影重新赋予了意义。影片要讲的，也许是一段我们已经遗忘，甚至很多人并不了解的历史。
今天我们就来好好分析一下，喜欢这期解读，还请三连多多支持一下哦~",3470131,195814,179319,55920
BV1Qh411d7ht,201781732,1,手工,1,http://i2.hdslb.com/bfs/archive/e516d48020304409c56f2329e0c7d19444747d56.jpg,和外星人做了一个票数器,1598139789,1598139789,-,3594941,308900,111392,21852
