视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1664y1f7mw,755610233,25,单机游戏,1,http://i0.hdslb.com/bfs/archive/9662c4f2e8f85a0b82ea3d57dd84c402d2d1ae0a.jpg,【完结】某幻《赛博朋克2077》等了50多年，终于来了！,1607559214,1607572809,"年末巨献《赛博朋克2077》终于上线。
过年了，我非常喜欢这种类型的作品，做一个精剪版非攻略娱乐向的流程视频。
后续的更新会放在分P里，喜欢的话可以收藏一下~会尽快更新的~
我的主角是街头小子，不同的出身会有不一样的剧情。
希望大家喜欢！",10511502,268042
BV1ca411c7T7,203119160,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/51134e0757b41b08b5c314ebc83e232f9d453492.jpg,进 击 的 郎 朗,1607487701,1607487701,"突然就想做鬼畜，没忍住23333
新人第一次做鬼畜，还请多多包容
本视频纯属娱乐

嗒 嗒 嘀 嗒
原曲：僕の戦争（《进击的巨人》最终季OP1）
钢琴/鬼畜调教：童嘎",4806216,262949
BV1nz4y1k7he,585432382,2,MAD·AMV,1,http://i2.hdslb.com/bfs/archive/80ae7e4af7f6eca8487ae42f8685f1051aecdb36.jpg,有生之年！神作即将返场！这才是霸权动漫！【巨人最终季预热】,1606983444,1606983444,"封面：封面源于网络，侵权删除
BGM:
澤野弘之 - YouSeeBIGGIRL_T_T.mp3
澤野弘之-at'aek ON taitn
呜呼！囤了巨久的稿子，终于可以放出来了，因为巨人终于快播了！
说一说我的构思吧（虽然是流水账，从小概括能力就不行），首先吐槽一下，把几十集的内容冗杂在这五分钟，对于我这种非专业的业余爱好选手真的太难了，哈哈！做的不好见谅（知道巨人在很多人心里的地位极其的高）刚开始主要想表达，被初代王夺取记忆的人类，生活在无忧无虑的日子里，认为墙外的人已经灭绝，并且墙外的巨人不可能突破城墙，谁知道还是被突破了防线.....灾难降临！随后人类的意志和梦想逐渐被唤醒，开始面对现实，准备和巨人进行战斗然而大多数人肯定是畏惧的，只有极少数的人愿意为人类献出心脏，一届又一届的调查兵团不断的牺牲，殊不知巨人的背后其实就是人类，他们的出现打乱了墙内的和平（虽然是畸形的和平），不断的战斗中人类大多数时候还是输的一败涂地，以兵长说的那句我始终没有明白，我们至始至终都输的一败涂地，表达人类始终处于劣势（当然兵长肯定没有说过这句话，根据台词，和自己想表达的，找的台词拼凑的），然后以团长为转折，再次剪了一段以战斗画面为主的片段，这次人类赢得了短暂的胜利，随之，真相开始浮现，巨人从何而来........剪的主线，所以成吨的细节被舍去了，不知道怎么剪，总感觉五分钟不够，但是也看过很多好作品，比如猹老板的神明与恶魔剪的是真的好，但凡我有猹老板30%的实力，感觉会做的更好，哈哈哈哈。留下了没技术的泪水！
希望第四季封神收尾吧，不要烂尾了.....

审核大大辛苦了！求个推荐，谢谢！哈哈，如有需要修改的地方，请打回，会认真修改的！",3816566,268745
BV1et4y1Y7WA,628052790,1,街舞,1,http://i0.hdslb.com/bfs/archive/57aa56e0dbf67a3a960566983497cca1999fe52e.jpg,刚入的假手 不太灵活的亚子【以父之名】,1607113642,1607113642,-,1974470,167896
BV1pi4y157QX,543042436,1,演奏,1,http://i2.hdslb.com/bfs/archive/b8921834382f31f147fe332c25d447a9c2e9b07d.jpg,哈？用lemon演奏lemon？,1607331985,1607331985,"这次给大家整个活！
我用柠檬和单片机制作了Midi键盘，并用它演奏了Lemon！
PS：演奏部分为Midi键盘输入内录，部分音符在软件里进行了修改（手不听使唤啊啊啊啊啊）
原曲：Lemon
演奏乐器：柠檬
软件：水果（真·水果电音）",1620013,161217
BV1ky4y1v7zk,800595250,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/a66cf36e7b7d319ff17608a87736163c4ff160b3.jpg,新英雄澜CG《目标》——每个人都会渴望光明,1607389216,1607389211,"身为魏都刺客，澜接下了主公的任务，确认目标后，出发！
但，这一次的任务似乎不太顺利。
身处黑暗的他再次挥刃时，刀锋所到之处，皆是心之所往！
每个人都会渴望光明，澜亦是如此......",6000936,293152
BV1Uv411b7VH,245601016,1,综艺,1,http://i2.hdslb.com/bfs/archive/3f0b094998c6d16b05492404b18e0417591af6c9.jpg,【虫哥】早年电视综艺节目迷惑大赏，每一个鬼畜素材的背后都有一个狗血的故事....,1607243207,1607243207,每一个鬼畜素材的背后都有一个狗血的故事....,3640986,225251
BV1qa411F7bp,203006389,1,特摄,1,http://i2.hdslb.com/bfs/archive/890d931892dcfff997d41539dcc9b296f810d137.jpg,"""人心的黑暗 才是奥特曼战胜不了的怪兽""",1607062110,1607076605,"BGM：少年的奇幻漂流-五月天
一直很喜欢这首歌，歌词MV非常有深度。原版MV是奈欧斯守护地球打怪兽，不得已破坏了城市，却被人不理解，辱骂，让他滚出地球，把人类的自私自利表现的淋漓致尽。但是也有心里有光，相信奥特曼的孩子，原MV中正因为有这样的孩子，才唤醒了奈欧斯，并将怪兽打败，得到了人类的认可。 
所以我想用剪辑更全面的表达出这首歌的意义，也是第一次尝试这种风格，剪的不好，大伙海涵！！",3041985,168460
BV1jf4y1i7da,288043736,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/9a25ad5ec654591cb27be41921663e8cd5f4c4d3.jpg,冬天吃日式烤和牛，我的心是暖暖的，你呢？,1607083798,1607083798,-,9161110,744465
BV1LT4y1M7h8,928084174,1,美食制作,1,http://i1.hdslb.com/bfs/archive/68de1733719a1836dd08676c87a7ed6202b80333.jpg,限量发售，排队限购的米其林甜点，劝你不要自己做！,1607499732,1607508004,"日更微博@绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",7394359,500961
