视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1MT4y1T7ZP,928360295,1,明星综合,1,http://i2.hdslb.com/bfs/archive/7476b5774bbf78a7ac7403af8ccc0776b1a02112.jpg,【徐锦江】“硬核”中国圣诞老人鳌拜来B站了！进来许愿！,1608720983,1608739203,圣诞节到了，我这个白胡子红帽子的老人又来啦！祝大家圣诞快乐！祝福都在视频里哦~,2773493,326124
BV1Aa4y1p7Tz,670747699,1,鬼畜剧场,1,http://i0.hdslb.com/bfs/archive/521b808afa96a7898f13c3442d5c05e18046651b.jpg,使命一直在召唤 【鬼畜新世界27】,1608563333,1608609313,"狭路相逢勇者胜！  喜欢记得三连关注！
黄绿合战Day.2 对阵作品：BV1vi4y1c7aS
投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen6th.html",8499366,832029
BV1ua411c7L1,203148597,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/fd3051cd9dc73c013dd4adc3587e6a7c0081bfa8.jpg,【罗翔】细思恐极的《西游记》，从真假美猴王到唐僧的离奇身世,1608558555,1608631217,真假美猴王到底谁真谁假？,3389267,254924
BV1N54y1t7af,843205040,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/aba2a080224d022ac65768c91a4fe90d4fd05bd7.jpg,啊⚡我⚡死⚡了,1608452472,1608522901,"啊我死了
演唱：癞头方
BGM：自制

黄绿合战Day.1 对阵作品：BV1f64y1f7hq， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen6th.html",3867952,219788
BV15y4y1i7ZR,800694718,1,音乐现场,1,http://i0.hdslb.com/bfs/archive/a0b848a6684efb1eed3ed5f7f95b01fa692c1b49.jpg,鸟憨共唱《勾指起誓》，这么甜的小情歌你听过吗？【BML-VR2020】,1608123835,1608378575,"歌曲名称：勾指起誓
作词：ilem
作曲：ilem
原唱：洛天依",3229036,219235
BV1ii4y1w7N5,543359271,2,小剧场,1,http://i0.hdslb.com/bfs/archive/47cd091d334932b678bcfc44946d9d9a73bc514a.jpg,UP主首次给电影唱宣传曲？！怪可爱的！圣诞快乐！,1608724372,1608773401,"《温暖的抱抱》是由常远、李沁、沈腾领衔主演的喜剧电影，影片讲述了对整洁和计划有着超乎常人执念的鲍抱在遇到个性率真的宋温暖后，上演了一段阴差阳错的喜剧故事。
UP主为《温暖的抱抱》演唱宣传曲《怪可爱的》，这也是他们首次演唱电影宣传曲，电影将在12月31日上映，让“怪可爱的”UP主的歌声陪你一起温暖跨年~",6329571,516635
BV155411V7ua,458207954,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/5bd1870e6de23c3c7641968f852640b73dcbbf27.jpg,⚡伤心的人别偷大鸟⚡,1608368144,1608368677,"这是马老师第一张专辑《皮燕子》其中的一首！
填词：@MR.Raindrop
三连+关注，谢谢同学们！


发这个视频，马老师不知道（狗头）",5910993,391415
BV1bK4y1L7T2,885671696,1,科学科普,1,http://i0.hdslb.com/bfs/archive/0424f568e0071d630233648b398848bfd5fe56dc.jpg,【医学博士】晚睡晚起算不算熬夜？I 如何科学熬夜？,1608622375,1608631217,"点赞10w。咱们加速智商税食品！             
本期咱们讲了一下如何才能科学熬夜！快速恢复熬夜后的疲惫！减少熬夜的危害。但还是希望大家能不要熬夜，做个健康的饱饱。
您可能还喜欢：
【狂犬病毒】：BV1JX4y1u7y6
【提高记忆】：BV1iv41147gQ
【基因编辑】：BV1zZ4y1g7JG
【开车秘密】：BV1CK4y1f7SC
【考研秘籍】：BV1iv411r7Ez
【如何美白】：BV1sv411r7cL",2289754,207561
BV1Bi4y1w74B,543367622,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/3f54bc886485710ac438cfaa2357e20138f7b817.jpg,2020国产烂片爆笑盘点！暨第四届中国电影金菊花颁奖典礼！,1608700439,1608719402,"第四届金菊花都来了，前三届不得赶紧复习一下？
第一届：BV17W411b74U
第二届：BV1Jt411r7oa
第三届：BV1oJ411W7AL",2849326,223913
BV1u54y1t7TE,843217087,1,日常,1,http://i0.hdslb.com/bfs/archive/75e0756a20f3bd2a0fbb854b5413a53b4bd93031.jpg,我傻了！日本人居然这样学中文,1608377968,1608386412,"看来隔壁岛国的汉语教材有点东西的
下次弄点什么好呢~
关注生活中的凉风→微博@凉风Kaze",3310938,372309
BV1Py4y1i7L2,800664688,2,MMD·3D,1,http://i1.hdslb.com/bfs/archive/0b7e6eccc136a604b20fc1ca0428ddecafd0bf98.jpg,跳个舞，迎接2021,1608782422,1608782417,"来和我一起参加新年派对吧~
模型：自制 
场景：自制 
软件：UE4 
动作：动作捕捉  
BGM：西沢さんP-「君の彼女」
编舞创意：七河みこ
服装创意：BerryQ",3392276,220267
BV1yX4y1T7nY,713368199,1,搞笑,1,http://i0.hdslb.com/bfs/archive/6c56fa105753ee915f3349a52d35c22d1d468b81.jpg,给大家推荐一种我近期超喜欢的单品,1608698953,1608717615,（本期视频没有广告,4031361,365398
BV1Ly4y1U7Ji,798353198,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/4ac91f9654729389739fef5335f49ef34751272f.jpg,【电影史话07】他被称为电影之神！库布里克作品全解读,1608677444,1608677444,"本期节目共计3.8w字，99分钟，工程文件就500G
花了相当多的心血
但库布里克在影史上，是一个宝藏般的存在
在有限的时间内，竭力挖掘，也可能只是企及万分之一

感谢大家在评论区对节目时长的鼓励
给了我们在短视频时代冒险的勇气
你们每一个观看、点赞、分享、收藏
都让《电影史话》成为了值得做下去的节目

请大家继续踊跃点赞和收藏
帮助这期花费很多心血的节目被更多人看到
本期点赞过16万
下期《电影史话》将会更新「宫崎骏」专题，谢谢大家了~",2741307,307121
BV13y4y1i7r4,800689893,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/90f19a77f855a8df6fca9f175e55df61cbbc8d07.jpg,美声Rap版《云宫迅音》，杨洪基说唱花果山传奇,1608629256,1608629256,"美声泰斗杨洪基老师带来别样美声rap，演绎《梦幻西游》手游花果山门派曲——首个填词版本的《云宫迅音》。
浑厚嗓音燃情说唱，邀你游遍三界，追逐自由逍遥。快来随杨洪基老师的歌声，再历西游冒险之旅！",4064990,187597
BV1zi4y157Jb,543129177,1,美食制作,1,http://i1.hdslb.com/bfs/archive/c0cf61b723cfc7d409d78154431c37bcf4eb2ab8.jpg,来自1000年前的中式炸鸡：包学包会，不会...再学！,1608274606,1608287408,"日更微博@绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",8992485,604374
