视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1nG4y1Y7rN,814225886,1,野生技能协会,1,http://i0.hdslb.com/bfs/archive/083ff9bf7cb75f98b9756745344df476a1d04a71.jpg,你这背景确实是假的,1659844502,1659844500,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,17395053,1489825
BV1Bd4y127mh,386663005,1,手工,1,http://i2.hdslb.com/bfs/archive/a20960e3036a1f516210ac06a868fd46b73549e1.jpg,承包一片藕塘！抽尽藕杆里的藕丝！只为做一块比黄金还贵的泥？,1659690030,1659690000,,14925327,1103054
BV1eG4y1v7Ky,814129216,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/1d06036458e8722deb147e3c6ec71b7f2be9b5b4.jpg,”凶 手 不 止 一 个“,1659609947,1659671700,"很久以前就开始的一个项目，终于是完成了。
策划/调音：红豆稀饭中
PV：NZ映画
分镜：NZ映画&红豆稀饭中
填词：小人/就叫阿路8/红豆稀饭中/花泽香菜猪肉丸

黄绿合战Day.9 对阵作品：BV1fY4y1w7p1， 投票传送门： https://www.bilibili.com/blackboard/activity-yellowVSgreen8th.html",5755651,655434
BV1wT411L7z2,471651074,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/0a41ef14e0a319e4358d99bbc2a9baa79904fe66.jpg,外卖员：您点的外卖真香啊！,1659684634,1659693600,《超级外卖员》第一季收官啦。在这三期的旅程中遇到了很多没遇过的问题，虽然很艰难，但小伙伴们都一起解决了，真的很开心！也从每一个家庭那里收获了很多珍贵的东西。未来如果可能的话，希望超级外卖员还能继续去送那些不可能的外卖呀。（这活儿有亿点费沐上，先缓缓～树梢也已经回来了，我们准备好动身去下一站拍摄美食啦！）,7622559,815904
BV1Se4y1D7xW,556719170,1,搞笑,1,http://i1.hdslb.com/bfs/archive/55e506275359df7855309efdb8d3bb95339a5f6e.jpg,贱谍过家家（2）,1659685237,1659685237,"希望观众老爷喜欢这个系列！
（希望你们喜欢，记得素质三连！）",12035091,731509
BV1Me4y1Q711,556780895,1,桌游棋牌,1,http://i2.hdslb.com/bfs/archive/895973cbbf080d77111bc387464d455d9a5dc1cc.jpg,我叫柯蓝，是附近有名的名蒸蛋（2）,1660039904,1660039904,"希望你喜欢这次的视频，这次玩的桌游叫做《犯罪现场》 
我来简单讲一下游戏的规则： 
我们四个人当中有一个目击者，一名凶手，和两名侦探 
目击者会看见凶手行凶的现场，并且要根据凶手的特征告诉侦探一些案情的细节，包括死因、地点等等。但不能直接说出凶手是谁。 
凶手会隐藏在侦探当中，侦探要找到三个人当中谁是真正的凶手。 
每个人有一次破案机会， 成功找到凶手以及凶器，那么侦探胜利。 
如果所有人的机会都用完，还没有找到凶手及凶器，那么凶手胜利。 
游戏的规则就是这么简单。 
通常来说，目击者都需要编造一个合理的凶杀故事，让推理得以顺利进行。
一个合理而又离奇的故事总会让游戏充满乐趣。 希望你能喜欢，记得三连。",6360035,410300
BV1SB4y147Hv,601654975,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/3c43e85bab8e67a7829c8ad29f83c1301b06fbcd.jpg,当我第七次尝试rap,1659754977,1659758400,"这首歌创作于2022年8月某个寂静的夜晚，诠释了我对于爱的理解，也展示了爱的箴言——“爱曾经是我也是你！”
随时记录生活，感谢小米给我这个机会饶舌，我家里已经摆满小米了！",4261747,436279
BV1ua411P7qL,216807888,1,手工,1,http://i1.hdslb.com/bfs/archive/a1aa7a83b8494f13b5ce27a850f6d1958aea057f.jpg,复原古代火折子技艺，一吹即燃；古人就是用它来保存火种，好比现在的打火机,1659952829,1659952800,"音乐：木兰柴-秩厌
古代火折子的制作技艺来了
让小可爱们久等了，其实很早就在拍了
此款火折子是古代富贵人家和帝王才用的起
有些材料不易得，为了百分百还原做法每一种材料都不可缺
寻材料耗费了大量时间……
别问我钻木取火为啥一镜到底，问就是没有摄影师【滑稽】~~~

山无棱，天地合！！！",4895889,234589
BV1gt4y1g758,984366218,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/082671613c0d394c7568491d952a449151afe174.jpg,我玩MC玩自闭了……,1660122244,1660122243,救命！！,4726409,615262
BV1JN4y157MU,899261008,4,手机游戏,1,http://i0.hdslb.com/bfs/archive/60bec4e027b9450a0a1a136a841210697d2b2a3e.jpg,《原神》须弥CM短片,1660182637,1660190419,"CM短片出场角色：
提纳里
柯莱
艾尔海森
旅行者 空
派蒙
多莉
赛诺
迪希雅
妮露
纳西妲

CV：
纳西妲——花玲

《原神》bilibili服下载地址：
https://www.biligame.com/detail/?id=103496",6631018,546490
