视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1NT411T7pn,473218711,1,人文历史,1,http://i1.hdslb.com/bfs/archive/05d61ebd8c6f376aff1e6543d18a6c673d532e12.jpg,我来回应一下吧,1663608242,1663648200,,8918214,784499,735413,215677
BV1A841147Ef,218368834,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/abf4d2e7dd314d55b2b9aee940886f5d8efd99dc.jpg,2022英雄联盟全球总决赛主题曲——《逐星》,1663829533,1663858800,"2022英雄联盟全球总决赛主题曲——《逐星》
逐星旅程，此志无双。

飞去银海，我辈志在远方。生命若不息，前行永不停，逐星至天明。",7113500,297491,168118,108816
BV1Ue4y187dT,560640524,1,人文历史,1,http://i2.hdslb.com/bfs/archive/f000c3ceed4f94b46cac9e3c65267787b6310770.jpg,【余华X罗翔X黄鸭兄】聊聊《兄弟》！余华最喜欢哪本书？,1663600188,1663642800,"余华《兄弟》新版，开启B站特约对话！
 为什么余华最爱《兄弟》？罗翔老师最喜欢的作品是哪部？两位又是如何找到自己的“热情与使命”......来听他们怎么说~",4512851,367775,254046,217674
BV1NT411u7n9,473082515,4,手机游戏,1,http://i1.hdslb.com/bfs/archive/54d56678180cf3a7f6fdd62bb4e28d1231f8d266.jpg,《原神》长期项目启动·概念PV,1663314302,1663332922,"一起踏上充满冒险的新天地之旅吧！

原神与ufotable长期项目合作正式启动。

=====

原作：miHoYo
动画：ufotable
原曲：陈致逸@ HOYO-MiX
PV曲目改编：ufotable

《原神》bilibili服下载地址：
https://www.biligame.com/detail/?id=103496",5140469,441499,252615,113447
BV16g41127e4,515739747,1,搞笑,1,http://i2.hdslb.com/bfs/archive/00f2b9c83edafadd0bb00f30b0d2ea80ad9c2074.jpg,网上怎么有这么多玩具可以买的？,1663584164,1663584164,,2134240,263898,383417,126330
BV1Me411g7NA,260561726,1,明星舞蹈,1,http://i0.hdslb.com/bfs/archive/96ec2e5545ca2dc4360d817b9357d78e245e5dac.jpg,学生吵吵了一年让我跳舞，新学年放学前满足一下他们的愿望吧,1663331674,1663331674,看了就要好好学习！,11557968,837565,115721,111990
BV1mG4y1z761,815516497,1,搞笑,1,http://i0.hdslb.com/bfs/archive/654caf3f802fcc1d06013a0434e5e887ae29f41c.jpg,笑喷！当我把一群很菜的UP聚在一起玩狼人杀。。,1663349719,1663383900,"我们都是菜鸟玩得不专业，都互相认识所以玩得比较开放~大神手下留情，看得开心就好！
再次感谢所有嘉宾！
1号：@-欣小萌-  
2号：@一马平川的妥妥   
3号：@不2不叫周淑怡  
4号：@力元君  
5号：@老番茄  
6号：@花少北丶  
7号：@★⑥檤轮囬★  
8号：@啊吗粽 ",6145614,417256,117595,109562
BV1ad4y1u7QH,345546294,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/b589aed55433024d5bf3581c6b827ba02d6c2153.jpg,《您的外卖员正在为您炒菜》,1663324503,1663325486,《超级外卖员》第一季播出后，收到了许多来自大家的认可和鼓励，也收到了更多的下单邮件，邮箱满满当当！和之前父母下单给孩子送饭不同，这次收到的订单中，有许多是孩子希望能为在外忙生计的父母送一份超级外卖。正好002号外卖员也伤后复出，于是，我们决定重振旗鼓，在第二季正式开始前，再接一单！出发！,3538428,365591,214325,50476
BV1FN4y1K7iQ,900818203,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/d1c2a5d1f0ef7815d16e034d08e14979df9648bc.png,朕 宰 了 你,1663817509,1663817508,过于无情的帝王家,7024934,368565,66835,89243
BV1tt4y1j7ji,985620932,1,手机游戏,1,http://i1.hdslb.com/bfs/archive/d86f79458daa517cb5b6046df6ce8a236d437f34.jpg,《阴阳师》须佐之男CG丨千年之守（CV：内山昂辉）,1663309209,1663309209,"即使早已知晓未来，即使命运注定残酷，你还要一直战斗下去吗？
「当然。」
「因为，生命的意义正是如此。」
「还有你们的结局，等着我去改写。」

全新CG「高天原篇·千年之守」在此展卷——《阴阳师》六周年庆版本9月21日启幕，全新SSR阶式神 须佐之男（CV：内山昂辉 / 金弦）即将降临！

生命的意义，就是知晓苦痛的结局，却依然向着命运抗争。

关于阴阳师手游 ↓↓↓
https://www.biligame.com/detail/?id=80",2963390,111386,58023,32948
BV12G4y1q7pU,815648484,1,MMD·3D,1,http://i2.hdslb.com/bfs/archive/48e93b8de8c404d0b55b83cda50f466d26c77c47.jpg,自制动画《科目三》，考官视角。,1663381231,1663381231,"安全驾驶，快乐学车！

车辆模型：Golf Gti Mr.White
动作、人物：自制",1651567,101836,18340,20270
BV1n24y1o7Jk,688346580,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/e829b28255cde625ee64853a1c3ec92fc55a0001.jpg,我宣布潮汕生腌完爆日本生鱼片！【凭啥这么贵ep44-潮集荟】,1663681044,1663729500,点赞15w带大家去看办婚礼要多少钱..........,1738441,169377,57103,12029
BV11e411M7Sb,260819623,2,宅舞,1,http://i0.hdslb.com/bfs/archive/2ac1115a2185cd1431fbd51b2af33d7479920863.jpg,还是爷的笑容最可爱～💗【2022原神生日会】,1663701327,1663732800,"屑妹妹跳舞了，但憨憨的！
摄像：网管菌
后勤：可乐糖果",2787462,240977,51156,51158
BV1nW4y1q7Pc,943188466,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/b59f5ecdf2ecd7ac112555d5f272644ac38dc1c2.jpg,【Zc故事】到  墓  笔  记,1663467558,1663560000,"故事纯属虚构，请勿模仿
第二期了！本以为这个系列大家看一期就看够了，但没想到上一期的播放和三连都这么猛，而且一直有同学催更，把我吓了一跳！
非常感谢支持Zc小故事的同学们，这次我们火速搞了第二期，并且做的更加用心，希望大家能看的开心~",2747783,392543,81306,95398
BV1xe4y1y7DF,558089757,1,MV,1,http://i1.hdslb.com/bfs/archive/2668096ca89355e72844486222e95725a30b4e19.jpg,BLACKPINK - ‘Shut Down’ M/V,1663300636,1663300987,,3920087,136044,47852,68154
BV1ne411M7yo,260703950,1,搞笑,1,http://i0.hdslb.com/bfs/archive/3118cf322aa6b8581dd70b4b202f3451377c8434.jpg,3500万粉up主们的拍卖会，你们觉得血赚还是血亏？？？,1663360203,1663386300,"点赞35w，就出第三期（更新周期有点长，因为需要联系很多up主，很费时费力，希望大家谅解）
在这里非常感谢每一个提供拍品，和来现场竞拍的up主，置顶评论会把他们都艾特出来，都去关注他们，他们值得！
后续我会更新这次善款的去向，也会在第三期跟大家汇报！（如果有第三期的话）",3063378,268583,145331,31466
BV1TN4y1K7cc,900804876,1,小剧场,1,http://i1.hdslb.com/bfs/archive/c2db2c3163affb185aafff6f21bb69d7239d6d1e.jpg,记一次难忘的200天纪念日！,1663753470,1663753470,,4857387,272798,8523,8780
BV1EY4y1N7Ta,645733054,2,手机游戏,1,http://i1.hdslb.com/bfs/archive/e81e3ee6d7975eb918826cd6ed297fb9b907ed2a.png,《绝区零》TGS2022首次参展特别视频 「只是录像店平凡的一天」,1663395645,1663411824,"「欢迎光临Random Play~选好要租的影片了吗？请在这里登记……啊！不好意思客人，这盘不能出租。这是我个人拍摄着自娱自乐的，抱歉哦，啊哈哈……」

—— 欢迎来到新艾利都！——

《绝区零》bilibili服预约地址：
https://www.biligame.com/detail/?id=108434",2491545,172462,58645,40514
BV1hd4y1672m,388127147,1,网络游戏,1,http://i1.hdslb.com/bfs/archive/a939a82ae18020b605e143e9b822cc24492cf330.jpg,英 雄 技 能 现 状,1663646963,1663646962,"丽贝卡“我只注意你一个人，你是知道的”
最喜欢的还是这个小个子

亚当重锤！！！！！我要杀你！！！！一万遍！！！！也不够！！！！！！！
你该死啊！！！！！！！！！
把你！！！砍断！！！切开！！！！剁碎！！！！",4585883,320889,4123,9888
BV1cG411g72T,430792310,1,日常,1,http://i2.hdslb.com/bfs/archive/b949cfcedac0043b11e69144f230063e273e9970.jpg,看黄渤如何挣个面子！,1663725742,1663725742,当黄渤遇上豪横的霸王蟹，一出关于“面子”的好戏就此上演！京东携手黄渤，为中国农民丰收节献礼，祝咱中国每个丰收季都金黄灿烂，一片蓬勃！9.7-9.25京东农特产购物节，咱们一起挣个大面子回来！,3003277,39944,3867,3422
BV1UP411G7ZJ,303018404,1,科学科普,1,http://i2.hdslb.com/bfs/archive/9c63a2f5391705081f368323e15159333e6cdf99.jpg,网友将水杯倒置，竟发现气泡在斜向上升，揭秘气泡移动原理和减肥水翼机的奇葩应用,1663072116,1663072116,,5896722,354638,9787,45396
BV1bd4y167R1,388083757,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/998616e8a927a618f0132d309b77ceb5e1d28ab1.jpg,らくらく 鸡汤安楽死,1663296930,1663296930,"本家：らくらく安楽死 - ぺぽよ（BV1Su411o7Ci）

非常感谢@理性蒸发の猫子   的音源支持 
参考了BV1QY4y1672i 的meme背景素材
混音@YaoMoulen  
过于摆烂 音频pv填词都摆烂下去的
本来是想着pv好好做 但是没啥时间力 摆烂一下去做别的企划了
然后还想说啥忘掉了（）下次想起来补吧
 
下一首不知醉 一定好好做",2190067,250864,77736,131254
BV1ae4y187wg,560622601,1,综合,1,http://i0.hdslb.com/bfs/archive/2794c1e2cdcde7431acd7c8fe594caf1aaa1a4ae.jpg,《界》【胶囊计划】：一界之隔，人神皆非！,1663254098,1663322400,实习助理李未面对人工智能系统的生死协迫，绝境何以逢生？,1153673,71330,51723,35901
BV1cd4y1r7m2,388226662,1,搞笑,1,http://i2.hdslb.com/bfs/archive/61f841bce7377d3a55fc08dcccc42a3e80415127.jpg,你们宿舍是办网吧的是吧！,1663425290,1663425289,"素材：窃听风云2 和 反贪风暴1
这期视频文案也写了好久，希望大家喜欢。
最近比较忙，希望大家给点更新动力！",3467736,333076,68641,56548
BV1ae411M71v,260740637,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/caba7d98300fd83c6e30c7beb7acb9688d1f7a38.jpg,【躲闪摇】如何化解“日常危机”,1663654222,1663654222,为什么会出现这么奇怪的梗,4708528,328337,44467,42554
BV1rd4y1679i,388159160,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/b5e902cee31d663b6008d149e4877d3f7e620779.jpg,【动画吃播】历时四个月，爆肝13560帧的烤肉动画,1663393459,1663416000,建议戴上耳机,3237204,309144,191264,115924
BV12e4y187gB,560633454,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/abc9575faaa4ac3fb594f2118e4b32d8363a1c88.jpg,我 真 是 嗨 到 不 行 啦 ！,1663405466,1663405466,DIO：这个音乐真的太合适辣～我真是嗨到不行啦～～～啊哈哈哈,2509273,142177,23368,76703
BV1p14y1Y7Gj,773212123,1,科学科普,1,http://i2.hdslb.com/bfs/archive/1bb2b4fc65f125b301fa1910b45a0d654dee9361.jpg,医院里为什么有很多奇怪的规矩？,1663396073,1663408800,简介跑了,1468757,194031,5581,21127
BV1cG4y1B782,815691536,1,乐评盘点,1,http://i2.hdslb.com/bfs/archive/b9db33afb7fa385b315548cbb40e44315f18f2fa.jpg,【周传雄】《黄昏》有多火？盗版都有100多个版本…【倒带2000 ep4】,1663414861,1663416282,-,668911,44321,17000,6443
BV12W4y1i7bc,943043630,1,搞笑,1,http://i2.hdslb.com/bfs/archive/faa2d56c2267f08eb9a10f1dcff1d8df5efcbf28.jpg,我 可 真 是 太 逊 了 啦,1663314754,1663315791,我居然连这点事儿都办不了！？,1609290,59693,2901,6670
BV15T411T71C,473244025,1,美食制作,1,http://i2.hdslb.com/bfs/archive/3700a9311e67f42e4861f602ea999e14dcf0e415.jpg,今天羊敢吃草 明天就敢吃人,1663665208,1663665207,-,3846777,606497,11487,22119
BV1Se4y1k7Ke,558299086,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/1d49d5a6bda6b6865ee6acbf16178cc91fe0cafb.jpg,张翰当编剧？致敬普通人？差不多得了！,1663811679,1663811679,千万不要看原片！千万不要看原片！千万不要看原片！！！,3753007,381468,156613,34037
BV1tW4y1i7tN,943014124,1,数码,1,http://i0.hdslb.com/bfs/archive/a5811d5dd41952d4007041c519557ffef85ed009.jpg,iPhone14系列性能分析：散热改进，但A16提升有限,1663200412,1663200412,iPhone14系列终于登场了！今年苹果一反常态，只有Pro款才搭载最新的A16芯片，普通款继续用了A15，所幸散热有所增强。那么今年的A16到底表现如何？iPhone14的散热又到底强了多少呢？测完我们发现，还真是“挺让人意外”的……,1730759,108619,67337,17614
BV1c14y1Y7ih,773107851,1,乐评盘点,1,http://i2.hdslb.com/bfs/archive/0d2fd536029a690bc349623cf83871c99d54dd47.jpg,除了原神音乐他还写了什么?国人骄傲作曲家陈致逸丨HOPICO,1663223332,1663320600,,475044,47324,24707,9981
