视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Ep4y187W7,972441548,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/5b9bb7eb0dce28abb9f4d9dff7b470a097b4e243.jpg,暴发户单曲 《我摊牌了》,1617789654,1617854406,"新风格的尝试
感谢@AB鲜 的音源
原曲：The one 
prod by. MATTHEM MAY",8028536,565489,253283,151389
BV1K64y1S7j9,757413415,1,搞笑,1,http://i1.hdslb.com/bfs/archive/41aff8b9571109ca0bb5a76e1a687cb91f1db063.jpg,笑死，根本笑不死。,1617791982,1617791982,笑死，根本笑不死。,8500205,771447,145415,207376
BV1VZ4y1c7GH,374942322,1,搞笑,1,http://i1.hdslb.com/bfs/archive/aa28307cafa31c6314fb03cab3ad2ef729f0349a.jpg,《两 只 老 虎 爱 社 死》,1617518035,1617518035,"up主是被迫上台表演的，不过成功凭借此段舞蹈解救了刚远足完的疲惫的同学们，也牺牲了自己的社会地位和脸，淦！
不过也挺酷的，嘻嘻。
原舞蹈:橙色正义",8522935,625156,98812,130777
BV12y4y1x7Rk,802550444,1,健身,1,http://i0.hdslb.com/bfs/archive/f28b8a4091a5697872db833b0974b72bdf47b0cc.jpg,尹正一个月减肥成功！深扒他349个吃饭视频，瘦身秘诀大公开！,1617877384,1617877384,,1828937,92786,24025,50890
BV15p4y187dX,972394868,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/c126bc55c0d774c2a49d02ecac7ee97855b41a6c.jpg,金 刚 大 占 哥 斯 拉,1617508047,1617508047,-,8425663,657134,414828,219395
BV1ih411D7jN,204955330,1,影视杂谈,1,http://i0.hdslb.com/bfs/archive/fa086f012f71c085d5d9f4acf04846dfc620e041.jpg,一个人，成为人类活着的动画之神！,1617599495,1617599495,"宫崎骏，一个活着的动画之神
从他的故事中，找回自己的童年旧梦
【求三连！求三连！求三连！】

（防杠～动画大师有很多，每个人心中都有自己的“神”啦）

素材来源：（书籍）《出发点1979～1996》《折返点1997～2008》《吉卜力的伙伴们》《宫崎骏论：众神与孩子们的物语》《吉卜力的风》《吉卜力的伙伴们》《起风了》；（纪录片）《梦与狂想王国》《不了神话 宫崎骏》《宫崎骏：十载同行》《宫崎骏 千与千寻纪录片》；以及宫崎骏所有动画电影",2428373,271372,267768,111647
BV1gZ4y1c7Yb,374935319,1,综合,1,http://i1.hdslb.com/bfs/archive/7d526c9a9676cd87ced8c5aa31c71fd913620aeb.jpg,当我学了三年动画，做了十二谭,1617849483,1617849483,,4054508,118270,10754,13343
BV14X4y1g7QZ,714983567,10,手机游戏,1,http://i0.hdslb.com/bfs/archive/bc519955a97cd3ce15b238e080b0ed38d1d9d956.jpg,【明日方舟】大家以后睡觉一定记得要关手机啊，痛失6万合成玉,1617669431,1617669431,大家以后睡觉一定记得要关手机啊,5996967,362248,200509,142605
BV1hp4y187Kk,972483038,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/b5ca50162b14452c73aa46749c0e999127035bda.jpg,课 堂 请 勿 对 对 子 13 (上) ！！！,1617513752,1617593403,"参考素材繁杂，简介放不下！整理也需要时间~~~
总之，本期信息量爆炸，欢迎二刷！别怪我没提醒，都是必考划重点哦！（开玩笑）部分内容学术界存在争议，无确定答案，希望大家看的开心，理性讨论。（考试以课本为准哦！）ps：后面的时间代表朝代起始，由于时间限制，表达可能不太清晰，再次道歉！对不起大家
你的三连是我唯一的动力，投币过10万
我们下期，逃出生天！！！[doge]
（ps：三国时间应该是公元220，不是公元前220，此处口胡！因为人在出差来不及修改！见谅！）",4740178,517903,453429,114180
BV1Ey4y1x7Lb,802430937,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/a1236765e452dc50c9d99d107e7095da381934f6.jpg,义 郑 词 严,1617336272,1617336271,BGM:Steven Cooper - I Can,3000361,261188,173523,89166
BV1g54y1b7Mw,844986113,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/b3cf73b0bc8a638e378f2cd303969dc7ba3ca884.jpg,罗汉鬼套路：LOL掘墓最强套路！百鬼夜行！！！,1617837933,1617837933,"罗汉鬼套路：新版掘墓最强套路！百鬼夜行！！！
你看 一有改动 那就永别了！牢笼！",3076940,196665,105248,27910
BV1xy4y1b7RC,799927035,1,手工,1,http://i0.hdslb.com/bfs/archive/ea2a534eb78428e0648ac7badfd8ca1ab42184d3.jpg,世界上最优雅的纸飞机，Zephyr曲翼纸飞机,1617245655,1617245654,"世界上最优雅的纸飞机，Zephyr曲翼纸飞机
Foldable Flight 设计
Foldable Flight纸飞机书与周边：https://www.foldableflight.com/shop",6360389,238051,68703,228462
BV1u64y1S7oj,757458881,1,数码,1,http://i2.hdslb.com/bfs/archive/284b3949ccf7b42088cecc164b9c92a8fc261058.jpg,小米高端路的最大障碍——MIUI「木羽搞机」,1617771280,1617789603,「木羽搞机」——第27期。求三连+分享，感谢你支持我的内容。也欢迎到某宝「木羽集市」看看各种好东西哦。,2967706,194424,127983,37826
BV1uK4y1m7D2,929901216,1,翻唱,1,http://i1.hdslb.com/bfs/archive/275c598bc184ca27236a151156a533fdb99347eb.jpg,【恋爱的感觉！】初中up与粉丝超甜翻唱《love is an open door》快来领取渣男的虚情假意！,1617373485,1617373485,"这次是和粉丝合唱 也是第一次做有后期的！！我完全不懂这些 非常感谢朋友们的帮忙！
汉斯：咸污鱼子
安娜：朝烟耶耶
mix：白萝卜混音工作室
特别感谢凪樱妈咪的视频帮助！太感谢了
剪辑：还是我！哈哈！
点赞次数就是渣男汉斯被锤的次数",6296407,330814,115531,70857
BV1TK4y1m7HC,929892611,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/c809ceb129686f297b077a54a374f9d78c933ab2.jpg,【原神动画】风 花 日 记,1617351652,1617357605,"大家好呀，我是飕飕，终于做原神自制动画啦！
看大家都在玩，粉丝也极力安利，终于在之前的某一天开始体验。通过动态其实大家很早就知道飕飕虽然没入坑，早在之前就反复刷各种pv和听BGM了，因为原神的美术和音乐实在太吸引人...即使没入坑也经常当锻炼的BGM循环。但飕飕是不怎么玩那种3D视角的游戏的类型，很苦手，还在担心自己玩不懂，无法深入了解和感兴趣，就没有动力进行创作。结果一入坑就一发不可收拾ԾwԾ，之前的担心都白费功夫了www 操作很便利，也没什么玩不懂的地方，结果连着肝了一周（头都玩晕求了），才把节奏放慢",2928417,287815,181170,119297
BV1J54y1h7gc,844884538,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/0bbdf04fb5537c10ee16c301f9bf37fb96a75d11.jpg,全员变态，没有变态制造变态也要上！！开年口碑最炸《窥探》9-10,1617702645,1617702645,"不知道大家最近追剧，是否和我有一样的感想。
《窥探》的编剧为什么越来越“顶楼”化了？
反转加狗血就为突出一个词——刺激！

如果忘记前面剧情，请补课：
第一期：BV1iV411Y7tv
第二期：BV17f4y1t7nB
第三期：BV1ry4y1t7Qu
第四期：BV1mi4y1P7kK

反七宗罪杀人案卷土重来，已经有两名受害者遭遇不测
还有更多复杂的细节，意想不到的线索，都在视频里。
各位，快来和我一起分析，这次的疑难杂案吧！
关注微信公众号：小片片说大片，更多宠粉福利等你来！",3358627,292937,153902,28482
BV11Z4y1F76P,374883633,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/5387d7ac0eca729d8a0c2069cb2fa810d262fdd1.jpg,【罗翔】罪犯真的是基因所决定的吗？我对天生犯罪人理论的看法,1617768022,1617768005,如果我们认为犯罪是先天决定的，是基因的奴隶，根本不考虑其他社会原因，那么人类一切的制度建设也就失去了存在的意义。,1716332,184248,57587,20804
