视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1iV411Y7tv,417117479,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/93056d11cce5dbcdf2811f4cdbd19757256c13a2.jpg,变态的后代就一定变态吗？片片解说开年口碑最炸韩剧《窥探》1-2,1615388871,1615388871,"最近日韩的悬疑剧质量持续低迷，导致我想开新坑都无处可开。
还好，就在我快要丧失信心的时候，它来了它来了，它带着变态走来了！
本期视频，我终于能给大家带来一部紧张刺激的新韩剧《窥探》。
关注微信公众号：小片片说大片，更多宠粉福利等你来！",5254487,274403
BV1xN411Q78x,502065556,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/3d1b43cb438edd52d66fe7b2dd2aeee6f4feb49d.jpg,大雄...已经...无所谓了...【大结局】！！！,1615522201,1615522200,"微博@逗比的雀大巢
本期第一个笑点为雀巢工作室的成员@生姜蛋包饭 所做！BV1Bh411k7qK
哆啦a梦也算是告一段落了
但是并不是终结哦，只是代表不会像现在这样一期接着一期连载了
如果我有好的想法和创意还是会做出来的！
希望大家可以喜欢！！！
么么么 既然都最终了 就给个三连吧！！！么么么",8943619,576281
BV1NK4y1U7SW,929589016,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/2e0799b3bc437555d81629b49dc98d619102fa7d.jpg,养家糊口老番茄,1615528813,1615528812,游戏：Family Man,5316011,295400
BV1pz4y117ci,587069646,1,日常,1,http://i2.hdslb.com/bfs/archive/309935ecc6358f7d8433df00de0a03cb6e6199c6.jpg,当cos可莉在肯德基尽享社死！！,1615298467,1615298467,不过是社死罢了！竟没有对着服务员欧尼酱喊出那个……！还没有徽章，十三号再冲!!,4565709,193053
BV1Ar4y1P78m,757024887,1,科学科普,1,http://i0.hdslb.com/bfs/archive/c95b26affb387d2881f2a5c105d0b580d7648995.jpg,【亮记生物鉴定】网络热传生物鉴定26,1615183892,1615183892,,8135377,411029
BV115411N7tq,459405249,2,舞蹈综合,1,http://i1.hdslb.com/bfs/archive/ef71fea1c832618b043e91b6bb736755226654f8.jpg,拉拉队女孩为你开学打气！♥️与梦盛开,1614915010,1614915010,"第一次拍是2月底在海南沙滩，那天我早上4:00多起床，准备迎接7:00的阳光，纳尼！7:00多的沙滩这么多人的吗？！噢对哦现在还是春节假期！（一个记错日子的呆瓜……）这次拍摄—失败。

第二次我就跑到厦门去了，想着“稳了稳了”，结果一来就遇上了小雨季，连续几天的多云阴天，定好的场地也没去成，小镰仓的路段又遇上了管制封闭......哎呀这个运气，还搞不搞嘛！算了，吃碗沙茶面去，这才刚刚吃两口，天！晴！了！冲！啊！！

这次的场地是一个对外出租的天空篮球场，在机缘巧合下找到的，我们在下午最热的没有人打球的时段付费使用了1个小时，没有占有朋友们宝贵的打球时间。

最近话有点多……好啦！我继续去练舞了！大家周末快乐biu
作曲：OBROS OBROS2
作词：夏安兰   
演唱：赵方婧 王梓钰 
编舞：阔少_申旭阔  
BV12o4y1o7Sb 
BV1Fi4y1F72j",2453961,103456
BV1EK4y1J7f8,886911132,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/fc0ebfc1f67254b784da569a42f1f86837bb25cd.jpg,女孩子玩辅助的时候在想什么,1614934808,1614934802,祝大家周末快乐！点个赞收获双倍快乐！,5669539,398582
BV1cy4y1E7cA,802084250,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/ec5ab7bd0801e77ab90a4d2543d55740461490c5.jpg,👋摸  桃🍑,1615169031,1615177810,"撸桃一时爽，遇鬼火葬场
画师@305小白
有好的创意欢迎私信告诉我，有可能被做成沙雕动画哦",8782681,412595
BV1nV411v7C4,416964693,1,野生动物,1,http://i2.hdslb.com/bfs/archive/0e9dc896b25c75737e53f8cc95c3f2cc417bb640.jpg,“每日亿遍，欢乐无限”,1614956407,1614956407,"BGM：一笑懸命 - 遊助
素材：《地球脉动》《地球脉动2》《生命故事》《七个世界，一个星球》《水深火热的星球》《与鸟共舞》《野蛮王国》《冰冻星球》《雪地特工队》《野性巴西》《我们的星球》《企鹅群里有特务》《猎捕》《成长第一步》《史前鳄势力》《荒野间谍》《狂野美洲》",5022989,341215
BV1z54y1a7gT,844617312,1,家居房产,1,http://i0.hdslb.com/bfs/archive/750c5cf821e6506d3c5d163c164030aa39ff9943.jpg,自制夜行蹦迪灯笼，,1615284021,1615284010,,4576323,373035
BV1qp4y1H7JS,971991373,1,软件应用,1,http://i2.hdslb.com/bfs/archive/6fab4cabf7bf35e27020505d9c5fd6198a7da908.jpg,【苏星河】最常见的软件，最恐怖的功能,1614927760,1614927760,"结尾有惊喜！

视频中情侣素材取自up主：
《小辰吾妮》
https://b23.tv/pnJAzC",4546774,257387
BV1gK4y1U7tG,929571953,1,搞笑,1,http://i2.hdslb.com/bfs/archive/35b6c72d8f4758bb245c067be8db4fe5b8091f08.jpg,谋 权 篡 位 6,1615468090,1615468090,"希望观众老爷喜欢这个系列！ 
素质三连，创作不易，希望你喜欢！",12518675,983735
BV1fh411D7ju,204505070,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/25f8d36c90a65fc44ec3e4c96a596816774c9f7c.jpg,“曾经有人说，我们做不到”,1615090857,1615091297,"今天很多习以为常的事，背后都有一些女性推动历史前进的身影。

很高兴能和宝剑嫂、-筷子夹豆腐-、麻雀喳喳野行记、RachelR星星、乡村教师日记、是当归哦、vivi可爱多、巡天者叶梓颐、在下小苏九位女UP主一起用混剪的形式让更多人知道“她们”的故事

记住她们吧，祝大家国际劳动妇女节快乐。#致敬了不起的她#",3622070,400050
BV1iy4y1a7Cb,799496623,1,喵星人,1,http://i1.hdslb.com/bfs/archive/bfdded8056cd0d48dbf4a390f744f57ff0d9d856.jpg,把跑步机改装成发电机 ，让猫跑步发电！全家电都用不完！省钱！,1614979102,1615001415,"这个可能是我制作的最肝的视频，耗时30天，制作了4个发电机，花费外公外婆0.5w，给个一键三连没毛病吧！点个关注应该可以吧。但我还是要说，随便做做的！
其实本来打算发电系统也全买配件自己做的，怕漏电，伤害到猫咪，毕竟不是专业的 所以就买了这些可靠的产品，望各位理解",3177245,316033
BV1j64y1D75j,757119791,1,搞笑,1,http://i1.hdslb.com/bfs/archive/e72e659a3bbbc6ce01a413d79cec828db501132d.jpg,一个汉堡引发的花式蹭热点,1615374489,1615374489,,5480304,400111
