视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1wf4y1L76j,291994541,1,竞技体育,1,http://i0.hdslb.com/bfs/archive/72f72c2a2173c8d765d648169e984b0b2106f8ef.jpg,【张继科】国乒加油,1627446581,1627446581,国乒加油,3467339,265512
BV1p64y167mr,759415887,1,运动综合,1,http://i0.hdslb.com/bfs/archive/b9ebf92bafff6f8a91ef1c26c5ac7f5ffd132554.jpg,这么会有这么可爱的奥运冠军！我直呼可爱女鹅！ | 张家齐,1627456964,1627456964,"太可爱了啊真的太可爱了！！！
奶里奶气的
谁能想到这么可爱的女鹅已经是奥运冠军了！！！

谢谢审核！！！求求给个推荐叭！让俺安利一下可爱女鹅",6387782,426777
BV1N54y177DJ,846991122,1,竞技体育,1,http://i2.hdslb.com/bfs/archive/05baaa0ff820fe78163a8f0a8e41ebb47e6621eb.jpg,【精灵射箭手】这是从迪士尼逃出来参加奥运会的吗？,1627175458,1627175458,"Valentina Acosta Giraldo（00年）
28号应该会有比赛哦",7473676,360296
BV1764y167Lp,759395091,1,日常,1,http://i2.hdslb.com/bfs/archive/3581ae79bde1e1793fa9af4f06251c60fd08ef15.jpg,【何同学】永远是同学,1627214261,1627216216,"制片：九老师
翻页书：Flashcat闪电猫
翻页书动画：超级小树
动画：Joyteeth 小步乱撞
音效：Jimmy
感谢巡天者叶梓颐 狂奔的茄子指导我星空摄影 感谢SmallRig帮我打不锈钢云台 
感谢俺的好室友80 阿范和我弟帮我拍视频
3D动画中的PCB板没有元器件，因为实在是没时间往上画了
结尾“毕业快乐”的星空动画并不是在学校里拍摄的",11646603,1830290
BV1bv411n7yN,249255208,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/3b8626c7a87e7b00d43e61c8872b844df2dea904.jpg,（ 无 名 英 雄 ）,1627124318,1627124317,"风雨过后，彩虹将至。











愿一切平安，加油！",12517537,1531303
BV1Cv411E7cw,249403599,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/cc1ef682c2973f4584e724c1087035425581df27.jpg,匪 帮 说 唱,1627477641,1627530906,"很荣幸能在黄绿7th第一天登场，感谢姜文老师能拍出这么优秀的电影！
我做《让子弹飞》来黄绿，只办三件事儿：申遗，申遗，还是____的申遗！

beat:“Gold Bullet” Prod. Mr.Nine（站内ID@爱音乐的九先生  ）/BiSang_NX

黄绿合战Day.1 对阵作品：BV1yy4y1j7cZ， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen7th.html",6569944,519169
BV1Lq4y1X7KT,589339340,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/ad704b7cc1fdb22eb311e710e1ad2126753f6fe1.jpg,王 冰 冰 买 瓜,1627002323,1627002323,冰冰姐前来买瓜，没有人可以猜到结局的，绝对没有（简介为什么又被复制）！,5975267,397817
BV1Uv411E7h6,249450660,2,社会,1,http://i2.hdslb.com/bfs/archive/97cf98096171581cde821a651e0d191408ab21b5.jpg,日本记者问如何备战伊藤美诚？陈梦：等她进了决赛再说,1627540938,1627540938,东京奥运会乒乓球女单第一场半决赛结束之后，日本记者向中国选手陈梦提问：如何准备对伊藤美诚？此时日本选手伊藤美诚与孙颖莎的半决赛还未进行。陈梦回答：“等她进了决赛再说。”随后中国队的孙颖莎在另一场半决赛中4比0横扫伊藤美诚。（总台记者：李武军 杨弘杨）,3130434,224381
BV12X4y1c7AD,716958512,2,舞蹈综合,1,http://i0.hdslb.com/bfs/archive/d500ec1c624fb5cdd8981b9ebb3129a48f923d32.jpg,黄皮外星人，中国区总代理,1627347979,1627380019,"酸：别转发，给我留点面子，谢谢！！！
梨：黄皮星球欢迎酸子回家，啊哈哈哈哈～?",13597324,853189
BV1b44y117Gz,974496885,3,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/6a96ee4d8095b35842f74469ac03aa79f10c141f.jpg,森林冰火人/闪翼双星/Q版泡泡堂/meme[Machine Gun],1627387224,1627387224,"（别因为这个关注up主，别私信了，未经允许，不能截图用作任何用途，特别是视频封面！直播封面！）

有人下载过我的作品打算在其他平台发布，所以我决定把之前删除的作品分p在这个视频下

全站该曲子meme我都有借鉴，歌就是标题
bgm：【KIRA - Machine Gun GERMAN VER. (Recover) | Jinja-哔哩哔哩】https://b23.tv/k3ysrs
参考全站，第一个原创meme是这个【machine gun-哔哩哔哩】https://b23.tv/AgEBx8",4781207,413601
