视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Mk4y1z7ey,753492350,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/aa8077ee9369ce2cca59066f51b9be4662d71fe3.jpg,【川普】浮夸，是一个卧底最好的掩饰,1590985838,1591002016,"我们三个人的泣血之作，前前后后花了五个月，抠了上千张图片，修改了数百次，求求大家来个三连吧！
策划/填词：超音速君
PV（主）：至精至简
PV（修改）：托比昂的护甲包/超音速君
调音/混音（主）：托比昂的护甲包
调音（修改）：超音速君
音源：茶几君梦二
音源补充：至精至简",7559335,572076
BV1Mf4y1m7eC,285967167,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/37454bedb5a754607cdcdc6dbd7e2fef0fb21763.jpg,【英雄联盟】Uzi热血赛场瞬间回顾,1591167518,1591167518,"再见，LPL 006！ 
2012-2020，传奇落幕，永远自豪，感谢你与LPL一路破浪前行！

来自玩家授权：@设计猫的电音圈",2092536,126693
BV1LK4y1t76h,883257043,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/0bac62d23229936e603a4233b96099ca9a29e4c7.jpg,女人沙雕起来有多要命？？,1590791538,1590811533,"感谢审核！
bgm：Witch Doctor
3月份以来事情比较多，杂七杂八的，经常咕，不过大概6月份就可以全身心投入创作啦！",2582849,199150
BV18Z4y1W7Au,370932376,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/c5cb9a91028a3f216893034ed1e7a6409f46b6a4.jpg,如何拒绝别人,1591091182,1591091182,"原番：《校园小子》（小破站可以搜到）
文案/配音/剪辑：阿九",18253538,1471714
BV1HC4y1p7nn,795782363,1,科工机械,1,http://i2.hdslb.com/bfs/archive/cd2b164af7ec4246edb61c1b3728ebdc54dc34a8.jpg,B站的儿童节礼物：哔哩哔哩视频卫星，把世界拍给你看！,1590934198,1590978653,"6月1号，B站宣布在儿童节送给所有拥有好奇之心的人一份特别礼物——哔哩哔哩视频卫星，愿你们永葆童心，和B站一起探索更大的世界。6月下旬，哔哩哔哩视频卫星将在酒泉卫星发射中心发射，关注本账号预约直播！ 哔哩哔哩视频卫星是一颗多功能遥感视频卫星，具有高精度三维立体成像功能，可实现高分辨对地遥感观测，捕捉夜晚城市微光，观测地球极光变化。 今后哔哩哔哩视频卫星将在卫星拍摄的海量遥感视频、图片的基础上更新科普内容，包含科技、人文、历史、地球、公益、教育等多个领域，用卫星航拍美丽地球。
特别鸣谢：我们的太空",6547152,371242
BV1Fi4y1t7F7,540779010,1,明星综合,1,http://i1.hdslb.com/bfs/archive/bfb66886080f37138b90ca04e28a78aeab66e4f1.jpg,【麦长青】真当我“梁非凡”不上B站,1590911198,1590911197,大家好，我是饰演梁非凡的演员麦长青，听说B站上有很多关于非凡哥的片段，谢谢大家对我喜爱。从今天开始，我也是一名UP主啦，希望能在B站多跟大家一起学习。,8647696,787436
BV1DK4y1x7cR,883470112,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/93918ce5bf666cd1d17f0075dff78298461f43ef.jpg,刘备：我跟罗贯中很熟,1591004601,1591012842,没想到刘备跟罗贯中还有这样的关系,1514219,143442
BV1Yt4y1y7T6,625968094,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/98ded62b9629c2a879245daa11504abaf4c0b294.jpg,地 摊 阵 线 联 盟,1591263689,1591263688,通通贱卖！,1933626,130654
BV1Kt4y1y7YM,625881651,1,搞笑,1,http://i0.hdslb.com/bfs/archive/ccbf5c95c49af765ab99a803d9d4b637468a52e2.jpg,当法官要看你浏览器记录时【阅片无数50】,1591192817,1591192815,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第四十九期BV1jK4y1t7P7：妹子被告白后当场牺牲
第四十八期BV14C4y1H7n9：花两百万娶的老婆到期了
第四十七期BV1Bt4y117Bf：绝了！这是日本拍的抗日神剧？
第四十六期BV1Gt4y117MH：你管这叫抢银行？",6676646,544350
BV1N54y1Q7ws,840840331,1,舞蹈综合,1,http://i2.hdslb.com/bfs/archive/acb29cd4bef82d5772f52692009f24d536e082f4.jpg,别爱我，没结果，除非花手摇过我,1590755171,1590895841,"大家好
哈哈哈哈哈哈哈我死了，这次录的真的特别开心，就是那种，很特别的开心哈哈哈哈哈哈哈哈哈哈

豆豆子：高马尾我i了
桃桃：花花蝴蝶迷人眼，生活苦但我们甜（？
粉扑扑：下雨天伞送给你，我摇花手回去。
麦麥籽：花花世界迷人眼，没有实力别赛脸。

参考：万恶之源→BV1ot4y1275f
编舞：各家楼下精英阿姨团
改编：桃核
摄影：我们要他嚼槟榔配合他偏不的明非
后期：80年代审美天王调色鬼手炉火",7576716,276873
