视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1aJ411C7tb,79091085,1,数码,1,http://i0.hdslb.com/bfs/archive/ccee7a5441a1a3fefca9011c558034847f60f04c.jpg,【何同学】脆弱的美好 折叠屏手机深度体验,1576228088,1576236622,感谢大佬借给我的Mate X，感谢头条的朋友借给我的Fold，这应该是我做过的最贵的一期视频了，希望大家喜欢。,8104488,781166,636489,148827
BV1KJ411t7KM,79753087,1,搞笑,1,http://i2.hdslb.com/bfs/archive/6e8434c51c399622924242f75929119b5f32b7d6.jpg,试吃全世界最贵的火腿！切下八小片就能卖四百的伊比亚火腿！,1576672396,1576672396,贵就完事了！,8544123,482134,330846,41141
BV1DJ411t7X9,79867861,1,搞笑,1,http://i1.hdslb.com/bfs/archive/d280cd1cb85ee4cf394bf7b24cb47b8b7023dc37.jpg,【朱一旦】122 今天收藏了一幅世界名画——《蒙娜旦莎》,1576760163,1576760163,"微博@朱一旦的枯燥生活
YouTube  【朱一旦的枯燥生活】官方频道
公众号：朱一旦的枯燥生活
Bgm：美丽拍档——胡伟立",3703775,106503,19484,6059
BV1pJ411r7wQ,79193589,1,翻唱,1,http://i1.hdslb.com/bfs/archive/3ebd56dd05d4759672dd31dbca9fb8accc594127.jpg,【妈妈问我为什么跪着听完】日本高校的天朝留学生真还原《Into The Unknown》！全站最秀的翻唱！带你领略四国语言的魅力！,1576304726,1576304726,"后期 李星霖 视频：小宇
录制：九宝（小光芒） 之之（print）",7491083,457842,282202,286646
BV1iJ411C7Nx,79070268,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/b607442ce7b201307f95c7425dc153bfc3211247.jpg,【年度混剪】2019年终盘点：奉献，为了你挚爱的一切,1576215407,1576215407,"而立之际，献给平凡的自己
喜欢请一键三连哦
=========================================
BGM：
EpicMusicVn - We Are
Nickelback - What Are You Waiting For?",2956109,290952,278705,185236
BV1DJ411y7st,78787468,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/79d89f97279d9576c72382c6ea4d699b154fb761.jpg,每天一遍，防治抑郁,1575985129,1576228554,"灵感来源：av52439392 
BGM:Don't Worry Be Happy - Holly Dolly
电影目录:《小黄人大眼萌》《愤怒的小鸟1-2》《马达加斯加的企鹅》《爱宠大机密1-2》《疯狂动物城》《兰戈》《冰川时代2:融冰之灾》《超能陆战队》《宝贝老板》《愤怒的小鸟:蓝弟弟》《神偷奶爸2-3》《大侦探皮卡丘》《马达加斯加1-3》《欢乐好声音》《里约大冒险》《泰迪熊》《加菲猫2》《穿靴子的猫萌猫三剑客》",6356514,299000,139141,235634
BV1AJ41167HL,79459678,1,MV,1,http://i2.hdslb.com/bfs/archive/72675cd6e851aba60c931d3b4351174770b23722.jpg,我是如此相信（《天火》电影主题曲）- 周杰伦,1576465031,1576465052,"#bilibili音乐 · 联合发布#
周杰伦《我是如此相信》MV首播！
你们要的周杰伦来了！！！
更多官方内容，请关注 @大家的音乐姬",3722960,120586,71675,69357
BV1dJ411r7SF,79272755,1,MAD·AMV,1,http://i2.hdslb.com/bfs/archive/1a13598398d0736446236c7108567cabe2392039.jpg,十年破站无人问 一朝成名天下知 辞去已无年少日，羁绊永结少年心！,1576341429,1576341429,BGM：2019BML-时间胶囊十周年特别版   片尾手书原视频：av56239562,6027673,503128,634256,364077
BV1SJ411r7Gg,79285289,1,演奏,1,http://i2.hdslb.com/bfs/archive/5b4150fe18f3eebb989045a59fa374697e73da66.jpg,黑衣人亲自演奏《名侦探柯南》中最经典的3首配乐！你一定听过！,1576352761,1576386055,不整活浑身皮痒,11171480,410669,170056,155068
BV15J411C7Rr,79033145,1,日常,1,http://i0.hdslb.com/bfs/archive/95cfe11ae5f2d8e243926600c63e3cdc7fcbff22.jpg,【老番茄】我去做建筑师(?)了！,1576202236,1576209630,当了一回“建筑师”，快乐得像一个二十岁的娃娃,7138799,307692,122813,55107
BV1cJ411C7Dg,78993619,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/5c86a18426e2d0363438ca3faf05f0390ed6b4fc.jpg,【藏】南京大屠杀死难者国家公祭日【风鸣社】,1576151690,1576195210,一段特殊的经历牵扯出了女主人公82年前的回忆。如今时光变迁，她所处的环境早已今非昔比，但是有些人却永远被留在了历史长河中。,2026786,239186,157479,87630
