视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1dR4y1F7Aq,339882689,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/da8b005d428e9a967d7dfb63b34db4727fc3bd69.jpg,⚡️ 中 国 人 不 蹦 洋 迪 ⚡️,1647669784,1647675009,"bgm china- dirty class
（佤族民歌-加林赛
郑钧-天下没有不散的宴席）具体争议见置顶楼讨论，建议都听",23685407,2261063
BV1zr4y1i7Gf,767384442,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/3125cca568acb03d4444fe0fdd816c3a31e433b9.jpg,【别打了，牛牛坏掉了】,1647771914,1647771914,-,13667192,945850
BV1Si4y1r7Kw,552425013,1,美食制作,1,http://i0.hdslb.com/bfs/archive/32e4e028dd90228f751e4e6eabb424daecb4954b.jpg,这玩意凭什么是内卷之王？！,1647763874,1647770406,-,10532019,924555
BV1VS4y1U7Rz,724874863,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/e1e241ee58715f7e6f65c7eba7db6fdf281ffe05.jpg,你以为时间还很长,1647574400,1647576002,"时间是一列不能回头的火车，你无法阻止它带走身边的所有人
所幸一切都还来得及，足够我们去后悔",7089081,733308
BV1Da41147aL,212356130,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/68bad17ff3ad3c96615a11446755c2bc4e28944d.jpg,我不干啦！！！！！,1647611152,1647662419,"为大家带来一首《三分钟热度》！
燃起来了！！

演唱/作词：老番茄
编曲/录音/混音/母带：杨秋儒
PV：米库米库米&AKAMEI
原画：盒装小椒硬糖
协力：文学少女灵依
友情出演：琪亚娜和她的小伙伴们",5760888,492074
BV1tT4y1U7rB,937276658,1,手工,1,http://i1.hdslb.com/bfs/archive/39828bc255dbbde12be54a875a83100e03e61933.jpg,谁会拒绝一首免费的稻香呢～如果你把在城市的努力程度放到农村，你的生活也可以过的很好。,1647582880,1647582880,稻香（周杰伦）,13983142,1533058
BV1iS4y1U7Rt,724981530,1,日常,1,http://i1.hdslb.com/bfs/archive/38d4736af41c4b7afda61a8bf22070eead4c3564.jpg,我盘下了一个小卖部一周！亏了多少钱呢？,1647684716,1647684715,下一家店我盘什么好呢？小卖部小超市是真不好做啊！,6661832,464429
BV1T94y1f7UE,340093159,4,手机游戏,1,http://i0.hdslb.com/bfs/archive/40bddc0367218eddad54e326ffaff96de3729ed2.png,《原神》神里绫人角色PV——「灯火照夜」,1648026137,1648094443,"社奉行的工作固然重要，但在神里大人的眼中却并不特别。
潜心尽责，几番奔忙，不过为一盏灯火，照暖雨夜。

中文CV：
神里绫人——赵路
神里绫华——小N
托马——张沛

日文CV：
神里绫人——石田彰
神里绫华——早见沙织
托马——森田成一

《原神》bilibili服下载地址：
https://www.biligame.com/detail/?id=103496",4826002,347346
BV1dS4y1U7rz,725048925,1,美食侦探,1,http://i0.hdslb.com/bfs/archive/ce104c765e31c5751ad5d4227f9f457d17394591.jpg,挑战重庆爆辣烤翅：吃完流汗如洗澡，当地人看懵了……(｡ì _ í｡),1648027836,1648027836,要好好吃饭！,3840999,260826
BV1FU4y1d7HM,682376785,1,汪星人,1,http://i0.hdslb.com/bfs/archive/723a72ee2889ce38f0bea5cfc3b43cde42ba0eb2.jpg,事实证明，善良是不分物种的。,1647954710,1647954710,"万物皆有灵！
当然除了蟑螂，蚊子，老鼠。（狗头）
愿你被世界温柔以待。",6528853,499777
BV1UT4y1v7Cy,937428912,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/ad496c36aba86c6ee3cfffa2b1bcc9c1f0c69ce5.jpg,试吃康师傅老坛酸菜面，就是这个味儿【懂点儿啥】,1647774859,1647774859,导演说：吃了这个，他们就再也不会白嫖了。,3094210,283529
BV1UP4y1u7kx,894933724,1,音乐综合,1,http://i2.hdslb.com/bfs/archive/9a5c266f37e7e22dfbd17a8c5bd6df6f0c9ea14b.jpg,《全闽抗疫》素质真的很重要！请间隔一米保持距离,1647856933,1647856933,请大家一定要配合，素质真的很重要！,6455138,548237
BV14r4y1i7vZ,767308343,1,仿妆cos,1,http://i2.hdslb.com/bfs/archive/487e024ff8c5a3371968bbf0120b5eb8492809bf.jpg,bobo最洋气｜亚洲经典男星仿妆合集（一）,1647511993,1647511993,你爱过的老baby我这里都有。。。嗯都会有的。。。欢迎投稿：）,4706181,314289
BV1f34y1t7G4,809953733,1,搞笑,1,http://i2.hdslb.com/bfs/archive/5a51fba45000572f9d33be789cc2109ed7fa250b.jpg,土坑酸菜被曝光以后，我在承受失业之苦,1647918024,1647918013,最近我做的酸菜上了新闻，引起全网批判，可没有人关心我的工作丢了怎么办？,8744049,505279
BV1s3411p7Ce,425001470,1,社会,1,http://i2.hdslb.com/bfs/archive/407683d0cad210674011d85103a46a270d677465.jpg,【再见气球哥 他还是那么爱唱歌】,1648177215,1648177200,气球去无踪，人生已成空？【生活以痛吻我我却报之以歌】真实人生版。（2022年）,6971200,682940
BV1ia411x7uR,212600536,1,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/f456d802067d6bbc691b64be5979bd5855efb63e.jpg,青山刚昌，你这，人干事？？,1648044008,1648044000,"万万没想到青山能整出这种烂活！
更多生活中的凉风请参见→微博@凉风Kaze
更多活的凉风可以来直播间：http://live.bilibili.com/942101",2854210,229256
