视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Ly4y1q7hR,800367126,1,人力VOCALOID,1,http://i0.hdslb.com/bfs/archive/729d26bdafe174e0d9636339379774b24c054dfe.jpg,【马冬梅】Havana,1605534244,1605576613,"联合制作-马冬梅Havana
原曲：Havana-卡米拉·卡贝洛 Young Thug
感谢 @六个牛柳扭六扭 的帮助

因为现实中的一些困难…断更时间有点久
当鸽子了(￣o￣) . z Z 以后争取少拖更

喜欢本视频不妨赏个三联",4174218,282142,151048,101391
BV1Ny4y167WK,797775043,1,翻唱,1,http://i1.hdslb.com/bfs/archive/a665a170da3a60161eae679256a4e8519cca884a.jpg,《囍》阿卡贝拉版！人声唢呐？居然这么惊艳？！cover葛东琪,1605274428,1605274428,-,7481614,602895,329089,221920
BV1hV411a7W9,415363473,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/6c82404b7ec35b47edc001e0049b51f87f2cfb63.jpg,新概念恋爱！！我在二次元脱单啦！！,1605352368,1605352368,"点一下关注再走嗷~

还有微博：@瓶子君152
还有直播间：42062",3368025,264250,143360,63035
BV1gV411a7GP,415301399,1,翻唱,1,http://i2.hdslb.com/bfs/archive/781393f5f641af6940dd3672ed0d24ed284117ef.jpg,百变奶精 翻唱,1605202121,1605232822,"原曲:BV14Z4y1K7Px 《百变酒精》by法老（安利新砖《科幻小说》）
staff见PV. 拖拖拉拉 错过了二创活动. 这歌太好扭了┏ (^ω^)=
“奶味”是大家给我的标签 我理解为也是一种爱意的表达~(非乱刷梗的情况下)
------------  
mp3之后会放 网易云—music.163.com/#/album?id=73927024",4641415,346523,227098,159655
BV1g541157Nm,457870867,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/c2d7f7d2995269ece1f7336327809e1b781a8c74.jpg,派大星：医生为我开了副这个，我还有救吗？,1605206839,1605229255,每个人表面上都想改变自己，但内心却都抗拒改变，这是人性的懒惰和矛盾,8032572,461293,263189,175273
BV1da4y1s7oM,670257917,1,美妆护肤,1,http://i1.hdslb.com/bfs/archive/1387a313ce0db203d8d8f7fb4547f99d4ae410e3.jpg,鞠婧祎对不起！研究了女明星4年100张自拍后总结出的凡尔赛心机自拍教程,1605350717,1605350717,-,2385084,159717,49762,56311
BV1ZK411G7ev,500270183,1,综合,1,http://i0.hdslb.com/bfs/archive/b1d4334ef769ec3fa7fbb9733856885b0a0cf82c.jpg,“你遇见属于你自己的史迪仔了吗……”,1605324138,1605324138,"中规中矩的标题，毫无特色的封面
可能注定不会有太多人愿意点进来，但是我依然希望你们能够静下来心来看完这个视频……
BGM：love story cover（无人声）网易云搜索主播电台
素材：星际宝贝",5868636,504160,220500,250172
BV1Wz4y1y7yM,585276577,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/b03e495d53e9bed71b7d02aa0a399a97ae8d5468.jpg,【罗翔】没想到哥哥是个海王！骗钱+骗色=诈骗+强奸？,1605572635,1605585904,这期视频与大家聊聊《守护解放西2》中的一起案件。,4502586,273469,102261,28334
BV1ba411w72k,202846288,1,极客DIY,1,http://i2.hdslb.com/bfs/archive/0a5fc8f692187f16c9bd5acc4fa49d15d255b3eb.jpg,战斗民族自制WIFI枪，有了它，在家能连公司网打卡,1605592009,1605686408,"做个wifi接收器，可以捕捉到很远的wifi
或许，你可以在家尝试连一下公司的网，打个上班卡。",2673322,129778,54525,82987
BV1KD4y1X79q,712866039,1,MV,1,http://i1.hdslb.com/bfs/archive/3f4113517a4966218873f5ce904980b3d0705667.jpg,【高清版】青回了！许嵩&朱婷婷《如果当时2020》,1605433219,1605433219,婉转一声黄梅调，从田园旷野走来，在嗓间慢慢流淌，唱至真至淳的世间百态，咏至情至性的不朽爱情！11月15日，新华社“声在中国”推出系列非遗音乐微纪录片《不曾遗忘的符号》第六集《皖若之初见》。看黄梅戏青年演员朱婷婷与唱作人许嵩为你带来不一样的《如果当时2020》。,4462449,350288,366362,142221
BV1Bz4y1y7w8,585315302,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/2de12fa4323777b4f95e89748e6fc61c19a439a4.jpg,【刘老师】如坐针毡如鲠在喉！逆天吐槽史上最烂《鹿鼎记》,1605607372,1605607372,为啥《鹿鼎记》会烂成这样？,3493412,104075,8718,5619
BV1yz4y1y7ts,585342817,1,搞笑,1,http://i1.hdslb.com/bfs/archive/ab31b14c220f23f043c39ef0a678b865cdcc8bb4.jpg,偷偷假扮成人体模特吓男朋友，结果居然...,1605245807,1605261910,"他说点赞过15W，五天之内整回来....

我笑了...
我怎么可能会给他这个机会呢？",4917551,528104,82351,29958
BV1pD4y1R7uE,712752183,1,美食制作,1,http://i1.hdslb.com/bfs/archive/989a5f6b9d75ad69bffddba40b6a6f27c44bec65.jpg,耗费了好几天的体力，挥舞了上万次的手臂，结果...,1605548833,1605585614,"文字版菜谱在视频末尾(*￣ω￣) 日更微博@绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",8277972,451077,237904,41718
BV1JA411x7o6,330356922,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/363d1ad5a2aa14f6433ee6eab13e74bab3da9a31.jpg,拳拳到肉，枪枪爆头！坚持三十秒不投币，我当场.......,1605195366,1605241804,"BGM：Gladiator
尽力了，真的太累了，用心制作的作品希望不会再沉了。
喜欢记得长按点赞三连支持一下哦~感激不尽",1839830,139342,81816,49151
BV1GV411a7TZ,415269373,1,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/150d5aee603b012cc815dea4ba9491fadaf60a34.jpg,警告⚠️:该视频极有可能伤害到你的身体（眼睛）！！！,1605401797,1605414616,"BGM：Amaranthe - Digital World
离10W粉丝就差2W了 求关注啊！！！！！
拖了两个月终于把燃系做出来了 这大概是我做的最好的燃系视频了 希望大家能三连支持一下！
求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！
上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！
求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！求三连！
上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！上热门！",2002832,122832,66883,64225
BV1LV411a7y3,415281238,1,搞笑,1,http://i2.hdslb.com/bfs/archive/3cc81ef4eecd3a043732555a60b1b5122183d058.jpg,文！化！沙！漠！,1605607204,1605607202,我读书少，真的猜不出来,5450646,412919,121683,55658
BV1Jv411r73k,245263208,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/bfb53fcb64becfdd7e36d3f6ddd31651afb16130.jpg,夏洛克死而复生！却惨遭华生「家暴」！9.0分悬疑神剧《神探夏洛克》（07/S3E1）,1605542911,1605542911,"今天更新《神探夏洛克》第三季
看大侦探如何死而复生！

本期点赞过9万
将于三日之内更新《神探夏洛克》第三季第二集
电影之神「库布里克」的《电影史话》也在紧张制作中~

一千零一部，拯救你的剧荒，点赞越多，更新越快哦~",2791193,272079,125510,28996
