视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Ju411y76n,510818565,1,搞笑,1,http://i2.hdslb.com/bfs/archive/ab88e4f8a60d0c2e9ea3d095eeea4c58bc40d25f.jpg,天崩地裂！穿越时空！特效小哥大战建模小哥4.5,1650270151,1650272400,"声音设计团队 制作：@eigenTunes亦听
原创配乐：郭孟玫 音效：李子介 混音：吴波论 监制：申小萱
使用BGM：歌曲名：Something In The Way，歌手名：Nirvana，专辑名：Nevermind (Remastered) [Explicit]
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊",3408769,312516
BV1ir4y1H74w,768280609,1,数码,1,http://i0.hdslb.com/bfs/archive/bc232c2e1886d965d762979d01de4cea7d738150.jpg,【何同学】我找到了我最喜欢的数码产品，但是...,1650201718,1650201718,"因为疫情原因很多零件没有到位，视频中的Voron 0.1在拍摄时并没有安装完成。
大部分打印机都是零件发货，但是有一些打印机是整机发货的。
本视频中出现的烧坏的手机屏幕为后期处理，没有任何一部手机在拍摄过程中受到了伤害。
有一些机型的打印机其实没有热床，但是大部分打印机都配备了热床。
不要用手摸打印机的喷嘴。 
视频中出现的dactyl键盘并没有底座，因为加上底座后键盘声音明显更大了。所以采用了直接在壳的下面贴防滑垫的形式。分体式人体工学键盘其实AngryMiao有卖，但是那个太贵了。
视频中遥控器的外壳是为了方便拍摄瞎画的和最后的成品不同。
虽然已经使用了一年多的3D打印机，但是我深感在3D打印方面还是个新手，求大佬轻喷。

本视频无赞助

本视频中打印的开源模型：
https://www.thingiverse.com/thing:2120591
https://www.thingiverse.com/thing:139268/files
https://www.myminifactory.com/object/3d-print-zephyr-vase-81577
https://www.thingiverse.com/thing:38948/files
https://www.thingiverse.com/thing:550604
https://www.thingiverse.com/thing:438789/files
https://www.thingiverse.com/thing:962416",13990184,1671152
BV1JS4y1e7DQ,725866075,1,绘画,1,http://i0.hdslb.com/bfs/archive/a08d8fa2f942019b6ff7239649b65a98e524b78e.jpg,【小鸡恰恰舞】航天员回家版,1650175522,1650175522,,4251332,449784
BV1ZF411g7EZ,298290791,4,手机游戏,1,http://i0.hdslb.com/bfs/archive/abb341976c4b9c1ef28f7f75fb284d85b2650a7b.png,《原神》PV短片——「雪霁逢椿」,1650200917,1650254431,"花开再艳，也终有一日须经受严冬的考验。
但霜雪总有停时，寒木依然挺立。
待云开雪霁，方觉春日已至。

中文CV：
神里绫华——小N
神里绫人——赵路

日文CV：
神里绫华——早见沙织
神里绫人——石田彰

《原神》bilibili服下载地址：
https://www.biligame.com/detail/?id=103496",12062988,850606
BV12u411C7EH,510705734,1,美食制作,1,http://i0.hdslb.com/bfs/archive/20203a29051ed10e01d8045f049fa10d75c405f4.jpg,忙活了3天3晚，吹出了一坨碳水炸弹！,1650094319,1650103235,"文字版菜谱在视频末尾！
日更微博：绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",6186538,541259
BV1ii4y1U7fS,553197109,1,设计·创意,1,http://i1.hdslb.com/bfs/archive/a13933d7b24fd744c250cdbd9010bd00412df4bd.jpg,半个月8000人投稿！我的征集比赛来了这么多大佬？,1649995233,1649995232,"做的很累的一期视频，希望各位能和我一样感受到各种投稿作品的美好
终选&获奖作品：pan.baidu.com/s/1_rE-HWvleqMP5LS-49Axlg?pwd=1111 

*无论你是否喜欢，都请尊重大家的作品，也不要纠结某个作品值不值得获奖，重要的是参与的过程
*由于时间关系，还有非常多优秀的作品没来得及展示，我之后会看看有没有其他办法
*感谢所有参与了视频的人们",2693395,339325
BV18u411v7wW,510634404,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/22d51ef5a5b0432e605c57dfc111349fb0d45925.jpg,在下TheShy，今天正式入驻B站啦，期待与各位交手！,1650006947,1650012600,说起来有些不好意思，希望大家多多点赞投币收藏，谢谢你们。,4661758,471880
BV1UA4y197Y9,895706907,1,绘画,1,http://i1.hdslb.com/bfs/archive/24df43e5b443a88bad5e13cba8d08e98363c01a5.jpg,手里排了好多村书记的单子，可能得画一阵子了。,1650024042,1650024036,她会魔法吧（DJ小鱼儿）,8951418,699257
BV1dR4y1N7Qx,340862886,1,人文历史,1,http://i1.hdslb.com/bfs/archive/6573861df3f6fd1df2378ee9392610b0b2792b23.jpg,全能发明家为何受穷？【小约翰】,1650278095,1650423600,"本篇为小约翰之沃尔特·亨特。

参考资料：
约瑟夫·凯恩1997年出版传记《需要的孩子：美国被遗忘的发明家》
克里顿·亨特（沃尔特的孙子）1935年出版《美国发明家沃尔特·亨特》
《被遗忘的历史: 沃尔特·亨特 (Walter Hunt) 和安全别针》
美国国家发明名人堂官网上沃尔特的传记
吉米·斯坦普《洋基机械天才》
缝纫机简史",4272911,336426
BV1TS4y1A79z,683270169,1,桌游棋牌,1,http://i2.hdslb.com/bfs/archive/efbfc1b65b0e29cef53001b5846dbde27923bcf3.jpg,一般打到这里就投降了【水无月菌】,1650452421,1650452400,感谢观看！喜欢请三连点个关注哦！,5671267,347306
