视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1qb4y1z7ve,632135470,1,鬼畜剧场,1,http://i0.hdslb.com/bfs/archive/629f82bee802651d935c1ee5dca0f9d61cab29da.jpg,无 伤 反 杀 刘 华 强,1628587820,1628587812,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,20189561,1338766
BV1qP4y1x7v3,889629324,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/d19c917ace4abfaff40b45b04ec8fb02a39290f4.jpg,【大雄×静香】送你一颗流星⭐════,1628631833,1628654116,"视频于2022年3月6日更新了版本，新版BGM由@超音速君  制作。变更原因见评论区。
原BGM: 夏恋--Otokaze // 风花雪月--林斜阳/紫堂宿
特别鸣谢：@红豆稀饭中  、@枫之叶feng  、@某莔  、@雪芝绅士  、@超音速君  、@卦者那啥子靈風  、@小灰狼来了-  
黄绿合战Day.14 对阵作品：BV1Ly4y1L7mq， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen7th.html",6073875,494613
BV1pX4y1F7As,717173685,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/bfc07dca415f881ccc30ead97c0da80e12f2ee4b.jpg,鸡 你 太 踊,1628511852,1628567713,"蔡徐坤觉得踊很好听，便唱了一首鸡你太美（不是
原曲BV17v411L7Va  https://youtu.be/YnSW8ian29w 大家一定要去听
感谢
混音：生菜3
曲绘：蕾米的蹲防
请勿在原曲下方评论有关本视频的话题
黄绿合战Day.13 对阵作品：BV1o54y177Ft， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen7th.html",7488893,571497
BV1sP4y1W7Yt,889724712,1,搞笑,1,http://i2.hdslb.com/bfs/archive/4609a2ab6126a5a748086e3f96a069dc698dedaa.jpg,没 经 费 了,1628248163,1628248163,点个赞吧,9357541,626398
BV1gM4y1K7eU,932183866,1,科学科普,1,http://i1.hdslb.com/bfs/archive/716a39bb299f77752728c2a1db525a44867f537a.jpg,【亮记生物鉴定】网络热传生物鉴定33,1628609690,1628609690,,8706275,635402
BV1Yy4y1L7zx,804718150,1,人力VOCALOID,1,http://i0.hdslb.com/bfs/archive/766733911ca379d46668a0f8d3e0826be75c6281.jpg,【鬼畜大合唱】⚡ring ring ring⚡,1628588480,1628588480,"快来看看简介吧！（疯狂暗示）
BGM：ring ring ring—S.H.E
  ░░░░░░░░░░▄▀▀▀▄
░░░░░░░░▄▀░░░░░▀▄
░░░░░░░█░░░░▄▀░░░█
░░░░░░█░░░▄▀█░░░░░█
░░░░░█░░░░░░█░░░░░░█
░░░░░█░░░█▀▀█▀▀█░░░█
░░░░░█░░░█░░█░░█░░░█
░░░░░░█░░▀░░█░░▀░░█
░░░░░░░█░░░░█░░░░█
░░░░░░░░▀▄░░▀░░▄▀
░░░░░░░░░░▀▄▄▄▀",5318576,493376
BV1944y1C7ZY,974746987,1,翻唱,1,http://i2.hdslb.com/bfs/archive/98550b7ecbc0af1bffc20395d6fad176be3cb22c.jpg,建议反复观看这条视频！,1628504780,1628504780,-,9064667,339886
BV1aA411P79n,334684371,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/fa428ef801abdae3d2e81616c7d5c3b8547abac8.jpg,中 国 有 嘻 瓜,1628158487,1628158487,"我做鬼畜的，能给你看生视频蛋子？
一分半，一个币

BGM：BRUTAL Prod.MTC Beatz",7971732,526444
BV1Kg411j72s,504732569,1,搞笑,1,http://i1.hdslb.com/bfs/archive/289dd930fdf1313aba488a8556a1b6e274217213.jpg,浴霸金刚郎,1628381021,1628381021,-,10150840,927268
BV1fq4y1D7NK,589645231,1,电子竞技,1,http://i1.hdslb.com/bfs/archive/05fa2d06ec080ccfa07677330a07b28198049151.jpg,lol峡谷奥运会：0.983秒！新100米世界纪录！,1628331119,1628331119,"下面为您直播的是峡谷奥运会最后一天的比赛
共10个项目：100米、跳远、铅球、游泳、飞碟、拳击、击剑、跳马、篮球、10000米！
中场休息公益作品：《买瓜别带枪》",7301896,638758
