视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Qb411x71C,47661833,1,喵星人,1,http://i2.hdslb.com/bfs/archive/799b2a3d2613be6ee698b554677464f6b4981609.jpg,女主人扮恐龙把猫吓的到处飞，直接六亲不认，一脱衣服，猫：妈？,1553851043,1553851043,"调皮铲屎官又耍花招
装扮成恐龙吓唬猫咪
不出意料！
果然猫咪被吓得撒腿就跑！
猫：这是什么鬼东西呀！也太吓人了吧，呜呜呜~
一起来看看当猫咪遇上恐龙会有什么反应吧
喜欢记得长按点赞，素质三连呀~
关注微博@花花与三猫CatLive 上面会发一些小视频和日常",2697812,120957,89428,26425
BV12b411W7WM,47749169,1,汪星人,1,http://i2.hdslb.com/bfs/archive/4e51bcc6c702bc54edda078bd825bbbd6396fa26.jpg,华农兄弟：狗狗走丢了一只，用无人机去找一下，看能不能找到,1553943626,1553943621,华农兄弟：狗狗走丢了一只，用无人机去找一下，看能不能找到,2884139,101320,39237,6589
BV1Bb411s7m9,47916943,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/4c2fb16501f5d179172e49c7f0e7196d8df9a48b.jpg,【真人炉石】暗影崛起-最秀新卡发布！,1554044066,1554080432,"非常荣幸连续第三次在B站全球首发炉石新卡！这次依旧是传说卡牌！
这期新卡发布的工作量是以往两倍，夜以继日爆肝到最后时刻才得以完成。同时也算是实现了我们对户外卡牌战斗的遐想。如果喜欢，分享视频给更多炉石爱好者吧！",4796154,310672,438118,147585
BV1rb411p7W9,48092641,1,美食制作,1,http://i2.hdslb.com/bfs/archive/1fa8eef9ce167f5f1736c4479c9649b342077aff.jpg,哎呀妈呀！不用烤箱也能做出这么棒的【流心芝士挞】吗？,1554205977,1554205977,"BGM：おっちょこちょい ——羽毛田丈史
配方改良自：@delishkitchen.tv",3319382,147888,73507,87099
BV16b411s7NL,47919350,1,社会,1,http://i1.hdslb.com/bfs/archive/b1a57320634669d843605083227cb19677078bb4.jpg,1818黄金眼【在路上：打完电话 他爆发了】,1554046423,1554080252,杭州文一路文菁路口附近，傅警官正带队整治电动车的交通违法行为，一位小伙骑单车逆行而来，交警把他拦下后，小伙接到一个电话，没想到，打完电话，小伙子爆发了。,379224,7794,3524,2805
BV1Db411W7FN,47794330,3,电子竞技,1,http://i1.hdslb.com/bfs/archive/a364a54e1a89d1d99d3fdb8447112af1f9649515.jpg,[LPL春季赛] 3月30日 IG vs EDG,1553953445,1553953444,[LPL春季赛] 3月30日 IG vs EDG,2768155,35307,26440,21797
BV11b411x7VP,47641877,1,搞笑,1,http://i2.hdslb.com/bfs/archive/80802e0d32f218c7540ae37f70cc220c7ec3a2b5.jpg,号外！全新弹幕功能进入内测阶段！,1553835335,1554048019,这一次，小电视邀请力元君为各位观众姥爷们揭开全新弹幕功能的神秘面纱！~,851121,31833,6251,4636
BV1hb411x7wM,47559559,1,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/20d550e2843f3cb4bb1293c857357d570da87d87.jpg,比《复联4》更虐！漫威不敢拍的复联10次团灭,1553768279,1553768279,比《复联4》更虐！漫威不敢拍的复联10次团灭,2294009,63652,34146,16244
BV1yb411x7P3,47638140,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/bb752b10f8e765b3f56099f5d003108d34e626dd.jpg,【游戏侦查冰】揭秘游戏氪金抽卡的“黑幕”,1553831102,1553831102,非洲人和欧洲人。。。,2277732,222205,269545,90218
BV1Wb411p76H,48034188,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/64a3c510413d36aeecbe9bce6c89731c308e2ff0.jpg,云南奇葩蔬菜竟这么多！为啥美国蔬菜品种都一样？,1554174011,1554174010,"第一次逛云南普洱菜市场，云南竟然有这么多我从来没见过的蔬菜和食物。

为啥在美国我们全国都吃一样的蔬菜？",1880566,59053,15099,4055
