视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1v4411t7h5,51026081,1,日常,1,http://i1.hdslb.com/bfs/archive/347f519a84a13e44d5530b9acd98134ab67c137d.jpg,某大学生穿上高中校服偷偷溜进高三某班，会发生什么？（差点被班主任赶出去）,1556699393,1556705136,拍完这次视频，我的脸皮又厚了十倍！（顺便说一下：拍这个视频前，我有特意去和学校的领导说明噢，是先经过了他们的允许，我才拍了这个视频）,4544568,190549
BV1Z4411v78J,51413166,1,出行,1,http://i0.hdslb.com/bfs/archive/337f5c2d90d7557ae7d55fe92212bf645f89210b.jpg,【真人版 ▪ 铁锤爬山】地狱级挑战，真的能成功登顶吗!!?,1556958185,1556958185,"白痴的事情努力做，就会变得很励志 :P

訂閱J-bao賤葆ＹＴ►►https://bit.ly/2AwURbG
追蹤J-bao賤葆ＩＧ►►https://www.instagram.com/jbao_5000/
按讚J-bao賤葆ＦＢ►►https://bit.ly/2LRhwEj",2772715,285241
BV1H4411e77i,51662690,1,预告 资讯,2,http://i0.hdslb.com/bfs/archive/1287a0f8eb84d584720b38a341b7a3502aab39a7.jpg,《蜘蛛侠：英雄远征》超级预告惊爆来袭！延续复联燃战今夏！,1557151044,1557151044,直传,2094401,53893
BV184411x7uq,51172625,1,MAD·AMV,1,http://i2.hdslb.com/bfs/archive/a817971b77cbeace9414222987081edfe1143e10.jpg,我连一秒都没有拥有过她，却感觉失去过她千万次。,1556787406,1556787406,"很好听的一首中文歌，最美的期待 - 周笔畅
封面画师：novelance",17193890,828171
BV154411v7Gg,51833969,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/1e3e62f1a9a6d736ba88e70671361496893b75d1.jpg,什么鬼套路：LOL史上最莽套路 冰火九重天！！！,1557309703,1557309703,"什么鬼套路：LOL史上最莽套路 冰火九重天！！！
罗老师装逼永不停歇 收藏过十万 热评第一 让我干什么我就干什么！！！（除了周更...还有日更... ）",4575314,242947
BV1V4411t7eY,50957725,1,日常,1,http://i2.hdslb.com/bfs/archive/4e9682a10adb90b4c39f477df0269a5c5f451268.png,一个高中生的无聊成果（5），火柴人,1556625632,1556625632,"BGM:英雄联盟战歌 风光闪  (Flash Funk)
咳咳，没有硬币，点赞也是可以的~
抖音你别再转载了。",1603532,208181
BV16441147Qx,50883650,1,综合,1,http://i0.hdslb.com/bfs/archive/1e11559268f550d59e4330e0317f76cb91b6450a.jpg,来自沙雕室友的神奇电话 我笑哭了,1556614506,1556634017,"第二期做好啦！
本期bgm
0.36-0.51@杨可爱Ukulele av39377307
1.01-1.12 @六个牛柳扭六扭 av23904827
1.14-1.43 @Bi哩Bi哩汪 av2098846
均已授权",11197916,527639
BV1s441147kB,51320228,1,日常,1,http://i0.hdslb.com/bfs/archive/cb11db4d8325bd448914eb56179a47388ac84992.jpg,给女朋友看自己的手办会被揍吗!?,1556885201,1556885201,"她说下次不跟我一起拍视频了
麻烦各位三连支持啦 还有关注!owo",1035843,19033
BV1x4411i7cK,51536903,1,出行,1,http://i0.hdslb.com/bfs/archive/2cf0b72b34c4560f2c9b54bc7eecfda2346c9db2.jpg,高铁商务座和普通座到底什么区别，一节车厢竟只有5个座位，太爽,1557051611,1557051611,小伙第一次坐商务座，一个车厢竟只有5个座位，承包整节车厢太爽,2285943,43867
BV184411x7Km,51172861,1,翻唱,1,http://i1.hdslb.com/bfs/archive/e02968d917eb1855d6418a44e39add535c8d8e89.jpg,妈妈问我lemon用中文怎么唱,1556786219,1556786219,"很沙雕，而且完全是自娱自乐的视频啦
歪～的声音是事先用老人机录好了的
字写的很难看QAQ各位语文老师请轻点喷",1609967,77307
BV114411x7kq,51194621,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/e0700506c44b5b6500ee0c060035a09321123298.jpg,漫威十年，I AM IRONMAN,1556799805,1556799805,漫威十年，I AM IRONMAN,1789106,115627
BV1H4411e7xa,51661150,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/1df09b1a28a4aa2d83dd6e3ba5895b443b6d3ac9.jpg,【全明星】Counting Stars,1557194437,1557194434,"沉舟侧畔千帆过，病树前头万木春...

原曲：Counting Stars-OneRepublic
填词：因你而在的梦
制作：AME",3013387,249988
BV1h4411t7dW,51046840,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/dc9f5e03bb0ce04d540fc083a3d861cebbd671cb.jpg,腾讯天美手游《见》口碑爆炸 玩家：感动哭了,1556697575,1556697575,"在《见》这款游戏里，踏上盲道的那一刻起，我明白了为什么有的玩家玩哭了。
BGM：your eyes-by Andrew Jasinski；the end of the world-by Skeeter Davis",4637893,291262
