视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1h441137Uc,56315372,1,MV,1,http://i0.hdslb.com/bfs/archive/ed8d99a0a1ad657cf4dce599327517876ea06034.jpg,bilibili十周年纪念影片《干杯》,1561120665,1561558751,"特别鸣谢相信音乐提供五月天演唱的《干杯》。我们向经典致敬，以此曲作为背景音乐拍摄bilibili十周年纪念影片，献给所有热爱青春的人。

喝着橘子汽水的少年
从清晨奔跑入黄昏
自行车后座上的马尾辫
藏在衣领后若隐若现
岁月悠悠流逝，我们悄悄长大
希望再见的时候
可以
再干一杯永远
喝了就能万岁
岁岁和年年

哔哩哔哩 (゜-゜)つロ 干杯~",10387238,665518
BV1F441137HJ,56180214,1,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/3ee3278110c89d03f1fca38ce1dcc56451378679.jpg,十年后你还会看动画吗？最近十年100部动画超燃混剪！,1561016494,1561212007,"最近b站十周年，很多人都在做相关的视频，自然我也收到了邀请。本来第一时间的想法还是想做杂谈之类的，但是因为我是一个沙雕的人设，真的说起一些煽情的话，怕你们会笑场然后变得别扭吧。所以还是回归了最初当up主选择的方向，那就是混剪。我觉得对于动画每个人都有各自的理解，我说再多也不过一家之言，还不如此时无声胜有声。希望你们这次就一边听歌，一边看画面，然后一起回忆起自己的入坑之作，为目前为止还没弃坑动画的自己，鼓个掌吧。b站十周年，谢谢你们。

微博@凉风Kaze",2576920,211427
BV19x411o7bt,56763184,1,手工,1,http://i2.hdslb.com/bfs/archive/28c57dd0f191b9ec2b1772dec2f519cfaee8b9e3.jpg,【低成本】数码宝贝,1561433042,1561433042,"这个视频制作了半年之久，中途的“技术瓶颈”比预期多很多，感谢室友们的大力相助，和好朋友们的大力支持，同时他们也是准备做up主的哈哈哈，特别感谢 贴出来 UID：4150844梦色幻想 112766697秋の叶q 284186488童童童大宝 15801601皮老板Klass 206872142小宁宁阿奇 267297239Tian起风了 364835263康哒大 403748216ElaineLin66
355998629Lenbalabala 如果没有他们我不可能完成这个作品。",1678643,261819
BV1ux411o7sF,56653063,1,出行,1,http://i1.hdslb.com/bfs/archive/b91850874d6090ba6260d8bfc89a945ff3e3c17c.jpg,重庆轻轨站出站滑梯，UP主滑太快吓坏小朋友！日常VLOG,1561347017,1561347016,"昨日出门闲逛，揭秘魔幻轻轨站，滑梯太快吓坏小朋友，故鸽数日以谢罪之。
投币点赞抽个人送限量定制茶杯！",1420212,41156
BV1Sx411o78N,56784804,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/b106a32234aac012a5e75fa353b739ad8b18ca9d.jpg,罗汉鬼套路：LOL一个挨打就能赢的套路！,1561447753,1561447753,"答应了大家好久的 一个挨打就能赢的套路！
感谢大家一直的陪伴~~",9409385,513930
BV1o4411g712,56165322,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/5bc7457b96096536ac9538bd713666a490cbd38f.jpg,【宫崎骏混剪】等我们都长大了，就去结婚,1561006855,1561006855,"白龙和哈尔，我全都要（bushi

“我仍能看见万般柔情向我涌来”
  
其实这支稿件是我花费时间最久、情感投入的最深刻、也是完成度最高的一支，无论是选曲还是选材在最开始都换了七八个，后来想起这首如果有来生之后...啊，觉得真的很符合宫崎骏的调调，其实歌词还有一层更深刻的含义，但是我没能表现出来2333
千与千寻就要上映了，希望这支视频能给你带来更多想补完的宫崎骏动画，以及唤醒以前看宫崎骏时的记忆 。

BGM:如果有来生 谭维维",1556317,133237
BV1rx411o74x,56728862,1,日常,1,http://i1.hdslb.com/bfs/archive/d037378fca07ba2fe8a673ab58409f6f225c7214.jpg,【老番茄】我毕业啦！！,1561393588,1561435200,"毕业啦，为四年大学生活画一个句号吧。
片尾BGM：贺子唯《少年再见》",28660520,1769500
BV1W4411g7EL,56617044,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/c735bb6d5fe7e5c72c6578897e2ff2dacc245df1.jpg,全屏秒杀！那些出场自带地图buff的山海经异兽【潇洒观山海01】,1561301988,1561303653,"收藏过三万，两周内更新下一期【潇洒观山海】！
封面画师ID坤坤尔（已授权）",1888827,143316
BV1C4411u7Hg,56485991,1,日常,1,http://i1.hdslb.com/bfs/archive/1cc884513cf988e4e5d5320b3fb101fcb3023f5e.jpg,汉式婚礼（up主本人的）,1561215193,1561215192,-,2998150,402381
BV1n4411u7mW,56411520,1,喵星人,1,http://i0.hdslb.com/bfs/archive/3788fa793ea2f9378355edca7318d1a7fc08edaa.jpg,猫和铲屎官一起吃火锅串串，牛肉配海鲜，快活似神仙！,1561194057,1561194053,"作为一个被铲屎耽误的萌宠（美食）博主
我们精心制作的《高能吃播猫》来啦~
是人和猫都可以共享的美食哟~
6月22日起每周四在B站全网独播
各种美食陪你过夏天鸭
喜欢记得长按点赞，素质三连呀~",3088745,143480
BV1nx411d7qw,56991265,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/791c71abf21286364a87d9d5c59b221c4720a710.jpg,【敖厂长】悬案！谁最先发现魂斗罗30人秘籍？,1561618868,1561618868,收藏硬币充电来一波，爱你们,4464099,217209
BV1g441137H7,56211528,1,汪星人,1,http://i0.hdslb.com/bfs/archive/dc057bcea06895869bc854571936b6b5d202a783.jpg,华农兄弟：兄弟跟小母狗“感情破裂”，没办法，只好把它抓回来,1561086934,1561086934,华农兄弟：兄弟跟小母狗“感情破裂”，没办法，只好把它抓回来,2861361,85996
BV1g441137jC,56213329,1,手工,1,http://i2.hdslb.com/bfs/archive/9e3fe208c2edf145473f9b089704284425062831.jpg,自制铁滑板，滑起来有种御剑飞行的赶脚,1561034266,1561034266,-,6452810,274309
