视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1yt4y1Q7SS,626357031,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/b1a07a8baefa0694760cd6d99f212bee45d1333d.jpg,敢 杀 我 的 马？！,1594440062,1594440048,"最近每次翻到让子弹飞都重温一遍，就想着做了个鬼畜
然后另一个惊喜争取在你们暑假之内整出来吧
特别感谢：疯猴pme",83403670,3627660,3264911,1995441
BV1iV41167p1,413762343,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/ffccd8d54e5c795e1c65c7919f44088f2e1e1c65.jpg,这样骂够吗？(200w粉纪念),1594715701,1594715700,"封面-黎洛修 部分表情包来自微博@Seseren 视频-帅冷冷 bgm-悠哉日常大王OST
感谢每一位的关注和陪伴～",10873867,822705,556473,381085
BV1cV411r79L,413884112,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/c5bb243b4e67602d947928f4c8e82a02cb3a999b.jpg,【师生对线】这微机课上得简直离谱！,1594953440,1594958441,"相关游戏：Do Not Feed the Monkeys，The Friends of Ringo Ishikawa
师生对线特别篇！希望大家看得开心！
求三连求关注么么哒！！",4197402,267517,66063,40205
BV1v5411Y7gW,456252120,1,翻唱,1,http://i0.hdslb.com/bfs/archive/f4da3acf9bb86efc9218650fe3db6350c0376d2a.jpg,【核能填翻】这才是《隐秘的角落》主题曲,1594470356,1594526427,"看完《隐秘的角落》感觉《夜的第七章》和这部剧太配了。。。
特别感谢：编曲重制：MIDI匠做MIDI    视频制作：宁小流",908622,83000,77137,36474
BV18C4y1b747,796486578,27,单机游戏,1,http://i0.hdslb.com/bfs/archive/930d644e5c9f6274229dc8bab995f3a9bb2181b8.jpg,【完结】老戴《对马岛之魂》最高难度流程攻略，PS4收官之作【对马之魂】【4K】,1594942087,1594942087,新坑开启，请大家三连，送我上热门好吗，拜托啦，谢谢,4525193,87216,68282,45060
BV1qZ4y1T7vp,371472905,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/4e82852c2721a18f3fc1548e0b8ba631fdbd3d4c.jpg,【罗翔】搞黄色犯罪吗？“流氓罪”的历史变迁,1594913713,1594958441,流氓罪的历史变迁算是一个小型的标本，从中我们可以洞悉法治发展的进程。,3093012,273540,61120,23064
BV1c54y1q7dx,841280898,1,日常,1,http://i2.hdslb.com/bfs/archive/2ed49e5035ebb45f24309715bdfa7b13467300fc.jpg,花13100块清空彩票店刮刮乐，我会亏多少？,1594527603,1594527603,两个从白天刮到晚上，硬币都刮黑了，刮的头晕脑胀！这么辛苦给个三连呗！,7581733,805406,665520,101133
BV1Wa4y1a7da,668864868,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/3909a0a05be6c17d534e98477e948bc96263e628.jpg,【C菌】超高质量国产恐怖游戏大作《烟火》实况 (超长试玩版),1594792859,1594792855,"2D国产恐怖游戏大作《烟火》在2020年7月15日公布了序章和第一章的试玩! 故事的主人公是一名刑警, 而故事从他调查的一起棘手的案子说起...死者葬礼中途, 棺材突然起火, 这究竟是为何?
★★谢谢收看! 收藏过5万的话保证正式版发售时出实况!!
★微博@渗透之C菌
★Instagram@roshinichi",2894450,163901,80832,63165
BV1Vp4y1S754,968758401,1,日常,2,http://i2.hdslb.com/bfs/archive/180b100f2702871dc1352aab455dc8c18f4fe793.jpg,“我要闯红灯啦！我没办法了！”,1594719654,1594719653,近日，株洲市某平台司机刘师傅接到一个去市中心医院的订单，一位女乘客抱着孩子焦急地上车。孩子刚满一岁，因为过敏引发全身红肿，出现呼吸急促、甚至休克的情况。为了最快送患者就医，刘师傅第一时间拨打了110，并转接交警指挥中心，在民警的帮助下，顺利通过多个路口，当时有两个路口来不及变灯，刘师傅连闯2个红灯，仅用10分钟到达医院，孩子的母亲很快将孩子送往急诊室就医。（来源：星视频）,7014730,531631,49381,37580
BV1tC4y1h7Yy,796347964,3,音乐现场,2,http://i0.hdslb.com/bfs/archive/cd7ea9d53d50806351b15edb89d0ba9f63124511.jpg,居然连电钻都拿出来用了！高音也听的太爽了！！刘宪华Believer现场版公开,1594565945,1594565945,"YouTube
居然连电钻都拿出来用了！高音也听的太爽了！！刘宪华Believer现场版公开",3347781,204745,49831,109749
BV1Vz411v7RC,201258347,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/e874be136851830e2499b89df549f649cc50f9dd.jpg,妹子为了阻止男的跳楼当场告白！【阅片无数动漫篇01】,1594476047,1594476044,"没想到吧，你凉大胖又回来了！
更多生活中的凉风请参见→微博@凉风Kaze
另外一些不适合在视频解答的题，之后会放在微博",13094889,980573,690058,130118
BV1qz411v7Kt,201298412,1,热点,1,http://i2.hdslb.com/bfs/archive/6e6ba27c9707a0d7e21e93682d28ae24f2f203e4.jpg,“还是吃得太饱了”你们做的表情包被袁隆平看见了,1594374957,1594374957,素材来源：腾讯新闻《时代我》、央视网《面对面》节目：《袁隆平：高产更高产》、《袁隆平：梦想不息》,15227421,1140194,376772,218149
BV1hA411e75w,328769637,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/e98c5a0298a6feb841d2cbb57f659c729a12a336.jpg,最新曝光！三人诈骗腾讯前一晚的珍贵影像,1594335782,1594354209,"策划，文案，剪辑：KILLLER绅士
师爷，黄老爷配音：菜藏
县长配音：北炎",3721166,224893,170700,60781
BV17i4y1V7TY,541289833,1,综艺,1,http://i0.hdslb.com/bfs/archive/96d4316e2568e3fb98fcfae4656425c14509140e.jpg,2020，让我们在海边一起毕业吧！【B站夏日毕业歌会全程回顾】,1594472468,1594478158,2020年的夏天，B站与众多歌手一起，为毕业或已毕业的人在海边献上一场电影质感的夏日毕业歌会。浪花与歌声为伴，海风和旋律共舞，落日海边，星空草地，静谧图书馆，全程实景拍摄，为这个毕业季增添一份沉浸式的仪式感。希望能带你找回独属于你青春记忆里的那段旋律。,8208150,318353,139511,172470
BV1YK4y1s7UA,883775602,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/ed9e8d4cab83374441bef6ce495819168fffe67c.jpg,【老番茄】史上最狠中学生(第一集),1594958449,1594958441,"克莱曼婷的故事还在继续。前作视频可在空间找到。
游戏：《The Walking Dead: The Final Season》。感兴趣的推荐购买原游戏进行体验。
如果喜欢，希望一键三连支持一下~",11741742,1064099,742736,307243
BV1GC4y1h7SC,796265905,1,美食测评,1,http://i2.hdslb.com/bfs/archive/2f40015d64dc95849b580f7ea8dc4d1ce8d37feb.jpg,长沙妹子赶路600里，挑战最辣湖南米粉，看颜色就被吓到了...,1594625075,1594625075,"日更微博【绵羊不只会料理】https://weibo.com/mianyangliaoli
微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+
油管同步更新：https://www.youtube.com/c/sheephoho",6359769,373114,174848,32291
BV1aD4y1S7mX,711311408,1,搞笑,1,http://i2.hdslb.com/bfs/archive/7b507e3640343ce9b018adaa0b1960ec0434eaff.jpg,眼“色”游戏 （3）,1594854093,1594854093,"希望观众老爷喜欢这个系列！ 
素质三连，创作不易，希望你喜欢！",13996371,650187,169965,78053
