视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV18T4y1J7dT,926086596,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/f3a76faac1303ffec2136033b68698b0cd39fbd8.jpg,【杨超越爆笑rap】干啥啥不行，rap第一名！（全程高能）,1592989617,1592989617,"“从今以后我就要称呼你为'您'了。”
“因为点了关注的你，已经在我心上了。”

祝大家看得开心哈哈哈，up会努力更新的，努力做出更有趣的视频！",6133544,285669
BV1e54y1B7W6,841053650,1,搞笑,1,http://i2.hdslb.com/bfs/archive/069dfe3f161936e417d02184cf24ccc71306f23d.jpg,马化腾曾扮妹子陪聊！【阅片无数53】,1593007217,1593007216,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第五十二期BV1ZK411p7LX：妈，你听我解释……
第五十一期BV1Vv41167MG：小猪获救后被做成香肠
第五十期BV1Kt4y1y7YM：当法官要看你浏览器记录时
第四十九期BV1jK4y1t7P7：妹子被告白后当场牺牲",5044845,495771
BV1zp4y1U7Z5,968686837,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/b25efe570ee23f19b470275092005e8d2d88df1b.jpg,一个人，造出让40亿人震碎的夜晚！,1593052903,1593052903,"素材来源：《张艺谋的2008》

如果说北京奥运会，是中国第一次面向世界的呐喊
那奥运会开幕式，就是声带的第一声震动
对于普通百姓、对于国外媒体、对于即将写进历史的未来
这声震动的成败，与一个人直接相关

（北京奥运会的举办和开幕式的成功，是全国人民共同努力的成果，标题中的“一个人”仅指张艺谋个人的影响）",14332303,1095445
BV1PK4y147Z4,883546097,1,日常,1,http://i2.hdslb.com/bfs/archive/a17ac5286747b591747c0a2f79b32b8beb1ded1b.jpg,欢迎报考浙江大学！！！,1592601757,1592618409,这是我花了很多很多精力做的视频，从过年的时候就开始构思了，光是文案前前后后就改了十几稿。我不擅长配音，只能一遍又一遍地练，一遍又一遍地改。我很想抽几位送录取通知书，但可惜我做不到。所以，我只能怀着最谦卑的善意，祝愿每位看视频的人，金榜题名、梦想成真。也希望你们喜欢这个视频，多多点赞，多多三连，多多互动吧！,4353837,212966
BV1Z54y1B7R7,841097504,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/2451a2d6f94d7b3e8757f00ae8f6c5c7ec126831.jpg,劈腿撕逼抢男人！全程高能！三角恋名场景TOP10！,1592814711,1592827203,"我心中的的三角恋名场景TOP10，点赞过20W出续集！
微博 @泛式 https://weibo.com/FunShiki",2911095,242803
BV1H5411W7hi,456026240,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/14f420b5c5fd5f811ee8e54ec4cd7537181a10ef.jpg,期 末 线 上 考 试 现 状,1592991547,1592991547,"今年的期末考试真是太魔幻了，每个学校都是一出大戏……
祝大家都能圆满结束~",2746388,270223
BV1Hk4y1z7GA,753508180,1,搞笑,1,http://i1.hdslb.com/bfs/archive/0f03c71ce624656086a13265923d5d06a29c4cbe.jpg,当 滑稽 和其他表情合体,1592889801,1592889801,表情包之后会发布在动态，希望大家支持一下，可以让更多人看到！小部分的表情取材自网友，在此表示感谢。,4904188,466912
BV1Rz4y1Q7tg,583623415,1,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/9c9d21e11a02340b457c287d49d1e690a4cbaad1.jpg,刻进DNA里的画面——前方名场景高能【BILIBILI 11周年】,1592808770,1592826600,,17320520,1312547
BV18V411k7kr,413611365,1,搞笑,2,http://i0.hdslb.com/bfs/archive/a224293fb73e1f515861f2285a0a4d09347fd525.jpg,同学，请不要在天上飞来飞去,1592658662,1592658662,毕业典礼上，被介绍到的老师会跳起来“蹦一蹦”，学生们在红毯上“飞来飞去”；还可在复刻实景的像素风校园里，领学士服、云打卡……近日，中国传媒大学毕业生打造线上毕业典礼，可爱又热闹。网友：帮不能实地参加毕业典礼的同学圆梦了！（视频来源：央视新闻、松鼠视频、四川日报）,3866055,198409
BV145411W71i,456009184,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/a1802834134494cf1d3c1efb41de333b7f59a53e.jpg,当代年轻人现状,1592550073,1592550073,游戏：没有人知道的大冒险,4418652,267249
BV1QA411v7mK,328513569,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/aa699d31b115bf0d8929d7d2c088c1bc2c2e65e1.jpg,【童年经典/反派手书】你管这叫童年阴影?,1592570977,1592614826,"原曲：《Le bien qui fait mal》 请不要在原曲底下提及这部视频！
部分经典反派没登场是因为篇幅不够和能力有限，在一个月内赶出这部手书真的太艰难了，大家都很辛苦。
参演作品:《成龙历险记》《虹猫蓝兔七侠传》《幸福小镇》《小鲤鱼历险记》《星游记》《果宝特攻》《中华小子》《魔角侦探》《哪吒传奇》《葫芦娃》《山村老尸》《巴啦啦小魔仙》《摩尔庄园》《洛克王国》《熊出没》《洛洛历险记》《星际宝贝》《我的世界》《精灵宝可梦》《开心宝贝》《海绵宝宝》《黑猫警长》《植物大战僵尸》《仙剑奇侠传三》《犬夜叉》《神兵小将》《喜羊羊与灰太狼》《食神》《古惑仔》《九品芝麻官》《功夫》
英叔电影我选择了具代表性的僵尸。对老电影的喜爱和对那个时代的怀念。
“一个时代的结束，是另一个新时代的开始。”
爷の青春永不磨灭！",9568110,621940
BV1mi4y1G7Rn,541188645,1,综合,1,http://i1.hdslb.com/bfs/archive/1a3906c6d1071adc4681fcb33ea05bc0fc99a4a1.jpg,大  威  天  妈,1593056793,1593078935,"秀知学院这个地方对修炼内丹很有好处的！
这里有各式各样的妖鬼蛇神。。。
大胆辉夜！你根本就没吧我藤原妈妈放在眼里，我一眼就看出你不是人！
准——备——捉——妖！！！",5143036,279931
BV1Mz4y1X7Nj,583637201,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/97e6b7d35e182cc2f367661351c73f8f50860fc0.jpg,【费玉污】《一剪梅》被删减版本！,1593108694,1593144044,"很喜欢费玉清老师这样德艺双馨的人民艺术家，真正的有血有肉，正所谓文能一剪梅，武能嘿嘿嘿！
准备去鸭店买一只烧鸭奖励勤劳的自己。

BGM：一剪梅 × Wild for the Night (Mashup) - 费玉清/Skrillex
BGM是自己混了一版，在参考NovaXeno的Mix的基础上，进行了一点修改。",7087232,593672
BV1xT4y177Kq,926206375,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/4e9fb3dd82cc58bb48535fc855ae9bac93c2d04c.jpg,【罗翔】100g冰毒里掺50g面粉，怎么判？国际禁毒日,1593071268,1593144044,6月26日是国际禁毒日，和大家聊聊毒品相关的法律问题。远离毒品，珍爱生命。,5869156,457219
BV1cz4y1X7TT,583611554,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/cf8efc02cb2f6aa69fe2963c971586e8a9cd96d8.jpg,世界上BUG最多的搞笑游戏 每局1500个BUG,1592994658,1592994658,"我带着BUG回来了，求【收藏】,收藏过3W星期五很快还会有视频的！",5823132,250631
BV1Df4y1174h,286242925,1,搞笑,1,http://i0.hdslb.com/bfs/archive/a8786510e283ced5f81b82da8abaa94fc6c09e4c.jpg,口技大师！,1593144078,1593144044,谁才是真正的口技之王！,8264040,636687
BV1Jt4y197Ht,626114146,1,美食制作,1,http://i0.hdslb.com/bfs/archive/c5403dc8902ab9e33142982d02a055ff088a730b.jpg,4大勺糯米2大块肉，连吃几个都嫌不够,1592753613,1592753613,"日更微博【绵羊不只会料理】https://weibo.com/mianyangliaoli
微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+
油管同步更新：https://www.youtube.com/c/sheephoho",6076135,407423
BV1rC4y1a7in,796058785,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/6152db89221a22804440fc62c5eff23a05a70bd3.jpg,华生：都别动！他手里有枪！,1592552986,1592552986,"这是福尔摩斯的最终回了吧（应该？
因为福尔摩斯一共就4集！！我傻了！我已经把这个动漫榨干到无法再榨干了
太可怕了！
但是还是请关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！关注我！！",7846440,327301
BV1si4y1x776,541029634,2,综合,1,http://i0.hdslb.com/bfs/archive/d1aff8eaea82b23b4578f7d31fce036067ea2c4b.jpg,【2020毕业季 | 动画毕设作品】绝美毕设！广州美术学院视觉艺术设计学院动画《落凡尘》【授权投稿】,1592465031,1592465031,"作品：《落凡尘》

指导老师：钟鼎   黄军花
创作团队：李嘉馨  姚旺  于鹏  王颢霖  冼梓嫣  吴诗灵  黎逸  陈柏坚  司乾坤  
任俊彦  洪铭沣  张嘉俊  梁策

作品简介：
本片围绕“神话”这个主题，基于星宿与银河的传说创作。讲述了一个认真负责“放星星”的神仙与顽皮妹妹之间发生的故事。短片充满想象力地将织布与天上的星宿星座联系在一起，既继承了传统文化中的神话传说元素，又有一定的创新。 十三位同学合理分组取长补短，力求去用三维数字动画的方式结合优秀的美术设计去呈现一个脑洞大开的“新神话故事”，同学们从编剧到制作环节相互协助配合十分默契，制作上采用了三维数字动画技术，二维手绘技术与实时渲染技术相结合的方式，希望可以借此创作衍生出一个具有商业价值的IP。

视频为2020年全球动画院校毕业季作品展示作品，由广州美术学院视觉艺术设计学院授权发布。",2462287,209575
BV1CC4y1a7ee,796036736,17,影视杂谈,1,http://i0.hdslb.com/bfs/archive/d7a15ce7bccdaf3ff0a41e2b2c80feac1f9edc82.jpg,【木鱼微剧场】《红楼梦》（全集）,1592740099,1592740099,"满纸荒唐言，一把辛酸泪，都云作者痴，谁解其中味？在中国文学史上，很多研究者都认为，《红楼梦》是旧时所有小说中文学成就与艺术成就最高的一部，是中国古典小说的最高峰。不过，很多朋友对于《红楼梦》的主要故事，却知之甚少。红楼梦的妙处并不是它的大戏剧结构，而是在于它细节的丰富。在于它的悲中带喜，喜中有悲，充满了丰富性和世俗性。是在大俗中展现的大雅，是诞生于日常现实生活中的浪漫主义，在含蓄与丰富中传达悲叹的极上妙处。

这次的合集重新做了后期，且修正了之前视频中的问题，喜欢的话，还请三连支持一波哈~",11939201,395707
BV1Zp4y1D7cC,968607863,1,手工,1,http://i1.hdslb.com/bfs/archive/972f4d1a9fa8e83093e5d16ff551bde05197ca6d.jpg,自制路由器小跟班,1592823635,1592823628,家里无线网信号不太好，自己做了一个路由器小跟班，无论你走到哪，信号都是满格的,3394340,265761
BV1dV411r7gL,413502496,1,翻唱,1,http://i1.hdslb.com/bfs/archive/7a605ed09b24b8894761305b0af5a65561b6d40b.jpg,Kurt最新中文作品 | 五月天《干杯》,1592382467,1592557255,"这次我们翻唱了五月天的《干杯》，希望大家喜欢。

也祝bilibili十一周年生日快乐，干杯！",2091315,224333
BV1DZ4y1H7jK,371099497,1,出行,1,http://i0.hdslb.com/bfs/archive/7bc9a8fc5b033ed546f8ed37b301eb4fe6c94676.jpg,实地暗访特朗普纽约酒店，疫情下美国酒店业有多凉？,1592797778,1592797778,,3667866,251448
BV1Ca4y1Y7XJ,668605442,1,田园美食,1,http://i2.hdslb.com/bfs/archive/44aca67a81b31dc02588b2d4b4a67bf57ca42ef9.jpg,【油菜的一生】最是难忘菜籽香，新榨的菜籽油做啥都好吃呀,1592652013,1592652012,"中国人的生活离不开“柴米油盐酱醋茶”
那我们每天吃到的“菜籽油”又是怎么来的呢？
一颗米尖大的菜籽历经寒冬就能变成上千颗！
让人好不感叹生命和自然的神奇。
菜籽榨油后有做不尽的四海美食，
可不就是爱吃什么做什么嘛！",3136464,260125
BV1UC4y1a79h,796083329,2,数码,1,http://i1.hdslb.com/bfs/archive/403fceb8f4db03d7bd0cbacb8b4be2e093c80614.jpg,全面完整的电脑教程，从零装一台完美电脑,1592366981,1592366981,"本期视频内容包括但不限于电脑知识科普、CPU主板显卡内存硬盘机箱电源风扇选购指南、全面完整的装机教程、最官方最简单的Win10系统安装教程、驱动安装教程、磁盘管理教程、配置推荐。
详解详解10代酷睿和Ryzen CPU、Intel400系芯片组和AM4主板，各硬件主流品牌定位、各主流硬件的具体数据、安装教程与后续优化！
更详细的图文内容可查阅我的专栏文章：cv6345173，比视频更详细和直观，所有的数据整理后在专栏的文末给出参考文献和下载链接。",1669248,129782
BV14g4y1v7Ks,838695607,1,极客DIY,1,http://i2.hdslb.com/bfs/archive/3e74bc8aea97debd4c9a91280027add3b3aec1b3.jpg,【才浅手工】两个月打造两把誓约胜利之剑，已用青金石附魔,1593013034,1593013034,很抱歉，拖更有点久，喜欢的话欢迎一键三连,3761541,484850
BV1Rt4y1X79C,626062005,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/d514d59a86280391c990a54ef1f77a05a354f26a.jpg,【豆腐脑】吃了两星期豆腐，废了几十斤豆子，豆腐脑终于可以出摊了~【街头美食在家做】,1592875011,1592906440,"刚好来了朋友招待了几天，顺便等装备，前前后后废了几十斤豆子，总算把豆腐脑给还原了。
有什么想要我做的街头小吃，欢迎在评论或弹幕留言。
这期视频真的挺折腾的，主要是量太大了和少量制作有比较大差异，求个三连不过分吧！",2036774,169062
