视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1h54y1d7Qq,840169659,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/b2b9b0136b93e8734f9d8a5d88e3da81c42d800a.jpg,【师生对线】这网课上得就尼玛离谱！（第五集）,1586264673,1586264673,线上月考竟隐藏着巨大阴谋！？,12081722,1207410
BV1jC4y147rv,795002713,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/61308bad12af3c4712e032cfce515855d68ff320.jpg,【华农兄弟】以父之名,1585972826,1586231722,"【以腹之名】
原曲：以父之名-周杰伦
填词、制作：红色激情
演唱：华农兄弟

黄绿合战Day.1 对阵作品：BV1NC4y1s7p2，
投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen5th.html",10935374,810549
BV1gK411L7Je,497556308,1,MV,2,http://i0.hdslb.com/bfs/archive/75f0d986f8b4242a5f946a3d71d9de83c0df706c.jpg,好听到头皮发麻！儿童震撼合唱《See You Again》,1585821643,1585821631,"https://www.youtube.com/watch?v=zXdWWHjjx4c
See_You_Again_(Charlie_Puth__Wiz_Khalifa)__Cover_by_One_Voice_Children's_Choir",19393389,1172612
BV1SA41187fi,327530078,1,日常,1,http://i2.hdslb.com/bfs/archive/2bfc89d7a484fd6764160aa8ed624398cac6529d.jpg,【语言篇】一看就会！凑出高B格语言！作文50+太简单！,1586005272,1586005272,"凑字数的正确打开方式
整句和散句的运用
为作文加分~",4428709,398514
BV1Yc411h7uQ,285143463,2,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/8eb9bb5c9cdf7186c85ee17b6d332947ebe9244d.jpg,【60帧定格动画】用高达在5分钟内跳完所有MJ的舞蹈,1586119476,1586119476,"陆陆续续做了大概1个多月
很多天都是2点的睡时
本还想用lockdown把很有特色的衣服贴上去
但是太容易跟踪失败了
想知道可以去2p看看
这次是15升60的补帧
但是效果拖影也很严重，下次就不折腾这个了
MJ的视频大概之后也不会做了吧
最后请各位观众老爷给波关注和三连吧
让我也火一次
p2原视频出处https://www.youtube.com/watch?v=RztUdknG9H4 作者为Ricardo Walker",5564757,723997
BV1uT4y1G7Kw,925146249,1,动漫杂谈,1,http://i1.hdslb.com/bfs/archive/66a2f98a13d5d2e642807e4993b9df0f964bc70b.jpg,高中男子一学期谈753个对象？！【阅片无数42】,1586269616,1586354451,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第四十一期BV1Ca4y1t7YG：总觉得这狗哪里不对劲？
第四十期BV1F741117vi：连 环 暴 击 ！
第三十九期BV1R741197XS：人不贩我，我不贩人！
第三十八期av95429639：群员疯狂开车500多次，群主被判坐牢半年
第三十七期av93605411：❓ ❓ ❓ 
第三十六期av91720074：人干事？为阻止少年轻生，狙击手成功将其击毙
第三十五期av89971424：我 老 婆 还 在 卡 池 里 啊 . j p g
第三十四期av88304073：你为什么不戴口罩 我在吃饭
第三十三期av86888362：我竟然上电视了！
第三十二期av84530255：你爱你老婆，我也爱你老婆，那我们不是一边的吗？.jpg
第三十一期av83504357：你女朋友可能是个男的.jpg
第三十期av82541261：我们的干警二十四小时盯这个群.jpg
第二十九期av81630341：男女接吻真的会喘不过气吗？
第二十八期av80524762：是什么片让图书馆大爷看的泪流满面？
第二十七期av79656005：请问up，在全班面前强人锁男的片段出自啥片？
第二十六期av78791992：请问up，这个人偷摸在桌子底下看的是啥番？有点刺激！
第二十五期av77963556：请问up，高考当晚我前排的这对异性同桌看的啥番？
第二十四期av77195943：请问up，高数课上这位妹子偷偷看的是啥番啊？
第二十三期av76369579：请问凉风，我同学给我画的妹子出自啥番啊？
第二十二期av75536476：请问凉风，昨晚女孩子给我发了个截图请问啥意思啊？
第二十一期av74732170：请问up，坐我前面这对情侣看的是啥番阿？
第二十期av73863626：请问up，食堂里这位小哥在看啥番？
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",5737169,585785
BV1BK4y1C7fy,882549570,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/fad6f2d20e10b35336827646f82d3a94c22ece53.jpg,爱情公寓未播出的一集！曾小贤诺澜分手结局！,1585817875,1585886420,"《爱情公寓》到完结都没有填的最大的坑，6000字底稿，第一次尝试使用7种不同的声音配音制作完成，爱情公寓未播出的一集，解释了曾小贤如何和诺澜分手又如何和胡一菲在一起的，爱4和爱5之间的过渡集数。
如果大家觉得这期视频还不错的话，欢迎【长按点赞按钮】，一键三连支持本期节目。
——爱粉不易，真心为你，一勺不够，两勺打底。

原创影视系列——
BV1z7411a7YR《15分钟看完唐人街探案系列》
AV50140829《20分钟看完漫威所有电影！》
AV57241563《20分钟看完蜘蛛侠6部电影！》",4093875,266500
BV1cC4y1x7TA,795248766,1,财经商业,1,http://i2.hdslb.com/bfs/archive/a6a0005668c1c1f67bfb4b3740110c75968097d8.jpg,【半佛】为何川普漠视美国人命,1586268629,1586268629,川老师简直是神奇超人。,9942192,805195
BV1564y1u77p,582583547,1,美食制作,1,http://i1.hdslb.com/bfs/archive/d55733bc34738a56921f04a33128870be0f2fca7.jpg,龙吟柠檬【这真的不是柠檬，完美还原柠檬分子料理】,1585824281,1585904419,"点赞破5w还原龙吟系列~
龙吟草莓传送门：BV1cJ411E7HT
bgm：
澤田かおり - きのう何食べた_ 
加藤達也 (かとう たつや) - 朝だ 畑だ 収穫だ (清晨 田地 收获) 加藤達也 - 
MUJI BGM - Quartett Es dur - Rondo
原料理视频https://www.youtube.com/watch?v=6gIqLQtaPDA&t=29s",4620283,600458
BV1Ai4y1875b,540164375,1,鬼畜剧场,1,http://i1.hdslb.com/bfs/archive/6c55ddf5c700a99e162500bb5af479c07a45f92d.jpg,【鬼畜新世界26】食 神（完整版）,1586284185,1586318105,"喜欢记得关注追剧哦~
黄绿合战Day.2 对阵作品：BV1Ra4y1t7KP
投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen5th.html",3426618,476435
