视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1t7411a71q,84673035,1,日常,1,http://i1.hdslb.com/bfs/archive/5f589c4d592024822b1e2fc7d84afc44d9450214.jpg,专家解答新型肺炎6大疑问：新型肺炎潜伏期无症状也有传染性......,1579753237,1579753237,新型肺炎潜伏期无症状也有传染性？超级传播者已经出现？儿童不属于易感人群？患者治愈之后，是否会留下后遗症？央视新闻采访了国家卫健委高级别专家组成员、著名传染病学专家李兰娟院士。戳视频↓专家为你解答！,1990216,64034,11809,7729
BV177411e7gh,84540197,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/2c5df7fb6e00ea11c39524a102f8b8a736403dd9.jpg,【全明星Rap】我舅是辣鸡！,1579678372,1579678372,"复古向鬼畜，希望你们喜欢，还是熟悉的配方，还是熟悉的味道。
BGM：Purple Passion - Diana Boncheva",9123502,976949,845728,319242
BV1a7411a7jD,84685262,1,搞笑,1,http://i1.hdslb.com/bfs/archive/b0243c774de38fae60f2045dd35f5696e58f3eea.jpg,【朱一旦】140 收到拜年消息，我反手就发了10万红包出去！,1579764507,1579780826,"祝大家新年快乐！平平安安！
微博@朱一旦的枯燥生活
YouTube  【朱一旦的枯燥生活】官方频道
公众号：朱一旦的枯燥生活
网易云/知乎：朱一旦的枯燥生活
Bgm：美丽拍档——胡伟立
喜洋洋——上海音乐学院民族管弦乐团",4393153,341640,119648,22997
BV157411e72Q,84530255,1,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/f7e4bc69e200804540dfb0a028535ed9a4c111e3.jpg,你爱你老婆，我也爱你老婆，那我们不是一边的吗？.jpg【阅片无数32】,1579701624,1579701621,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第三十一期avav83504357：你女朋友可能是个男的.jpg
第三十期avav82541261：我们的干警二十四小时盯这个群.jpg
第二十九期av81630341：男女接吻真的会喘不过气吗？
第二十八期av80524762：是什么片让图书馆大爷看的泪流满面？
第二十七期av79656005：请问up，在全班面前强人锁男的片段出自啥片？
第二十六期av78791992：请问up，这个人偷摸在桌子底下看的是啥番？有点刺激！
第二十五期av77963556：请问up，高考当晚我前排的这对异性同桌看的啥番？
第二十四期av77195943：请问up，高数课上这位妹子偷偷看的是啥番啊？
第二十三期av76369579：请问凉风，我同学给我画的妹子出自啥番啊？
第二十二期av75536476：请问凉风，昨晚女孩子给我发了个截图请问啥意思啊？
第二十一期av74732170：请问up，坐我前面这对情侣看的是啥番阿？
第二十期av73863626：请问up，食堂里这位小哥在看啥番？
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",4109163,360552,191371,51680
BV1n7411e7Fm,84513261,1,科学科普,1,http://i1.hdslb.com/bfs/archive/1e1c7e6a7861e6cc2264bd00f8a94cf7fc892ab2.jpg,医学博士：新型冠状病毒可不可怕？ 和SARS有什么区别？ 如何有效预防？,1579665326,1579665325,大家好，本次简单介绍了一下2019新冠状病毒，可能讲的有点浅，希望大家能够认真听讲。十分感谢大家的支持！关注！即可提高学习效率！peace！,4873247,343648,210681,65880
BV1y7411Y7fg,84431563,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/9fb25e9623ae388cced0da54ad60114e98021bb0.jpg,刘备为何拿起电锯,1579605523,1579611360,啊啊啊啊啊啊啊哈哈哈哈哈哈哈嘻嘻嘻嘻嘻嘻嘻嘎嘎嘎嘎嘎嘎嘎呼呼呼呼呼呼呼呼哦哦哦哦哦哦哦哦我知道了,4023947,308755,152206,98196
BV1U7411a7gR,84738342,1,热点,1,http://i2.hdslb.com/bfs/archive/d39febcdac7bdf96420cb419acb6963f5fda97cd.jpg,【新型肺炎】致敬！武汉86岁呼吸内科专家坚持坐镇一线,1579782352,1579782352,1月23日，武汉儿童医院呼吸内科86岁“中国儿科医师终身成就奖”获得者董宗祈教授照常开动电动轮椅，从武汉儿童医院家属区出发去门诊部上班。老爷子说，前来看诊的都是自己的“老朋友”，不能辜负了他们的信任，免得他们跑空路。致敬！,1006480,70779,15978,4598
BV1Q7411Y7YM,84424891,1,日常,1,http://i1.hdslb.com/bfs/archive/b60570766b51a0b789d97b1f3b9d219906e90cf6.jpg,我 在 百 大 求 婚 了,1579601918,1579601918,"感谢大家的祝福！感谢B站爸爸的鼎力相助！
感谢皮总，感谢玲姐，感谢兄弟们！",11515346,1223758,1303999,287618
BV1i7411q751,84139823,1,搞笑,1,http://i2.hdslb.com/bfs/archive/879039de76f23b57d07719434db34c029e8c113b.jpg,papi酱的周一放送——怀孕后的变化,1579433647,1579514402,大家都知道，我怀孕了。 怀孕之后，会发生很多变化，比如说……（怀孕实在是太麻烦了！（过年前最后一期视频啦，提前给大家拜个早年啦！鼠年快乐～,6661819,446382,277901,41324
BV1Z7411Y7Jx,84446348,1,日常,1,http://i2.hdslb.com/bfs/archive/9977419972c7aad508bd1259593932ab49da60c2.jpg,他师傅第一次骗他，也是最后一次骗他,1579607913,1579607913,感谢b站,14393340,1341968,1064218,362663
