视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1mz4y1Z7gX,584771508,1,单机游戏,1,http://i1.hdslb.com/bfs/archive/37cad41fa5726ac63956a6d015c3593fe40f7670.jpg,新 概 念 情 商,1601631878,1601697603,"昨天做了一天的视频，做完才发现是中秋节，所以没给大家直播。
希望大家喜欢视频的能给我个三连 谢谢大家！",4989706,437303
BV1Kk4y1C7zA,754757676,1,搞笑,1,http://i0.hdslb.com/bfs/archive/1078c4f2ad76132e3108251354611580c701748c.jpg,史上最骚解说：在CCTV5看倚天屠龙记是什么体验？（二）,1602051766,1602051765,"重要通知：刚刚的投稿分区出现了问题，删了重投一下，万分抱歉！！
没想到上个视频会火，所以一边上班一边强行肝了出下半场，没有功劳也有苦劳，没有苦劳也有疲劳！大家给个三连给个关注支持一下呗！结尾致敬了一下我最喜欢的解说：米勒老湿！
（大家有好的素材也可以私信我，非常非常非常缺素材，跪谢。。。）",4040381,255898
BV1Fz4y1f7Wc,584779524,1,科学科普,2,http://i2.hdslb.com/bfs/archive/882fdf01dc3998e8d931dddce7a359dfc82c2d40.jpg,【360° VR】用比光速更快的速度逃离太阳系,1602007337,1602007337,"youtube.com/watch?v=gT946e-hZoY
VR 360 TV - VR 360 Space Journey out of our solar system at faster than light speed video for virtual reality

在此虚拟现实视频中，您将穿越地球并以比光速更快的速度到达银河系中心。当您加速时，您会看到星星以惊人的速度飞过。然后，当我们的银河系逐渐消退到宇宙中时，您将离开它，然后当整个银河系飞过您时，您将再次加速。",4748358,330966
BV1554y1k7DN,842293604,2,手机游戏,1,http://i1.hdslb.com/bfs/archive/86aec7b415bae7de880ff81914bd0d7a16e2644f.jpg,【原神】外 乡 人,1601897504,1601946048,"思念使人坚强，我们终将重逢。
前作《蒙德人》：BV1n54y1S79k 
《璃月人》《蒙德人2：自由城传奇》正锐意构思中！",9468735,495178
BV1my4y1k7JC,797256371,1,翻唱,1,http://i0.hdslb.com/bfs/archive/6548a7d0017f297042af38fad9899bc5cbebfd5b.jpg,《unravel》翻唱【鹿乃】,1601805657,1601805653,"""赤目鹿乃子""

演唱：鹿乃
插画：へちま
视频：ヤマドリ
混音：神名
伴奏：Coch
录音：丸岡

unravel 
原唱：TK from 凛として時雨
作词，作曲：TK。
https://www.youtube.com/watch?v=Fve_lHIPa-I",2970350,240106
BV1uV41127Bi,414848634,1,美食记录,1,http://i1.hdslb.com/bfs/archive/72a45680f7c263a50422b940b5fcbe57943fe1c8.jpg,暗访外卖评分最低的实体店铺，最后我把它给举报了，不能忍！,1601902603,1601902603,暗访外卖评分最低的实体店铺，最后我把它给举报了，不能忍！,4910466,340382
BV17v411y7w1,244757767,2,美食制作,1,http://i0.hdslb.com/bfs/archive/d0f1c43a51a3621d1bdf38079d276416d09d2b9a.jpg,叫你模仿，没让你超越！,1601631749,1601631749,龙吟草莓也不过如此罢了~~~~也就是翻车了那么亿次~~~~~,8421803,917022
BV1vT4y1c71H,927280406,1,综合,1,http://i2.hdslb.com/bfs/archive/7ccda5f9b81e27aeb5c6cd654e7c4c59c02d24b5.jpg,动画梦工厂竟然停播了！那些小时候看过却记不起名字的动漫,1601731412,1601731412,"BGM：A Moment Apart - ODESZA
Journey - Tony Anderson
Cane Shuga - Glass Animals 
A Smile Goes A Long Way - Richard Schrieber
动画梦工厂片头里都有哪些动漫呢？
审核大大辛苦了！",4692469,266311
BV1uz4y1f73M,584840105,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/5135ee621e3afad987db3228c17421cb28ed9a26.jpg,“B站最后一次叫你老婆啦，祝你永远幸福”,1601611846,1601611845,"昨天听到十元结婚的消息，第一反应是震惊，然后是祝福，笑起来甜甜的十元有了共度一生的伴侣，在手写信里说“随着日渐加深彼此的了解，我确定了他是那个可以相互分享相互克服所有困难的人。虽然我还不够成熟，但是从现在开始，希望我们可以一起珍爱彼此所爱之物，一起走过接下来的人生”，真的是很喜欢很合拍吧~
希望十元女士永远幸福啊。",4074657,285921
BV1Xa4y157wX,669870472,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/02b6cb54daad4b56c0781965bd0d724fc78004be.jpg,卧槽！这才是仙剑的巅峰！！30秒后带你回顾经典,1601483922,1601542839,"BGM：生生世世爱
祝大家双节快乐，快乐多多，作业少少！最后，感谢三连与分享。",9939048,588933
