视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1bz4y1r7Ug,585787515,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/66faf0db298d9e61228283628064212e4c3152f8.jpg,【罗翔】童话镇,1609077449,1609127702,"风格...变得有点大哈...
策划/调音/剪辑/MIDI/混音/后期：核动力路灯
bgm：童话镇
作曲：暗杠
画师：凡凡没有鸽 （ddl前交稿的高手啊）
黄绿合战Day.8 对阵作品：BV1Ni4y1w7m6， 投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen6th.html",24856475,1977043,1865879,1023239
BV1pp4y1B7Kd,970867177,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/faca10045891eae9e49bb6b36e40f04a12f81e2b.jpg,你 的 B 站 年 度 总 结,1609161167,1609161167,"真不错~年度报告群真不错~和网友一起分享年度总结感觉真不错~！
今年最后一个视频啦！！大家真的不打算给我投币吗qwq
素材：《校园小子》 
求三连~求关注~求弹幕~求求你
最后感谢审核大大这一年的照顾，辛苦啦！",1955971,121260,42713,13577
BV1qK4y1V7bZ,885836211,1,翻唱,1,http://i2.hdslb.com/bfs/archive/e84f17152f8e8f54858e65a1583d4b1fc39f3382.jpg,2020最火40首热歌宇宙大串烧！,1608970633,1608984916,"杨同学2020年的心血都在这儿了，让我看到你们的三连~
对了，之前说的50w粉丝福利，就当做这首歌里的某一部分了，你们懂的
《yes!ok!》是临时学的，真的很菜，下次争取100w粉丝福利跳个古典舞
《你要跳舞吗》本来想跳帕梅拉的，但是幅度过大，对穿裙子的美少女不是很友好
韩语really第一尝试，练了好久，肯定业余，大家口下留情啊！！
在这里提前祝大家：
新的一年里，健健康康、开开心心奥！
--------------------
策划/编曲/尤克里里/演唱：杨可爱
混音：做音乐的JIA
拍摄/后期：茜",11196518,836225,961941,462888
BV1si4y1w7UN,543328816,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/07b08bcb645052e6ca080a8316943ec85d697967.jpg,【年度混剪】2020，像一场电影,1609318667,1609318667,,4513307,493308,495122,276605
BV17y4y1e71S,800870687,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/3d9a9b92e88b600e7169e7e0b4a9fb4f76f8355e.jpg,【全明星】欧若拉 - 这首回到过去的歌你听过吗？,1608868517,1608868516,"我感觉到，全都回来了
BGM：欧若拉-张韶涵
策划/调音/剪辑/MIDI/封面：秋名山上的486
视频后期：晏策去月光林地了
混音：采紫葳的凌霄子
黄绿合战Day.5 对阵作品：BV1Xp4y1q7cT，投票传送门：https://www.bilibili.com/blackboard/activity-yellowVSgreen6th.html",2384159,264252,201173,93067
BV1cf4y1v7fE,288355259,9,动漫杂谈,1,http://i0.hdslb.com/bfs/archive/539bff8ab42754be43d497c599e316cd526aa9c7.jpg,数码宝贝全系列，一口气看完！400集！爆肝40天,1608880114,1608951618,"总算肝完了，求大家多多支持，这个系列做得真的很不容易呀~
往期剧集解说：
【进击的巨人】前3季：BV1gy4y1y71b
【死神BLEACH】1-366集：BV18T4y1w7WR
【火影忍者】1-720集：BV1m64y1F7Bx
【海贼王】1-900集：BV1ZZ4y1M7uM
【一拳超人】第一季：BV1jK411K7dU
【犬夜叉】全集：BV1XK4y187DC
【死亡笔记】全集：BV1Bz4y1d7Fn
【博人传】1-167集：BV1B54y1k7D8
【东京喰种】1-4季：BV1oi4y1j7z",4979162,200789,203982,160793
BV1bi4y1w7dG,543338947,1,搞笑,1,http://i0.hdslb.com/bfs/archive/e1bd131b052ff03f284ac85a5bb402922b9879d6.jpg,网抑云终结者：重庆小学生！我笑得鼻涕都出来了！,1608901059,1608901059,"生而为人，爽得飞起。
如果喜欢这期视频，请给我们点个赞吧！",5169695,652217,835068,173262
BV1Tv411t7ut,245799330,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/e6de9fc0bb6441aa600c87e03bb30808ce661881.jpg,《 网 络 蝴 蝶 效 应 》！！！,1609181246,1609299009,"本期视频，属于不吐不快，说了我最想说的话题
千言万语，都在视频中了
最后补充一句，你受过伤害，不代表是你伤害别人的理由。
投币过5万！！，我们周末对对子5.0见！！！
最后不要忘记关注我关注我关注我！！！！！
bgm：中川奈美 - 竈門炭治郎のうた",4009410,376834,174917,45649
BV1rK4y1V7yY,885846429,2,美食制作,1,http://i1.hdslb.com/bfs/archive/437e6807afa6084f3ba9e586e6dd5ab820f6ecea.jpg,没想到小当家最难还原的竟然是它！,1609231019,1609231018,"黑当家诚邀您一同观看B站跨年晚会！哔哩哔哩干杯~
稍后更新P2快乐吃播猴师傅",7026728,812394,413929,80487
BV1vy4y1i7bS,800760067,1,日常,1,http://i2.hdslb.com/bfs/archive/3e71439f2ebb94ad67cee94bb8bdce5c9197c6bb.jpg,【冰冰vlog.001】带大家看看每个冬天我必去的地方,1609358633,1609385401,大家好，我是王冰冰，真以为我不上B站么,24714126,2377783,2544691,694127
